species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Yungipicus maculatus,Dendrocopos maculatus,0.7276,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis spilogaster,Picus undatus,0.5567,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Nesoctites micromegas,Picumnus micromegas,0.7442,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Melanerpes superciliaris,Cuculus ater,0.4249,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Chloropicus pyrrhogaster,Alcedo dea,0.2879,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leuconotopicus albolarvatus,Dryobates albolarvatus,0.6485,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Selenidera piperivora,Megalaima nuchalis,0.4299,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Veniliornis lignarius,Dryobates lignarius,0.5946,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon rubricapillus,Calorhamphus fuliginosus,0.6094,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocopos hyperythrus,Hypopicus hyperythrus,0.7702,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Selenidera piperivora,Bucco rubecula,0.4294,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocoptes auriceps,Mesopicos griseocephalus,0.4673,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Micropternus brachyurus,Celeus brachyurus,0.7513,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Melanerpes striatus,Picus striatus,0.6842,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Lybius melanopterus,Dendrocopos scalaris,0.4817,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Lybius melanopterus,Pogonornis melanopterus,0.7295,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon flavifrons,Pogonornis melanopterus,0.5047,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocoptes medius,Bucco zeylanicus,0.525,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocoptes auriceps,Picus borealis,0.446,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Picoides arcticus,Picus arcticus,0.8886,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Celeus flavus,Picus principalis,0.4969,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Picus sharpei,Dendropicos xantholophus,0.4865,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Lybius dubius,Hypopicus hyperythrus,0.4896,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Monasa nigrifrons,Dryobates callonotus,0.4079,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Veniliornis mixtus,Galbula lugubris,0.457,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Veniliornis lignarius,Aulacorhamphus caeruleogularis,0.5187,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Psilopogon asiaticus,Picus lewis,0.5332,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Colaptes auratus,Picus galeatus,0.5717,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dryobates pubescens,Megalaima incognita,0.4611,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Melanerpes carolinus,Centurus carolinus,0.7232,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis nigriceps,Picus kirkii,0.5135,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Celeus undatus,Picoides ramsayi,0.4383,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dryocopus pileatus,Campethera nivosa,0.4574,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Psilopogon chrysopogon,Megalaima chrysopogon,0.7548,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon corvinus,Picoides villosus,0.5168,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leuconotopicus fumigatus,Dryobates fumigatus,0.6432,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Nonnula rubecula,Picus syriacus,0.4471,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leuconotopicus stricklandi,Picoides albolarvatus,0.5096,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Psilopogon asiaticus,Picoides maculatus,0.4974,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Gecinulus rafflesii,Nystactes noanamae,0.3881,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leuconotopicus albolarvatus,Picoides arizonae,0.5051,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Melanerpes superciliaris,Centurus superciliaris,0.68,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Melanerpes candidus,Picus candidus,0.717,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Dryobates cathpharius,Picus grammicus,0.4337,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Yungipicus canicapillus,Picus canicapillus,0.845,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Celeus flavus,Picus flavus,0.7442,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Aulacorhynchus prasinus,Picoides obsoletus,0.591,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Yungipicus maculatus,Picoides maculatus,0.7993,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis kirkii,Picumnus micromegas,0.5156,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocoptes auriceps,Chloropicoides rafflesii,0.4143,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Sasia africana,Verreauxia africana,0.7447,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Lybius bidentatus,Pogonornis bidentatus,0.6678,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Capitonides europeus,Trachyphonus europeus,0.6659,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Aulacorhynchus sulcatus,Dendrocopos pubescens,0.4934,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dryobates cathpharius,Dendrocopos cathpharius,0.7207,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon faber,Dendropicos namaquus,0.4393,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Veniliornis chocoensis,Picus mineaceus,0.5553,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Chrysophlegma miniaceum,Picus miniaceus,0.5846,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Xiphidiopicus percussus,Picus percussus,0.7799,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Buccanodon duchaillui,Thereiceryx zeylanicus,0.4392,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Yungipicus kizuki,Dendrocopos minor,0.3932,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Aulacorhynchus prasinus,Bathoceleus hyphalus,0.5637,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Psilopogon haemacephalus,Megalaima haemacephala,0.7258,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis maculifrons,Dryobates maculifrons,0.676,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon pulcherrimus,Megalaima pulcherrima,0.6927,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Celeus galeatus,Dryocopus galeatus,0.7564,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Dryobates minor,Dryobates comminutus,0.7356,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Buccanodon duchaillui,Barbatula duchaillui,0.7958,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Trachyphonus purpuratus,Trachylaemus purpuratus,0.9136,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Galbula dea,Alcedo dea,0.5272,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon rubricapillus,Picus punctigula,0.4375,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocopos noguchii,Cuculus auratus,0.4172,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Sasia africana,Centurus aurifrons,0.4466,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Yungipicus ramsayi,Picoides ramsayi,0.7197,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Melanerpes erythrocephalus,Centurus carolinus,0.5036,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Veniliornis mixtus,Picus mixtus,0.739,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis cassini,Mesopicus cassini,0.7402,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Leiopicus mahrattensis,Picus mahrattensis,0.7457,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon franklinii,Picoides stricklandi,0.5192,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendropicos obsoletus,Dendrocopos obsoletus,0.8648,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon corvinus,Megalaima corvina,0.5721,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Trachyphonus purpuratus,Campethera caroli,0.4649,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Reinwardtipicus validus,Chrysocolaptes validus,0.6118,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Sphyrapicus ruber,Dendrocopos moluccensis,0.4284,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Yungipicus temminckii,Picoides temminckii,0.7558,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Yungipicus kizuki,Picoides kizuki,0.7761,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon haemacephalus,Megalaima faber,0.4866,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Piculus chrysochloros,Picus chrysochloros,0.9361,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Leuconotopicus fumigatus,Picus carolinus,0.5314,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Celeus undatus,Bucco chacuru,0.4116,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leuconotopicus arizonae,Dryobates arizonae,0.5455,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon australis,Picus elegans,0.4941,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leuconotopicus fumigatus,Bucco fuscus,0.6174,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Yungipicus temminckii,Dendrocopos temminckii,0.707,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon rubricapillus,Megalaima rubricapillus,0.773,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon australis,Bucco dubius,0.4267,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Aulacorhynchus sulcatus,Piculus auricularis,0.6591,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Pteroglossus bailloni,Baillonius bailloni,0.7684,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Gecinulus rafflesii,Dinopium rafflesii,0.7239,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis mixtus,Picoides mixtus,0.7103,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Yungipicus kizuki,Dendrocopos kizuki,0.6939,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Leuconotopicus fumigatus,Megalaima oorti,0.5339,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dryocopus martius,Dryobates stricklandi,0.7129,synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Selenidera piperivora,Selenidera culik,0.7067,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Colaptes punctigula,Hylatomus galeatus,0.3785,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Chloropicus pyrrhogaster,Dendropicos pyrrhogaster,0.7749,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Picus sharpei,Gecinus sharpei,0.7309,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Leuconotopicus villosus,Picoides villosus,0.7176,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Lybius melanopterus,Picus arcticus,0.4912,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dryobates cathpharius,Geopicus chrysoides,0.4777,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Veniliornis callonotus,Picus callonotus,0.7654,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Chloropicus pyrrhogaster,Thripias pyrrhogaster,0.7914,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon rafflesii,Megalaima rafflesii,0.774,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis affinis,Dryobates affinis,0.5893,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Aulacorhynchus albivitta,Pteroglossus albivitta,0.7398,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Celeus galeatus,Megalaima henricii,0.5319,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leuconotopicus villosus,Dendrocopos villosus,0.7084,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis kirkii,Dryobates kirkii,0.5834,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Dendrocopos noguchii,Sapheopipo noguchii,0.6622,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Lybius bidentatus,Bucco niger,0.3897,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dryocopus lineatus,Picus lineatus,0.7109,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Hemicircus concretus,Picus concretus,0.756,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Leuconotopicus borealis,Thripias xantholophus,0.494,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Chloropicus namaquus,Dendropicos namaquus,0.7258,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Dendrocoptes medius,Dendropicos medius,0.843,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Pteroglossus aracari,Megalaima franklinii,0.5221,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocopos noguchii,Picoides minor,0.502,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Melanerpes lewis,Ramphastos aracari,0.5471,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Psilopogon lineatus,Megalaima lineata,0.5942,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon lagrandieri,Picus arizonae,0.4371,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Yungipicus kizuki,Megalaima australis,0.4712,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocoptes dorae,Dendrocopos dorae,0.9451,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Celeus undatus,Picus mentalis,0.4936,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Piculus flavigula,Picus flavigula,0.9235,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Campephilus principalis,Verreauxia africana,0.4692,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Colaptes rubiginosus,Picus rubiginosus,0.7939,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Micropternus brachyurus,Hylatomus schulzii,0.5983,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocoptes medius,Picus pileatus,0.4956,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Chloropicus namaquus,Megalaima rafflesii,0.5358,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leuconotopicus villosus,Dryobates villosus,0.6037,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Monasa atra,Cuculus ater,0.4511,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Dendrocoptes medius,Leiopicus medius,0.6754,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Leuconotopicus borealis,Pteroglossus albivitta,0.5147,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocopos major,Dryobates major,0.5802,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon oorti,Megalaima oorti,0.7172,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Brachygalba lugubris,Galbula lugubris,0.7448,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Melanerpes lewis,Picus lewis,0.6879,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Notharchus macrorhynchos,Bucco macrorhynchos,0.7144,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Colaptes punctigula,Picus punctigula,0.7878,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon armillaris,Selenidera culik,0.4307,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Chrysophlegma miniaceum,Picus percussus,0.3845,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Melanerpes aurifrons,Centurus aurifrons,0.6348,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Piculus chrysochloros,Neanis kistneri,0.3921,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Psilopogon lagrandieri,Megalaima lagrandieri,0.7405,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Leuconotopicus fumigatus,Picus canicapillus,0.589,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dryocopus martius,Picus martius,0.6947,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon faiostrictus,Dryobates chocoensis,0.4612,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Campephilus melanoleucos,Picus lecotos,0.5637,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Bucco noanamae,Nystactes noanamae,0.6856,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Capitonides europeus,Cyphos macrodactylus,0.5811,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendropicos griseocephalus,Dryobates major,0.4386,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Bucco tamatia,Nystactes tamatia,0.6872,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Gecinulus rafflesii,Mesopicus cassini,0.6068,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Veniliornis chocoensis,Picoides nuttallii,0.6405,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Picumnus minutissimus,Dryocopus major,0.3826,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Veniliornis frontalis,Dryobates frontalis,0.6483,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon faiostrictus,Megalaima faiostricta,0.6867,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Dendrocoptes auriceps,Dendrocopos auriceps,0.9639,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Colaptes auricularis,Dendrocopos mahrattensis,0.5535,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leiopicus mahrattensis,Picus sanguineus,0.4734,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Pteroglossus viridis,Cloronerpes frontalis,0.4987,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocoptes dorae,Megalaima corvina,0.5234,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Picus canus,Pincus canus,0.7715,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Leuconotopicus villosus,Picus villosus,0.7456,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Picumnus exilis,Pteroglossus culik,0.4993,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Aulacorhynchus atrogularis,Hylatomus pileatus,0.5697,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Pteroglossus viridis,Ramphastos viridis,0.6888,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Dendrocopos syriacus,Dendrocopos villosus,0.8203,synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Melanerpes herminieri,Dryobates arizonae,0.453,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocopos major,Picus superciliaris,0.4675,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocopos syriacus,Picus syriacus,0.6905,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Dendrocopos leucotos,Picus leucotos,0.6934,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Chloropicus xantholophus,Dendropicos xantholophus,0.8209,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Yungipicus temminckii,Picus flavinucha,0.608,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Celeus grammicus,Picus grammicus,0.758,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Colaptes rivolii,Dendropicos dorae,0.4576,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Aulacorhynchus prasinus,Pteroglossus prasinus,0.7267,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Psilopogon oorti,Picus minor,0.4034,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Leuconotopicus fumigatus,Veniliornis fumigatus,0.7479,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Melanerpes lewis,Asyndesmus lewis,0.7362,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis kirkii,Picus kirkii,0.7463,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis mixtus,Picus minutissimus,0.58,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Colaptes rubiginosus,Piculus rubiginosus,0.7664,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Veniliornis maculifrons,Megalaima zeylanica,0.5471,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Dendrocopos major,Dryobates villosus,0.392,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Veniliornis passerinus,Picus maculifrons,0.5489,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Psilopogon franklinii,Megalaima franklinii,0.7267,synonym,AI-Growth-Lab/PatentSBERTa,0.7,1
Melanerpes superciliaris,Bucco tectus,0.5163,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Chloropicus xantholophus,Leiopicus auriceps,0.6195,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
Aulacorhynchus prasinus,Ramphastos piperivorus,0.568,not synonym,AI-Growth-Lab/PatentSBERTa,0.7,0
