species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Notharchus macrorhynchos,Pogonornis dubius,0.7438,synonym,allenai/scibert_scivocab_cased,0.7,0
Galbula dea,Picus chrysochloros,0.5048,not synonym,allenai/scibert_scivocab_cased,0.7,0
Psilopogon faber,Megalaima faber,0.8023,synonym,allenai/scibert_scivocab_cased,0.7,1
Dryocopus schulzii,Megalaima rubricapillus,0.7268,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryobates minor,Cuculus tenebrosus,0.7504,synonym,allenai/scibert_scivocab_cased,0.7,0
Melanerpes carolinus,Picus carolinus,0.8257,synonym,allenai/scibert_scivocab_cased,0.7,1
Picus sharpei,Bucco collaris,0.7509,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocoptes auriceps,Dendropicos pyrrhogaster,0.795,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryobates pubescens,Picoides pubescens,0.8651,synonym,allenai/scibert_scivocab_cased,0.7,1
Picumnus dorbignyanus,Megalaima faiostricta,0.7341,synonym,allenai/scibert_scivocab_cased,0.7,0
Melanerpes lewis,Picus spilogaster,0.8134,synonym,allenai/scibert_scivocab_cased,0.7,0
Melanerpes lewis,Asyndesmus lewisi,0.8506,synonym,allenai/scibert_scivocab_cased,0.7,1
Sphyrapicus varius,Picoides mixtus,0.8029,synonym,allenai/scibert_scivocab_cased,0.7,0
Chelidoptera tenebrosa,Picus campestris,0.6861,not synonym,allenai/scibert_scivocab_cased,0.7,0
Colaptes auricularis,Pincus canus,0.7786,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis dignus,Chloronerpes dignus,0.8273,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon viridis,Dendrocopos kizuki,0.7672,synonym,allenai/scibert_scivocab_cased,0.7,0
Selenidera nattereri,Pteroglossus spec,0.6848,not synonym,allenai/scibert_scivocab_cased,0.7,1
Aulacorhynchus sulcatus,Pteroglossus sulcatus,0.8918,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocopos major,Dryocopus major,0.837,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon lineatus,Sapheopipo noguchii,0.6613,not synonym,allenai/scibert_scivocab_cased,0.7,0
Celeus torquatus,Picus torquatus,0.9526,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocoptes auriceps,Leiopicus auriceps,0.8307,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus fumigatus,Venilornis fumigatus,0.9216,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocopos major,Picoides major,0.8935,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocopos major,Picus major,0.7758,synonym,allenai/scibert_scivocab_cased,0.7,1
Jacamerops aureus,Alcedo aurea,0.6087,not synonym,allenai/scibert_scivocab_cased,0.7,1
Yungipicus maculatus,Dendrocopos maculatus,0.843,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis spilogaster,Picus undatus,0.7927,synonym,allenai/scibert_scivocab_cased,0.7,0
Nesoctites micromegas,Picumnus micromegas,0.8596,synonym,allenai/scibert_scivocab_cased,0.7,1
Melanerpes superciliaris,Cuculus ater,0.6036,not synonym,allenai/scibert_scivocab_cased,0.7,0
Chloropicus pyrrhogaster,Alcedo dea,0.5451,not synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus albolarvatus,Dryobates albolarvatus,0.9133,synonym,allenai/scibert_scivocab_cased,0.7,1
Selenidera piperivora,Megalaima nuchalis,0.7743,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis lignarius,Dryobates lignarius,0.8936,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon rubricapillus,Calorhamphus fuliginosus,0.8603,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocopos hyperythrus,Hypopicus hyperythrus,0.8226,synonym,allenai/scibert_scivocab_cased,0.7,1
Selenidera piperivora,Bucco rubecula,0.6285,not synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocoptes auriceps,Mesopicos griseocephalus,0.7029,synonym,allenai/scibert_scivocab_cased,0.7,0
Micropternus brachyurus,Celeus brachyurus,0.9421,synonym,allenai/scibert_scivocab_cased,0.7,1
Melanerpes striatus,Picus striatus,0.9017,synonym,allenai/scibert_scivocab_cased,0.7,1
Lybius melanopterus,Dendrocopos scalaris,0.7955,synonym,allenai/scibert_scivocab_cased,0.7,0
Lybius melanopterus,Pogonornis melanopterus,0.9368,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon flavifrons,Pogonornis melanopterus,0.8883,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocoptes medius,Bucco zeylanicus,0.7873,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocoptes auriceps,Picus borealis,0.6992,not synonym,allenai/scibert_scivocab_cased,0.7,0
Picoides arcticus,Picus arcticus,0.9139,synonym,allenai/scibert_scivocab_cased,0.7,1
Celeus flavus,Picus principalis,0.8628,synonym,allenai/scibert_scivocab_cased,0.7,0
Picus sharpei,Dendropicos xantholophus,0.7924,synonym,allenai/scibert_scivocab_cased,0.7,0
Lybius dubius,Hypopicus hyperythrus,0.7487,synonym,allenai/scibert_scivocab_cased,0.7,0
Monasa nigrifrons,Dryobates callonotus,0.7786,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis mixtus,Galbula lugubris,0.7977,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis lignarius,Aulacorhamphus caeruleogularis,0.8764,synonym,allenai/scibert_scivocab_cased,0.7,0
Psilopogon asiaticus,Picus lewis,0.7518,synonym,allenai/scibert_scivocab_cased,0.7,0
Colaptes auratus,Picus galeatus,0.8267,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryobates pubescens,Megalaima incognita,0.7929,synonym,allenai/scibert_scivocab_cased,0.7,0
Melanerpes carolinus,Centurus carolinus,0.9216,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis nigriceps,Picus kirkii,0.8013,synonym,allenai/scibert_scivocab_cased,0.7,0
Celeus undatus,Picoides ramsayi,0.8174,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryocopus pileatus,Campethera nivosa,0.7063,synonym,allenai/scibert_scivocab_cased,0.7,0
Psilopogon chrysopogon,Megalaima chrysopogon,0.7904,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon corvinus,Picoides villosus,0.7297,synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus fumigatus,Dryobates fumigatus,0.88,synonym,allenai/scibert_scivocab_cased,0.7,1
Nonnula rubecula,Picus syriacus,0.7626,synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus stricklandi,Picoides albolarvatus,0.6871,not synonym,allenai/scibert_scivocab_cased,0.7,0
Psilopogon asiaticus,Picoides maculatus,0.7847,synonym,allenai/scibert_scivocab_cased,0.7,0
Gecinulus rafflesii,Nystactes noanamae,0.7569,synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus albolarvatus,Picoides arizonae,0.8652,synonym,allenai/scibert_scivocab_cased,0.7,0
Melanerpes superciliaris,Centurus superciliaris,0.8856,synonym,allenai/scibert_scivocab_cased,0.7,1
Melanerpes candidus,Picus candidus,0.7161,synonym,allenai/scibert_scivocab_cased,0.7,1
Dryobates cathpharius,Picus grammicus,0.7748,synonym,allenai/scibert_scivocab_cased,0.7,0
Yungipicus canicapillus,Picus canicapillus,0.8125,synonym,allenai/scibert_scivocab_cased,0.7,1
Celeus flavus,Picus flavus,0.9307,synonym,allenai/scibert_scivocab_cased,0.7,1
Aulacorhynchus prasinus,Picoides obsoletus,0.837,synonym,allenai/scibert_scivocab_cased,0.7,0
Yungipicus maculatus,Picoides maculatus,0.9152,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis kirkii,Picumnus micromegas,0.7835,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocoptes auriceps,Chloropicoides rafflesii,0.7365,synonym,allenai/scibert_scivocab_cased,0.7,0
Sasia africana,Verreauxia africana,0.8139,synonym,allenai/scibert_scivocab_cased,0.7,1
Lybius bidentatus,Pogonornis bidentatus,0.8382,synonym,allenai/scibert_scivocab_cased,0.7,1
Capitonides europeus,Trachyphonus europeus,0.8971,synonym,allenai/scibert_scivocab_cased,0.7,1
Aulacorhynchus sulcatus,Dendrocopos pubescens,0.8133,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryobates cathpharius,Dendrocopos cathpharius,0.9097,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon faber,Dendropicos namaquus,0.7687,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis chocoensis,Picus mineaceus,0.8163,synonym,allenai/scibert_scivocab_cased,0.7,0
Chrysophlegma miniaceum,Picus miniaceus,0.8164,synonym,allenai/scibert_scivocab_cased,0.7,1
Xiphidiopicus percussus,Picus percussus,0.8767,synonym,allenai/scibert_scivocab_cased,0.7,1
Buccanodon duchaillui,Thereiceryx zeylanicus,0.8079,synonym,allenai/scibert_scivocab_cased,0.7,0
Yungipicus kizuki,Dendrocopos minor,0.6649,not synonym,allenai/scibert_scivocab_cased,0.7,0
Aulacorhynchus prasinus,Bathoceleus hyphalus,0.7531,synonym,allenai/scibert_scivocab_cased,0.7,0
Psilopogon haemacephalus,Megalaima haemacephala,0.7563,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis maculifrons,Dryobates maculifrons,0.8994,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon pulcherrimus,Megalaima pulcherrima,0.7853,synonym,allenai/scibert_scivocab_cased,0.7,1
Celeus galeatus,Dryocopus galeatus,0.9028,synonym,allenai/scibert_scivocab_cased,0.7,1
Dryobates minor,Dryobates comminutus,0.7583,synonym,allenai/scibert_scivocab_cased,0.7,1
Buccanodon duchaillui,Barbatula duchaillui,0.8757,synonym,allenai/scibert_scivocab_cased,0.7,1
Trachyphonus purpuratus,Trachylaemus purpuratus,0.9364,synonym,allenai/scibert_scivocab_cased,0.7,1
Galbula dea,Alcedo dea,0.8999,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon rubricapillus,Picus punctigula,0.8594,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocopos noguchii,Cuculus auratus,0.7045,synonym,allenai/scibert_scivocab_cased,0.7,0
Sasia africana,Centurus aurifrons,0.7863,synonym,allenai/scibert_scivocab_cased,0.7,0
Yungipicus ramsayi,Picoides ramsayi,0.9185,synonym,allenai/scibert_scivocab_cased,0.7,1
Melanerpes erythrocephalus,Centurus carolinus,0.808,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis mixtus,Picus mixtus,0.8035,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis cassini,Mesopicus cassini,0.8655,synonym,allenai/scibert_scivocab_cased,0.7,1
Leiopicus mahrattensis,Picus mahrattensis,0.9266,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon franklinii,Picoides stricklandi,0.7875,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendropicos obsoletus,Dendrocopos obsoletus,0.9154,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon corvinus,Megalaima corvina,0.8073,synonym,allenai/scibert_scivocab_cased,0.7,1
Trachyphonus purpuratus,Campethera caroli,0.7851,synonym,allenai/scibert_scivocab_cased,0.7,0
Reinwardtipicus validus,Chrysocolaptes validus,0.806,synonym,allenai/scibert_scivocab_cased,0.7,1
Sphyrapicus ruber,Dendrocopos moluccensis,0.8021,synonym,allenai/scibert_scivocab_cased,0.7,0
Yungipicus temminckii,Picoides temminckii,0.8972,synonym,allenai/scibert_scivocab_cased,0.7,1
Yungipicus kizuki,Picoides kizuki,0.8035,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon haemacephalus,Megalaima faber,0.7684,synonym,allenai/scibert_scivocab_cased,0.7,0
Piculus chrysochloros,Picus chrysochloros,0.9786,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus fumigatus,Picus carolinus,0.8488,synonym,allenai/scibert_scivocab_cased,0.7,0
Celeus undatus,Bucco chacuru,0.7023,synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus arizonae,Dryobates arizonae,0.8275,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon australis,Picus elegans,0.6873,not synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus fumigatus,Bucco fuscus,0.7523,synonym,allenai/scibert_scivocab_cased,0.7,0
Yungipicus temminckii,Dendrocopos temminckii,0.8647,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon rubricapillus,Megalaima rubricapillus,0.8486,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon australis,Bucco dubius,0.7794,synonym,allenai/scibert_scivocab_cased,0.7,0
Aulacorhynchus sulcatus,Piculus auricularis,0.8502,synonym,allenai/scibert_scivocab_cased,0.7,0
Pteroglossus bailloni,Baillonius bailloni,0.8207,synonym,allenai/scibert_scivocab_cased,0.7,1
Gecinulus rafflesii,Dinopium rafflesii,0.8374,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis mixtus,Picoides mixtus,0.8432,synonym,allenai/scibert_scivocab_cased,0.7,1
Yungipicus kizuki,Dendrocopos kizuki,0.8227,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus fumigatus,Megalaima oorti,0.8373,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryocopus martius,Dryobates stricklandi,0.7113,synonym,allenai/scibert_scivocab_cased,0.7,0
Selenidera piperivora,Selenidera culik,0.6748,not synonym,allenai/scibert_scivocab_cased,0.7,1
Colaptes punctigula,Hylatomus galeatus,0.8171,synonym,allenai/scibert_scivocab_cased,0.7,0
Chloropicus pyrrhogaster,Dendropicos pyrrhogaster,0.8329,synonym,allenai/scibert_scivocab_cased,0.7,1
Picus sharpei,Gecinus sharpei,0.901,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus villosus,Picoides villosus,0.9269,synonym,allenai/scibert_scivocab_cased,0.7,1
Lybius melanopterus,Picus arcticus,0.8207,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryobates cathpharius,Geopicus chrysoides,0.7831,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis callonotus,Picus callonotus,0.8753,synonym,allenai/scibert_scivocab_cased,0.7,1
Chloropicus pyrrhogaster,Thripias pyrrhogaster,0.8932,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon rafflesii,Megalaima rafflesii,0.8314,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis affinis,Dryobates affinis,0.8866,synonym,allenai/scibert_scivocab_cased,0.7,1
Aulacorhynchus albivitta,Pteroglossus albivitta,0.9229,synonym,allenai/scibert_scivocab_cased,0.7,1
Celeus galeatus,Megalaima henricii,0.7604,synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus villosus,Dendrocopos villosus,0.909,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis kirkii,Dryobates kirkii,0.8808,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocopos noguchii,Sapheopipo noguchii,0.7044,synonym,allenai/scibert_scivocab_cased,0.7,1
Lybius bidentatus,Bucco niger,0.762,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryocopus lineatus,Picus lineatus,0.8974,synonym,allenai/scibert_scivocab_cased,0.7,1
Hemicircus concretus,Picus concretus,0.9079,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus borealis,Thripias xantholophus,0.8242,synonym,allenai/scibert_scivocab_cased,0.7,0
Chloropicus namaquus,Dendropicos namaquus,0.8751,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocoptes medius,Dendropicos medius,0.8851,synonym,allenai/scibert_scivocab_cased,0.7,1
Pteroglossus aracari,Megalaima franklinii,0.685,not synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocopos noguchii,Picoides minor,0.784,synonym,allenai/scibert_scivocab_cased,0.7,0
Melanerpes lewis,Ramphastos aracari,0.8041,synonym,allenai/scibert_scivocab_cased,0.7,0
Psilopogon lineatus,Megalaima lineata,0.7981,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon lagrandieri,Picus arizonae,0.7318,synonym,allenai/scibert_scivocab_cased,0.7,0
Yungipicus kizuki,Megalaima australis,0.6719,not synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocoptes dorae,Dendrocopos dorae,0.9284,synonym,allenai/scibert_scivocab_cased,0.7,1
Celeus undatus,Picus mentalis,0.7268,synonym,allenai/scibert_scivocab_cased,0.7,0
Piculus flavigula,Picus flavigula,0.9484,synonym,allenai/scibert_scivocab_cased,0.7,1
Campephilus principalis,Verreauxia africana,0.7726,synonym,allenai/scibert_scivocab_cased,0.7,0
Colaptes rubiginosus,Picus rubiginosus,0.9094,synonym,allenai/scibert_scivocab_cased,0.7,1
Micropternus brachyurus,Hylatomus schulzii,0.8536,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocoptes medius,Picus pileatus,0.7198,synonym,allenai/scibert_scivocab_cased,0.7,0
Chloropicus namaquus,Megalaima rafflesii,0.7495,synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus villosus,Dryobates villosus,0.8555,synonym,allenai/scibert_scivocab_cased,0.7,1
Monasa atra,Cuculus ater,0.7605,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocoptes medius,Leiopicus medius,0.8356,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus borealis,Pteroglossus albivitta,0.7975,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocopos major,Dryobates major,0.7551,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon oorti,Megalaima oorti,0.8237,synonym,allenai/scibert_scivocab_cased,0.7,1
Brachygalba lugubris,Galbula lugubris,0.9286,synonym,allenai/scibert_scivocab_cased,0.7,1
Melanerpes lewis,Picus lewis,0.8459,synonym,allenai/scibert_scivocab_cased,0.7,1
Notharchus macrorhynchos,Bucco macrorhynchos,0.8029,synonym,allenai/scibert_scivocab_cased,0.7,1
Colaptes punctigula,Picus punctigula,0.8378,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon armillaris,Selenidera culik,0.6913,not synonym,allenai/scibert_scivocab_cased,0.7,0
Chrysophlegma miniaceum,Picus percussus,0.7395,synonym,allenai/scibert_scivocab_cased,0.7,0
Melanerpes aurifrons,Centurus aurifrons,0.9076,synonym,allenai/scibert_scivocab_cased,0.7,1
Piculus chrysochloros,Neanis kistneri,0.566,not synonym,allenai/scibert_scivocab_cased,0.7,0
Psilopogon lagrandieri,Megalaima lagrandieri,0.8817,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus fumigatus,Picus canicapillus,0.754,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryocopus martius,Picus martius,0.8585,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon faiostrictus,Dryobates chocoensis,0.8234,synonym,allenai/scibert_scivocab_cased,0.7,0
Campephilus melanoleucos,Picus lecotos,0.8385,synonym,allenai/scibert_scivocab_cased,0.7,0
Bucco noanamae,Nystactes noanamae,0.7949,synonym,allenai/scibert_scivocab_cased,0.7,1
Capitonides europeus,Cyphos macrodactylus,0.7756,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendropicos griseocephalus,Dryobates major,0.7341,synonym,allenai/scibert_scivocab_cased,0.7,0
Bucco tamatia,Nystactes tamatia,0.8322,synonym,allenai/scibert_scivocab_cased,0.7,1
Gecinulus rafflesii,Mesopicus cassini,0.7905,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis chocoensis,Picoides nuttallii,0.8709,synonym,allenai/scibert_scivocab_cased,0.7,0
Picumnus minutissimus,Dryocopus major,0.8441,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis frontalis,Dryobates frontalis,0.8411,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon faiostrictus,Megalaima faiostricta,0.8341,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocoptes auriceps,Dendrocopos auriceps,0.9412,synonym,allenai/scibert_scivocab_cased,0.7,1
Colaptes auricularis,Dendrocopos mahrattensis,0.7241,synonym,allenai/scibert_scivocab_cased,0.7,0
Leiopicus mahrattensis,Picus sanguineus,0.7557,synonym,allenai/scibert_scivocab_cased,0.7,0
Pteroglossus viridis,Cloronerpes frontalis,0.8406,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocoptes dorae,Megalaima corvina,0.7629,synonym,allenai/scibert_scivocab_cased,0.7,0
Picus canus,Pincus canus,0.8617,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus villosus,Picus villosus,0.8474,synonym,allenai/scibert_scivocab_cased,0.7,1
Picumnus exilis,Pteroglossus culik,0.7624,synonym,allenai/scibert_scivocab_cased,0.7,0
Aulacorhynchus atrogularis,Hylatomus pileatus,0.8435,synonym,allenai/scibert_scivocab_cased,0.7,0
Pteroglossus viridis,Ramphastos viridis,0.8617,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocopos syriacus,Dendrocopos villosus,0.8944,synonym,allenai/scibert_scivocab_cased,0.7,0
Melanerpes herminieri,Dryobates arizonae,0.7889,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocopos major,Picus superciliaris,0.7465,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocopos syriacus,Picus syriacus,0.8709,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocopos leucotos,Picus leucotos,0.8964,synonym,allenai/scibert_scivocab_cased,0.7,1
Chloropicus xantholophus,Dendropicos xantholophus,0.8949,synonym,allenai/scibert_scivocab_cased,0.7,1
Yungipicus temminckii,Picus flavinucha,0.7814,synonym,allenai/scibert_scivocab_cased,0.7,0
Celeus grammicus,Picus grammicus,0.884,synonym,allenai/scibert_scivocab_cased,0.7,1
Colaptes rivolii,Dendropicos dorae,0.7509,synonym,allenai/scibert_scivocab_cased,0.7,0
Aulacorhynchus prasinus,Pteroglossus prasinus,0.8911,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon oorti,Picus minor,0.7267,synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus fumigatus,Veniliornis fumigatus,0.9091,synonym,allenai/scibert_scivocab_cased,0.7,1
Melanerpes lewis,Asyndesmus lewis,0.8652,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis kirkii,Picus kirkii,0.8601,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis mixtus,Picus minutissimus,0.7618,synonym,allenai/scibert_scivocab_cased,0.7,0
Colaptes rubiginosus,Piculus rubiginosus,0.8176,synonym,allenai/scibert_scivocab_cased,0.7,1
Veniliornis maculifrons,Megalaima zeylanica,0.7591,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocopos major,Dryobates villosus,0.7284,synonym,allenai/scibert_scivocab_cased,0.7,0
Veniliornis passerinus,Picus maculifrons,0.7672,synonym,allenai/scibert_scivocab_cased,0.7,0
Psilopogon franklinii,Megalaima franklinii,0.7786,synonym,allenai/scibert_scivocab_cased,0.7,1
Melanerpes superciliaris,Bucco tectus,0.6987,not synonym,allenai/scibert_scivocab_cased,0.7,0
Chloropicus xantholophus,Leiopicus auriceps,0.7768,synonym,allenai/scibert_scivocab_cased,0.7,0
Aulacorhynchus prasinus,Ramphastos piperivorus,0.851,synonym,allenai/scibert_scivocab_cased,0.7,0
Psilopogon eximius,Megalaima eximia,0.7805,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus albolarvatus,Dendrocopos albolarvatus,0.9088,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocoptes medius,Picoides medius,0.821,synonym,allenai/scibert_scivocab_cased,0.7,1
Colaptes campestris,Picus campestris,0.8267,synonym,allenai/scibert_scivocab_cased,0.7,1
Selenidera piperivora,Dryobates fumigatus,0.7461,synonym,allenai/scibert_scivocab_cased,0.7,0
Dendrocoptes medius,Picus medius,0.8112,synonym,allenai/scibert_scivocab_cased,0.7,1
Selenidera piperivora,Ramphastos piperivorus,0.8222,synonym,allenai/scibert_scivocab_cased,0.7,1
Leuconotopicus albolarvatus,Picoides albolarvatus,0.919,synonym,allenai/scibert_scivocab_cased,0.7,1
Dryobates scalaris,Picus medius,0.7234,synonym,allenai/scibert_scivocab_cased,0.7,0
Picoides tridactylus,Picus tridactylus,0.9578,synonym,allenai/scibert_scivocab_cased,0.7,1
Campephilus melanoleucos,Picus torquatus,0.8119,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryocopus schulzii,Hylatomus schulzii,0.9209,synonym,allenai/scibert_scivocab_cased,0.7,1
Yungipicus temminckii,Dinopium rafflesii,0.8276,synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus arizonae,Picus arizonae,0.9385,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendrocoptes medius,Dendrocopos medius,0.9203,synonym,allenai/scibert_scivocab_cased,0.7,1
Malacoptila fusca,Bucco fuscus,0.799,synonym,allenai/scibert_scivocab_cased,0.7,1
Dendropicos obsoletus,Picus noguchii,0.7703,synonym,allenai/scibert_scivocab_cased,0.7,0
Leuconotopicus borealis,Dendrocopos borealis,0.9243,synonym,allenai/scibert_scivocab_cased,0.7,1
Yungipicus temminckii,Picoides pubescens,0.8363,synonym,allenai/scibert_scivocab_cased,0.7,0
Dryocopus pileatus,Picus pileatus,0.8736,synonym,allenai/scibert_scivocab_cased,0.7,1
Celeus galeatus,Picus galeatus,0.921,synonym,allenai/scibert_scivocab_cased,0.7,1
Psilopogon javensis,Megalaima javensis,0.8112,synonym,allenai/scibert_scivocab_cased,0.7,1
