species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Dysschema mariamne,Melanaema asuroides,0.5256,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cyclidia rectificata,Phyllalia acuta,0.5228,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Trachydora fumea,Narosa penicillata,0.4377,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Adiopa disgrega,Adiopa marama,0.6419,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Celiptera levina,Antiopala moderata,0.4417,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Alphaea imbuta,Oreta calceolaria,0.4354,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Liocrops semiprotrusa,Phalacropsis semiprotrusa,0.7151,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Oreta obtusa,Hypercompa similis,0.3016,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ditrigona inconspicua,Halisidota racema,0.4156,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Spica parallelangula,Plusinia aurea,0.4787,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Oglasa lagusalis,Parasa repanda,0.4312,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Tetheella fluctuosa,Omocena convergens,0.3289,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cyme structa,Spidia fenestriculata,0.4812,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Falcaria lacertinaria,Drepana dimidiata,0.4553,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Astatochroa fuscimargo,Parasa hockingii,0.4634,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Zaratha pterodactylella,Drepana levis,0.3629,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Eupterote undata,Eupterote vinosa,0.697,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Comanula uniformis,Eupterote cinnamomea,0.4815,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cotana kebeae,Narosa takamukui,0.4047,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Agnoea flavifrontella,Phryganopsis nyassana,0.3695,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Oreta perfida,Miresa nigriplaga,0.3692,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Stenoglene pellucida,Xylodryas cryeranthes,0.3513,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Thymiatris cephalochra,Poloma nahor,0.3157,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sansarea circulifera,Narosa baibarana,0.451,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Aergina laeta,Microsetia stephensella,0.3776,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Amphitorna excisa,Spilosoma mendica,0.53,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Urogonodes patiens,Psiloreta rufula,0.4287,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Scieropepla reversella,Cryptolechia nivella,0.5113,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cyme vivida,Barsine vivida,0.7334,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Amphitorna confusata,Cyclura confusata,0.6951,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Callindra similis,Hypercompa similis,0.4623,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Alphaea imbuta,Estigmene sikkimensis,0.3304,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ditrigona quinaria,Thaleridia pruinosa,0.5579,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Euclea bidiscalis,Miresa doriens,0.3689,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Eloasa symphonistis,Parasa symphonistis,0.7134,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Disca arborita,Adites tibada,0.4675,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Eupterote hibisci,Eupterote lineata,0.6888,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Achlya flavicornis,Thermesia plagifera,0.5021,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cyme asuroides,Melanaema asuroides,0.6233,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Scieropepla orthosema,Hibrildes bicolor,0.3974,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Jana gracilis,Jana grisea,0.8423,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Phiala nigrolineata,Phiala chrysargyra,0.6368,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Narosoideus vulpina,Narosoideus aurisoma,0.7983,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Bida radiosella,Bida crambella,0.6509,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Janomima dannfelti,Hercyna rufocrinitalis,0.3558,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Thyatira batis,Thyatira variabilis,0.7552,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.7175,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ochropacha duplaris,Cymatophora obscurata,0.4717,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Tetheella fluctuosa,Asura aureorosea,0.389,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Dysschema rosina,Cophomantis pumicata,0.4067,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ochropacha duplaris,Cimatophora duplaris,0.6752,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Oreta sublustris,Asura xantherythra,0.4173,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Falcaria lacertinaria,Drepana lacertula,0.6405,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Epipsestis ornata,Sugiploca sugitanii,0.4173,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Eupterote mollifera,Oreta semiornata,0.5173,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Albarracina warionis,Albarracina syriaca,0.7574,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cyme avernalis,Oreta purpureofasciata,0.479,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cophomantella crypsizyga,Doliche hilaris,0.3826,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Circeida parapuncta,Onebala crypsizyga,0.3596,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Argyresthia ivella,Oecophora andereggiella,0.5684,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Icteritilema nyassana,Phryganopsis nyassana,0.6676,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.3496,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Agnoea colurnella,Borkhausenia colurnella,0.6285,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Nordstromia bicostata,Albara bicostata,0.682,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ctenolita auribasalis,Zigera suvarnadivipae,0.3616,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Kurama galbanus,Macrocneme chiriquicola,0.448,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Aergina liharis,Parasa liharis,0.5924,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Jana gracilis,Gymnelia odyneroides,0.5049,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Jana tantalus,Tantaliana crepax,0.685,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Palaeomystella chalcopeda,Syntomactis macrostola,0.4515,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Aergina liharis,Eupterote ignavus,0.3801,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Diurnea lipsiella,Noctua bicolorata,0.2444,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Mimopsestis honei,Syntomactis fumea,0.4647,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Celiptera levina,Celiptera aurinia,0.7319,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Creatonotos transiens,Amphissa vacillans,0.3644,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ochropacha duplaris,Noctua bicolor,0.3804,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Eukarschia mitis,Gephyrophora mitis,0.5747,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Oreta jaspidea,Phiala ochritincta,0.5338,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Parapluda incincta,Apluda incincta,0.8092,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Dasystoma salicella,Eudeilinia biseriata,0.5583,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Acantharctia latifusca,Cotana turneri,0.4831,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cyme quadrilineata,Phiala ochrescens,0.5155,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Melinaria campagnei,Oecophora fissulella,0.4003,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Lichenaula afflictella,Cryptolechia afflictella,0.6211,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Heringocena andobo,Lepidolutzia dukinfieldia,0.3432,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Argodrepana verticata,Peridrepana verticata,0.6653,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Comana testacea,Lithacodes laticlavia,0.4542,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Magos xanthopus,Ptochoryctis rosaria,0.3324,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ochropacha duplaris,Cymatophora clara,0.3901,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Hibrildes crawshayi,Hibrildes fuscata,0.7367,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Macrocilix mysticata,Macrocilix magna,0.7214,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ctenolita epargyra,Teinorhyncha cerdo,0.5108,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cyligramma disturbens,Cyligramma consiliatrix,0.8045,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Adites unilinea,Miltochrista unilinea,0.6671,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Macrocneme chrysitis,Syntomactis tephronota,0.4411,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Phiala costipuncta,Phiala angola,0.7573,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Callindra similis,Psilosceles dichochroa,0.4431,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Adites bizonoides,Lyclene bizonoides,0.6371,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Amphitorna castanea,Oreta castanea,0.7105,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Hibrildes norax,Nordstromia pallidina,0.5318,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Adites mindanensis,Spilosoma circumpunctata,0.4081,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Palirisa mosoensis,Stenoglene gregorii,0.4313,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Tridrepana albonotata,Psiloreta pavaca,0.475,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Neidalia bifasciata,Eupsodosoma bifasciata,0.6956,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cyme avernalis,Asura isabellina,0.4386,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Gogana bornormalis,Asura quadrifasciata,0.4569,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Liparistis monosema,Lichenaula monosema,0.7762,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Eupterote undata,Bleptina grimsgaardi,0.3627,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Nanodacna logistica,Colonophora logistica,0.6954,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Phiala costipuncta,Phiala inferiora,0.7609,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cyme metascota,Bombycia griseor,0.403,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Barsaurea phaeoxanthia,Miltochrista phaeoxantha,0.6407,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Phiala costipuncta,Oreta rufibrunnea,0.4708,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ochropacha duplaris,Stenoglene evanescens,0.2368,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Amphitorna submontana,Apluda schaliphlebia,0.3918,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Liocrops semiprotrusa,Thosea recta,0.4852,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Soteira vadimi,Parasa symphonistis,0.3486,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Soteira altilis,Parasa altilis,0.7251,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ditrigona inconspicua,Teldenia inconspicua,0.6729,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Agnoea lavandulae,Borkhausenia pulverisquamis,0.3721,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Eloasa calida,Lethocephala eremospila,0.4608,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Achlya flavicornis,Eupterote petosiris,0.284,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cophomantella homogramma,Nordstromia amabilis,0.477,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Urogonodes colorata,Urogonodes perrufa,0.6953,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cabardites limbata,Xylorycta stercorata,0.4486,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Falcaria lacertinaria,Bombyx lacertula,0.5607,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Argyresthia ivella,Eupterote dissimilis,0.4229,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Metathrinca rosaria,Dysschema sylvia,0.421,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Plectophila discalis,Lichenaula inscripta,0.4628,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Celiptera remigioides,Celiptera magnifica,0.7392,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Eupterote mollifera,Asura crocota,0.4531,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Euclea delphinii,Limacodes quercicola,0.4524,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Antapistis leucospila,Euagra auxo,0.3884,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Brachybelistis pentachroa,Xylorycta pentachroa,0.6576,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Aergina paeera,Agriophara encryphias,0.5115,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Palirisa mosoensis,Palirisa chocolatina,0.7068,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Avatara interrupta,Thosea interrupta,0.7367,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Lichenaula lichenea,Lichenaula lichenaea,0.9476,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Oreta extensa,Oreta adona,0.746,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Plectophila discalis,Euclea bifida,0.4535,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Heterochyta aprepta,Miresa fuscicostalis,0.4403,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Nemacerota alternata,Auzatella pentesticha,0.4538,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Stephensia cedronellae,Toelgyfaloca circumdata,0.3389,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Plectophila thiophanes,Xylorycta thiophanes,0.752,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Mursa phtisialis,Euchera cunicaria,0.4202,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Falcaria lacertinaria,Drepana lacertinaria,0.7125,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Narosoideus vulpina,Telecrates streptogramma,0.4022,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cophomantella cyclopodes,Onebala cyclopodes,0.6586,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Achlya flavicornis,Procometis orthosema,0.3407,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Palirisa mosoensis,Xylina mirabilis,0.4179,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Chrysoclista linneela,Choerotricha glandulosa,0.4366,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cophomantella cyclopodes,Diurnea novembris,0.4265,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Janomima dannfelti,Arugisa watsoni,0.4502,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Choerotricha atrosquama,Choerotricha enunciativoides,0.7588,synonym,BAAI/bge-large-zh-v1.5,0.7,1
