species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Rhopalodontus strandi,Attagenus piceus,0.4592,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Archaeophylax worthyi,Waitomophylax worthyi,0.7066,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ctesias serra,Tiresias serra,0.8546,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Dieckmanniellus gracilis,Nanodes gracilis,0.6757,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Attagenus brunneus,Attagenus elongatulus,0.7472,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Xylographus corpulentus,Trachypachus alticola,0.4529,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Octotemnus laevis,Octotemnus denudatus,0.757,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Meloe rugosus,Meloe punctatus,0.7408,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Dolichocera tessellata,Dolichocera tessellatus,0.9609,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Idiomerus inflatus,Necromera inflata,0.5406,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Sulcacis curtulus,Cis criddlei,0.4391,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Necronectulus avus,Necronetulus avus,0.9067,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Sulcacis fronticornis,Cis fronticornis,0.7668,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Attagenus brunneus,Ennearthron convergens,0.5233,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Labrocerus similaris,Argocerus similaris,0.7513,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis curtus,Ceracis compactus,0.7365,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Sulcacis nitidus,Ennearthron affinis,0.4194,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Labrocerus depressus,Eocerus depressus,0.7489,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Systolosoma breve,Meloe puncticollis,0.4688,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Thorictodes heydeni,Thorictodes karanisensis,0.6496,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cybocephalus amplus,Dissia ampla,0.5203,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Sulcacis nitidus,Sulcacis affinis,0.7728,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Heterocerus maritimus,Heterocerus britannicus,0.7908,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Trachypachus gibbsii,Trachypachus californicus,0.7495,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Heterocerus crinitus,Theticephalus mesopatamicus,0.5802,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sulcacis curtulus,Cis alpinus,0.4258,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis thoracicornis,Ceracis ater,0.7387,synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis thoracicornis,Ennearthron laminifrons,0.3841,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis minutissimus,Nanophyes basilineatus,0.4095,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Idiomerus intermedius,Ennearthron oregonus,0.4547,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sefrania bleusei,Heterocerus britannicus,0.4289,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Mycterus quadricollis,Meloe autumnalis,0.4655,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cis krausi,Strongulites stygicus,0.3505,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Octotemnus laevis,Cis punctatus,0.4967,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis californicus,Attagenus gloriosae,0.4984,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis californicus,Trachypachus transversicollis,0.573,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Attagenus australis,Systolosoma bilunulatum,0.4117,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cis krausi,Cis bicolor,0.5482,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis monocerus,Dieckmanniellus helveticus,0.4562,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cis ephippiatus,Xestocis moznettei,0.3178,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Orthocis transversatus,Anthribus moussoni,0.4828,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Eurymeloe mediterraneus,Meloe mediterraneus,0.7026,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Theticephalus mesopotamicus,Cybocephalus aurocupreus,0.5585,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Attagenus fasciatus,Cybocephalus mesopatamicus,0.4981,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Idiomerus intermedius,Necromera intermedia,0.481,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cis ephippiatus,Cis moznettei,0.4568,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Anthribus nebulosus,Brachytarsus kusteri,0.5547,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ennearthron palmi,Dolichocera hermandi,0.3702,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis californicus,Cis dufaui,0.4746,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sulcacis curtulus,Ceracis pumicatus,0.4577,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cis krausi,Cis duryi,0.6123,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Epicerastes exstans,Trachypachus oregonus,0.4574,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Thorictodes heydeni,Attagenus 4-maculatus,0.3772,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Systolosoma breve,Ennearthron unicornis,0.2893,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Leptocnemus longus,Protaedus fontaltus,0.5098,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis thoracicornis,Ceracis unicolor,0.7391,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Baissophytum amplus,Attagenus 3-fasciatus,0.4362,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Labrocerus similaris,Ennearthron striata,0.3575,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sulcacis nitidus,Cis duryi,0.4399,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Labrocerus similaris,Argocerus subguttatus,0.4718,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis monocerus,Toksunius chinaticus,0.3799,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Pacicephalus gressitti,Cybocephalus gressitti,0.8294,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis thoracicornis,Ceracis mellyi,0.669,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Orthocis linearis,Cretomegatoma atypica,0.465,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Hycleus phaleratus,Petrodromeus asiaticus,0.5067,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Pseudorobitis axeli,Temnalysis axeli,0.6122,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Sulcacis nitidus,Trogoderma niger,0.4643,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Strongylites stygius,Ceracis obesus,0.4274,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis monocerus,Ennearthron unicornis,0.368,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Attagenus fasciatus,Attagenus anulifer,0.7381,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis furcifer,Trogoderma tricolor,0.359,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Heterocerus fenestratus,Heterocerus pulchellus,0.8091,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Octotemnus laevis,Anthribus tesselatus,0.4863,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Heterocerus fenestratus,Ennearthron affinis,0.4729,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis californicus,Ennearthron coloradensis,0.3955,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis sallei,Xestocis levettei,0.4272,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sulcacis nitidus,Entypus affinis,0.4628,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Deropygus chaerilus,Deropygus cherilus,0.8818,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Attagenus fasciatus,Meloe rugulosus,0.3557,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cis krausi,Trachypachus laticollis,0.4658,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Attagenus unicolor,Attagenus megatoma,0.7317,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Hucus numatus,Hucus numatus,1.0,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis nigricans,Ennearthron nigricans,0.6303,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Orthocis testaceofasciatus,Ceracis discolor,0.4454,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Cis tristis,Cis setulosus,0.6402,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Amedissia argentinus,Pycnocephalus argentinus,0.6015,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Rhopalodontus strandi,Ropalodontus strandi,0.7609,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Attagenus brunneus,Attagenus marginicollis,0.6708,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Labrocerus setosus,Labrocerus pallipes,0.7301,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Thaumaglossa anthrenoides,Cerophytum cayennense,0.3916,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Micromalthus debilis,Micromalthus anansi,0.7716,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis thoracicornis,Ennearthron mellyi,0.3491,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Chibizo formosensis,Nanophyes basilineatus,0.4314,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Xylographus subsinuatus,Xylographus rufescens,0.7732,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Sefrania bleusei,Zonitis nigripennis,0.4074,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Trachypachus inermis,Trachypachus holmbergi,0.7254,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cis levettei,Xestocis levettei,0.7578,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis californicus,Ceracis grossulus,0.7672,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Orthocis testaceofasciatus,Cis testaceofasciatus,0.793,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Attagenus brunneus,Attagenus elongatus,0.7472,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Trachypachus gibbsii,Ennearthron oblongus,0.4356,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis thoracicornis,Hadraule coarctata,0.4919,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Hadraule elongatula,Cis perrisi,0.1762,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Trogoderma glabrum,Anthrenus niger,0.4593,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Dolichocera schanus,Dolichocera schanus,1.0,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Heterocerus maritimus,Heterocerus basalis,0.7874,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Orthocis linearis,Thaumaphrastus heydeni,0.3932,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Eurymeloe baudueri,Thorictodes karanisensis,0.4328,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Labrocerus setosus,Labrocerus affinis,0.7835,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Augyles aureolus,Heterocerus aureolus,0.6913,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis cornifer,Ennearthron corniferum,0.5729,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Theticephalus decamerus,Cis cylindricus,0.5046,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Mycterus quadricollis,Mycterus depressus,0.673,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Kantohia taiwana,Shiva taiwanus,0.6699,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis cornifer,Meloe baudueri,0.3562,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Theticephalus mesopotamicus,Cybocephalus mesopatamicus,0.7052,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis californicus,Ennearthron convergens,0.3463,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Strigocis bilimeki,Ennearthron transversatus,0.3191,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Protaedus matertera,Protaedus materta,0.951,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis thoracicornis,Meloe punctatus,0.4103,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Labrocerus similaris,Attagenus marginicollis,0.466,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Attagenus trifasciatus,Attagenus 3-fasciatus,0.8484,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis thoracicornis,Ceracis thoracicus,0.9157,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis curtus,Ennearthron compactus,0.3456,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Attagenus fasciatus,Attagenus gloriosae,0.6965,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Trogoderma glabrum,Trogoderma niger,0.7946,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cis castlei,Xestocis castlei,0.6757,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cybocephalus binotatus,Cybocephalus aeneonittens,0.7365,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Protaedus butoniensis,Protaedus butoniense,0.9558,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Orphinus fulvipes,Trogoderma fulvipes,0.5549,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Strigocis bicornis,Strigocis fronticornis,0.6924,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Hadraule elongatula,Orthocis perrisi,0.2542,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Tophoderes depontanus,Syntophoderes depontanus,0.7966,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Porculus dufaui,Necromera longicornis,0.35,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Exillis aeruginosus,Exillis aeroginosus,0.9712,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Electranthribus zherikhini,Ceracis thoracicinus,0.4179,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis cornifer,Ceracis simplicicornis,0.7478,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cis castaneus,Kateretes castaneus,0.6904,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ctesias serra,Epicerastes viridanus,0.3945,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis thoracicornis,Ceracis piceus,0.7923,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Sulcacis curtulus,Sulcacis criddlei,0.7585,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis californicus,Ennearthron californicus,0.6274,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Theticephalus mesopotamicus,Sulcacis sorror,0.3921,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sulcacis curtulus,Xestocis opalescens,0.4732,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Orthocis punctatus,Cis punctatus,0.7107,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis minutissimus,Labrocerus affinis,0.4601,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis thoracicornis,Cis montana,0.4355,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sulcacis curtulus,Ceracis thoracicus,0.4933,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sulcacis curtulus,Cis cylindricus,0.5733,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Nanomimus hemisphaericus,Cis sorror,0.3381,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Eurymeloe baudueri,Meloe baudueri,0.6875,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Trachypachus gibbsii,Trogoderma nigrum,0.4856,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis thoracicornis,Ceracis bifoveatus,0.663,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cis striatulus,Hadraule striatulus,0.6433,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Ceracis bicornis,Ennearthron bicornis,0.6406,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cis krausi,Cybocephalus gressitti,0.4022,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Heterocerus crinitus,Entypus bicornis,0.544,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Labrocerus vestitus,Ennearthron sallei,0.2892,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ceracis californicus,Ceracis oregonus,0.742,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Cerocoma schaefferi,Cerocoma viridis,0.6951,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Protaedus frontaltus,Protaedus fontaltus,0.7476,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Labrocerus similaris,Labrocerus simplex,0.6722,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Sulcacis curtulus,Sulcacis cylindricus,0.8406,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Trachypachus gibbsii,Trachypachus alticola,0.7057,synonym,BAAI/bge-large-zh-v1.5,0.7,1
Sulcacis nitidus,Ennearthron affine,0.3731,not synonym,BAAI/bge-large-zh-v1.5,0.7,1
Sulcacis curtulus,Temnalysis axeli,0.4189,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Pacicephalus gressitti,Kateretes castaneus,0.4137,not synonym,BAAI/bge-large-zh-v1.5,0.7,0
Ennearthron palmi,Ennearthron filum,0.7502,synonym,BAAI/bge-large-zh-v1.5,0.7,1
