species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Eurymeloe murinus,Meloe murinus,0.9156,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Theticephalus mesopotamicus,Brachytarsus rosae,0.2074,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Zonitis chrysomeloides,Cantharis chrysomeloides,0.5025,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Protaedus robusticornis,Ennearthron curtus,0.2307,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sulcacis curtulus,Ennearthron furcifer,0.1878,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Attagenus australis,Attagenus elongatus,0.6174,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis curtus,Cis obesus,0.4588,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Zonitis chrysomeloides,Strigocis davisi,0.2281,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cybocephalus politissimus,Anthribus minimus,0.143,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Orphinus fulvipes,Ennearthron pallidus,0.356,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Strigocis bilimeki,Cis bilimeka,0.5245,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Octotemnus laevis,Trachypachus holmbergi,0.316,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Hycleus phaleratus,Mylabris phalerata,0.6719,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis californicus,Ennearthron oregonus,0.2203,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cis striatulus,Cis levellei,0.4484,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ennearthron cornutum,Ennearthron concinnum,0.8027,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Meloe brevicollis,Meloe laticollis,0.6306,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Baissophytum amplus,Baissopsis amplus,0.8752,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Tophoderes depontanus,Ropalodontus baudueri,0.2505,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Meloe brevicollis,Shiva taiwanus,0.0377,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Attagenus undulatus,Aethriostoma undulata,0.6354,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cis castlei,Ceracis simplicicornis,0.3178,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Orthocis linearis,Tiresias serra,0.1078,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Attagenus fasciatus,Dissia membranaceus,0.1892,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Mycterus curculioides,Hadraule striatulus,0.1308,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis nigricans,Brachycis brevicollis,0.1715,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Trogoderma grassmani,Trogoderma grassmani,1.0,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dolichocis laricinus,Xylographus rufescens,0.361,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cantharis lithophilus,Mycterus curculionides,0.2591,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Heterocerus fenestratus,Xestocis moznettei,0.2786,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Pastillodes areolatus,Meloe ganglbaueri,0.1585,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Hadraule elongatula,Dolichocera tessellatus,0.3225,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis sallei,Ennearthron sallei,0.5883,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Attagenus fasciatus,Ceracis convergens,0.1933,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Orthocis coluber,Orthocis latifrons,0.5627,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Meloe brevicollis,Meloe puncticollis,0.5679,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Palaestra guerini,Zonitis guerini,0.3996,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Hadraule elongatula,Hadraule striata,0.5688,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Orthocis linearis,Orthocis perrisi,0.5617,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cantharis lithophilus,Lytta lithophila,0.732,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Hadraule elongatula,Dzeregia juxta,0.2049,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sulcacis curtulus,Sulcacis sorror,0.6988,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cis striatulus,Cerocoma viridis,0.3722,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Meloe brevicollis,Meloe cephalotes,0.6195,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis californicus,Ennearthron concinnum,0.4587,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Hycleus phaleratus,Meloe phalerata,0.5253,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis thoracicornis,Ceracis laminifrons,0.5801,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis monocerus,Ceracis unicornis,0.5175,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Eurymeloe ganglbaueri,Meloe ganglbaueri,0.8671,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dolichocera tessellata,Xylographus lemoulti,0.4002,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Theticephalus nigriceps,Dissia nigriceps,0.7365,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis thoracicornis,Cryptorhopalum brevicorne,0.3795,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ademosynoides juxta,Dzeregia juxta,0.439,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Meloe cicatricosus,Meloe cicatricosus,1.0,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Malacocis brevicollis,Ennearthron coloradensis,0.2685,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Thaumaglossa anthrenoides,Pseudothaumaglossa anthrenoides,0.8994,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Zherikhinia distylia,Ceracis mellyi,0.1966,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Rhopalodontus strandi,Attagenus piceus,0.3505,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Archaeophylax worthyi,Waitomophylax worthyi,0.3502,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ctesias serra,Tiresias serra,0.5267,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dieckmanniellus gracilis,Nanodes gracilis,0.4552,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Attagenus brunneus,Attagenus elongatulus,0.6305,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Xylographus corpulentus,Trachypachus alticola,0.2722,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Octotemnus laevis,Octotemnus denudatus,0.6408,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Meloe rugosus,Meloe punctatus,0.6817,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dolichocera tessellata,Dolichocera tessellatus,0.9802,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Idiomerus inflatus,Necromera inflata,0.3555,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Sulcacis curtulus,Cis criddlei,0.5719,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Necronectulus avus,Necronetulus avus,0.9274,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Sulcacis fronticornis,Cis fronticornis,0.7564,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Attagenus brunneus,Ennearthron convergens,0.281,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Labrocerus similaris,Argocerus similaris,0.7496,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis curtus,Ceracis compactus,0.7843,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Sulcacis nitidus,Ennearthron affinis,0.19,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Labrocerus depressus,Eocerus depressus,0.5587,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Systolosoma breve,Meloe puncticollis,0.1197,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Thorictodes heydeni,Thorictodes karanisensis,0.5966,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cybocephalus amplus,Dissia ampla,0.2618,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Sulcacis nitidus,Sulcacis affinis,0.6492,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Heterocerus maritimus,Heterocerus britannicus,0.4799,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Trachypachus gibbsii,Trachypachus californicus,0.5386,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Heterocerus crinitus,Theticephalus mesopatamicus,0.4296,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sulcacis curtulus,Cis alpinus,0.4912,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis thoracicornis,Ceracis ater,0.5537,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis thoracicornis,Ennearthron laminifrons,0.2451,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis minutissimus,Nanophyes basilineatus,0.3116,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Idiomerus intermedius,Ennearthron oregonus,0.2058,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sefrania bleusei,Heterocerus britannicus,0.3807,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Mycterus quadricollis,Meloe autumnalis,0.151,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cis krausi,Strongulites stygicus,0.2299,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Octotemnus laevis,Cis punctatus,0.1887,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis californicus,Attagenus gloriosae,0.2972,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis californicus,Trachypachus transversicollis,0.3704,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Attagenus australis,Systolosoma bilunulatum,0.1252,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cis krausi,Cis bicolor,0.3734,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis monocerus,Dieckmanniellus helveticus,0.0379,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cis ephippiatus,Xestocis moznettei,0.3431,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Orthocis transversatus,Anthribus moussoni,0.2723,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Eurymeloe mediterraneus,Meloe mediterraneus,0.8878,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Theticephalus mesopotamicus,Cybocephalus aurocupreus,0.4182,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Attagenus fasciatus,Cybocephalus mesopatamicus,0.284,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Idiomerus intermedius,Necromera intermedia,0.313,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cis ephippiatus,Cis moznettei,0.5216,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Anthribus nebulosus,Brachytarsus kusteri,0.3009,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ennearthron palmi,Dolichocera hermandi,0.2971,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis californicus,Cis dufaui,0.3918,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sulcacis curtulus,Ceracis pumicatus,0.4739,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cis krausi,Cis duryi,0.5496,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Epicerastes exstans,Trachypachus oregonus,0.29,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Thorictodes heydeni,Attagenus 4-maculatus,0.1304,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Systolosoma breve,Ennearthron unicornis,0.2666,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Leptocnemus longus,Protaedus fontaltus,0.1952,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis thoracicornis,Ceracis unicolor,0.397,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Baissophytum amplus,Attagenus 3-fasciatus,0.195,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Labrocerus similaris,Ennearthron striata,0.166,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sulcacis nitidus,Cis duryi,0.3079,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Labrocerus similaris,Argocerus subguttatus,0.3465,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis monocerus,Toksunius chinaticus,0.2454,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Pacicephalus gressitti,Cybocephalus gressitti,0.7602,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis thoracicornis,Ceracis mellyi,0.4132,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Orthocis linearis,Cretomegatoma atypica,0.2442,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Hycleus phaleratus,Petrodromeus asiaticus,0.3853,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Pseudorobitis axeli,Temnalysis axeli,0.5868,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Sulcacis nitidus,Trogoderma niger,0.5477,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Strongylites stygius,Ceracis obesus,0.1458,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis monocerus,Ennearthron unicornis,0.3394,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Attagenus fasciatus,Attagenus anulifer,0.5999,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis furcifer,Trogoderma tricolor,0.2474,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Heterocerus fenestratus,Heterocerus pulchellus,0.6613,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Octotemnus laevis,Anthribus tesselatus,0.4209,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Heterocerus fenestratus,Ennearthron affinis,0.4395,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis californicus,Ennearthron coloradensis,0.3589,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis sallei,Xestocis levettei,0.3903,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sulcacis nitidus,Entypus affinis,0.2785,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Deropygus chaerilus,Deropygus cherilus,0.8722,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Attagenus fasciatus,Meloe rugulosus,0.1272,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cis krausi,Trachypachus laticollis,0.1372,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Attagenus unicolor,Attagenus megatoma,0.4702,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Hucus numatus,Hucus numatus,1.0,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis nigricans,Ennearthron nigricans,0.7181,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Orthocis testaceofasciatus,Ceracis discolor,0.1004,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cis tristis,Cis setulosus,0.6238,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Amedissia argentinus,Pycnocephalus argentinus,0.6073,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Rhopalodontus strandi,Ropalodontus strandi,0.9545,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Attagenus brunneus,Attagenus marginicollis,0.5951,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Labrocerus setosus,Labrocerus pallipes,0.6151,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Thaumaglossa anthrenoides,Cerophytum cayennense,0.212,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Micromalthus debilis,Micromalthus anansi,0.6136,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis thoracicornis,Ennearthron mellyi,0.1317,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Chibizo formosensis,Nanophyes basilineatus,0.251,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Xylographus subsinuatus,Xylographus rufescens,0.5984,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Sefrania bleusei,Zonitis nigripennis,0.1483,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Trachypachus inermis,Trachypachus holmbergi,0.5893,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cis levettei,Xestocis levettei,0.6401,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis californicus,Ceracis grossulus,0.639,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Orthocis testaceofasciatus,Cis testaceofasciatus,0.7962,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Attagenus brunneus,Attagenus elongatus,0.6471,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Trachypachus gibbsii,Ennearthron oblongus,0.3193,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ceracis thoracicornis,Hadraule coarctata,0.262,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Hadraule elongatula,Cis perrisi,0.1146,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Trogoderma glabrum,Anthrenus niger,0.2865,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dolichocera schanus,Dolichocera schanus,1.0,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Heterocerus maritimus,Heterocerus basalis,0.4993,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Orthocis linearis,Thaumaphrastus heydeni,0.1362,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Eurymeloe baudueri,Thorictodes karanisensis,0.2091,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Labrocerus setosus,Labrocerus affinis,0.7094,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Augyles aureolus,Heterocerus aureolus,0.7437,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis cornifer,Ennearthron corniferum,0.7296,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Theticephalus decamerus,Cis cylindricus,0.2901,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Mycterus quadricollis,Mycterus depressus,0.513,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Kantohia taiwana,Shiva taiwanus,0.5366,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis cornifer,Meloe baudueri,0.1589,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Theticephalus mesopotamicus,Cybocephalus mesopatamicus,0.6095,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis californicus,Ennearthron convergens,0.1658,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Strigocis bilimeki,Ennearthron transversatus,0.2366,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Protaedus matertera,Protaedus materta,0.776,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis thoracicornis,Meloe punctatus,0.1539,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Labrocerus similaris,Attagenus marginicollis,0.3171,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Attagenus trifasciatus,Attagenus 3-fasciatus,0.5468,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis thoracicornis,Ceracis thoracicus,0.8835,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ceracis curtus,Ennearthron compactus,0.4055,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Attagenus fasciatus,Attagenus gloriosae,0.5829,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Trogoderma glabrum,Trogoderma niger,0.6922,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cis castlei,Xestocis castlei,0.7383,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cybocephalus binotatus,Cybocephalus aeneonittens,0.6336,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Protaedus butoniensis,Protaedus butoniense,0.9303,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Orphinus fulvipes,Trogoderma fulvipes,0.5848,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Strigocis bicornis,Strigocis fronticornis,0.5886,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Hadraule elongatula,Orthocis perrisi,0.1669,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Tophoderes depontanus,Syntophoderes depontanus,0.8226,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Porculus dufaui,Necromera longicornis,0.1815,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Exillis aeruginosus,Exillis aeroginosus,0.6592,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
