species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Tridrepana sadana,Drepana sadana,0.7305,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Argyresthia curvella,Euclystis polioperas,0.1008,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cyme basitesselata,Psiloreta rufula,0.3168,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Celiptera frustulum,Eloasa liasarca,0.3902,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Calonotos helymus,Calonotos aterrima,0.6445,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Diurnea fagella,Chimabacche fagella,0.5095,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Catoryctis subparallela,Susica fusca,0.3106,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Caissa fasciatum,Ceratonema fasciatum,0.6219,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Falcaria lacertinaria,Phalaena lacertula,0.5576,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Eupterote undata,Diurnea lipsiella,0.2579,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Jana strigina,Hildala uniformis,0.2845,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Alphaea imbuta,Janomima westwoodi,0.1548,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Albarracina warionis,Albarracina banghaasi,0.5709,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Euphalacra trifenestrata,Ectothyris trifenestrata,0.8641,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Eupterote domina,Eupterote pulchra,0.7005,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Acantharctia latifusca,Lyclene diehli,0.2739,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Chalcocelis albiguttatus,Urogonodes inconspicua,0.3085,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cyme miltochristaemorpha,Asura aureorosea,0.2502,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Gonojana dimidiata,Euclystis epulea,0.3834,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Soteira ostia,Latoia pseudostia,0.3727,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Calonotos triplaga,Peridrepana derocina,0.2893,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Trachydora porphyrescens,Pogonias porphyrescens,0.7645,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Sangatissa subcurvifera,Sangatissa albipars,0.7243,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Trachydora heliotricha,Euclystis sublineata,0.3735,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Oreta extensa,Hemijana distincta,0.3022,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Nordstromia vira,Achlya signatipennis,0.0556,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Scopelodes unicolor,Phalacropsis pseudoluteata,0.1821,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Euphlyctina phaeopasta,Araeogyia phaeopasta,0.8672,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Stenoglene roseus,Adites maculata,0.3179,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Poloma angulata,Poloma angulifera,0.9329,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Hadraphe ethiopica,Scirrhoma ethiopica,0.5715,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Epijana cosmia,Epijana lanosa,0.6311,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Lichenaula phloeochroa,Lichenaula provisa,0.7042,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Agnoea fuscifrontella,Pseudlepista flavicosta,0.422,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Alphaea imbuta,Leucanopsis coniata,0.2314,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cabardites pica,Aemene fuscipennis,0.2662,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Hibrildes norax,Hibrildes spiritalis,0.5083,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Agnoea colurnella,Hibrildes venosa,0.1531,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cyrtojana trilineata,Cyrtojana apithana,0.6605,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Comana albibasis,Aemene fuscipennis,0.3824,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Thyatira batis,Palimpsestis renalis,0.2064,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Eupterote domina,Psiloreta sulphurata,0.3663,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cophomantella pumicata,Cophomantis pumicata,0.8236,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Eupterote undata,Phyllalia incerta,0.2888,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Agnoea langohri,Hibrildes carpenteri,0.0951,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Susica sinensis,Oreta rotundipex,0.1296,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sabra harpagula,Oglasa afflicta,0.3424,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Euclea cippus,Bombyx cippus,0.6193,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cyme biagi,Tadema sinensis,0.325,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Drapetodes mitaria,Lepidolutzia costistrigata,0.3375,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Macrocneme chrysitis,Macrocneme iole,0.589,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cabardites limbata,Aemene formosibia,0.3128,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Narosoideus flavidorsalis,Albarracina autumnalis,0.2265,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Telecrates melanochrysa,Thosea luxa,0.0707,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Gomphoscopa catoryctopsis,Pachycera catoryctopsis,0.6366,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dysschema subapicalis,Paryphanta personata,0.177,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dysschema mariamne,Melanaema asuroides,0.2735,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cyclidia rectificata,Phyllalia acuta,0.4456,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Trachydora fumea,Narosa penicillata,0.4121,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Adiopa disgrega,Adiopa marama,0.4747,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Celiptera levina,Antiopala moderata,0.2852,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Alphaea imbuta,Oreta calceolaria,0.3488,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Liocrops semiprotrusa,Phalacropsis semiprotrusa,0.6521,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Oreta obtusa,Hypercompa similis,0.085,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ditrigona inconspicua,Halisidota racema,0.2342,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Spica parallelangula,Plusinia aurea,0.387,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Oglasa lagusalis,Parasa repanda,0.3457,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Tetheella fluctuosa,Omocena convergens,0.1462,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cyme structa,Spidia fenestriculata,0.2401,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Falcaria lacertinaria,Drepana dimidiata,0.3072,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Astatochroa fuscimargo,Parasa hockingii,0.351,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Zaratha pterodactylella,Drepana levis,0.3446,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Eupterote undata,Eupterote vinosa,0.5366,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Comanula uniformis,Eupterote cinnamomea,0.3487,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cotana kebeae,Narosa takamukui,0.1843,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Agnoea flavifrontella,Phryganopsis nyassana,0.2186,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Oreta perfida,Miresa nigriplaga,0.3833,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Stenoglene pellucida,Xylodryas cryeranthes,0.2245,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Thymiatris cephalochra,Poloma nahor,0.0602,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sansarea circulifera,Narosa baibarana,0.1292,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Aergina laeta,Microsetia stephensella,0.1477,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Amphitorna excisa,Spilosoma mendica,0.2402,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Urogonodes patiens,Psiloreta rufula,0.2347,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Scieropepla reversella,Cryptolechia nivella,0.2729,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cyme vivida,Barsine vivida,0.3176,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Amphitorna confusata,Cyclura confusata,0.4715,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Callindra similis,Hypercompa similis,0.5055,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Alphaea imbuta,Estigmene sikkimensis,0.2286,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ditrigona quinaria,Thaleridia pruinosa,0.3813,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Euclea bidiscalis,Miresa doriens,0.2646,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Eloasa symphonistis,Parasa symphonistis,0.6233,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Disca arborita,Adites tibada,0.1966,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Eupterote hibisci,Eupterote lineata,0.4013,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Achlya flavicornis,Thermesia plagifera,0.3712,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cyme asuroides,Melanaema asuroides,0.6324,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Scieropepla orthosema,Hibrildes bicolor,0.124,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Jana gracilis,Jana grisea,0.7776,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Phiala nigrolineata,Phiala chrysargyra,0.5502,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Narosoideus vulpina,Narosoideus aurisoma,0.4724,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Bida radiosella,Bida crambella,0.5745,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Janomima dannfelti,Hercyna rufocrinitalis,0.2587,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Thyatira batis,Thyatira variabilis,0.5063,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.7982,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ochropacha duplaris,Cymatophora obscurata,0.5119,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Tetheella fluctuosa,Asura aureorosea,0.0863,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dysschema rosina,Cophomantis pumicata,0.2847,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ochropacha duplaris,Cimatophora duplaris,0.7432,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Oreta sublustris,Asura xantherythra,0.3026,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Falcaria lacertinaria,Drepana lacertula,0.5829,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Epipsestis ornata,Sugiploca sugitanii,0.2816,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Eupterote mollifera,Oreta semiornata,0.4013,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Albarracina warionis,Albarracina syriaca,0.6921,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cyme avernalis,Oreta purpureofasciata,0.267,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cophomantella crypsizyga,Doliche hilaris,0.0876,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Circeida parapuncta,Onebala crypsizyga,0.2878,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Argyresthia ivella,Oecophora andereggiella,0.1531,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Icteritilema nyassana,Phryganopsis nyassana,0.6972,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.1624,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Agnoea colurnella,Borkhausenia colurnella,0.3655,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Nordstromia bicostata,Albara bicostata,0.5726,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ctenolita auribasalis,Zigera suvarnadivipae,0.1006,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Kurama galbanus,Macrocneme chiriquicola,0.2024,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Aergina liharis,Parasa liharis,0.4646,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Jana gracilis,Gymnelia odyneroides,0.3163,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Jana tantalus,Tantaliana crepax,0.4679,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Palaeomystella chalcopeda,Syntomactis macrostola,0.4233,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Aergina liharis,Eupterote ignavus,0.31,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Diurnea lipsiella,Noctua bicolorata,0.2423,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Mimopsestis honei,Syntomactis fumea,0.3517,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Celiptera levina,Celiptera aurinia,0.6303,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Creatonotos transiens,Amphissa vacillans,0.165,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ochropacha duplaris,Noctua bicolor,0.3381,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Eukarschia mitis,Gephyrophora mitis,0.6482,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Oreta jaspidea,Phiala ochritincta,0.3508,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Parapluda incincta,Apluda incincta,0.7315,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dasystoma salicella,Eudeilinia biseriata,0.2639,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Acantharctia latifusca,Cotana turneri,0.3317,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Cyme quadrilineata,Phiala ochrescens,0.2971,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Melinaria campagnei,Oecophora fissulella,0.2731,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Lichenaula afflictella,Cryptolechia afflictella,0.4897,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Heringocena andobo,Lepidolutzia dukinfieldia,0.3497,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Argodrepana verticata,Peridrepana verticata,0.7595,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Comana testacea,Lithacodes laticlavia,0.2305,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Magos xanthopus,Ptochoryctis rosaria,0.3487,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ochropacha duplaris,Cymatophora clara,0.524,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Hibrildes crawshayi,Hibrildes fuscata,0.5361,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Macrocilix mysticata,Macrocilix magna,0.777,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ctenolita epargyra,Teinorhyncha cerdo,0.4996,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cyligramma disturbens,Cyligramma consiliatrix,0.6975,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Adites unilinea,Miltochrista unilinea,0.6567,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Macrocneme chrysitis,Syntomactis tephronota,0.2816,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Phiala costipuncta,Phiala angola,0.6323,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Callindra similis,Psilosceles dichochroa,0.4252,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Adites bizonoides,Lyclene bizonoides,0.6372,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Amphitorna castanea,Oreta castanea,0.7523,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Hibrildes norax,Nordstromia pallidina,0.2676,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Adites mindanensis,Spilosoma circumpunctata,0.188,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Palirisa mosoensis,Stenoglene gregorii,0.2634,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Tridrepana albonotata,Psiloreta pavaca,0.4046,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Neidalia bifasciata,Eupsodosoma bifasciata,0.6285,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cyme avernalis,Asura isabellina,0.3344,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Gogana bornormalis,Asura quadrifasciata,0.1247,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Liparistis monosema,Lichenaula monosema,0.8384,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Eupterote undata,Bleptina grimsgaardi,0.2278,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Nanodacna logistica,Colonophora logistica,0.4073,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Phiala costipuncta,Phiala inferiora,0.53,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Cyme metascota,Bombycia griseor,0.141,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Barsaurea phaeoxanthia,Miltochrista phaeoxantha,0.5753,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Phiala costipuncta,Oreta rufibrunnea,0.1981,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Ochropacha duplaris,Stenoglene evanescens,0.2512,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Amphitorna submontana,Apluda schaliphlebia,0.4624,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Liocrops semiprotrusa,Thosea recta,0.2282,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Soteira vadimi,Parasa symphonistis,0.3646,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Soteira altilis,Parasa altilis,0.5419,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Ditrigona inconspicua,Teldenia inconspicua,0.4391,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Agnoea lavandulae,Borkhausenia pulverisquamis,0.2216,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Eloasa calida,Lethocephala eremospila,0.3565,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
