species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Attagenus quadrimaculatus,Attagenus 4-maculatus,0.9193,synonym,intfloat/e5-base-v2,0.7
Attagenus trifasciatus,Attagenus 3-fasciatus,0.9342,synonym,intfloat/e5-base-v2,0.7
Attagenus undulatus,Aethriostoma undulata,0.8479,synonym,intfloat/e5-base-v2,0.7
Attagenus unicolor,Attagenus megatoma,0.9107,synonym,intfloat/e5-base-v2,0.7
Attagenus unicolor,Attagenus piceus,0.9224,synonym,intfloat/e5-base-v2,0.7
Thaumaglossa anthrenoides,Pseudothaumaglossa anthrenoides,0.9455,synonym,intfloat/e5-base-v2,0.7
Orphinus fulvipes,Cryptorhopalum brevicorne,0.7839,synonym,intfloat/e5-base-v2,0.7
Orphinus fulvipes,Orphinus brevicorne,0.91,synonym,intfloat/e5-base-v2,0.7
Orphinus fulvipes,Orphinus brevicornis,0.9067,synonym,intfloat/e5-base-v2,0.7
Orphinus fulvipes,Trogoderma fulvipes,0.8763,synonym,intfloat/e5-base-v2,0.7
Thorictodes heydeni,Thaumaphrastus heydeni,0.8783,synonym,intfloat/e5-base-v2,0.7
Thorictodes heydeni,Thorictodes karanisensis,0.9202,synonym,intfloat/e5-base-v2,0.7
Megatoma alpina,Globicornis alpina,0.857,synonym,intfloat/e5-base-v2,0.7
Heterocerus crinitus,Augyles crinitus,0.8696,synonym,intfloat/e5-base-v2,0.7
Heterocerus fenestratus,Heterocerus pulchellus,0.9155,synonym,intfloat/e5-base-v2,0.7
Heterocerus flindersi,Heterocerus caledoniae,0.9121,synonym,intfloat/e5-base-v2,0.7
Heterocerus maritimus,Augyles britannicus,0.793,synonym,intfloat/e5-base-v2,0.7
Heterocerus maritimus,Heterocerus basalis,0.9176,synonym,intfloat/e5-base-v2,0.7
Heterocerus maritimus,Heterocerus britannicus,0.9186,synonym,intfloat/e5-base-v2,0.7
Heterocerus maritimus,Heterocerus burchanensis,0.9017,synonym,intfloat/e5-base-v2,0.7
Augyles aureolus,Heterocerus aureolus,0.8837,synonym,intfloat/e5-base-v2,0.7
Pastillodes areolatus,Cybocephalus areolatus,0.8643,synonym,intfloat/e5-base-v2,0.7
Cybocephalus binotatus,Cybocephalus aeneonittens,0.9082,synonym,intfloat/e5-base-v2,0.7
Cybocephalus membranaceus,Dissia membranaceus,0.8601,synonym,intfloat/e5-base-v2,0.7
Cybocephalus politissimus,Cybocephalus flavicapitus,0.9083,synonym,intfloat/e5-base-v2,0.7
Cybocephalus politissimus,Cybocephalus flavocapitis,0.9025,synonym,intfloat/e5-base-v2,0.7
Cybocephalus amplus,Dissia ampla,0.8175,synonym,intfloat/e5-base-v2,0.7
Cybocephalus sublucidus,Brachypterus sublucidus,0.8874,synonym,intfloat/e5-base-v2,0.7
Pacicephalus gressitti,Cybocephalus gressitti,0.9328,synonym,intfloat/e5-base-v2,0.7
Amedissia argentinus,Pycnocephalus argentinus,0.8503,synonym,intfloat/e5-base-v2,0.7
Theticephalus aurocupreus,Cybocephalus aurocupreus,0.9073,synonym,intfloat/e5-base-v2,0.7
Theticephalus decamerus,Cybocephalus decamerus,0.911,synonym,intfloat/e5-base-v2,0.7
Theticephalus mesopotamicus,Cybocephalus mesopatamicus,0.8938,synonym,intfloat/e5-base-v2,0.7
Theticephalus mesopotamicus,Cybocephalus mesopotamicus,0.9082,synonym,intfloat/e5-base-v2,0.7
Theticephalus mesopotamicus,Theticephalus mesopatamicus,0.9897,synonym,intfloat/e5-base-v2,0.7
Theticephalus nigriceps,Dissia nigriceps,0.8685,synonym,intfloat/e5-base-v2,0.7
Theticephalus salsus,Cybocephalus salsus,0.89,synonym,intfloat/e5-base-v2,0.7
Cycloderma deplanatum,Critoderma deplanatum,0.9247,synonym,intfloat/e5-base-v2,0.7
Micromalthus debilis,Micromalthus anansi,0.9106,synonym,intfloat/e5-base-v2,0.7
Eurymeloe baudueri,Meloe baudueri,0.9249,synonym,intfloat/e5-base-v2,0.7
Eurymeloe ganglbaueri,Meloe ganglbaueri,0.9198,synonym,intfloat/e5-base-v2,0.7
Eurymeloe mediterraneus,Meloe mediterraneus,0.9366,synonym,intfloat/e5-base-v2,0.7
Eurymeloe murinus,Meloe murinus,0.9268,synonym,intfloat/e5-base-v2,0.7
Eurymeloe scabriusculus,Meloe scabriusculus,0.9241,synonym,intfloat/e5-base-v2,0.7
Palaestra guerini,Telephorus guerinii,0.8678,synonym,intfloat/e5-base-v2,0.7
Palaestra guerini,Zonitis guerini,0.874,synonym,intfloat/e5-base-v2,0.7
Hycleus polymorphus,Mylabris polymorpha,0.8766,synonym,intfloat/e5-base-v2,0.7
Hycleus phaleratus,Meloe phalerata,0.8556,synonym,intfloat/e5-base-v2,0.7
Hycleus phaleratus,Mylabris phalerata,0.8714,synonym,intfloat/e5-base-v2,0.7
Hycleus brevetarsalis,Mylabris brevetarsalis,0.895,synonym,intfloat/e5-base-v2,0.7
Cantharis lithophilus,Lytta lithophila,0.8257,synonym,intfloat/e5-base-v2,0.7
Zonitis chrysomeloides,Cantharis chrysomeloides,0.8623,synonym,intfloat/e5-base-v2,0.7
Zonitis melanoptera,Zonitis nigripennis,0.9209,synonym,intfloat/e5-base-v2,0.7
Cerocoma schaefferi,Cerocoma viridis,0.9077,synonym,intfloat/e5-base-v2,0.7
Meloe brevicollis,Meloe cephalotes,0.9072,synonym,intfloat/e5-base-v2,0.7
Meloe brevicollis,Meloe laticollis,0.9404,synonym,intfloat/e5-base-v2,0.7
Meloe brevicollis,Meloe puncticollis,0.9367,synonym,intfloat/e5-base-v2,0.7
Meloe brevicollis,Meloe splendens,0.9065,synonym,intfloat/e5-base-v2,0.7
Meloe cicatricosus,Meloe cicatricosus,1.0,synonym,intfloat/e5-base-v2,0.7
Meloe cicatricosus,Meloe punctatoradiatus,0.9085,synonym,intfloat/e5-base-v2,0.7
Meloe rugosus,Meloe autumnalis,0.8838,synonym,intfloat/e5-base-v2,0.7
Meloe rugosus,Meloe punctatus,0.917,synonym,intfloat/e5-base-v2,0.7
Meloe rugosus,Meloe rugulosus,0.9787,synonym,intfloat/e5-base-v2,0.7
Strongylites stygius,Strongulites stygicus,0.9477,synonym,intfloat/e5-base-v2,0.7
Trachypachus gibbsii,Trachypachus alticola,0.9057,synonym,intfloat/e5-base-v2,0.7
Trachypachus gibbsii,Trachypachus californicus,0.9167,synonym,intfloat/e5-base-v2,0.7
Trachypachus inermis,Trachypachus holmbergi,0.8937,synonym,intfloat/e5-base-v2,0.7
Trachypachus inermis,Trachypachus oregonus,0.9171,synonym,intfloat/e5-base-v2,0.7
Trachypachus inermis,Trachypachus specularis,0.9165,synonym,intfloat/e5-base-v2,0.7
Trachypachus zetterstedtii,Trachypachus laticollis,0.8994,synonym,intfloat/e5-base-v2,0.7
Trachypachus zetterstedtii,Trachypachus transversicollis,0.8986,synonym,intfloat/e5-base-v2,0.7
Systolosoma breve,Notioxenus bilunulatus,0.7813,synonym,intfloat/e5-base-v2,0.7
Systolosoma breve,Systolosoma bilunulatum,0.8953,synonym,intfloat/e5-base-v2,0.7
Necronectulus avus,Necronetulus avus,0.971,synonym,intfloat/e5-base-v2,0.7
Ademosynoides asiatica,Petrodromeus asiaticus,0.8539,synonym,intfloat/e5-base-v2,0.7
Ademosynoides chinatica,Toksunius chinaticus,0.8521,synonym,intfloat/e5-base-v2,0.7
Ademosynoides juxta,Dzeregia juxta,0.858,synonym,intfloat/e5-base-v2,0.7
Gyrinites minimus,Phaulogyrinus minimus,0.8717,synonym,intfloat/e5-base-v2,0.7
Epicerastes exstans,Epicerastes extans,0.9679,synonym,intfloat/e5-base-v2,0.7
Epicerastes viridescens,Epicerastes viridanus,0.9492,synonym,intfloat/e5-base-v2,0.7
Protaedus butoniensis,Protaedus butoniense,0.9939,synonym,intfloat/e5-base-v2,0.7
Protaedus frontaltus,Protaedus fontaltus,0.9367,synonym,intfloat/e5-base-v2,0.7
Protaedus matertera,Protaedus materta,0.9784,synonym,intfloat/e5-base-v2,0.7
Protaedus robusticornis,Protaedus robusticorne,0.9803,synonym,intfloat/e5-base-v2,0.7
Bothrus taiwanus,Physopterus taiwanus,0.8849,synonym,intfloat/e5-base-v2,0.7
Hucus numatus,Hucus numatus,1.0,synonym,intfloat/e5-base-v2,0.7
Exillis aeruginosus,Exillis aeroginosus,0.9247,synonym,intfloat/e5-base-v2,0.7
Dolichocera harmandi,Dolichocera hermandi,0.9088,synonym,intfloat/e5-base-v2,0.7
Dolichocera schanus,Dolichocera schanus,1.0,synonym,intfloat/e5-base-v2,0.7
Dolichocera tessellata,Dolichocera tessellatus,0.9916,synonym,intfloat/e5-base-v2,0.7
Tophoderes depontanus,Syntophoderes depontanus,0.9432,synonym,intfloat/e5-base-v2,0.7
Tophoderes sinuatocollis,Tophoderes sinuaticollis,0.973,synonym,intfloat/e5-base-v2,0.7
Anthribus moussonii,Anthribus moussoni,0.9918,synonym,intfloat/e5-base-v2,0.7
Anthribus nebulosus,Anthribus minimus,0.9106,synonym,intfloat/e5-base-v2,0.7
Anthribus nebulosus,Anthribus tesselatus,0.9276,synonym,intfloat/e5-base-v2,0.7
Anthribus nebulosus,Anthribus variegatus,0.9112,synonym,intfloat/e5-base-v2,0.7
Anthribus nebulosus,Brachytarsus kusteri,0.7859,synonym,intfloat/e5-base-v2,0.7
Anthribus scapularis,Brachytarsus rosae,0.794,synonym,intfloat/e5-base-v2,0.7
Deropygus chaerilus,Deropygus cherilus,0.9422,synonym,intfloat/e5-base-v2,0.7
Electranthribus zherikhini,Glaesotropis zherikhini,0.8625,synonym,intfloat/e5-base-v2,0.7
Sympaector revocans,Sympaector revocanus,0.976,synonym,intfloat/e5-base-v2,0.7
Phytocerum cayennense,Cerophytum cayennense,0.918,synonym,intfloat/e5-base-v2,0.7
Idiomerus brevicornis,Necromera brevicornis,0.887,synonym,intfloat/e5-base-v2,0.7
Idiomerus inflatus,Necromera inflata,0.8622,synonym,intfloat/e5-base-v2,0.7
Idiomerus intermedius,Necromera intermedia,0.8575,synonym,intfloat/e5-base-v2,0.7
Idiomerus latissimus,Necromera latissima,0.8428,synonym,intfloat/e5-base-v2,0.7
Idiomerus longicornis,Necromera longicornis,0.8917,synonym,intfloat/e5-base-v2,0.7
Idiomerus musculus,Necromera muscula,0.8551,synonym,intfloat/e5-base-v2,0.7
Leptocnemus longus,Necromera longa,0.8589,synonym,intfloat/e5-base-v2,0.7
Baissophytum amplus,Baissopsis amplus,0.946,synonym,intfloat/e5-base-v2,0.7
Dolichocis laricinus,Ennearthron laricinum,0.8518,synonym,intfloat/e5-base-v2,0.7
Sulcacis bidentulus,Cis alpinus,0.7706,synonym,intfloat/e5-base-v2,0.7
Sulcacis curtulus,Cis criddlei,0.7856,synonym,intfloat/e5-base-v2,0.7
Sulcacis curtulus,Cis cylindricus,0.7873,synonym,intfloat/e5-base-v2,0.7
Sulcacis curtulus,Cis montana,0.7423,synonym,intfloat/e5-base-v2,0.7
Sulcacis curtulus,Cis sorror,0.7678,synonym,intfloat/e5-base-v2,0.7
Sulcacis curtulus,Sulcacis criddlei,0.9063,synonym,intfloat/e5-base-v2,0.7
Sulcacis curtulus,Sulcacis cylindricus,0.9194,synonym,intfloat/e5-base-v2,0.7
Sulcacis curtulus,Sulcacis montana,0.9149,synonym,intfloat/e5-base-v2,0.7
Sulcacis curtulus,Sulcacis niger,0.9028,synonym,intfloat/e5-base-v2,0.7
Sulcacis curtulus,Sulcacis sorror,0.9125,synonym,intfloat/e5-base-v2,0.7
Sulcacis fronticornis,Cis fronticornis,0.8944,synonym,intfloat/e5-base-v2,0.7
Sulcacis fronticornis,Rhopalodontus fronticornis,0.8697,synonym,intfloat/e5-base-v2,0.7
Sulcacis nitidus,Cis nitidus,0.8842,synonym,intfloat/e5-base-v2,0.7
Sulcacis nitidus,Ennearthron affine,0.716,synonym,intfloat/e5-base-v2,0.7
Sulcacis nitidus,Ennearthron affinis,0.7573,synonym,intfloat/e5-base-v2,0.7
Sulcacis nitidus,Entypus affinis,0.7988,synonym,intfloat/e5-base-v2,0.7
Sulcacis nitidus,Sulcacis affinis,0.9271,synonym,intfloat/e5-base-v2,0.7
Strigocis bicornis,Entypus bicornis,0.888,synonym,intfloat/e5-base-v2,0.7
Strigocis bicornis,Strigocis fronticornis,0.9319,synonym,intfloat/e5-base-v2,0.7
Strigocis bilimeki,Cis bilimeka,0.8658,synonym,intfloat/e5-base-v2,0.7
Strigocis opalescens,Strigocis davisi,0.9252,synonym,intfloat/e5-base-v2,0.7
Strigocis opalescens,Xestocis davisi,0.8039,synonym,intfloat/e5-base-v2,0.7
Strigocis opalescens,Xestocis opalescens,0.8838,synonym,intfloat/e5-base-v2,0.7
Wagaicis wagae,Wagaicis wagai,0.9588,synonym,intfloat/e5-base-v2,0.7
Malacocis brevicollis,Brachycis brevicollis,0.9287,synonym,intfloat/e5-base-v2,0.7
Cis miles,Xestocis miles,0.8586,synonym,intfloat/e5-base-v2,0.7
Cis krausi,Cis bicolor,0.8372,synonym,intfloat/e5-base-v2,0.7
Cis krausi,Cis bimaculatus,0.8325,synonym,intfloat/e5-base-v2,0.7
Cis krausi,Cis duryi,0.8385,synonym,intfloat/e5-base-v2,0.7
Cis striatulus,Hadraule striatulus,0.8969,synonym,intfloat/e5-base-v2,0.7
Cis tetracentrum,Cis arizonae,0.8196,synonym,intfloat/e5-base-v2,0.7
Cis maritimus,Xestocis maritimus,0.86,synonym,intfloat/e5-base-v2,0.7
Cis ephippiatus,Cis ephippium,0.9689,synonym,intfloat/e5-base-v2,0.7
Cis ephippiatus,Cis moznettei,0.8369,synonym,intfloat/e5-base-v2,0.7
Cis ephippiatus,Xestocis moznettei,0.7688,synonym,intfloat/e5-base-v2,0.7
Cis castaneus,Cis alter,0.8769,synonym,intfloat/e5-base-v2,0.7
Cis castaneus,Kateretes castaneus,0.8636,synonym,intfloat/e5-base-v2,0.7
Cis tristis,Cis falli,0.8835,synonym,intfloat/e5-base-v2,0.7
Cis tristis,Cis setulosus,0.8692,synonym,intfloat/e5-base-v2,0.7
Cis festivus,Orthocis festivus,0.8652,synonym,intfloat/e5-base-v2,0.7
Cis levettei,Cis levellei,0.8731,synonym,intfloat/e5-base-v2,0.7
Cis levettei,Xestocis levettei,0.8716,synonym,intfloat/e5-base-v2,0.7
Cis castlei,Xestocis castlei,0.8726,synonym,intfloat/e5-base-v2,0.7
Octotemnus laevis,Octotemnus denudatus,0.9267,synonym,intfloat/e5-base-v2,0.7
Hadraule elongatula,Ennearthron striata,0.8164,synonym,intfloat/e5-base-v2,0.7
Hadraule elongatula,Hadraule coarctata,0.8722,synonym,intfloat/e5-base-v2,0.7
Hadraule elongatula,Hadraule striata,0.8568,synonym,intfloat/e5-base-v2,0.7
Hadraule elongatula,Pityocis coarctata,0.7915,synonym,intfloat/e5-base-v2,0.7
Porculus dufaui,Cis dufaui,0.8522,synonym,intfloat/e5-base-v2,0.7
Ceracis bicornis,Ennearthron bicornis,0.8746,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ceracis coloradensis,0.9373,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ceracis convergens,0.895,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ceracis discolor,0.909,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ceracis grossulus,0.9219,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ceracis oregonus,0.9423,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ennearthron californicus,0.8631,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ennearthron coloradensis,0.8089,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ennearthron convergens,0.7718,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ennearthron discolor,0.7698,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ennearthron grossulus,0.7886,synonym,intfloat/e5-base-v2,0.7
Ceracis californicus,Ennearthron oregonus,0.808,synonym,intfloat/e5-base-v2,0.7
Ceracis castaneipennis,Ceracis ater,0.8897,synonym,intfloat/e5-base-v2,0.7
Ceracis castaneipennis,Ceracis rufipes,0.8947,synonym,intfloat/e5-base-v2,0.7
Ceracis cornifer,Ceracis cylindricus,0.9204,synonym,intfloat/e5-base-v2,0.7
Ceracis cornifer,Ceracis simplicicornis,0.9017,synonym,intfloat/e5-base-v2,0.7
Ceracis cornifer,Ennearthron corniferum,0.8521,synonym,intfloat/e5-base-v2,0.7
Ceracis cornifer,Ennearthron cylindricum,0.7957,synonym,intfloat/e5-base-v2,0.7
Ceracis cornifer,Ennearthron simplicicorne,0.775,synonym,intfloat/e5-base-v2,0.7
Ceracis cucullatus,Ennearthron cucullatum,0.8672,synonym,intfloat/e5-base-v2,0.7
Ceracis curtus,Ceracis compactus,0.9146,synonym,intfloat/e5-base-v2,0.7
Ceracis curtus,Ceracis obesus,0.9103,synonym,intfloat/e5-base-v2,0.7
Ceracis curtus,Cis obesus,0.8253,synonym,intfloat/e5-base-v2,0.7
Ceracis curtus,Ennearthron compactus,0.8122,synonym,intfloat/e5-base-v2,0.7
Ceracis curtus,Ennearthron curtus,0.8937,synonym,intfloat/e5-base-v2,0.7
Ceracis dixiensis,Octotemnus dixiensis,0.8725,synonym,intfloat/e5-base-v2,0.7
Ceracis furcifer,Ennearthron furcifer,0.8806,synonym,intfloat/e5-base-v2,0.7
Ceracis militaris,Ennearthron militaris,0.8692,synonym,intfloat/e5-base-v2,0.7
Ceracis minutissimus,Cis minutissimus,0.8886,synonym,intfloat/e5-base-v2,0.7
Ceracis monocerus,Ceracis unicorne,0.906,synonym,intfloat/e5-base-v2,0.7
Ceracis monocerus,Ceracis unicornis,0.9048,synonym,intfloat/e5-base-v2,0.7
Ceracis monocerus,Ennearthron unicorne,0.7812,synonym,intfloat/e5-base-v2,0.7
Ceracis monocerus,Ennearthron unicornis,0.7949,synonym,intfloat/e5-base-v2,0.7
Ceracis multipunctatus,Ennearthron multipunctatus,0.8855,synonym,intfloat/e5-base-v2,0.7
Ceracis nigricans,Ennearthron nigricans,0.8736,synonym,intfloat/e5-base-v2,0.7
Ceracis pullulus,Ennearthron pullulus,0.8732,synonym,intfloat/e5-base-v2,0.7
Ceracis sallei,Ceracis sellei,0.8984,synonym,intfloat/e5-base-v2,0.7
Ceracis sallei,Ennearthron sallei,0.877,synonym,intfloat/e5-base-v2,0.7
Ceracis singularis,Xestocis singularis,0.9072,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ceracis bifoveatus,0.901,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ceracis laminifrons,0.9218,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ceracis mellyi,0.8865,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ceracis oblongus,0.8978,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ceracis piceus,0.9226,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ceracis pumicatus,0.9076,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ceracis thoracicinus,0.9716,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ceracis thoracicus,0.9758,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ceracis unicolor,0.9067,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Cis thoracicornis,0.8991,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ennearthron laminifrons,0.7886,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ennearthron mellyi,0.7794,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ennearthron oblongus,0.7959,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ennearthron piceus,0.8049,synonym,intfloat/e5-base-v2,0.7
Ceracis thoracicornis,Ennearthron unicolor,0.8015,synonym,intfloat/e5-base-v2,0.7
Rhopalodontus baudueri,Ropalodontus baudueri,0.9365,synonym,intfloat/e5-base-v2,0.7
Rhopalodontus perforatus,Ropalodontus perforatus,0.9389,synonym,intfloat/e5-base-v2,0.7
Rhopalodontus strandi,Ropalodontus strandi,0.9329,synonym,intfloat/e5-base-v2,0.7
Orthocis coluber,Orthocis latifrons,0.8846,synonym,intfloat/e5-base-v2,0.7
Orthocis linearis,Cis perrisi,0.7439,synonym,intfloat/e5-base-v2,0.7
Orthocis linearis,Orthocis perrisi,0.8758,synonym,intfloat/e5-base-v2,0.7
Orthocis punctatus,Cis punctatus,0.8922,synonym,intfloat/e5-base-v2,0.7
Orthocis punctatus,Orthocis aterrimus,0.8859,synonym,intfloat/e5-base-v2,0.7
Orthocis testaceofasciatus,Cis testaceofasciatus,0.9052,synonym,intfloat/e5-base-v2,0.7
Orthocis transversatus,Ennearthron pallidus,0.8048,synonym,intfloat/e5-base-v2,0.7
Orthocis transversatus,Ennearthron transversatus,0.8979,synonym,intfloat/e5-base-v2,0.7
Orthocis transversatus,Orthocis pallidus,0.9014,synonym,intfloat/e5-base-v2,0.7
Ennearthron cornutum,Cis cornutus,0.8611,synonym,intfloat/e5-base-v2,0.7
Ennearthron cornutum,Ennearthron concinnum,0.9348,synonym,intfloat/e5-base-v2,0.7
Ennearthron palmi,Cis filum,0.7623,synonym,intfloat/e5-base-v2,0.7
Ennearthron palmi,Ennearthron filum,0.8785,synonym,intfloat/e5-base-v2,0.7
Ennearthron spenceri,Plesiocis spenceri,0.8506,synonym,intfloat/e5-base-v2,0.7
Xylographus corpulentus,Xylographus lemoulti,0.9115,synonym,intfloat/e5-base-v2,0.7
Xylographus corpulentus,Xylographus richardi,0.9084,synonym,intfloat/e5-base-v2,0.7
Xylographus subsinuatus,Xylographus rufescens,0.9003,synonym,intfloat/e5-base-v2,0.7
Ooides denudatus,Ooidellus denudatus,0.9281,synonym,intfloat/e5-base-v2,0.7
Zherikhinia distylia,Nanophyes formosensis,0.7647,synonym,intfloat/e5-base-v2,0.7
Zherikhinia distylia,Zherikhinia formosensis,0.8952,synonym,intfloat/e5-base-v2,0.7
Pseudorobitis axeli,Temnalysis axeli,0.8416,synonym,intfloat/e5-base-v2,0.7
Pseudorobitis miwai,Nanophyes miwai,0.8803,synonym,intfloat/e5-base-v2,0.7
Nanomimus hemisphaericus,Nanophyes hemisphaericus,0.9412,synonym,intfloat/e5-base-v2,0.7
Kantohia taiwana,Shiva taiwanus,0.8315,synonym,intfloat/e5-base-v2,0.7
Dieckmanniellus chevrieri,Dieckmanniellus helveticus,0.9226,synonym,intfloat/e5-base-v2,0.7
Dieckmanniellus gracilis,Dieckmaniellus gracilis,0.9815,synonym,intfloat/e5-base-v2,0.7
Dieckmanniellus gracilis,Nanodes gracilis,0.8473,synonym,intfloat/e5-base-v2,0.7
Chibizo formosensis,Nanophyes basilineatus,0.7905,synonym,intfloat/e5-base-v2,0.7
