species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Agnoea subochreella,Pseudatemelia subochreella,0.8718,synonym,intfloat/e5-base-v2,0.7
Agnoea subochreella,Tubuliferola subochreella,0.8758,synonym,intfloat/e5-base-v2,0.7
Agnoea synchrozella,Pseudatemelia synchrozella,0.8831,synonym,intfloat/e5-base-v2,0.7
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.8779,synonym,intfloat/e5-base-v2,0.7
Atosia doenia,Parasa doenia,0.8761,synonym,intfloat/e5-base-v2,0.7
Eukarschia mitis,Gephyrophora mitis,0.8885,synonym,intfloat/e5-base-v2,0.7
Euphlyctina phaeopasta,Araeogyia phaeopasta,0.9026,synonym,intfloat/e5-base-v2,0.7
Lithacodes fasciola,Limacodes fasciola,0.9364,synonym,intfloat/e5-base-v2,0.7
Lithacodes fasciola,Lithacodes belfragei,0.8897,synonym,intfloat/e5-base-v2,0.7
Lithacodes fasciola,Lithacodes divergens,0.9052,synonym,intfloat/e5-base-v2,0.7
Lithacodes fasciola,Lithacodes laticlavia,0.9164,synonym,intfloat/e5-base-v2,0.7
Lithacodes fiskeana,Tortricidia fiskeana,0.8997,synonym,intfloat/e5-base-v2,0.7
Parapluda incincta,Apluda incincta,0.8919,synonym,intfloat/e5-base-v2,0.7
Parapluda incincta,Apluda schaliphlebia,0.819,synonym,intfloat/e5-base-v2,0.7
Parapluda incincta,Parapluda schaliphlebia,0.9156,synonym,intfloat/e5-base-v2,0.7
Parapluda invitabilis,Apluda similis,0.8114,synonym,intfloat/e5-base-v2,0.7
Parapluda invitabilis,Heterogenea invitabilis,0.8803,synonym,intfloat/e5-base-v2,0.7
Parapluda invitabilis,Parapluda similis,0.9181,synonym,intfloat/e5-base-v2,0.7
Parapluda monogramma,Apluda monogramma,0.8865,synonym,intfloat/e5-base-v2,0.7
Parapluda syngrapha,Apluda syngrapha,0.8891,synonym,intfloat/e5-base-v2,0.7
Euclea aemilia,Bombyx aemilia,0.8712,synonym,intfloat/e5-base-v2,0.7
Euclea aemilia,Euclea discolor,0.9096,synonym,intfloat/e5-base-v2,0.7
Euclea bidiscalis,Miresa doriens,0.7768,synonym,intfloat/e5-base-v2,0.7
Euclea byrne,Metraga byrne,0.8874,synonym,intfloat/e5-base-v2,0.7
Euclea cippus,Bombyx cippus,0.8638,synonym,intfloat/e5-base-v2,0.7
Euclea cippus,Phalaena cippus,0.8689,synonym,intfloat/e5-base-v2,0.7
Euclea copac,Neomiresa copac,0.8941,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Empretia paenulata,0.7888,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Euclea bifida,0.8888,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Euclea elliotii,0.9021,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Euclea ferruginea,0.9012,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Euclea interjecta,0.8968,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Euclea mira,0.8901,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Euclea monitor,0.8636,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Euclea strigata,0.887,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Euclea viridiclava,0.8917,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Limacodes argentata,0.7936,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Limacodes delphinii,0.8685,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Limacodes querceti,0.8223,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Limacodes quercicola,0.8175,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Nochelia tardigrada,0.8169,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Nyssia varia,0.7521,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Parasa excisa,0.761,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Parasa incisa,0.7231,synonym,intfloat/e5-base-v2,0.7
Euclea delphinii,Sibine varia,0.7635,synonym,intfloat/e5-base-v2,0.7
Euclea determinata,Metraga costilinea,0.8144,synonym,intfloat/e5-base-v2,0.7
Euclea dicolon,Phalaena dicolon,0.8818,synonym,intfloat/e5-base-v2,0.7
Euclea diversa,Euclea retroversa,0.921,synonym,intfloat/e5-base-v2,0.7
Euclea diversa,Semyra diversa,0.8821,synonym,intfloat/e5-base-v2,0.7
Euclea diversa,Teinorhyncha vericrux,0.7772,synonym,intfloat/e5-base-v2,0.7
Euclea dolosa,Hydrias dolosa,0.8862,synonym,intfloat/e5-base-v2,0.7
Euclea norba,Sibine norba,0.8568,synonym,intfloat/e5-base-v2,0.7
Euclea plugma,Euclea chiriquensis,0.9037,synonym,intfloat/e5-base-v2,0.7
Euclea plugma,Euclea zygia,0.9135,synonym,intfloat/e5-base-v2,0.7
Euclea plugma,Metraga colle,0.8034,synonym,intfloat/e5-base-v2,0.7
Euclea plugma,Metraga hoboa,0.8102,synonym,intfloat/e5-base-v2,0.7
Euclea plugma,Metraga perplexa,0.8194,synonym,intfloat/e5-base-v2,0.7
Euclea plugma,Phalaena plugma,0.8739,synonym,intfloat/e5-base-v2,0.7
Euclea rufa,Neomires rufa,0.8804,synonym,intfloat/e5-base-v2,0.7
Euclea spadicis,Monoleuca spadicis,0.8965,synonym,intfloat/e5-base-v2,0.7
Pectinarosa alastor,Altha alastor,0.8333,synonym,intfloat/e5-base-v2,0.7
Melinaria campagnei,Parasa campagnei,0.8587,synonym,intfloat/e5-base-v2,0.7
Melinaria repanda,Neaera repanda,0.8827,synonym,intfloat/e5-base-v2,0.7
Melinaria repanda,Parasa repanda,0.8615,synonym,intfloat/e5-base-v2,0.7
Caffricola cloeckneria,Bombyx cloeckneria,0.8779,synonym,intfloat/e5-base-v2,0.7
Heringocena andobo,Pseudomocena andobo,0.8914,synonym,intfloat/e5-base-v2,0.7
Heringocena difficilis,Pseudomocena difficilis,0.8715,synonym,intfloat/e5-base-v2,0.7
Vipsania melanois,Pseudovipsania melanois,0.8983,synonym,intfloat/e5-base-v2,0.7
Vipsania schevi,Lithacodes schevi,0.8268,synonym,intfloat/e5-base-v2,0.7
Narosoideus flavidorsalis,Heterogena flavidorsalis,0.8724,synonym,intfloat/e5-base-v2,0.7
Narosoideus flavidorsalis,Narosoideus flavissima,0.9743,synonym,intfloat/e5-base-v2,0.7
Narosoideus flavidorsalis,Narosoideus micans,0.9149,synonym,intfloat/e5-base-v2,0.7
Narosoideus fuscicostalis,Miresa fuscicostalis,0.8589,synonym,intfloat/e5-base-v2,0.7
Narosoideus vulpina,Narosoideus apicipennis,0.9044,synonym,intfloat/e5-base-v2,0.7
Narosoideus vulpina,Narosoideus aurisoma,0.9146,synonym,intfloat/e5-base-v2,0.7
Narosoideus vulpina,Narosoideus formosanus,0.9061,synonym,intfloat/e5-base-v2,0.7
Narosoideus vulpina,Narosoideus formosicola,0.9098,synonym,intfloat/e5-base-v2,0.7
Narosoideus vulpina,Vipsania vulpina,0.8773,synonym,intfloat/e5-base-v2,0.7
Cyclopterana reducta,Cycloptera reducta,0.9819,synonym,intfloat/e5-base-v2,0.7
Altha peralbida,Thosea peralbida,0.8859,synonym,intfloat/e5-base-v2,0.7
Narosopsis leucospila,Narosopsis vynia,0.9081,synonym,intfloat/e5-base-v2,0.7
Ctenolita auribasalis,Miresa auribasalis,0.8857,synonym,intfloat/e5-base-v2,0.7
Ctenolita auribasalis,Teinorhyncha auribasalis,0.8959,synonym,intfloat/e5-base-v2,0.7
Ctenolita epargyra,Ctenolita cerdo,0.8921,synonym,intfloat/e5-base-v2,0.7
Ctenolita epargyra,Teinorhyncha cerdo,0.8151,synonym,intfloat/e5-base-v2,0.7
Ctenolita nobilior,Miresa nobilior,0.8741,synonym,intfloat/e5-base-v2,0.7
Ctenolita nobilior,Teinorhyncha nobilior,0.8878,synonym,intfloat/e5-base-v2,0.7
Ctenolita pyrosomoides,Miresa pyrosomoides,0.8872,synonym,intfloat/e5-base-v2,0.7
Ctenolita pyrosomoides,Teinorhyncha pyrosomoides,0.8917,synonym,intfloat/e5-base-v2,0.7
Comanula uniformis,Comanula bipunctata,0.8925,synonym,intfloat/e5-base-v2,0.7
Comanula uniformis,Hildala uniformis,0.8949,synonym,intfloat/e5-base-v2,0.7
Narosa argentipuncta,Narosa narcha,0.8795,synonym,intfloat/e5-base-v2,0.7
Narosa corusca,Narosa baibarana,0.8925,synonym,intfloat/e5-base-v2,0.7
Narosa corusca,Narosa ishidae,0.892,synonym,intfloat/e5-base-v2,0.7
Narosa corusca,Narosa shinshana,0.8828,synonym,intfloat/e5-base-v2,0.7
Narosa corusca,Narosa takamukui,0.859,synonym,intfloat/e5-base-v2,0.7
Narosa nigrisigna,Heterogenea formosana,0.7821,synonym,intfloat/e5-base-v2,0.7
Narosa nigrisigna,Narosa ochracea,0.9152,synonym,intfloat/e5-base-v2,0.7
Narosa nigrisigna,Narosa penicillata,0.9117,synonym,intfloat/e5-base-v2,0.7
Sansarea alenae,Euphlyctina alenae,0.8508,synonym,intfloat/e5-base-v2,0.7
Sansarea circulifera,Trichogyia circulifera,0.8665,synonym,intfloat/e5-base-v2,0.7
Macroplectrina apicalis,Macroplectra apicalis,0.9843,synonym,intfloat/e5-base-v2,0.7
Macroplectrina semiaurantia,Macroplectra semiaurantia,0.9796,synonym,intfloat/e5-base-v2,0.7
Brachiopsis vicina,Caffricola vicina,0.8664,synonym,intfloat/e5-base-v2,0.7
Vipaka niveipennis,Narosa niveipennis,0.885,synonym,intfloat/e5-base-v2,0.7
Zinara ploetzi,Heterolepis ploetzi,0.8322,synonym,intfloat/e5-base-v2,0.7
Magos xanthopus,Bietia xanthopus,0.8727,synonym,intfloat/e5-base-v2,0.7
Anilina nubilata,Paryphanta nubilata,0.8891,synonym,intfloat/e5-base-v2,0.7
Anilina personata,Paryphanta personata,0.8725,synonym,intfloat/e5-base-v2,0.7
Anilina plebeia,Paryphanta plebeia,0.8848,synonym,intfloat/e5-base-v2,0.7
Anilina tessmanni,Paryphanta tessmanni,0.8953,synonym,intfloat/e5-base-v2,0.7
Mambara andamanensis,Hypoblechra andamanensis,0.8746,synonym,intfloat/e5-base-v2,0.7
Mambara delocrossa,Birthama delocrossa,0.8737,synonym,intfloat/e5-base-v2,0.7
Mambara haplopis,Birthama haplopis,0.8657,synonym,intfloat/e5-base-v2,0.7
Mambara minimalis,Setora minimalis,0.8895,synonym,intfloat/e5-base-v2,0.7
Chalcocelis albiguttatus,Altha pulchrimacula,0.7909,synonym,intfloat/e5-base-v2,0.7
Chalcocelis albiguttatus,Doratifera hemistaura,0.7808,synonym,intfloat/e5-base-v2,0.7
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.7676,synonym,intfloat/e5-base-v2,0.7
Chalcocelis albiguttatus,Limacodes albiguttatus,0.9016,synonym,intfloat/e5-base-v2,0.7
Chalcocelis albiguttatus,Miresa fumifera,0.7754,synonym,intfloat/e5-base-v2,0.7
Chalcocelis albiguttatus,Miresa nigriplaga,0.7866,synonym,intfloat/e5-base-v2,0.7
