species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Amphitorna excisa,Spilosoma mendica,0.3958,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Urogonodes patiens,Psiloreta rufula,0.376,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Scieropepla reversella,Cryptolechia nivella,0.4331,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cyme vivida,Barsine vivida,0.6284,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Amphitorna confusata,Cyclura confusata,0.5807,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Callindra similis,Hypercompa similis,0.5105,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Alphaea imbuta,Estigmene sikkimensis,0.2903,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ditrigona quinaria,Thaleridia pruinosa,0.3309,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Euclea bidiscalis,Miresa doriens,0.3203,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Eloasa symphonistis,Parasa symphonistis,0.6798,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Disca arborita,Adites tibada,0.3649,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Eupterote hibisci,Eupterote lineata,0.7813,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Achlya flavicornis,Thermesia plagifera,0.4449,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cyme asuroides,Melanaema asuroides,0.5088,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Scieropepla orthosema,Hibrildes bicolor,0.1168,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Jana gracilis,Jana grisea,0.8579,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Phiala nigrolineata,Phiala chrysargyra,0.7632,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Narosoideus vulpina,Narosoideus aurisoma,0.7911,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bida radiosella,Bida crambella,0.6838,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Janomima dannfelti,Hercyna rufocrinitalis,0.2666,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Thyatira batis,Thyatira variabilis,0.8658,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.5324,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ochropacha duplaris,Cymatophora obscurata,0.5029,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Tetheella fluctuosa,Asura aureorosea,0.3338,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Dysschema rosina,Cophomantis pumicata,0.3539,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ochropacha duplaris,Cimatophora duplaris,0.6624,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Oreta sublustris,Asura xantherythra,0.4001,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Falcaria lacertinaria,Drepana lacertula,0.4796,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Epipsestis ornata,Sugiploca sugitanii,0.3652,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Eupterote mollifera,Oreta semiornata,0.374,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Albarracina warionis,Albarracina syriaca,0.7934,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cyme avernalis,Oreta purpureofasciata,0.3824,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cophomantella crypsizyga,Doliche hilaris,0.2398,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Circeida parapuncta,Onebala crypsizyga,0.175,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Argyresthia ivella,Oecophora andereggiella,0.53,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Icteritilema nyassana,Phryganopsis nyassana,0.6033,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.4571,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Agnoea colurnella,Borkhausenia colurnella,0.5345,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Nordstromia bicostata,Albara bicostata,0.6111,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ctenolita auribasalis,Zigera suvarnadivipae,0.4182,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Kurama galbanus,Macrocneme chiriquicola,0.1831,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Aergina liharis,Parasa liharis,0.4916,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Jana gracilis,Gymnelia odyneroides,0.2035,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Jana tantalus,Tantaliana crepax,0.5116,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Palaeomystella chalcopeda,Syntomactis macrostola,0.4667,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Aergina liharis,Eupterote ignavus,0.4451,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Diurnea lipsiella,Noctua bicolorata,0.2253,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Mimopsestis honei,Syntomactis fumea,0.4375,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Celiptera levina,Celiptera aurinia,0.7739,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Creatonotos transiens,Amphissa vacillans,0.3979,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ochropacha duplaris,Noctua bicolor,0.3691,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Eukarschia mitis,Gephyrophora mitis,0.6789,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Oreta jaspidea,Phiala ochritincta,0.556,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Parapluda incincta,Apluda incincta,0.6319,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Dasystoma salicella,Eudeilinia biseriata,0.5398,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Acantharctia latifusca,Cotana turneri,0.2147,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cyme quadrilineata,Phiala ochrescens,0.4393,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Melinaria campagnei,Oecophora fissulella,0.4634,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Lichenaula afflictella,Cryptolechia afflictella,0.5529,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Heringocena andobo,Lepidolutzia dukinfieldia,0.3186,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Argodrepana verticata,Peridrepana verticata,0.6467,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Comana testacea,Lithacodes laticlavia,0.2674,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Magos xanthopus,Ptochoryctis rosaria,0.3121,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ochropacha duplaris,Cymatophora clara,0.4427,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Hibrildes crawshayi,Hibrildes fuscata,0.5125,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Macrocilix mysticata,Macrocilix magna,0.8826,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ctenolita epargyra,Teinorhyncha cerdo,0.6414,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cyligramma disturbens,Cyligramma consiliatrix,0.8332,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Adites unilinea,Miltochrista unilinea,0.4944,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Macrocneme chrysitis,Syntomactis tephronota,0.366,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Phiala costipuncta,Phiala angola,0.6376,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Callindra similis,Psilosceles dichochroa,0.3418,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Adites bizonoides,Lyclene bizonoides,0.6319,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Amphitorna castanea,Oreta castanea,0.6286,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Hibrildes norax,Nordstromia pallidina,0.2939,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Adites mindanensis,Spilosoma circumpunctata,0.3266,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Palirisa mosoensis,Stenoglene gregorii,0.4785,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Tridrepana albonotata,Psiloreta pavaca,0.4344,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Neidalia bifasciata,Eupsodosoma bifasciata,0.4539,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cyme avernalis,Asura isabellina,0.4144,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Gogana bornormalis,Asura quadrifasciata,0.4146,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Liparistis monosema,Lichenaula monosema,0.6151,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Eupterote undata,Bleptina grimsgaardi,0.4434,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Nanodacna logistica,Colonophora logistica,0.2162,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Phiala costipuncta,Phiala inferiora,0.7654,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cyme metascota,Bombycia griseor,0.2408,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Barsaurea phaeoxanthia,Miltochrista phaeoxantha,0.5902,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Phiala costipuncta,Oreta rufibrunnea,0.3245,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ochropacha duplaris,Stenoglene evanescens,0.3629,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Amphitorna submontana,Apluda schaliphlebia,0.4217,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Liocrops semiprotrusa,Thosea recta,0.2721,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Soteira vadimi,Parasa symphonistis,0.3017,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Soteira altilis,Parasa altilis,0.6289,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ditrigona inconspicua,Teldenia inconspicua,0.6487,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Agnoea lavandulae,Borkhausenia pulverisquamis,0.4088,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Eloasa calida,Lethocephala eremospila,0.239,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Achlya flavicornis,Eupterote petosiris,0.3028,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cophomantella homogramma,Nordstromia amabilis,0.306,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Urogonodes colorata,Urogonodes perrufa,0.6795,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cabardites limbata,Xylorycta stercorata,0.4391,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Falcaria lacertinaria,Bombyx lacertula,0.5594,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Argyresthia ivella,Eupterote dissimilis,0.4182,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Metathrinca rosaria,Dysschema sylvia,0.3949,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Plectophila discalis,Lichenaula inscripta,0.3221,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Celiptera remigioides,Celiptera magnifica,0.7208,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Eupterote mollifera,Asura crocota,0.2274,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Euclea delphinii,Limacodes quercicola,0.3655,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Antapistis leucospila,Euagra auxo,0.3555,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Brachybelistis pentachroa,Xylorycta pentachroa,0.4661,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Aergina paeera,Agriophara encryphias,0.3708,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Palirisa mosoensis,Palirisa chocolatina,0.6454,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Avatara interrupta,Thosea interrupta,0.6817,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Lichenaula lichenea,Lichenaula lichenaea,0.962,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Oreta extensa,Oreta adona,0.7781,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Plectophila discalis,Euclea bifida,0.1672,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Heterochyta aprepta,Miresa fuscicostalis,0.3434,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Nemacerota alternata,Auzatella pentesticha,0.2794,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Stephensia cedronellae,Toelgyfaloca circumdata,0.4625,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Plectophila thiophanes,Xylorycta thiophanes,0.6362,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Mursa phtisialis,Euchera cunicaria,0.3221,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
