species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Ceracis thoracicornis,Ennearthron laminifrons,0.3416,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis minutissimus,Nanophyes basilineatus,0.3834,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Idiomerus intermedius,Ennearthron oregonus,0.3964,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sefrania bleusei,Heterocerus britannicus,0.4937,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Mycterus quadricollis,Meloe autumnalis,0.2451,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cis krausi,Strongulites stygicus,0.1529,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Octotemnus laevis,Cis punctatus,0.4369,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis californicus,Attagenus gloriosae,0.4202,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis californicus,Trachypachus transversicollis,0.3246,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Attagenus australis,Systolosoma bilunulatum,0.2562,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cis krausi,Cis bicolor,0.4409,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis monocerus,Dieckmanniellus helveticus,0.493,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cis ephippiatus,Xestocis moznettei,0.4577,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Orthocis transversatus,Anthribus moussoni,0.4815,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Eurymeloe mediterraneus,Meloe mediterraneus,0.7176,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Theticephalus mesopotamicus,Cybocephalus aurocupreus,0.5276,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Attagenus fasciatus,Cybocephalus mesopatamicus,0.3453,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Idiomerus intermedius,Necromera intermedia,0.3722,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cis ephippiatus,Cis moznettei,0.4803,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Anthribus nebulosus,Brachytarsus kusteri,0.5658,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ennearthron palmi,Dolichocera hermandi,0.4025,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis californicus,Cis dufaui,0.2001,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sulcacis curtulus,Ceracis pumicatus,0.5596,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cis krausi,Cis duryi,0.5848,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Epicerastes exstans,Trachypachus oregonus,0.2492,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Thorictodes heydeni,Attagenus 4-maculatus,0.2816,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Systolosoma breve,Ennearthron unicornis,0.2532,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leptocnemus longus,Protaedus fontaltus,0.5439,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis thoracicornis,Ceracis unicolor,0.6591,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Baissophytum amplus,Attagenus 3-fasciatus,0.3645,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Labrocerus similaris,Ennearthron striata,0.5143,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sulcacis nitidus,Cis duryi,0.2647,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Labrocerus similaris,Argocerus subguttatus,0.5062,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis monocerus,Toksunius chinaticus,0.5016,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Pacicephalus gressitti,Cybocephalus gressitti,0.673,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis thoracicornis,Ceracis mellyi,0.7381,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Orthocis linearis,Cretomegatoma atypica,0.3448,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Hycleus phaleratus,Petrodromeus asiaticus,0.5689,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Pseudorobitis axeli,Temnalysis axeli,0.504,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Sulcacis nitidus,Trogoderma niger,0.4875,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Strongylites stygius,Ceracis obesus,0.3148,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis monocerus,Ennearthron unicornis,0.5214,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Attagenus fasciatus,Attagenus anulifer,0.7254,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis furcifer,Trogoderma tricolor,0.3629,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Heterocerus fenestratus,Heterocerus pulchellus,0.7833,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Octotemnus laevis,Anthribus tesselatus,0.593,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Heterocerus fenestratus,Ennearthron affinis,0.4645,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis californicus,Ennearthron coloradensis,0.5351,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis sallei,Xestocis levettei,0.5635,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sulcacis nitidus,Entypus affinis,0.4912,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Deropygus chaerilus,Deropygus cherilus,0.8837,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Attagenus fasciatus,Meloe rugulosus,0.4401,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cis krausi,Trachypachus laticollis,0.1023,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Attagenus unicolor,Attagenus megatoma,0.6379,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Hucus numatus,Hucus numatus,1.0,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis nigricans,Ennearthron nigricans,0.6926,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Orthocis testaceofasciatus,Ceracis discolor,0.2668,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cis tristis,Cis setulosus,0.688,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Amedissia argentinus,Pycnocephalus argentinus,0.5475,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Rhopalodontus strandi,Ropalodontus strandi,0.8253,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Attagenus brunneus,Attagenus marginicollis,0.7492,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Labrocerus setosus,Labrocerus pallipes,0.8436,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Thaumaglossa anthrenoides,Cerophytum cayennense,0.5462,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Micromalthus debilis,Micromalthus anansi,0.8749,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis thoracicornis,Ennearthron mellyi,0.5471,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Chibizo formosensis,Nanophyes basilineatus,0.4188,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Xylographus subsinuatus,Xylographus rufescens,0.7748,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Sefrania bleusei,Zonitis nigripennis,0.3697,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Trachypachus inermis,Trachypachus holmbergi,0.7374,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cis levettei,Xestocis levettei,0.3981,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis californicus,Ceracis grossulus,0.7998,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Orthocis testaceofasciatus,Cis testaceofasciatus,0.6969,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Attagenus brunneus,Attagenus elongatus,0.8354,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Trachypachus gibbsii,Ennearthron oblongus,0.4066,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis thoracicornis,Hadraule coarctata,0.4848,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Hadraule elongatula,Cis perrisi,0.1837,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Trogoderma glabrum,Anthrenus niger,0.3558,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Dolichocera schanus,Dolichocera schanus,1.0,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Heterocerus maritimus,Heterocerus basalis,0.8019,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Orthocis linearis,Thaumaphrastus heydeni,0.2762,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Eurymeloe baudueri,Thorictodes karanisensis,0.3814,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Labrocerus setosus,Labrocerus affinis,0.8939,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Augyles aureolus,Heterocerus aureolus,0.575,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis cornifer,Ennearthron corniferum,0.657,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Theticephalus decamerus,Cis cylindricus,0.4587,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Mycterus quadricollis,Mycterus depressus,0.6837,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Kantohia taiwana,Shiva taiwanus,0.5522,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis cornifer,Meloe baudueri,0.1873,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Theticephalus mesopotamicus,Cybocephalus mesopatamicus,0.6377,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis californicus,Ennearthron convergens,0.1104,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Strigocis bilimeki,Ennearthron transversatus,0.395,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Protaedus matertera,Protaedus materta,0.9318,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis thoracicornis,Meloe punctatus,0.3799,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Labrocerus similaris,Attagenus marginicollis,0.5511,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Attagenus trifasciatus,Attagenus 3-fasciatus,0.7941,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis thoracicornis,Ceracis thoracicus,0.9402,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis curtus,Ennearthron compactus,0.4275,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Attagenus fasciatus,Attagenus gloriosae,0.8173,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Trogoderma glabrum,Trogoderma niger,0.8224,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cis castlei,Xestocis castlei,0.486,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cybocephalus binotatus,Cybocephalus aeneonittens,0.8908,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Protaedus butoniensis,Protaedus butoniense,0.9011,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Orphinus fulvipes,Trogoderma fulvipes,0.5475,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Strigocis bicornis,Strigocis fronticornis,0.8086,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Hadraule elongatula,Orthocis perrisi,0.3518,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Tophoderes depontanus,Syntophoderes depontanus,0.7555,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Porculus dufaui,Necromera longicornis,0.3137,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Exillis aeruginosus,Exillis aeroginosus,0.794,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Electranthribus zherikhini,Ceracis thoracicinus,0.4611,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis cornifer,Ceracis simplicicornis,0.7784,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cis castaneus,Kateretes castaneus,0.6328,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ctesias serra,Epicerastes viridanus,0.3401,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis thoracicornis,Ceracis piceus,0.7581,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Sulcacis curtulus,Sulcacis criddlei,0.8701,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis californicus,Ennearthron californicus,0.7433,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Theticephalus mesopotamicus,Sulcacis sorror,0.391,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sulcacis curtulus,Xestocis opalescens,0.5183,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Orthocis punctatus,Cis punctatus,0.5626,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis minutissimus,Labrocerus affinis,0.548,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis thoracicornis,Cis montana,0.1799,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sulcacis curtulus,Ceracis thoracicus,0.5315,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sulcacis curtulus,Cis cylindricus,0.3798,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Nanomimus hemisphaericus,Cis sorror,0.0623,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Eurymeloe baudueri,Meloe baudueri,0.492,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Trachypachus gibbsii,Trogoderma nigrum,0.6704,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis thoracicornis,Ceracis bifoveatus,0.8066,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cis striatulus,Hadraule striatulus,0.7173,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ceracis bicornis,Ennearthron bicornis,0.6735,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cis krausi,Cybocephalus gressitti,0.1867,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Heterocerus crinitus,Entypus bicornis,0.5567,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Labrocerus vestitus,Ennearthron sallei,0.3053,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ceracis californicus,Ceracis oregonus,0.8516,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
