oldSpeciesCanonicalName,species,key,label
Scleria amphigaea,Bromelia scarlatina,8805690,0
Holcus pallidus,Chrysopogon pallidus,5677502,1
Cottendorfia guianensis,Lindmania guianensis,2693606,1
Luzula patagonica,Luzula brachyphylla,2700750,1
Restio distachyos,Staberoha distachyos,2706927,1
Bromelia lingulata,Wittmackia lingulata,2698585,1
Andropogon reedii,Bulbostylis laniceps,5292301,0
Danthonia antarctica,Sporadanthus caudatus,2707429,0
Brocchinia plumieri,Guzmania plumieri,2699177,1
Chondropetalum hookerianum,Neololeba atra,4146270,0
Sasaella magnifica,Sasa magnifica,4130346,1
Cymbopogon chrysargyreus,Luzula antarctica,2701017,0
Scirpus conostachys,Ficinia tristachya,2711436,0
Arundarbor atra,Neololeba atra,4146270,1
Brizula pumilio,Aphelia pumilio,5287436,1
Chloris tetrastachys,Chloris virgata,5289624,1
Sasa hattoriana,Fimbristylis polytrichoides,2708448,0
Regelia chlorosticta,Catabrosa aquatica,2705315,0
Tillandsia unilateralis,Rhynchospora elliottii,2720987,0
Anarthria calovaginata,Hypodiscus rugosus,5290408,0
Pironneava roseocaerulea,Ichnanthus ephemeroblepharis,4107850,0
Cryptangium humile,Krenakia humilis,12174672,1
Anadelphia triseta,Catopsis nitida,2698798,0
Leymus dilatatus,Leymus shanxiensis,4129653,1
Nipponocalamus sadoensis,Sasaella ramosa,4127352,0
Triticum sabulosum,Leymus racemosus,2706374,1
Scirpus asperulus,Bulbostylis asperula,5292328,1
Dichostylis congesta,Fimbristylis vahlii,2709016,1
Xyris aemula,Schizachyrium microstachyum,4124635,0
Costularia nervosa,Leptochloa mucronata,4132253,0
Pleioblastus sadoensis,Sasaella sadoensis,8669964,1
Panicum megacarpum,Lasiacis maculata,4135033,1
Sasa hubeiensis,Abildgaardia triflora,8004030,0
Alepyrum pumilio,Cleistogenes serotina,4119142,0
Isolepis bulbosa,Leymus karelinii,4130335,0
Luzula purpurea,Luzula purpureosplendens,2700688,1
Abildgaardia pallescens,Gahnia schoenoides,2709720,0
Holcus aciculatus,Chrysopogon aciculatus,5290133,1
Festuca spicata,Holcus lanatus,2706164,0
Xyris simulans,Syngonanthus angolensis,2689931,0
Sasaella exsaniosa,Sasaella hidaensis,4127834,0
Platystachys polystachia,Tillandsia polystachia,2695564,1
Panicum novae-hollandiae,Mosdenia leptostachys,4155275,0
Scleria cyperinoides,Scleria martii,2712917,1
Regelia tristis,Guadua trinii,4127655,0
Karatas scarlatina,Bromelia scarlatina,5287964,1
Restio laxus,Oldeania alpina,9550588,0
Leymotrix ajanensis,Ixophorus unisetus,2705806,0
Arundo mediterranea,Arundo donax,2703041,0
Luzula brunnea,Luzula brunnea,4203960,1
Carex anguillata,Carex dacica,3584561,1
Lindmania rojasii,Fosterella rojasii,5287996,1
Festuca abortiva,Festuca abortiva,4122238,1
Oplismenus foliaceus,Colanthelia rhizantha,4115976,0
Cortaderia minima,Cortaderia egmontiana,7711947,1
Poa chinensis,Carex phacota,2729549,0
Leiothrix amazonica,Comanthera reflexa,6312047,1
Catopsis aloides,Catopsis sessiliflora,8411322,1
Tillandsia dissitiflora,Vriesea dissitiflora,5289129,1
Rhynchospora viridilutea,Rhynchospora hassleri,2720944,1
Brizula muelleri,Machaerina glomerata,5291207,0
Arctagrostis calamagrostidiformis,Puya ferruginea,2696278,0
Rhynchospora ecuadorensis,Rhynchospora vulcani,2721806,1
Leiothrix araxaensis,Aechmea carvalhoi,2697827,0
Scleria cyperiana,Scleria cyperina,2712718,1
Restio leptocarpoides,Cytogonidium leptocarpoides,2707620,1
Mnesithea pubescens,Neoregelia carcharodon,2694237,0
Pitcairnia pastoensis,Puya lehmanniana,2696050,1
Billbergia breauteana,Cinnagrostis breviaristata,12227744,0
Elymus regelii,Leymus divaricatus,4130552,1
Vriesea tillii,Billbergia pyramidalis,2693754,0
Paepalanthus flagellaris,Leiothrix flagellaris,5286567,1
Typha kuzmiczevii,Typha glauca,8960288,1
Vriesea picta,Werauhia picta,2700056,1
Pitcairnia lindenii,Syngonanthus caulescens,2690167,0
Orthophytum rafaelii,Sincoraea rafaelii,9483910,1
Donax bifarius,Leptocarpus tenax,5290710,0
Dichromena fragifera,Calyptrocarya glomerulata,2730038,1
Dactylis memphitica,Cutandia memphitica,2706169,1
Rhaphis echinulata,Chrysopogon gryllus,5674318,1
Carex persoonii,Carex brunnescens,2728226,1
Isolepis sieberi,Bulbostylis warei,5292204,0
Tillandsia glutinosa,Lutheria glutinosa,9541215,1
Polypogon rioplatensis,Bulbostylis scabra,5292414,0
Billbergia mooreana,Neoregelia pineliana,2694128,1
Mapania tumida,Schoenus tendo,2709854,0
Cyathochaeta teretifolia,Eriachne mucronata,4137039,0
Lepironia macrocephala,Paepalanthus engleri,10969384,0
Isolepis radiata,Ficinia radiata,2711329,1
Epischoenus lucidus,Schoenus lucidus,10771810,1
Polypogon subverticillatus,Polypogon viridis,5289919,1
Hypolaena vestita,Desmocladus virgatus,2707833,1
Scirpus chamissonis,Juncus capensis,2701080,0
Guadua glaziowii,Polypogon magellanicus,9325982,0
Juncus luzulinus,Holcus notarisii,4119138,0
Dupatya lingulata,Leiothrix mucronata,5286585,0
Everardia erectolaxa,Cortaderia selloana,2704523,0
Dupatya verticillata,Syngonanthus verticillatus,2690137,1
Abildgaardia argenteobrunea,Bulbostylis argenteobrunea,5527122,1
Sasa hozuensis,Restio saroclados,5290547,0
Bulbostylis albescens,Carex dacica,3584561,0
Melancranis trigyna,Greigia berteroi,2693935,0
Ichnanthus serratus,Ichnanthus ephemeroblepharis,4107850,1
Dichromena fragifera,Sasa palmata,8362005,0
Chloris peregrina,Chloris rufescens,5678437,1
Elegia axillaris,Elegia axillaris,5614515,1
Juncoides macusaniensis,Ananas comosus,5288819,0
Bromelia blanda,Paracolpodium colchicum,4117721,0
Comanthera glabra,Comanthera centauroides,6312033,1
Aechmea limae,Danthoniopsis petiolata,4146680,0
Arctagrostis calamagrostidiformis,Arctagrostis arundinacea,4131479,1
Billbergia rufa,Aechmea fasciata,2698346,0
Leersia australis,Rhynchospora nivea,2721855,0
Caraguata virescens,Restio festuciformis,5290549,0
Thamnochortus robustus,Cannomois robusta,7808149,1
Cryptangium parvulum,Lagenocarpus parvulus,5292949,1
Syngonanthus hatschbachii,Luzula pilosa,2700736,0
Bromelia lasiantha,Bromelia redoutei,5287916,0
Scirpus capensis,Bolboschoenus capensis,2718383,1
Gahnia arthrophylla,Deuterocohnia brevifolia,2699392,0
Uralepis alopecuroides,Paramapania rostrata,2731292,0
Lamprothyrsus hieronymi,Mapania pacifica,5292676,0
Luzula elegans,Luzula purpureosplendens,2700688,1
Isolepis commutata,Ficinia gracilis,2711388,1
Sasa inexpectans,Oropetium roxburghianum,4142663,0
Scirpus thermalis,Schoenoplectus litoralis,2711288,1
Malacochaete riparia,Typha lugdunensis,5289453,0
Avena quadridentula,Amphibromus quadridentulus,4105664,1
Mariscus aristatus,Corynephorus articulatus,5679342,0
Holcus elongatus,Blysmus rufus,2710633,0
Rhynchospora stelligera,Bulbostylis juncoides,8406750,0
Gymnodes sudetica,Luzula sudetica,2700802,1
Paepalanthus elegans,Comanthera elegans,5827480,1
Rapatea flava,Duckea flava,2693270,1
Pepinia sprucei,Bulbostylis schoenoides,5292300,0
Eriophorum angustifolium,Paepalanthus incanus,5287082,0
Dyckia myriostachya,Dyckia selloana,9564819,1
Carex pellita,Carex pellita,2725592,1
Tillandsia drewii,Vriesea drewii,5288980,1
Schoenoplectus etuberculatus,Schoenoplectus etuberculatus,2711244,1
Hemicarex hookeri,Carex esenbeckii,2710419,1
Sasaella otayana,Tillandsia discolor,8374348,0
Juncus flavescens,Chloris pumilio,5678496,0
Festuca meyenii,Festuca chrysophylla,4126585,1
Indocalamus solidus,Bonia saxatilis,4137829,1
Pandanophyllum zeylanicum,Schoenoplectus triqueter,2711033,0
Latipes inermis,Eduandrea selloana,2697807,0
Scleria setosoasperula,Pitcairnia moritziana,5288594,0
Scirpus buchenaui,Chrysopogon nodulibarbis,5677530,0
Sasaella iwabuchii,Werauhia hygrometrica,2699777,0
Heleogiton lejeunei,Diplacrum guianense,2718562,0
Elymus angustatus,Leymus angustus,2706347,1
Orthopogon aemulus,Mapania pycnostachya,5292680,0
Navicularia hirta,Ichnanthus hirtus,4107636,1
Pothuava roberto-anselmoi,Ehrhartia uniglumis,7766162,0
Schmidtia utricularia,Scleria rugosa,2712814,0
Agrostis filiformis,Juncus niger,4203735,0
Guzmania cerifera,Schoenus nigricans,2709923,0
Fosterella latifolia,Bulbostylis microrotundata,6311135,0
Cymbopogon diplandrus,Arundo fax,4111271,0
Hechtia tehuacana,Hechtia liebmannii,2698722,1
Chondrosum ciliatum,Chloris radiata,5289619,1
Ananas bracteatus,Ananas comosus,5288819,1
Lachnocaulon floridanum,Paepalanthus divaricatus,5287351,0
Kengyilia longiaristata,Ficinia tristachya,2711436,0
Sasaella hashimotoi,Kengyilia grandiglumis,4140021,0
Arundarbor picta,Neololeba atra,4146270,1
Scleria pubigera,Scleria rugosa,2712814,1
Vriesea viminalis,Typha latifolia,5289423,0
Quesnelia columbiana,Eriophorum vaginatum,2730185,0
Melancranis sylvatica,Ficinia sylvatica,2711335,1
Sasa rotundissima,Polypogon linearis,5679858,0
Rapatea viscosa,Juncus liebmannii,2701508,0
Dupatya ligulata,Guzmania lingulata,2699095,0
Schoenus lacustris,Carex esenbeckii,2710419,0
Andropogon yucatanus,Restio helenae,5290635,0
Puya recurvata,Pitcairnia recurvata,5288408,1
Scleria grata,Sasaella ramosa,4127352,0
Pepinia insignis,Chordifex laxus,2707164,0
Tillandsia tetrantha,Cinnagrostis rigescens,12241950,0
Chloris pratensis,Chloris submutica,5289608,1
Anthosachne australasica,Hypolaena fastigiata,2707734,0
Bulbostylis warmingii,Chrysopogon zizanioides,5677150,0
Guzmania lellingeri,Chrysopogon fulvibarbis,5679718,0
Fimbristylis pinetorum,Neololeba atra,4146270,0
Guzmania herthae,Guzmania scherzeriana,2699001,1
Hohenbergia penduliflora,Cinnagrostis deserticola,12210081,0
Isolepis selloviana,Bulbostylis sellowiana,5292201,1
Sparganium flaccidum,Sparganium natans,2702384,1
Tillandsia procera,Vriesea procera,5289136,1
Triticum biflorum,Pseudoroegneria reflexiaristata,4151319,1
Echinochloa polystachya,Krenakia subaphylla,12187053,0
Lachnocaulon cubense,Paepalanthus cubensis,10895741,1
Arundinaria pubescens,Polypogon magellanicus,9325982,0
Agrostis viridis,Polypogon viridis,5289919,1
Miscanthidium teretifolium,Holcus mollis,2706163,0
Eriocaulon tenue,Cryptanthus zonatus,10950218,0
Restio ambiguus,Ophiuros exaltatus,4144505,0
Elytrigia stipifolia,Pseudoroegneria stipifolia,4132932,1
Scleria catalinae,Scleria mucronata,2712293,1
Arundinaria kiboensis,Dyckia mezii,9533445,0
Flagellaria minor,Syngonanthus davidsei,2690208,0
Boeckeleria nigrovaginata,Paepalanthus langsdorffii,5287237,0
Schoenus surinamensis,Juncus polycephalos,10688970,0
Kobresia glaucifolia,Dimeria ornithopoda,2706204,0
Sasa tanzawana,Dyckia leptostachya,2699581,0
Eleusine verticillata,Machaerina scirpoidea,5291182,0
Tillandsia andreettae,Vriesea andreettae,5289354,1
Nidularium triste,Diplasia karatifolia,7763277,0
Fimbristylis stans,Fimbristylis ferruginea,2708137,1
Bambusa verticillata,Bulbostylis conifera,5292482,0
Coelorachis loricata,Rhytachne rottboellioides,8161333,1
Bulbostylis sphaerocephala,Rhynchospora plumosa,2720689,0
Danthonia cunninghamii,Chionochloa conspicua,4153474,1
Scirpus conifer,Rhynchospora glomerata,2713065,0
Andropogon aristulatus,Werauhia williamsii,2699832,0
Carex dioica,Carex dioica,7651280,1
Sodiroa graminifolia,Guzmania graminifolia,2698887,1
Koeleria caerulea,Sasa chartacea,4131848,0
Trilepis pilosa,Ficinia bulbosa,2711601,0
Agropyron thoroldianum,Kinabaluchloa wrayi,4124713,0
Andropogon multiplex,Sasa kurilensis,4130562,0
Sasaella takinagawaensis,Sasaella hidaensis,4127834,1
Polypogon intermedius,Pitcairnia luteyniorum,5288587,0
Restio intermedius,Elegia intermedia,5290751,1
Sasa osuwasacrariocola,Sasa samaniana,4129185,1
Pleurostachys floribunda,Rhynchospora tenuiflora,2712144,1
Andropogon festucoides,Chrysopogon festucoides,5677599,1
Leptocarpus elatior,Gahnia drummondii,2710149,0
Lepturus roxburghianus,Oropetium roxburghianum,4142663,1
Rhodocoma capensis,Rhodocoma capensis,2707717,1
Pourretia pyramidata,Carex talbotii,12238919,0
Sasa ontakensis,Syngonanthus cuyabensis,8335785,0
Leptocarpus rigidus,Restio rigidus,6312112,1
Oreobolus kuekenthalii,Typha angustifolia,7679953,0
Syngonanthus rupprechtianus,Comanthera rupprechtiana,6312054,1
Holcus quinqueflorus,Hechtia argentea,2698773,0
Lepyrodia anoectocolea,Hopkinsia anoectocolea,5293048,1
Nidularium affine,Nidularium procerum,2697641,1
Paepalanthus arechavaletae,Scleria latifolia,2712313,0
Bambusa veitchii,Sasa veitchii,4128359,1
Fimbristylis wombaliensis,Bulbostylis wombaliensis,5292487,1
Rapatea parviflora,Scleria induta,2712787,0
Tetraria chamaedendron,Chamaedendron kuekenthaliana,10880392,1
Eriocaulon exiguum,Luzula tibestica,9373276,0
Billbergia andegavensis,Leptochloa scabra,2703881,0
Zingeriopsis verticillata,Colpodium verticillatum,12227510,1
Festuca crinum-ursi,Festuca eskia,4114382,1
Ficinia composita,Chordifex hookeri,2707184,0
Danthonia obtusifolia,Pseudopentameris obtusifolia,8416923,1
Miscanthidium gossweileri,Cynosurus elegans,4133858,0
Dupatya pauciflora,Paepalanthus spixianus,5287213,1
Andropogon acuminatus,Schizachyrium sanguineum,2704446,1
Leptocarpus aristatus,Chaetanthus aristatus,2707363,1
Dichromena caespitosum,Bulbostylis stenophylla,5292234,1
Stenophyllus subaphyllus,Bulbostylis subaphylla,5292174,1
Trichopyrum scythicum,Anadelphia leptocoma,4155148,0
Arundinaria falconeri,Carex uncinata,2718063,0
Cryptangium cubense,Ficinia nigrescens,2711375,0
Lachnocaulon engleri,Paepalanthus engleri,10969384,1
Abolboda vaginata,Scleria macrophylla,2712441,0
Arundarbor longinodes,Catopsis berteroniana,4018489,0
Lophoschoenus arundinaceus,Tetraria arundinacea,2731634,1
Avena montevidensis,Amphibromus quadridentulus,4105664,1
Scleria aquatica,Juncus pygmaeus,8128700,0
Tetraria picta,Sasaella masamuneana,4127525,0
Eriocaulon schimperi,Eriocaulon schimperi,2690598,1
Schoenus paniculatus,Costularia melicoides,5293045,0
Arundarbor falconeri,Himalayacalamus falconeri,5827931,1
Hohenbergia paniculigera,Pseudoroegneria geniculata,4151381,0
Chloris anisopoda,Leptochloa anisopoda,9568522,1
Thoracostachyum vitiense,Mapania vitiensis,5292636,1
Sasa arimagunensis,Gahnia schoenoides,2709720,0
Schoenus dactyloides,Tetraria involucrata,2718496,1
Scirpus leucocephalus,Deuterocohnia brevifolia,2699392,0
Paepalanthus applanatus,Luzula racemosa,2700629,0
Karatas pinguin,Nidularium scheremetiewii,2697781,0
Mesanthus ricinus,Cannomois scirpoides,7498869,1
Fosterella elata,Vriesea philippocoburgi,5644858,0
Leucoploeus argenteus,Sincoraea ulei,9365646,0
Chloropsis fasciculata,Leptochloa crinita,7911469,1
Cryptanthus ferrarius,Fosterella schidosperma,5288004,0
Calyptrostylis rudgei,Rhynchospora corymbosa,2721495,1
Sasaella mikurensis,Sasa hayatae,4131363,1
Agallostachys fastuosa,Guzmania monostachia,2699018,0
Rhynchospora dussii,Rhynchospora watsonii,2721253,1
Mariscus xiphioides,Machaerina preissii,5291176,1
Paepalanthus arechavaletae,Syngonanthus chrysanthus,2689685,1
Trilepis microtachya,Oplismenus compositus,2705733,0
Melancranis brevifolia,Restio pygmaeus,5290672,0
Chasmanthium gracile,Cinnagrostis recta,12249972,0
Bromelia angustifolia,Fimbristylis umbellaris,2708372,0
Aechmea martinicensis,Schoenus punctatus,2709963,0
Arundo pygmaea,Arundo pygmaea,7770894,1
Arundinaria macrostachya,Colanthelia macrostachya,4115996,1
Triticum multiflorum,Restio pillansii,5290589,0
Deyeuxia ciliata,Cinnagrostis ciliata,12217996,1
Thoracostachyum simplex,Paramapania simplex,2731287,1
Cymbopogon tamba,Hyparrhenia tamba,4109111,1
Sasa kutcharoensis,Sasa yahikoensis,4128282,1
Tetraria daenikeri,Rhynchospora berteroi,2721603,0
Malacochaete chilensis,Werauhia cowellii,2700095,0
Rhynchospora quadrispicata,Deuterocohnia brevifolia,2699392,0
Restio peronatus,Avenula pubescens,2703793,0
Ophiuros tongcalingii,Comanthera tricostata,9278753,0
Isolepis puberula,Bulbostylis thouarsii,6311109,1
Sasinaria suwekoana,Paepalanthus exiguus,5286808,0
Baeothryon festucoides,Bulbostylis festucoides,5292265,1
Juncus congestus,Luzula congesta,2700896,1
Tillandsia corcovadensis,Leymus secalinus,2706346,0
Mariscus schoenodes,Centrolepis banksii,5287450,0
Cryptangium polyphyllum,Elegia asperiflora,5290778,0
Rhynchospora corymbifera,Rhynchospora corymbosa,2721495,1
Mariscus crassus,Restio sieberi,5290628,0
Calorophus digitatus,Mastersiella digitata,2707461,1
Panicum reversum,Kengyilia pulcherrima,4139664,0
Rhynchospora subfiliformis,Rhynchospora berteroi,2721603,1
Oplismenus preslii,Oplismenus burmanni,2705738,1
Vriesea leptopoda,Anadelphia afzeliana,4155196,0
Epischoenus quadrangularis,Centrolepis philippinensis,5287481,0
Syngonanthus comosus,Restio constipatus,7537024,0
Panicum subpellucidum,Hypolytrum humile,2709398,0
Eriocaulon bombayanum,Eriocaulon eurypeplon,2690378,1
Colpodium versicolor,Diplacrum pygmaeum,2718592,0
Lamprococcus corallinus,Lymania corallina,2697548,1
Paepalanthus glabrescens,Schoenus cuspidatus,2718459,0
Rhaphis trivialis,Vriesea duvaliana,5289395,0
Andropogon pachyneurus,Hyparrhenia diplandra,4147250,1
Mariscus wichurae,Cortaderia hieronymi,4932135,0
Pollinia microstachya,Schizachyrium microstachyum,4124635,1
Lagenocarpus subaphyllus,Krenakia subaphylla,12187053,1
Eurostorhiza urvillei,Sesleria caerulea,4119608,0
Juncus scalovicus,Juncus inundatus,4204213,1
Sasa komiyamana,Diplacrum africanum,2718588,0
Santia plumosa,Schoenoplectus tabernaemontani,2711157,0
Pitcairnia viridiflora,Werauhia viridiflora,2700308,1
Sorghum pilosissimum,Schizachyrium scabriflorum,4112019,0
Xyris scirpoides,Vriesea gigantea,5288894,0
Rostkovia clandestina,Patosia clandestina,2700562,1
Tillandsia schumanniana,Leptochloa virgata,2703885,0
Loxotrema capillaris,Billbergia amoena,2693722,0
Leptochloa attenuata,Oplismenus hirtellus,2705737,0
Tillandsia stenostachya,Oplismenus compositus,2705733,0
Schoenus aggregatus,Machaerina aspericaulis,5291154,0
Cyperus niger,Sasaella leucorhoda,4127581,0
Calamagrostis viridescens,Cinnagrostis viridiflavescens,11014693,1
Fimbristylis castanea,Fimbristylis spadicea,2708229,1
Tetraria autumnalis,Schoenus ligulatus,2718418,1
Pitcairnia penduliflora,Glomeropitcairnia penduliflora,2693665,1
Agropyron libanoticum,Pseudoroegneria libanotica,4151348,1
Sesleria mutica,Sesleria albicans,8402430,1
Mitrospora ciliata,Abildgaardia laevigata,3584278,0
Paepalanthus appressus,Festuca scariosa,4114692,0
Hypoporum purpurascens,Germainia capitata,4108363,0
Holcus setosus,Fascicularia bicolor,5287984,0
Carex boscii,Moorochloa eruciformis,4155246,0
Cortaderia aristata,Askidiosperma nitidum,2707610,0
Leymus dasystachys,Paepalanthus falcifolius,5287420,0
Lamprococcus weilbachii,Mapania macrantha,5292693,0
Luzula sudetica,Luzula sudetica,2700802,1
Tillandsia manzanaresii,Racinaea lutheri,9328477,1
Scleria kindtiana,Costularia pantopoda,9389860,0
Sasa kakudensis,Sasa septentrionalis,5675784,1
Sasaella santanensis,Sasaella masamuneana,4127525,1
Carex foliosa,Tetraria microstachys,2718514,0
Lagenocarpus melanocarpus,Rhynchospora berteroi,2721603,0
Andropogon tenellus,Cutandia dichotoma,4140140,0
Pleurostachys martiana,Rhynchospora tenuiflora,2712144,1
Arundinaria ramosissima,Aulonemia radiata,4106280,1
Fimbristylis asperrima,Catopsis nitida,2698798,0
Trichelostylis borealis,Sarocalamus faberi,4132316,0
Arundinaria longifolia,Pseudoroegneria geniculata,4151381,0
Deyeuxia colorata,Hypolytrum laxum,2709375,0
Schoenus aphyllus,Schoenus subaphyllus,2709759,1
Stenophyllus harrisii,Bulbostylis subaphylla,5292174,1
Baumea schoenoides,Machaerina acuta,5291223,1
Ophiuros auriculatus,Polytoca wallichiana,4153261,0
Juncus pygmaeus,Juncus pygmaeus,8128700,1
Bulbostylis polytricha,Bulbostylis congolensis,5292493,1
Paepalanthus applanatus,Paepalanthus longifolius,5286730,1
Hyparrhenia viridescens,Hyparrhenia schimperi,4109209,1
Karatas macracantha,Kengyilia hirsuta,4139910,0
Rhynchospora lingulata,Rhynchospora shaferi,2720991,1
Vriesea lineata,Hyparrhenia poecilotricha,4109383,0
Andropogon royleanus,Werauhia williamsii,2699832,0
Ronnbergia carvalhoi,Wittmackia carvalhoi,10740178,1
Anarthria pauciflora,Cynosurus polybracteatus,4133524,0
Agrostis dalmatica,Machaerina rubiginosa,8833254,0
Sorghum elongatum,Chrysopogon elongatus,4137065,1
Stipa bhutanica,Leptochloa digitata,2703874,0
Gynerium pygmaeum,Cortaderia jubata,2704521,1
Aregelia burchellii,Canistropsis burchellii,2697793,1
Deyeuxia nitidula,Tillandsia aeranthos,7843252,0
Lepironia foliosa,Cinnagrostis polygama,4152374,0
Juncoides patagonicum,Pseudoroegneria stipifolia,4132932,0
Sasaella sedenicola,Sasaella shiobarensis,4127252,1
Werauhia cornus-cervi,Werauhia werckleana,2699927,1
Nomochloa stricta,Pleurostachys muelleri,2712140,1
Gahnia articulata,Machaerina articulata,5291188,1
Scirpus pringlei,Bulbostylis schaffneri,5292367,1
Brocchinia serrata,Sequencia serrata,2693422,1
Abildgaardia yalingensis,Bulbostylis sphaerocephala,5292312,0
Costularia paludosa,Anthelepis paludosa,10941188,1
Carpha junciformis,Anthelepis undulata,11071487,1
Scirpus fauriei,Eriophorum vaginatum,2730185,1
Agrostis lessoniana,Anemanthele lessoniana,4136947,1
Paepalanthus amphibius,Syngonanthus saxicola,8098715,1
Scleria scrobiculata,Scleria ciliaris,2712366,1
Arctagrostis tilesii,Arctagrostis arundinacea,4131479,1
Elynanthus aphyllus,Sasa nipponica,5675989,0
Sorghum obliquiberbe,Schizachyrium fragile,4124976,1
Guadua parviflora,Aulonemia parviflora,4106380,1
Pseudoxytenanthera poilanei,Sparganium natans,2702384,0
Schoenus laxus,Rhynchospora brownii,2721550,1
Orthopogon hirtellus,Oplismenus hirtellus,2705737,1
Tillandsia lindenii,Wallisia cyanea,9556126,1
Neoregelia intermedia,Anthelepis undulata,11071487,0
Isolepis thouarsii,Bulbostylis thouarsii,6311109,1
Catopsis deflexa,Xyris lacerata,2693120,0
Cladium gaudichaudii,Machaerina mariscoides,5291112,1
Dupatya tenuis,Eriophorum virginicum,2730250,0
Dyckia grandiflora,Dyckia insignis,2699564,1
Deschampsia minor,Holcus caespitosus,4150253,1
Juncus brevifolius,Wallisia lindeniana,6312323,0
Dinebra panicea,Leptochloa panicea,2703872,1
