species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Lichenaula lichenea,Lichenaula lichenaea,0.9312,synonym,BAAI/bge-base-en-v1.5,0.7
Lichenaula cryptoleuca,Phthonerodes cryptoleuca,0.8073,synonym,BAAI/bge-base-en-v1.5,0.7
Lichenaula laniata,Lichenaula sternoides,0.6564,not synonym,BAAI/bge-base-en-v1.5,0.7
Lichenaula comparella,Lichenaula callisema,0.7119,synonym,BAAI/bge-base-en-v1.5,0.7
Lichenaula comparella,Oecophora comparella,0.8345,synonym,BAAI/bge-base-en-v1.5,0.7
Lichenaula anthracopsara,Phthonerodes anthracopsara,0.845,synonym,BAAI/bge-base-en-v1.5,0.7
Lichenaula phloeochroa,Lichenaula provisa,0.7159,synonym,BAAI/bge-base-en-v1.5,0.7
Lichenaula maculosa,Polynesa maculosa,0.7484,synonym,BAAI/bge-base-en-v1.5,0.7
Heterochyta aprepta,Heterochyta abrepta,0.7126,synonym,BAAI/bge-base-en-v1.5,0.7
Heterochyta aprepta,Macrobela aprepta,0.7754,synonym,BAAI/bge-base-en-v1.5,0.7
Heterochyta infesta,Heterobathra infesta,0.9054,synonym,BAAI/bge-base-en-v1.5,0.7
Catoryctis leucomerata,Phthonerodes leucomerata,0.813,synonym,BAAI/bge-base-en-v1.5,0.7
Catoryctis sciastis,Xylorycta sciastis,0.8792,synonym,BAAI/bge-base-en-v1.5,0.7
Catoryctis subnexella,Oecophora subnexella,0.845,synonym,BAAI/bge-base-en-v1.5,0.7
Catoryctis subparallela,Oecophora fissulella,0.5246,not synonym,BAAI/bge-base-en-v1.5,0.7
Catoryctis subparallela,Oecophora nexella,0.5485,not synonym,BAAI/bge-base-en-v1.5,0.7
Catoryctis subparallela,Oecophora subparallela,0.8141,synonym,BAAI/bge-base-en-v1.5,0.7
Brachybelistis blackburnii,Cryptophaga blackburnii,0.8073,synonym,BAAI/bge-base-en-v1.5,0.7
Brachybelistis pentachroa,Xylorycta pentachroa,0.8575,synonym,BAAI/bge-base-en-v1.5,0.7
Telecrates desmochrysa,Telecrates nigricansella,0.7686,synonym,BAAI/bge-base-en-v1.5,0.7
Telecrates laetiorella,Oecophora laetiorella,0.8004,synonym,BAAI/bge-base-en-v1.5,0.7
Telecrates melanochrysa,Xylorycta melanochrysa,0.7717,synonym,BAAI/bge-base-en-v1.5,0.7
Gomphoscopa catoryctopsis,Pachycera catoryctopsis,0.8438,synonym,BAAI/bge-base-en-v1.5,0.7
Thymiatris allocrossa,Lichenaula allocrossa,0.7897,synonym,BAAI/bge-base-en-v1.5,0.7
Thymiatris cephalochra,Xylorycta cephalochra,0.81,synonym,BAAI/bge-base-en-v1.5,0.7
Leptobelistis isthmodes,Oegoconia isthmodes,0.8229,synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila acrochroa,Xylorycta acrochroa,0.7803,synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila discalis,Acontia discalis,0.751,synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila discalis,Lichenaula inscripta,0.5965,not synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila discalis,Lichenaula ombralota,0.5762,not synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila discalis,Lichenaula oxygona,0.5128,not synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila electella,Oecophora electella,0.8863,synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila eucrines,Lichenaula eucrines,0.8462,synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila micradelpha,Lichenaula micradelpha,0.8318,synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila pyrgodes,Plectophila ascripta,0.7299,synonym,BAAI/bge-base-en-v1.5,0.7
Plectophila thiophanes,Xylorycta thiophanes,0.8192,synonym,BAAI/bge-base-en-v1.5,0.7
Potniarcha hierastis,Cryptophaga hierastis,0.8336,synonym,BAAI/bge-base-en-v1.5,0.7
Zaphanaula hemileuca,Antiopala moderata,0.4704,not synonym,BAAI/bge-base-en-v1.5,0.7
Zaphanaula hemileuca,Oecophora hemileuca,0.7963,synonym,BAAI/bge-base-en-v1.5,0.7
Zaphanaula hemileuca,Peltophora leucoplaca,0.5455,not synonym,BAAI/bge-base-en-v1.5,0.7
Zaphanaula hemileuca,Zaphanaula diffusa,0.7218,synonym,BAAI/bge-base-en-v1.5,0.7
Zaphanaula hemileuca,Zaphanaula xenophila,0.7667,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella aphanozona,Cophomantis aphanozona,0.9638,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella artonoma,Cophomantis artonoma,0.9312,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella bifrenata,Onebala bifrenata,0.8106,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella bythota,Onebala bythota,0.7639,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella crypsizyga,Onebala crypsizyga,0.7441,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella cubiculata,Onebala cubiculata,0.7821,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella cyclopodes,Onebala cyclopodes,0.8089,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella elaphopis,Onebala elaphopis,0.7512,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella ephanozona,Cophomantis ephanozona,0.9592,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella eremota,Onebala eremota,0.7912,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella furnaria,Lecithocera furnaria,0.805,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella homogramma,Onebala homogramma,0.7853,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella lychnocentra,Styloceros lychnocentra,0.8073,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella myadelpha,Onebala myadelpha,0.7265,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella osphrantica,Cophomantis osphrantica,0.9616,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella pumicata,Cophomantis pumicata,0.9541,synonym,BAAI/bge-base-en-v1.5,0.7
Cophomantella syngonarcha,Cophomantis syngonarcha,0.9645,synonym,BAAI/bge-base-en-v1.5,0.7
Hylypnes isosticha,Odites isosticha,0.7841,synonym,BAAI/bge-base-en-v1.5,0.7
Hylypnes leptosticta,Cryptolechia leptosticta,0.826,synonym,BAAI/bge-base-en-v1.5,0.7
Hylypnes pudica,Odites pudica,0.7605,synonym,BAAI/bge-base-en-v1.5,0.7
Eupetochira xystopala,Nephantis xystopala,0.8329,synonym,BAAI/bge-base-en-v1.5,0.7
Xylomimetes trachyptera,Pilostibes trachyptera,0.8126,synonym,BAAI/bge-base-en-v1.5,0.7
Arignota stercorata,Xylorycta stercorata,0.7889,synonym,BAAI/bge-base-en-v1.5,0.7
Zauclophora metaphaeella,Safra metaphaeella,0.7894,synonym,BAAI/bge-base-en-v1.5,0.7
Zauclophora muscerdella,Cryptolechia muscerdella,0.8274,synonym,BAAI/bge-base-en-v1.5,0.7
Zauclophora pelodes,Xylorycta cirrhodes,0.5854,not synonym,BAAI/bge-base-en-v1.5,0.7
Zauclophora procellosa,Clerarcha procellosa,0.8122,synonym,BAAI/bge-base-en-v1.5,0.7
Scieropepla orthosema,Procometis orthosema,0.8115,synonym,BAAI/bge-base-en-v1.5,0.7
Scieropepla reversella,Cryptolechia abrosella,0.6146,not synonym,BAAI/bge-base-en-v1.5,0.7
Scieropepla reversella,Cryptolechia reversella,0.8044,synonym,BAAI/bge-base-en-v1.5,0.7
Scieropepla serica,Tanyzancla serica,0.7671,synonym,BAAI/bge-base-en-v1.5,0.7
Scieropepla serina,Procometis trispora,0.5187,not synonym,BAAI/bge-base-en-v1.5,0.7
Scieropepla typhicola,Scieropepla typicola,0.8849,synonym,BAAI/bge-base-en-v1.5,0.7
Pilostibes basivitta,Marisba basivitta,0.7927,synonym,BAAI/bge-base-en-v1.5,0.7
Pilostibes basivitta,Pilostibes enchidias,0.7969,synonym,BAAI/bge-base-en-v1.5,0.7
Thysiarcha ecclesiastis,Cryptophasa ecclesiastis,0.8096,synonym,BAAI/bge-base-en-v1.5,0.7
Paralypusa chinensis,Pseudatemelia chinensis,0.742,synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea fagella,Chimabacche fagella,0.7398,synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea fagella,Chimabacche nolckenella,0.5556,not synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea fagella,Diurnea dormoyella,0.7603,synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea fagella,Diurnea nolckenella,0.7707,synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea fagella,Tinea fagella,0.7448,synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea fumida,Dasystoma fumida,0.7721,synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea fumida,Sciaphila fumida,0.7773,synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea lipsiella,Chimabacche phryganella,0.4705,not synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea lipsiella,Diurnea lipsiella,1.0,synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea lipsiella,Diurnea novembris,0.752,synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea lipsiella,Diurnea phryganella,0.6952,not synonym,BAAI/bge-base-en-v1.5,0.7
Diurnea lipsiella,Lemmatophila phryganella,0.5589,not synonym,BAAI/bge-base-en-v1.5,0.7
Dasystoma kurentzovi,Cheimophila kurentzovi,0.8561,synonym,BAAI/bge-base-en-v1.5,0.7
Dasystoma salicella,Cheimophila salicella,0.8256,synonym,BAAI/bge-base-en-v1.5,0.7
Dasystoma salicella,Hercyna rufocrinitalis,0.514,not synonym,BAAI/bge-base-en-v1.5,0.7
Dasystoma salicella,Lemmatophila salicella,0.796,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea aeneella,Borkhausenia aeneella,0.8391,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea colurnella,Borkhausenia colurnella,0.8121,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea colurnella,Borkhausenia pulverosella,0.5377,not synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea colurnella,Pseudatemelia colurnella,0.8112,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea detrimentella,Borkhausenia detrimentella,0.8479,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea detrimentella,Pseudatemelia detrimentella,0.8346,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea elsae,Borkhausenia elsae,0.7804,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea elsae,Pseudatemelia elsae,0.8043,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea filiella,Borkhausenia filiella,0.8143,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea filiella,Pseudatemelia filiella,0.8159,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea flavifrontella,Borkhausenia flavifrontella,0.834,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea flavifrontella,Pseudatemelia flavifrontella,0.825,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea flavifrontella,Tubuliferola flavifrontella,0.8447,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea fuscifrontella,Agnoea evanescens,0.6812,not synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea fuscifrontella,Blastobasis evanescens,0.5691,not synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea fuscifrontella,Borkhausenia fuscifrontella,0.8557,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea fuscifrontella,Pseudatemelia fuscifrontella,0.8577,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea josephinae,Pseudatemelia josephinae,0.8196,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea langohri,Pseudatemelia langohri,0.8147,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea latipennella,Pseudatemelia latipennella,0.8584,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea lavandulae,Borkhausenia ardosiella,0.5001,not synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea lavandulae,Borkhausenia lavandulae,0.8207,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea lavandulae,Borkhausenia pulverisquamis,0.4189,not synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea lavandulae,Oecophora ardosiella,0.5409,not synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea lavandulae,Pseudatemelia lavandulae,0.8286,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea pallidella,Borkhausenia pallidella,0.7763,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea pallidella,Pseudatemelia pallidella,0.8092,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea semifuscata,Pseudatemelia semifuscata,0.8513,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea subgilvida,Pseudatemelia subgilvida,0.8081,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea subgilvida,Tubuliferola subgilvida,0.8146,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea subochreella,Agnoea panzerella,0.6921,not synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea subochreella,Pseudatemelia panzerella,0.5178,not synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea subochreella,Pseudatemelia subochreella,0.8326,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea subochreella,Tubuliferola subochreella,0.8445,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea synchrozella,Pseudatemelia synchrozella,0.8505,synonym,BAAI/bge-base-en-v1.5,0.7
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.8394,synonym,BAAI/bge-base-en-v1.5,0.7
Atosia doenia,Parasa doenia,0.7619,synonym,BAAI/bge-base-en-v1.5,0.7
Eukarschia mitis,Gephyrophora mitis,0.7655,synonym,BAAI/bge-base-en-v1.5,0.7
Euphlyctina phaeopasta,Araeogyia phaeopasta,0.8689,synonym,BAAI/bge-base-en-v1.5,0.7
Lithacodes fasciola,Limacodes fasciola,0.8588,synonym,BAAI/bge-base-en-v1.5,0.7
Lithacodes fasciola,Lithacodes belfragei,0.7416,synonym,BAAI/bge-base-en-v1.5,0.7
Lithacodes fasciola,Lithacodes divergens,0.7512,synonym,BAAI/bge-base-en-v1.5,0.7
Lithacodes fasciola,Lithacodes laticlavia,0.734,synonym,BAAI/bge-base-en-v1.5,0.7
Lithacodes fiskeana,Tortricidia fiskeana,0.8259,synonym,BAAI/bge-base-en-v1.5,0.7
Parapluda incincta,Apluda incincta,0.8322,synonym,BAAI/bge-base-en-v1.5,0.7
Parapluda incincta,Apluda schaliphlebia,0.6039,not synonym,BAAI/bge-base-en-v1.5,0.7
Parapluda incincta,Parapluda schaliphlebia,0.7478,synonym,BAAI/bge-base-en-v1.5,0.7
Parapluda invitabilis,Apluda similis,0.5909,not synonym,BAAI/bge-base-en-v1.5,0.7
Parapluda invitabilis,Heterogenea invitabilis,0.7946,synonym,BAAI/bge-base-en-v1.5,0.7
Parapluda invitabilis,Parapluda similis,0.7249,synonym,BAAI/bge-base-en-v1.5,0.7
Parapluda monogramma,Apluda monogramma,0.8554,synonym,BAAI/bge-base-en-v1.5,0.7
Parapluda syngrapha,Apluda syngrapha,0.863,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea aemilia,Bombyx aemilia,0.7769,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea aemilia,Euclea discolor,0.7382,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea bidiscalis,Miresa doriens,0.5089,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea byrne,Metraga byrne,0.7693,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea cippus,Bombyx cippus,0.7893,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea cippus,Phalaena cippus,0.8273,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea copac,Neomiresa copac,0.8259,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Empretia paenulata,0.5274,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Euclea bifida,0.6614,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Euclea elliotii,0.6558,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Euclea ferruginea,0.642,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Euclea interjecta,0.6926,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Euclea mira,0.6786,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Euclea monitor,0.6687,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Euclea strigata,0.6664,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Euclea viridiclava,0.6021,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Limacodes argentata,0.4733,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Limacodes delphinii,0.7758,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Limacodes querceti,0.572,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Limacodes quercicola,0.489,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Nochelia tardigrada,0.5186,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Nyssia varia,0.4695,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Parasa excisa,0.4233,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Parasa incisa,0.3939,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea delphinii,Sibine varia,0.4694,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea determinata,Metraga costilinea,0.4631,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea dicolon,Phalaena dicolon,0.8442,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea diversa,Euclea retroversa,0.7148,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea diversa,Semyra diversa,0.7894,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea diversa,Teinorhyncha vericrux,0.4643,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea dolosa,Hydrias dolosa,0.8016,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea norba,Sibine norba,0.7848,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea plugma,Euclea chiriquensis,0.7007,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea plugma,Euclea zygia,0.718,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea plugma,Metraga colle,0.552,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea plugma,Metraga hoboa,0.6113,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea plugma,Metraga perplexa,0.5757,not synonym,BAAI/bge-base-en-v1.5,0.7
Euclea plugma,Phalaena plugma,0.7699,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea rufa,Neomires rufa,0.7646,synonym,BAAI/bge-base-en-v1.5,0.7
Euclea spadicis,Monoleuca spadicis,0.8083,synonym,BAAI/bge-base-en-v1.5,0.7
Pectinarosa alastor,Altha alastor,0.6891,not synonym,BAAI/bge-base-en-v1.5,0.7
Melinaria campagnei,Parasa campagnei,0.7475,synonym,BAAI/bge-base-en-v1.5,0.7
Melinaria repanda,Neaera repanda,0.8184,synonym,BAAI/bge-base-en-v1.5,0.7
Melinaria repanda,Parasa repanda,0.8138,synonym,BAAI/bge-base-en-v1.5,0.7
Caffricola cloeckneria,Bombyx cloeckneria,0.8008,synonym,BAAI/bge-base-en-v1.5,0.7
Heringocena andobo,Pseudomocena andobo,0.7784,synonym,BAAI/bge-base-en-v1.5,0.7
Heringocena difficilis,Pseudomocena difficilis,0.7609,synonym,BAAI/bge-base-en-v1.5,0.7
Vipsania melanois,Pseudovipsania melanois,0.8216,synonym,BAAI/bge-base-en-v1.5,0.7
Vipsania schevi,Lithacodes schevi,0.7314,synonym,BAAI/bge-base-en-v1.5,0.7
Narosoideus flavidorsalis,Heterogena flavidorsalis,0.8541,synonym,BAAI/bge-base-en-v1.5,0.7
Narosoideus flavidorsalis,Narosoideus flavissima,0.8856,synonym,BAAI/bge-base-en-v1.5,0.7
Narosoideus flavidorsalis,Narosoideus micans,0.7332,synonym,BAAI/bge-base-en-v1.5,0.7
Narosoideus fuscicostalis,Miresa fuscicostalis,0.7328,synonym,BAAI/bge-base-en-v1.5,0.7
Narosoideus vulpina,Narosoideus apicipennis,0.7301,synonym,BAAI/bge-base-en-v1.5,0.7
Narosoideus vulpina,Narosoideus aurisoma,0.7263,synonym,BAAI/bge-base-en-v1.5,0.7
Narosoideus vulpina,Narosoideus formosanus,0.7088,synonym,BAAI/bge-base-en-v1.5,0.7
Narosoideus vulpina,Narosoideus formosicola,0.6944,not synonym,BAAI/bge-base-en-v1.5,0.7
Narosoideus vulpina,Vipsania vulpina,0.8017,synonym,BAAI/bge-base-en-v1.5,0.7
Cyclopterana reducta,Cycloptera reducta,0.9819,synonym,BAAI/bge-base-en-v1.5,0.7
Altha peralbida,Thosea peralbida,0.8269,synonym,BAAI/bge-base-en-v1.5,0.7
Narosopsis leucospila,Narosopsis vynia,0.6097,not synonym,BAAI/bge-base-en-v1.5,0.7
Ctenolita auribasalis,Miresa auribasalis,0.7829,synonym,BAAI/bge-base-en-v1.5,0.7
Ctenolita auribasalis,Teinorhyncha auribasalis,0.8012,synonym,BAAI/bge-base-en-v1.5,0.7
Ctenolita epargyra,Ctenolita cerdo,0.7606,synonym,BAAI/bge-base-en-v1.5,0.7
Ctenolita epargyra,Teinorhyncha cerdo,0.5937,not synonym,BAAI/bge-base-en-v1.5,0.7
Ctenolita nobilior,Miresa nobilior,0.747,synonym,BAAI/bge-base-en-v1.5,0.7
Ctenolita nobilior,Teinorhyncha nobilior,0.7972,synonym,BAAI/bge-base-en-v1.5,0.7
Ctenolita pyrosomoides,Miresa pyrosomoides,0.8318,synonym,BAAI/bge-base-en-v1.5,0.7
Ctenolita pyrosomoides,Teinorhyncha pyrosomoides,0.84,synonym,BAAI/bge-base-en-v1.5,0.7
Comanula uniformis,Comanula bipunctata,0.6836,not synonym,BAAI/bge-base-en-v1.5,0.7
Comanula uniformis,Hildala uniformis,0.7621,synonym,BAAI/bge-base-en-v1.5,0.7
Narosa argentipuncta,Narosa narcha,0.6718,not synonym,BAAI/bge-base-en-v1.5,0.7
Narosa corusca,Narosa baibarana,0.7499,synonym,BAAI/bge-base-en-v1.5,0.7
Narosa corusca,Narosa ishidae,0.6729,not synonym,BAAI/bge-base-en-v1.5,0.7
Narosa corusca,Narosa shinshana,0.7107,synonym,BAAI/bge-base-en-v1.5,0.7
Narosa corusca,Narosa takamukui,0.646,not synonym,BAAI/bge-base-en-v1.5,0.7
Narosa nigrisigna,Heterogenea formosana,0.5454,not synonym,BAAI/bge-base-en-v1.5,0.7
Narosa nigrisigna,Narosa ochracea,0.75,synonym,BAAI/bge-base-en-v1.5,0.7
