species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Trachydora porphyrescens,Pogonias porphyrescens,0.9012,synonym,BAAI/llm-embedder,0.7,1
Sangatissa subcurvifera,Sangatissa albipars,0.8689,synonym,BAAI/llm-embedder,0.7,1
Trachydora heliotricha,Euclystis sublineata,0.7329,synonym,BAAI/llm-embedder,0.7,0
Oreta extensa,Hemijana distincta,0.7531,synonym,BAAI/llm-embedder,0.7,0
Nordstromia vira,Achlya signatipennis,0.7453,synonym,BAAI/llm-embedder,0.7,0
Scopelodes unicolor,Phalacropsis pseudoluteata,0.75,synonym,BAAI/llm-embedder,0.7,0
Euphlyctina phaeopasta,Araeogyia phaeopasta,0.9211,synonym,BAAI/llm-embedder,0.7,1
Stenoglene roseus,Adites maculata,0.7504,synonym,BAAI/llm-embedder,0.7,0
Poloma angulata,Poloma angulifera,0.9253,synonym,BAAI/llm-embedder,0.7,1
Hadraphe ethiopica,Scirrhoma ethiopica,0.888,synonym,BAAI/llm-embedder,0.7,1
Epijana cosmia,Epijana lanosa,0.8735,synonym,BAAI/llm-embedder,0.7,1
Lichenaula phloeochroa,Lichenaula provisa,0.8462,synonym,BAAI/llm-embedder,0.7,1
Agnoea fuscifrontella,Pseudlepista flavicosta,0.7561,synonym,BAAI/llm-embedder,0.7,0
Alphaea imbuta,Leucanopsis coniata,0.7663,synonym,BAAI/llm-embedder,0.7,0
Cabardites pica,Aemene fuscipennis,0.7156,synonym,BAAI/llm-embedder,0.7,1
Hibrildes norax,Hibrildes spiritalis,0.8503,synonym,BAAI/llm-embedder,0.7,1
Agnoea colurnella,Hibrildes venosa,0.7533,synonym,BAAI/llm-embedder,0.7,0
Cyrtojana trilineata,Cyrtojana apithana,0.8617,synonym,BAAI/llm-embedder,0.7,1
Comana albibasis,Aemene fuscipennis,0.7441,synonym,BAAI/llm-embedder,0.7,0
Thyatira batis,Palimpsestis renalis,0.7591,synonym,BAAI/llm-embedder,0.7,0
Eupterote domina,Psiloreta sulphurata,0.7355,synonym,BAAI/llm-embedder,0.7,0
Cophomantella pumicata,Cophomantis pumicata,0.9702,synonym,BAAI/llm-embedder,0.7,1
Eupterote undata,Phyllalia incerta,0.7685,synonym,BAAI/llm-embedder,0.7,0
Agnoea langohri,Hibrildes carpenteri,0.7197,synonym,BAAI/llm-embedder,0.7,0
Susica sinensis,Oreta rotundipex,0.7,not synonym,BAAI/llm-embedder,0.7,0
Sabra harpagula,Oglasa afflicta,0.7435,synonym,BAAI/llm-embedder,0.7,0
Euclea cippus,Bombyx cippus,0.872,synonym,BAAI/llm-embedder,0.7,1
Cyme biagi,Tadema sinensis,0.7586,synonym,BAAI/llm-embedder,0.7,0
Drapetodes mitaria,Lepidolutzia costistrigata,0.7529,synonym,BAAI/llm-embedder,0.7,0
Macrocneme chrysitis,Macrocneme iole,0.8714,synonym,BAAI/llm-embedder,0.7,1
Cabardites limbata,Aemene formosibia,0.7412,synonym,BAAI/llm-embedder,0.7,1
Narosoideus flavidorsalis,Albarracina autumnalis,0.7386,synonym,BAAI/llm-embedder,0.7,0
Telecrates melanochrysa,Thosea luxa,0.7453,synonym,BAAI/llm-embedder,0.7,0
Gomphoscopa catoryctopsis,Pachycera catoryctopsis,0.9169,synonym,BAAI/llm-embedder,0.7,1
Dysschema subapicalis,Paryphanta personata,0.758,synonym,BAAI/llm-embedder,0.7,0
Dysschema mariamne,Melanaema asuroides,0.727,synonym,BAAI/llm-embedder,0.7,0
Cyclidia rectificata,Phyllalia acuta,0.7812,synonym,BAAI/llm-embedder,0.7,0
Trachydora fumea,Narosa penicillata,0.7204,synonym,BAAI/llm-embedder,0.7,0
Adiopa disgrega,Adiopa marama,0.8636,synonym,BAAI/llm-embedder,0.7,1
Celiptera levina,Antiopala moderata,0.7499,synonym,BAAI/llm-embedder,0.7,0
Alphaea imbuta,Oreta calceolaria,0.7424,synonym,BAAI/llm-embedder,0.7,0
Liocrops semiprotrusa,Phalacropsis semiprotrusa,0.9086,synonym,BAAI/llm-embedder,0.7,1
Oreta obtusa,Hypercompa similis,0.7504,synonym,BAAI/llm-embedder,0.7,0
Ditrigona inconspicua,Halisidota racema,0.7518,synonym,BAAI/llm-embedder,0.7,0
Spica parallelangula,Plusinia aurea,0.7567,synonym,BAAI/llm-embedder,0.7,1
Oglasa lagusalis,Parasa repanda,0.7018,synonym,BAAI/llm-embedder,0.7,0
Tetheella fluctuosa,Omocena convergens,0.7512,synonym,BAAI/llm-embedder,0.7,0
Cyme structa,Spidia fenestriculata,0.7645,synonym,BAAI/llm-embedder,0.7,0
Falcaria lacertinaria,Drepana dimidiata,0.7415,synonym,BAAI/llm-embedder,0.7,1
Astatochroa fuscimargo,Parasa hockingii,0.7598,synonym,BAAI/llm-embedder,0.7,0
Zaratha pterodactylella,Drepana levis,0.7116,synonym,BAAI/llm-embedder,0.7,0
Eupterote undata,Eupterote vinosa,0.8719,synonym,BAAI/llm-embedder,0.7,1
Comanula uniformis,Eupterote cinnamomea,0.7122,synonym,BAAI/llm-embedder,0.7,0
Cotana kebeae,Narosa takamukui,0.704,synonym,BAAI/llm-embedder,0.7,0
Agnoea flavifrontella,Phryganopsis nyassana,0.7444,synonym,BAAI/llm-embedder,0.7,0
Oreta perfida,Miresa nigriplaga,0.7614,synonym,BAAI/llm-embedder,0.7,0
Stenoglene pellucida,Xylodryas cryeranthes,0.7154,synonym,BAAI/llm-embedder,0.7,0
Thymiatris cephalochra,Poloma nahor,0.7258,synonym,BAAI/llm-embedder,0.7,0
Sansarea circulifera,Narosa baibarana,0.7582,synonym,BAAI/llm-embedder,0.7,0
Aergina laeta,Microsetia stephensella,0.7681,synonym,BAAI/llm-embedder,0.7,0
Amphitorna excisa,Spilosoma mendica,0.7496,synonym,BAAI/llm-embedder,0.7,0
Urogonodes patiens,Psiloreta rufula,0.7266,synonym,BAAI/llm-embedder,0.7,1
Scieropepla reversella,Cryptolechia nivella,0.8167,synonym,BAAI/llm-embedder,0.7,0
Cyme vivida,Barsine vivida,0.8903,synonym,BAAI/llm-embedder,0.7,1
Amphitorna confusata,Cyclura confusata,0.9082,synonym,BAAI/llm-embedder,0.7,1
Callindra similis,Hypercompa similis,0.8869,synonym,BAAI/llm-embedder,0.7,1
Alphaea imbuta,Estigmene sikkimensis,0.7459,synonym,BAAI/llm-embedder,0.7,1
Ditrigona quinaria,Thaleridia pruinosa,0.7924,synonym,BAAI/llm-embedder,0.7,1
Euclea bidiscalis,Miresa doriens,0.7435,synonym,BAAI/llm-embedder,0.7,1
Eloasa symphonistis,Parasa symphonistis,0.9011,synonym,BAAI/llm-embedder,0.7,1
Disca arborita,Adites tibada,0.7965,synonym,BAAI/llm-embedder,0.7,0
Eupterote hibisci,Eupterote lineata,0.8325,synonym,BAAI/llm-embedder,0.7,1
Achlya flavicornis,Thermesia plagifera,0.7305,synonym,BAAI/llm-embedder,0.7,0
Cyme asuroides,Melanaema asuroides,0.9255,synonym,BAAI/llm-embedder,0.7,1
Scieropepla orthosema,Hibrildes bicolor,0.7185,synonym,BAAI/llm-embedder,0.7,0
Jana gracilis,Jana grisea,0.8729,synonym,BAAI/llm-embedder,0.7,1
Phiala nigrolineata,Phiala chrysargyra,0.8591,synonym,BAAI/llm-embedder,0.7,1
Narosoideus vulpina,Narosoideus aurisoma,0.8606,synonym,BAAI/llm-embedder,0.7,1
Bida radiosella,Bida crambella,0.8737,synonym,BAAI/llm-embedder,0.7,1
Janomima dannfelti,Hercyna rufocrinitalis,0.7398,synonym,BAAI/llm-embedder,0.7,0
Thyatira batis,Thyatira variabilis,0.837,synonym,BAAI/llm-embedder,0.7,1
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.9223,synonym,BAAI/llm-embedder,0.7,1
Ochropacha duplaris,Cymatophora obscurata,0.76,synonym,BAAI/llm-embedder,0.7,1
Tetheella fluctuosa,Asura aureorosea,0.7667,synonym,BAAI/llm-embedder,0.7,0
Dysschema rosina,Cophomantis pumicata,0.7638,synonym,BAAI/llm-embedder,0.7,0
Ochropacha duplaris,Cimatophora duplaris,0.9012,synonym,BAAI/llm-embedder,0.7,1
Oreta sublustris,Asura xantherythra,0.7658,synonym,BAAI/llm-embedder,0.7,0
Falcaria lacertinaria,Drepana lacertula,0.8037,synonym,BAAI/llm-embedder,0.7,1
Epipsestis ornata,Sugiploca sugitanii,0.7591,synonym,BAAI/llm-embedder,0.7,1
Eupterote mollifera,Oreta semiornata,0.7787,synonym,BAAI/llm-embedder,0.7,0
Albarracina warionis,Albarracina syriaca,0.8573,synonym,BAAI/llm-embedder,0.7,1
Cyme avernalis,Oreta purpureofasciata,0.7444,synonym,BAAI/llm-embedder,0.7,0
Cophomantella crypsizyga,Doliche hilaris,0.7185,synonym,BAAI/llm-embedder,0.7,0
Circeida parapuncta,Onebala crypsizyga,0.7321,synonym,BAAI/llm-embedder,0.7,0
Argyresthia ivella,Oecophora andereggiella,0.8075,synonym,BAAI/llm-embedder,0.7,1
Icteritilema nyassana,Phryganopsis nyassana,0.901,synonym,BAAI/llm-embedder,0.7,1
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.6981,not synonym,BAAI/llm-embedder,0.7,1
Agnoea colurnella,Borkhausenia colurnella,0.8991,synonym,BAAI/llm-embedder,0.7,1
Nordstromia bicostata,Albara bicostata,0.8959,synonym,BAAI/llm-embedder,0.7,1
Ctenolita auribasalis,Zigera suvarnadivipae,0.7432,synonym,BAAI/llm-embedder,0.7,0
Kurama galbanus,Macrocneme chiriquicola,0.7208,synonym,BAAI/llm-embedder,0.7,0
Aergina liharis,Parasa liharis,0.8405,synonym,BAAI/llm-embedder,0.7,1
Jana gracilis,Gymnelia odyneroides,0.7154,synonym,BAAI/llm-embedder,0.7,0
Jana tantalus,Tantaliana crepax,0.8474,synonym,BAAI/llm-embedder,0.7,1
Palaeomystella chalcopeda,Syntomactis macrostola,0.754,synonym,BAAI/llm-embedder,0.7,0
Aergina liharis,Eupterote ignavus,0.7353,synonym,BAAI/llm-embedder,0.7,0
Diurnea lipsiella,Noctua bicolorata,0.7335,synonym,BAAI/llm-embedder,0.7,0
Mimopsestis honei,Syntomactis fumea,0.7516,synonym,BAAI/llm-embedder,0.7,0
Celiptera levina,Celiptera aurinia,0.887,synonym,BAAI/llm-embedder,0.7,1
Creatonotos transiens,Amphissa vacillans,0.7545,synonym,BAAI/llm-embedder,0.7,1
Ochropacha duplaris,Noctua bicolor,0.7322,synonym,BAAI/llm-embedder,0.7,1
Eukarschia mitis,Gephyrophora mitis,0.8672,synonym,BAAI/llm-embedder,0.7,1
Oreta jaspidea,Phiala ochritincta,0.767,synonym,BAAI/llm-embedder,0.7,0
Parapluda incincta,Apluda incincta,0.9122,synonym,BAAI/llm-embedder,0.7,1
Dasystoma salicella,Eudeilinia biseriata,0.7614,synonym,BAAI/llm-embedder,0.7,0
Acantharctia latifusca,Cotana turneri,0.7449,synonym,BAAI/llm-embedder,0.7,0
Cyme quadrilineata,Phiala ochrescens,0.7707,synonym,BAAI/llm-embedder,0.7,0
Melinaria campagnei,Oecophora fissulella,0.7045,synonym,BAAI/llm-embedder,0.7,0
Lichenaula afflictella,Cryptolechia afflictella,0.9382,synonym,BAAI/llm-embedder,0.7,1
Heringocena andobo,Lepidolutzia dukinfieldia,0.7108,synonym,BAAI/llm-embedder,0.7,0
Argodrepana verticata,Peridrepana verticata,0.926,synonym,BAAI/llm-embedder,0.7,1
Comana testacea,Lithacodes laticlavia,0.744,synonym,BAAI/llm-embedder,0.7,0
Magos xanthopus,Ptochoryctis rosaria,0.7311,synonym,BAAI/llm-embedder,0.7,0
Ochropacha duplaris,Cymatophora clara,0.7296,synonym,BAAI/llm-embedder,0.7,1
Hibrildes crawshayi,Hibrildes fuscata,0.8552,synonym,BAAI/llm-embedder,0.7,1
Macrocilix mysticata,Macrocilix magna,0.8639,synonym,BAAI/llm-embedder,0.7,1
Ctenolita epargyra,Teinorhyncha cerdo,0.7933,synonym,BAAI/llm-embedder,0.7,1
Cyligramma disturbens,Cyligramma consiliatrix,0.8292,synonym,BAAI/llm-embedder,0.7,1
Adites unilinea,Miltochrista unilinea,0.8785,synonym,BAAI/llm-embedder,0.7,1
Macrocneme chrysitis,Syntomactis tephronota,0.7524,synonym,BAAI/llm-embedder,0.7,0
Phiala costipuncta,Phiala angola,0.8308,synonym,BAAI/llm-embedder,0.7,1
Callindra similis,Psilosceles dichochroa,0.6843,not synonym,BAAI/llm-embedder,0.7,0
Adites bizonoides,Lyclene bizonoides,0.8895,synonym,BAAI/llm-embedder,0.7,1
Amphitorna castanea,Oreta castanea,0.8961,synonym,BAAI/llm-embedder,0.7,1
Hibrildes norax,Nordstromia pallidina,0.7205,synonym,BAAI/llm-embedder,0.7,0
Adites mindanensis,Spilosoma circumpunctata,0.7139,synonym,BAAI/llm-embedder,0.7,0
Palirisa mosoensis,Stenoglene gregorii,0.7258,synonym,BAAI/llm-embedder,0.7,0
Tridrepana albonotata,Psiloreta pavaca,0.7684,synonym,BAAI/llm-embedder,0.7,0
Neidalia bifasciata,Eupsodosoma bifasciata,0.9181,synonym,BAAI/llm-embedder,0.7,1
Cyme avernalis,Asura isabellina,0.7415,synonym,BAAI/llm-embedder,0.7,1
Gogana bornormalis,Asura quadrifasciata,0.7377,synonym,BAAI/llm-embedder,0.7,0
Liparistis monosema,Lichenaula monosema,0.8968,synonym,BAAI/llm-embedder,0.7,1
Eupterote undata,Bleptina grimsgaardi,0.7113,synonym,BAAI/llm-embedder,0.7,0
Nanodacna logistica,Colonophora logistica,0.8772,synonym,BAAI/llm-embedder,0.7,1
Phiala costipuncta,Phiala inferiora,0.8315,synonym,BAAI/llm-embedder,0.7,1
Cyme metascota,Bombycia griseor,0.7323,synonym,BAAI/llm-embedder,0.7,0
Barsaurea phaeoxanthia,Miltochrista phaeoxantha,0.8807,synonym,BAAI/llm-embedder,0.7,1
Phiala costipuncta,Oreta rufibrunnea,0.7801,synonym,BAAI/llm-embedder,0.7,0
Ochropacha duplaris,Stenoglene evanescens,0.7295,synonym,BAAI/llm-embedder,0.7,0
Amphitorna submontana,Apluda schaliphlebia,0.7352,synonym,BAAI/llm-embedder,0.7,0
Liocrops semiprotrusa,Thosea recta,0.7384,synonym,BAAI/llm-embedder,0.7,0
Soteira vadimi,Parasa symphonistis,0.7141,synonym,BAAI/llm-embedder,0.7,0
Soteira altilis,Parasa altilis,0.8749,synonym,BAAI/llm-embedder,0.7,1
Ditrigona inconspicua,Teldenia inconspicua,0.9134,synonym,BAAI/llm-embedder,0.7,1
Agnoea lavandulae,Borkhausenia pulverisquamis,0.7024,synonym,BAAI/llm-embedder,0.7,1
Eloasa calida,Lethocephala eremospila,0.7339,synonym,BAAI/llm-embedder,0.7,1
Achlya flavicornis,Eupterote petosiris,0.7074,synonym,BAAI/llm-embedder,0.7,0
Cophomantella homogramma,Nordstromia amabilis,0.732,synonym,BAAI/llm-embedder,0.7,0
Urogonodes colorata,Urogonodes perrufa,0.8408,synonym,BAAI/llm-embedder,0.7,1
Cabardites limbata,Xylorycta stercorata,0.797,synonym,BAAI/llm-embedder,0.7,0
Falcaria lacertinaria,Bombyx lacertula,0.8054,synonym,BAAI/llm-embedder,0.7,1
Argyresthia ivella,Eupterote dissimilis,0.7154,synonym,BAAI/llm-embedder,0.7,0
Metathrinca rosaria,Dysschema sylvia,0.7722,synonym,BAAI/llm-embedder,0.7,0
Plectophila discalis,Lichenaula inscripta,0.7824,synonym,BAAI/llm-embedder,0.7,1
Celiptera remigioides,Celiptera magnifica,0.8493,synonym,BAAI/llm-embedder,0.7,1
Eupterote mollifera,Asura crocota,0.7619,synonym,BAAI/llm-embedder,0.7,0
Euclea delphinii,Limacodes quercicola,0.7253,synonym,BAAI/llm-embedder,0.7,1
Antapistis leucospila,Euagra auxo,0.756,synonym,BAAI/llm-embedder,0.7,0
Brachybelistis pentachroa,Xylorycta pentachroa,0.9191,synonym,BAAI/llm-embedder,0.7,1
Aergina paeera,Agriophara encryphias,0.7331,synonym,BAAI/llm-embedder,0.7,0
Palirisa mosoensis,Palirisa chocolatina,0.8287,synonym,BAAI/llm-embedder,0.7,1
Avatara interrupta,Thosea interrupta,0.9083,synonym,BAAI/llm-embedder,0.7,1
Lichenaula lichenea,Lichenaula lichenaea,0.962,synonym,BAAI/llm-embedder,0.7,1
Oreta extensa,Oreta adona,0.8378,synonym,BAAI/llm-embedder,0.7,1
Plectophila discalis,Euclea bifida,0.7463,synonym,BAAI/llm-embedder,0.7,0
Heterochyta aprepta,Miresa fuscicostalis,0.7288,synonym,BAAI/llm-embedder,0.7,0
Nemacerota alternata,Auzatella pentesticha,0.7534,synonym,BAAI/llm-embedder,0.7,0
Stephensia cedronellae,Toelgyfaloca circumdata,0.7397,synonym,BAAI/llm-embedder,0.7,0
Plectophila thiophanes,Xylorycta thiophanes,0.894,synonym,BAAI/llm-embedder,0.7,1
Mursa phtisialis,Euchera cunicaria,0.7476,synonym,BAAI/llm-embedder,0.7,0
Falcaria lacertinaria,Drepana lacertinaria,0.8968,synonym,BAAI/llm-embedder,0.7,1
Narosoideus vulpina,Telecrates streptogramma,0.7318,synonym,BAAI/llm-embedder,0.7,0
Cophomantella cyclopodes,Onebala cyclopodes,0.8847,synonym,BAAI/llm-embedder,0.7,1
Achlya flavicornis,Procometis orthosema,0.7285,synonym,BAAI/llm-embedder,0.7,0
Palirisa mosoensis,Xylina mirabilis,0.7605,synonym,BAAI/llm-embedder,0.7,0
Chrysoclista linneela,Choerotricha glandulosa,0.7571,synonym,BAAI/llm-embedder,0.7,0
Cophomantella cyclopodes,Diurnea novembris,0.7382,synonym,BAAI/llm-embedder,0.7,0
Janomima dannfelti,Arugisa watsoni,0.7336,synonym,BAAI/llm-embedder,0.7,0
Choerotricha atrosquama,Choerotricha enunciativoides,0.8034,synonym,BAAI/llm-embedder,0.7,1
Plectophila discalis,Scieropepla typicola,0.7579,synonym,BAAI/llm-embedder,0.7,0
Diaphora mendica,Spilosoma syra,0.7615,synonym,BAAI/llm-embedder,0.7,1
Stephensia cedronellae,Lichenaula eucrines,0.731,synonym,BAAI/llm-embedder,0.7,0
Aergina mirza,Parasa mirza,0.8328,synonym,BAAI/llm-embedder,0.7,1
Ditrigona micronioides,Auzatella micronioides,0.8983,synonym,BAAI/llm-embedder,0.7,1
Trachydora tephronota,Syntomactis tephronota,0.9062,synonym,BAAI/llm-embedder,0.7,1
Eupterote flavicollis,Eupterote adolphaei,0.8455,synonym,BAAI/llm-embedder,0.7,1
Hypsidia australica,Clerarcha procellosa,0.7205,synonym,BAAI/llm-embedder,0.7,0
Macrocneme adonis,Onebala bythota,0.7141,synonym,BAAI/llm-embedder,0.7,0
Vipsania melanois,Pseudovipsania melanois,0.9099,synonym,BAAI/llm-embedder,0.7,1
Jana tantalus,Bethura minax,0.7567,synonym,BAAI/llm-embedder,0.7,0
Donuca spectabilis,Oreta hypocalla,0.761,synonym,BAAI/llm-embedder,0.7,0
Eupterote hibisci,Eupterote petosiris,0.8572,synonym,BAAI/llm-embedder,0.7,1
Stenoglene obtusus,Stenoglene aequidistans,0.8102,synonym,BAAI/llm-embedder,0.7,1
Alphaea imbuta,Phiala incurva,0.7958,synonym,BAAI/llm-embedder,0.7,0
Epicampoptera marantica,Eupterote acinea,0.7467,synonym,BAAI/llm-embedder,0.7,0
Telecrates laetiorella,Ptochoryctis illuvialis,0.7372,synonym,BAAI/llm-embedder,0.7,0
Chrysoclista lathamella,Antaeotricha ovata,0.7452,synonym,BAAI/llm-embedder,0.7,0
Metathrinca intacta,Gymnelia scintillans,0.7397,synonym,BAAI/llm-embedder,0.7,0
Thyatira batis,Thyatira derosea,0.828,synonym,BAAI/llm-embedder,0.7,1
Lophotavia incivilis,Leucanopsis fassli,0.7354,synonym,BAAI/llm-embedder,0.7,0
Melinaria campagnei,Parasa xueshana,0.715,synonym,BAAI/llm-embedder,0.7,0
Thymiatris cephalochra,Lyclene bizonoides,0.7094,synonym,BAAI/llm-embedder,0.7,0
Chrysoclista lathamella,Chrysoclista bimaculella,0.8349,synonym,BAAI/llm-embedder,0.7,1
Cyme reticulata,Lyclene intrita,0.7613,synonym,BAAI/llm-embedder,0.7,1
Achrocerides theorini,Lasiocampa theorini,0.8819,synonym,BAAI/llm-embedder,0.7,1
Cyligramma disturbens,Cyligramma raboudou,0.8043,synonym,BAAI/llm-embedder,0.7,1
Comana albibasis,Asura hilaris,0.7509,synonym,BAAI/llm-embedder,0.7,0
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.8933,synonym,BAAI/llm-embedder,0.7,1
Tridrepana examplata,Iridrepana examplata,0.9391,synonym,BAAI/llm-embedder,0.7,1
Alphaea imbuta,Estigmene normalis,0.7824,synonym,BAAI/llm-embedder,0.7,1
Eupterote mollifera,Eupterote rectifascia,0.8621,synonym,BAAI/llm-embedder,0.7,1
Euthyatira semicircularis,Bombycia semicircularis,0.9148,synonym,BAAI/llm-embedder,0.7,1
Dysschema neda,Dysschema nubila,0.8729,synonym,BAAI/llm-embedder,0.7,1
Euclystis isoa,Euclystis epulea,0.8709,synonym,BAAI/llm-embedder,0.7,1
Cyme sexualis,Asura sexualis,0.8849,synonym,BAAI/llm-embedder,0.7,1
Cyme triangularis,Odites pudica,0.7519,synonym,BAAI/llm-embedder,0.7,0
