species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Theticephalus nigriceps,Dissia nigriceps,0.8838,synonym,BAAI/bge-large-en,0.7,1
Ceracis thoracicornis,Cryptorhopalum brevicorne,0.7688,synonym,BAAI/bge-large-en,0.7,0
Ademosynoides juxta,Dzeregia juxta,0.8671,synonym,BAAI/bge-large-en,0.7,1
Meloe cicatricosus,Meloe cicatricosus,1.0,synonym,BAAI/bge-large-en,0.7,1
Malacocis brevicollis,Ennearthron coloradensis,0.7706,synonym,BAAI/bge-large-en,0.7,0
Thaumaglossa anthrenoides,Pseudothaumaglossa anthrenoides,0.9474,synonym,BAAI/bge-large-en,0.7,1
Zherikhinia distylia,Ceracis mellyi,0.7321,synonym,BAAI/bge-large-en,0.7,0
Rhopalodontus strandi,Attagenus piceus,0.7674,synonym,BAAI/bge-large-en,0.7,0
Archaeophylax worthyi,Waitomophylax worthyi,0.9066,synonym,BAAI/bge-large-en,0.7,1
Ctesias serra,Tiresias serra,0.9116,synonym,BAAI/bge-large-en,0.7,1
Dieckmanniellus gracilis,Nanodes gracilis,0.858,synonym,BAAI/bge-large-en,0.7,1
Attagenus brunneus,Attagenus elongatulus,0.8822,synonym,BAAI/bge-large-en,0.7,1
Xylographus corpulentus,Trachypachus alticola,0.7713,synonym,BAAI/bge-large-en,0.7,0
Octotemnus laevis,Octotemnus denudatus,0.8943,synonym,BAAI/bge-large-en,0.7,1
Meloe rugosus,Meloe punctatus,0.8775,synonym,BAAI/bge-large-en,0.7,1
Dolichocera tessellata,Dolichocera tessellatus,0.9807,synonym,BAAI/bge-large-en,0.7,1
Idiomerus inflatus,Necromera inflata,0.8445,synonym,BAAI/bge-large-en,0.7,1
Sulcacis curtulus,Cis criddlei,0.7687,synonym,BAAI/bge-large-en,0.7,1
Necronectulus avus,Necronetulus avus,0.9609,synonym,BAAI/bge-large-en,0.7,1
Sulcacis fronticornis,Cis fronticornis,0.9107,synonym,BAAI/bge-large-en,0.7,1
Attagenus brunneus,Ennearthron convergens,0.7748,synonym,BAAI/bge-large-en,0.7,0
Labrocerus similaris,Argocerus similaris,0.9426,synonym,BAAI/bge-large-en,0.7,1
Ceracis curtus,Ceracis compactus,0.8926,synonym,BAAI/bge-large-en,0.7,1
Sulcacis nitidus,Ennearthron affinis,0.7912,synonym,BAAI/bge-large-en,0.7,1
Labrocerus depressus,Eocerus depressus,0.9072,synonym,BAAI/bge-large-en,0.7,1
Systolosoma breve,Meloe puncticollis,0.7374,synonym,BAAI/bge-large-en,0.7,0
Thorictodes heydeni,Thorictodes karanisensis,0.8953,synonym,BAAI/bge-large-en,0.7,1
Cybocephalus amplus,Dissia ampla,0.8249,synonym,BAAI/bge-large-en,0.7,1
Sulcacis nitidus,Sulcacis affinis,0.8806,synonym,BAAI/bge-large-en,0.7,1
Heterocerus maritimus,Heterocerus britannicus,0.8905,synonym,BAAI/bge-large-en,0.7,1
Trachypachus gibbsii,Trachypachus californicus,0.8613,synonym,BAAI/bge-large-en,0.7,1
Heterocerus crinitus,Theticephalus mesopatamicus,0.7697,synonym,BAAI/bge-large-en,0.7,0
Sulcacis curtulus,Cis alpinus,0.7854,synonym,BAAI/bge-large-en,0.7,0
Ceracis thoracicornis,Ceracis ater,0.8694,synonym,BAAI/bge-large-en,0.7,0
Ceracis thoracicornis,Ennearthron laminifrons,0.7911,synonym,BAAI/bge-large-en,0.7,1
Ceracis minutissimus,Nanophyes basilineatus,0.8059,synonym,BAAI/bge-large-en,0.7,0
Idiomerus intermedius,Ennearthron oregonus,0.8042,synonym,BAAI/bge-large-en,0.7,0
Sefrania bleusei,Heterocerus britannicus,0.7278,synonym,BAAI/bge-large-en,0.7,0
Mycterus quadricollis,Meloe autumnalis,0.7381,synonym,BAAI/bge-large-en,0.7,0
Cis krausi,Strongulites stygicus,0.7474,synonym,BAAI/bge-large-en,0.7,0
Octotemnus laevis,Cis punctatus,0.781,synonym,BAAI/bge-large-en,0.7,0
Ceracis californicus,Attagenus gloriosae,0.7879,synonym,BAAI/bge-large-en,0.7,0
Ceracis californicus,Trachypachus transversicollis,0.7836,synonym,BAAI/bge-large-en,0.7,0
Attagenus australis,Systolosoma bilunulatum,0.7898,synonym,BAAI/bge-large-en,0.7,0
Cis krausi,Cis bicolor,0.8437,synonym,BAAI/bge-large-en,0.7,1
Ceracis monocerus,Dieckmanniellus helveticus,0.7708,synonym,BAAI/bge-large-en,0.7,0
Cis ephippiatus,Xestocis moznettei,0.7499,synonym,BAAI/bge-large-en,0.7,1
Orthocis transversatus,Anthribus moussoni,0.7696,synonym,BAAI/bge-large-en,0.7,0
Eurymeloe mediterraneus,Meloe mediterraneus,0.958,synonym,BAAI/bge-large-en,0.7,1
Theticephalus mesopotamicus,Cybocephalus aurocupreus,0.803,synonym,BAAI/bge-large-en,0.7,0
Attagenus fasciatus,Cybocephalus mesopatamicus,0.8003,synonym,BAAI/bge-large-en,0.7,0
Idiomerus intermedius,Necromera intermedia,0.8462,synonym,BAAI/bge-large-en,0.7,1
Cis ephippiatus,Cis moznettei,0.8082,synonym,BAAI/bge-large-en,0.7,1
Anthribus nebulosus,Brachytarsus kusteri,0.7312,synonym,BAAI/bge-large-en,0.7,1
Ennearthron palmi,Dolichocera hermandi,0.73,synonym,BAAI/bge-large-en,0.7,0
Ceracis californicus,Cis dufaui,0.7522,synonym,BAAI/bge-large-en,0.7,0
Sulcacis curtulus,Ceracis pumicatus,0.7805,synonym,BAAI/bge-large-en,0.7,0
Cis krausi,Cis duryi,0.863,synonym,BAAI/bge-large-en,0.7,1
Epicerastes exstans,Trachypachus oregonus,0.7393,synonym,BAAI/bge-large-en,0.7,0
Thorictodes heydeni,Attagenus 4-maculatus,0.7783,synonym,BAAI/bge-large-en,0.7,0
Systolosoma breve,Ennearthron unicornis,0.7831,synonym,BAAI/bge-large-en,0.7,0
Leptocnemus longus,Protaedus fontaltus,0.7384,synonym,BAAI/bge-large-en,0.7,0
Ceracis thoracicornis,Ceracis unicolor,0.8555,synonym,BAAI/bge-large-en,0.7,1
Baissophytum amplus,Attagenus 3-fasciatus,0.7653,synonym,BAAI/bge-large-en,0.7,0
Labrocerus similaris,Ennearthron striata,0.7809,synonym,BAAI/bge-large-en,0.7,0
Sulcacis nitidus,Cis duryi,0.7343,synonym,BAAI/bge-large-en,0.7,0
Labrocerus similaris,Argocerus subguttatus,0.7809,synonym,BAAI/bge-large-en,0.7,1
Ceracis monocerus,Toksunius chinaticus,0.7629,synonym,BAAI/bge-large-en,0.7,0
Pacicephalus gressitti,Cybocephalus gressitti,0.9393,synonym,BAAI/bge-large-en,0.7,1
Ceracis thoracicornis,Ceracis mellyi,0.8348,synonym,BAAI/bge-large-en,0.7,1
Orthocis linearis,Cretomegatoma atypica,0.7663,synonym,BAAI/bge-large-en,0.7,0
Hycleus phaleratus,Petrodromeus asiaticus,0.7862,synonym,BAAI/bge-large-en,0.7,0
Pseudorobitis axeli,Temnalysis axeli,0.8518,synonym,BAAI/bge-large-en,0.7,1
Sulcacis nitidus,Trogoderma niger,0.7776,synonym,BAAI/bge-large-en,0.7,0
Strongylites stygius,Ceracis obesus,0.7779,synonym,BAAI/bge-large-en,0.7,0
Ceracis monocerus,Ennearthron unicornis,0.8052,synonym,BAAI/bge-large-en,0.7,1
Attagenus fasciatus,Attagenus anulifer,0.8827,synonym,BAAI/bge-large-en,0.7,1
Ceracis furcifer,Trogoderma tricolor,0.764,synonym,BAAI/bge-large-en,0.7,0
Heterocerus fenestratus,Heterocerus pulchellus,0.8804,synonym,BAAI/bge-large-en,0.7,1
Octotemnus laevis,Anthribus tesselatus,0.8008,synonym,BAAI/bge-large-en,0.7,0
Heterocerus fenestratus,Ennearthron affinis,0.7987,synonym,BAAI/bge-large-en,0.7,0
Ceracis californicus,Ennearthron coloradensis,0.8006,synonym,BAAI/bge-large-en,0.7,1
Ceracis sallei,Xestocis levettei,0.7961,synonym,BAAI/bge-large-en,0.7,0
Sulcacis nitidus,Entypus affinis,0.8043,synonym,BAAI/bge-large-en,0.7,1
Deropygus chaerilus,Deropygus cherilus,0.8943,synonym,BAAI/bge-large-en,0.7,1
Attagenus fasciatus,Meloe rugulosus,0.7575,synonym,BAAI/bge-large-en,0.7,0
Cis krausi,Trachypachus laticollis,0.7025,synonym,BAAI/bge-large-en,0.7,0
Attagenus unicolor,Attagenus megatoma,0.8333,synonym,BAAI/bge-large-en,0.7,1
Hucus numatus,Hucus numatus,1.0,synonym,BAAI/bge-large-en,0.7,1
Ceracis nigricans,Ennearthron nigricans,0.8777,synonym,BAAI/bge-large-en,0.7,1
Orthocis testaceofasciatus,Ceracis discolor,0.791,synonym,BAAI/bge-large-en,0.7,0
Cis tristis,Cis setulosus,0.8665,synonym,BAAI/bge-large-en,0.7,1
Amedissia argentinus,Pycnocephalus argentinus,0.8364,synonym,BAAI/bge-large-en,0.7,1
Rhopalodontus strandi,Ropalodontus strandi,0.958,synonym,BAAI/bge-large-en,0.7,1
Attagenus brunneus,Attagenus marginicollis,0.8808,synonym,BAAI/bge-large-en,0.7,1
Labrocerus setosus,Labrocerus pallipes,0.8666,synonym,BAAI/bge-large-en,0.7,1
Thaumaglossa anthrenoides,Cerophytum cayennense,0.7565,synonym,BAAI/bge-large-en,0.7,0
Micromalthus debilis,Micromalthus anansi,0.8874,synonym,BAAI/bge-large-en,0.7,1
Ceracis thoracicornis,Ennearthron mellyi,0.7755,synonym,BAAI/bge-large-en,0.7,1
Chibizo formosensis,Nanophyes basilineatus,0.7909,synonym,BAAI/bge-large-en,0.7,1
Xylographus subsinuatus,Xylographus rufescens,0.8718,synonym,BAAI/bge-large-en,0.7,1
Sefrania bleusei,Zonitis nigripennis,0.7371,synonym,BAAI/bge-large-en,0.7,0
Trachypachus inermis,Trachypachus holmbergi,0.8395,synonym,BAAI/bge-large-en,0.7,1
Cis levettei,Xestocis levettei,0.8681,synonym,BAAI/bge-large-en,0.7,1
Ceracis californicus,Ceracis grossulus,0.8808,synonym,BAAI/bge-large-en,0.7,1
Orthocis testaceofasciatus,Cis testaceofasciatus,0.9183,synonym,BAAI/bge-large-en,0.7,1
Attagenus brunneus,Attagenus elongatus,0.8898,synonym,BAAI/bge-large-en,0.7,1
Trachypachus gibbsii,Ennearthron oblongus,0.7822,synonym,BAAI/bge-large-en,0.7,0
Ceracis thoracicornis,Hadraule coarctata,0.7795,synonym,BAAI/bge-large-en,0.7,0
Hadraule elongatula,Cis perrisi,0.6952,not synonym,BAAI/bge-large-en,0.7,0
Trogoderma glabrum,Anthrenus niger,0.743,synonym,BAAI/bge-large-en,0.7,1
Dolichocera schanus,Dolichocera schanus,1.0,synonym,BAAI/bge-large-en,0.7,1
Heterocerus maritimus,Heterocerus basalis,0.8823,synonym,BAAI/bge-large-en,0.7,1
Orthocis linearis,Thaumaphrastus heydeni,0.7288,synonym,BAAI/bge-large-en,0.7,0
Eurymeloe baudueri,Thorictodes karanisensis,0.7353,synonym,BAAI/bge-large-en,0.7,0
Labrocerus setosus,Labrocerus affinis,0.8589,synonym,BAAI/bge-large-en,0.7,1
Augyles aureolus,Heterocerus aureolus,0.9118,synonym,BAAI/bge-large-en,0.7,1
Ceracis cornifer,Ennearthron corniferum,0.8581,synonym,BAAI/bge-large-en,0.7,1
Theticephalus decamerus,Cis cylindricus,0.7706,synonym,BAAI/bge-large-en,0.7,0
Mycterus quadricollis,Mycterus depressus,0.8689,synonym,BAAI/bge-large-en,0.7,1
Kantohia taiwana,Shiva taiwanus,0.8541,synonym,BAAI/bge-large-en,0.7,1
Ceracis cornifer,Meloe baudueri,0.7636,synonym,BAAI/bge-large-en,0.7,0
Theticephalus mesopotamicus,Cybocephalus mesopatamicus,0.9088,synonym,BAAI/bge-large-en,0.7,1
Ceracis californicus,Ennearthron convergens,0.7608,synonym,BAAI/bge-large-en,0.7,1
Strigocis bilimeki,Ennearthron transversatus,0.7825,synonym,BAAI/bge-large-en,0.7,0
Protaedus matertera,Protaedus materta,0.9584,synonym,BAAI/bge-large-en,0.7,1
Ceracis thoracicornis,Meloe punctatus,0.7298,synonym,BAAI/bge-large-en,0.7,0
Labrocerus similaris,Attagenus marginicollis,0.7857,synonym,BAAI/bge-large-en,0.7,0
Attagenus trifasciatus,Attagenus 3-fasciatus,0.9477,synonym,BAAI/bge-large-en,0.7,1
Ceracis thoracicornis,Ceracis thoracicus,0.9441,synonym,BAAI/bge-large-en,0.7,1
Ceracis curtus,Ennearthron compactus,0.7782,synonym,BAAI/bge-large-en,0.7,1
Attagenus fasciatus,Attagenus gloriosae,0.873,synonym,BAAI/bge-large-en,0.7,1
Trogoderma glabrum,Trogoderma niger,0.8804,synonym,BAAI/bge-large-en,0.7,1
Cis castlei,Xestocis castlei,0.8832,synonym,BAAI/bge-large-en,0.7,1
Cybocephalus binotatus,Cybocephalus aeneonittens,0.8564,synonym,BAAI/bge-large-en,0.7,1
Protaedus butoniensis,Protaedus butoniense,0.9798,synonym,BAAI/bge-large-en,0.7,1
Orphinus fulvipes,Trogoderma fulvipes,0.8949,synonym,BAAI/bge-large-en,0.7,1
Strigocis bicornis,Strigocis fronticornis,0.8951,synonym,BAAI/bge-large-en,0.7,1
Hadraule elongatula,Orthocis perrisi,0.7314,synonym,BAAI/bge-large-en,0.7,0
Tophoderes depontanus,Syntophoderes depontanus,0.9597,synonym,BAAI/bge-large-en,0.7,1
Porculus dufaui,Necromera longicornis,0.7183,synonym,BAAI/bge-large-en,0.7,0
Exillis aeruginosus,Exillis aeroginosus,0.8966,synonym,BAAI/bge-large-en,0.7,1
Electranthribus zherikhini,Ceracis thoracicinus,0.7843,synonym,BAAI/bge-large-en,0.7,0
Ceracis cornifer,Ceracis simplicicornis,0.8467,synonym,BAAI/bge-large-en,0.7,1
Cis castaneus,Kateretes castaneus,0.8773,synonym,BAAI/bge-large-en,0.7,1
Ctesias serra,Epicerastes viridanus,0.7638,synonym,BAAI/bge-large-en,0.7,0
Ceracis thoracicornis,Ceracis piceus,0.8664,synonym,BAAI/bge-large-en,0.7,1
Sulcacis curtulus,Sulcacis criddlei,0.8669,synonym,BAAI/bge-large-en,0.7,1
Ceracis californicus,Ennearthron californicus,0.86,synonym,BAAI/bge-large-en,0.7,1
Theticephalus mesopotamicus,Sulcacis sorror,0.7709,synonym,BAAI/bge-large-en,0.7,0
Sulcacis curtulus,Xestocis opalescens,0.7626,synonym,BAAI/bge-large-en,0.7,0
Orthocis punctatus,Cis punctatus,0.8962,synonym,BAAI/bge-large-en,0.7,1
Ceracis minutissimus,Labrocerus affinis,0.796,synonym,BAAI/bge-large-en,0.7,0
Ceracis thoracicornis,Cis montana,0.731,synonym,BAAI/bge-large-en,0.7,0
Sulcacis curtulus,Ceracis thoracicus,0.7898,synonym,BAAI/bge-large-en,0.7,0
Sulcacis curtulus,Cis cylindricus,0.7897,synonym,BAAI/bge-large-en,0.7,1
Nanomimus hemisphaericus,Cis sorror,0.7595,synonym,BAAI/bge-large-en,0.7,0
Eurymeloe baudueri,Meloe baudueri,0.944,synonym,BAAI/bge-large-en,0.7,1
Trachypachus gibbsii,Trogoderma nigrum,0.7687,synonym,BAAI/bge-large-en,0.7,0
Ceracis thoracicornis,Ceracis bifoveatus,0.8429,synonym,BAAI/bge-large-en,0.7,1
Cis striatulus,Hadraule striatulus,0.8832,synonym,BAAI/bge-large-en,0.7,1
Ceracis bicornis,Ennearthron bicornis,0.8974,synonym,BAAI/bge-large-en,0.7,1
Cis krausi,Cybocephalus gressitti,0.7493,synonym,BAAI/bge-large-en,0.7,0
Heterocerus crinitus,Entypus bicornis,0.8018,synonym,BAAI/bge-large-en,0.7,0
Labrocerus vestitus,Ennearthron sallei,0.8022,synonym,BAAI/bge-large-en,0.7,0
Ceracis californicus,Ceracis oregonus,0.9123,synonym,BAAI/bge-large-en,0.7,1
Cerocoma schaefferi,Cerocoma viridis,0.8455,synonym,BAAI/bge-large-en,0.7,1
Protaedus frontaltus,Protaedus fontaltus,0.879,synonym,BAAI/bge-large-en,0.7,1
Labrocerus similaris,Labrocerus simplex,0.8849,synonym,BAAI/bge-large-en,0.7,0
Sulcacis curtulus,Sulcacis cylindricus,0.8678,synonym,BAAI/bge-large-en,0.7,1
Trachypachus gibbsii,Trachypachus alticola,0.82,synonym,BAAI/bge-large-en,0.7,1
Sulcacis nitidus,Ennearthron affine,0.7298,synonym,BAAI/bge-large-en,0.7,1
Sulcacis curtulus,Temnalysis axeli,0.7664,synonym,BAAI/bge-large-en,0.7,0
Pacicephalus gressitti,Kateretes castaneus,0.7559,synonym,BAAI/bge-large-en,0.7,0
Ennearthron palmi,Ennearthron filum,0.896,synonym,BAAI/bge-large-en,0.7,1
Baissophytum amplus,Anthrenus niger,0.7429,synonym,BAAI/bge-large-en,0.7,0
Sulcacis fronticornis,Necromera intermedia,0.7358,synonym,BAAI/bge-large-en,0.7,0
Cis krausi,Mycterus curculionoides,0.7165,synonym,BAAI/bge-large-en,0.7,0
Ademosynoides chinatica,Toksunius chinaticus,0.8357,synonym,BAAI/bge-large-en,0.7,1
Idiomerus musculus,Cybocephalus areolatus,0.7752,synonym,BAAI/bge-large-en,0.7,0
Hycleus polymorphus,Mylabris polymorpha,0.8554,synonym,BAAI/bge-large-en,0.7,1
Theticephalus mesopotamicus,Mylabris phalerata,0.7409,synonym,BAAI/bge-large-en,0.7,0
Theticephalus aurocupreus,Cis testaceofasciatus,0.7955,synonym,BAAI/bge-large-en,0.7,0
Tophoderes sinuatocollis,Tophoderes sinuaticollis,0.9482,synonym,BAAI/bge-large-en,0.7,1
Strigocis opalescens,Heterocerus basalis,0.7868,synonym,BAAI/bge-large-en,0.7,0
Sulcacis nitidus,Critoderma deplanatum,0.7589,synonym,BAAI/bge-large-en,0.7,0
Hadraule elongatula,Necromera brevicornis,0.7749,synonym,BAAI/bge-large-en,0.7,0
Strongylites stygius,Ceracis coloradensis,0.7857,synonym,BAAI/bge-large-en,0.7,0
Orthocis coluber,Labrocerus pallipes,0.7559,synonym,BAAI/bge-large-en,0.7,0
Mycterus quadricollis,Ennearthron cucullatum,0.8265,synonym,BAAI/bge-large-en,0.7,0
Ceracis californicus,Cybocephalus mesopotamicus,0.8045,synonym,BAAI/bge-large-en,0.7,0
Cybocephalus politissimus,Xestocis miles,0.7814,synonym,BAAI/bge-large-en,0.7,0
Electranthribus zherikhini,Trogoderma fulvipes,0.7471,synonym,BAAI/bge-large-en,0.7,0
Orphinus fulvipes,Orphinus brevicornis,0.8625,synonym,BAAI/bge-large-en,0.7,1
Sulcacis bidentulus,Cis alpinus,0.7827,synonym,BAAI/bge-large-en,0.7,1
Orthocis transversatus,Orthocis pallidus,0.8684,synonym,BAAI/bge-large-en,0.7,1
Malacocis brevicollis,Heterocerus aureolus,0.7625,synonym,BAAI/bge-large-en,0.7,0
Theticephalus decamerus,Cybocephalus decamerus,0.9088,synonym,BAAI/bge-large-en,0.7,1
Protaedus robusticornis,Protaedus robusticorne,0.9524,synonym,BAAI/bge-large-en,0.7,1
Orthocis punctatus,Attagenus anulifer,0.7726,synonym,BAAI/bge-large-en,0.7,0
Sulcacis nitidus,Argocerus similaris,0.8035,synonym,BAAI/bge-large-en,0.7,0
Ooides denudatus,Ooidellus denudatus,0.9285,synonym,BAAI/bge-large-en,0.7,1
Labrocerus similaris,Baissopsis amplus,0.7691,synonym,BAAI/bge-large-en,0.7,0
Sulcacis fronticornis,Rhopalodontus fronticornis,0.9079,synonym,BAAI/bge-large-en,0.7,1
Pseudorobitis miwai,Nanophyes miwai,0.8766,synonym,BAAI/bge-large-en,0.7,1
Trachypachus gibbsii,Nanodes gracilis,0.7697,synonym,BAAI/bge-large-en,0.7,0
Thorictodes heydeni,Thaumaphrastus heydeni,0.8907,synonym,BAAI/bge-large-en,0.7,1
Ceracis curtus,Meloe laticollis,0.7666,synonym,BAAI/bge-large-en,0.7,0
Ceracis californicus,Ennearthron grossulus,0.8052,synonym,BAAI/bge-large-en,0.7,1
Orthocis transversatus,Ennearthron laricinum,0.8046,synonym,BAAI/bge-large-en,0.7,0
Sulcacis curtulus,Sulcacis montana,0.8853,synonym,BAAI/bge-large-en,0.7,1
