species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Lybius melanopterus,Dendrocopos scalaris,0.3702,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Lybius melanopterus,Pogonornis melanopterus,0.7121,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon flavifrons,Pogonornis melanopterus,0.4618,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendrocoptes medius,Bucco zeylanicus,0.2324,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendrocoptes auriceps,Picus borealis,0.1178,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Picoides arcticus,Picus arcticus,0.89,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Celeus flavus,Picus principalis,0.3593,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Picus sharpei,Dendropicos xantholophus,0.2733,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Lybius dubius,Hypopicus hyperythrus,0.2765,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Monasa nigrifrons,Dryobates callonotus,0.1721,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Veniliornis mixtus,Galbula lugubris,0.3073,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Veniliornis lignarius,Aulacorhamphus caeruleogularis,0.3107,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Psilopogon asiaticus,Picus lewis,0.362,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Colaptes auratus,Picus galeatus,0.2404,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dryobates pubescens,Megalaima incognita,0.1884,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Melanerpes carolinus,Centurus carolinus,0.6999,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Veniliornis nigriceps,Picus kirkii,0.3125,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Celeus undatus,Picoides ramsayi,0.1888,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dryocopus pileatus,Campethera nivosa,0.2001,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Psilopogon chrysopogon,Megalaima chrysopogon,0.6503,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon corvinus,Picoides villosus,0.5899,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Leuconotopicus fumigatus,Dryobates fumigatus,0.7121,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Nonnula rubecula,Picus syriacus,0.2326,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Leuconotopicus stricklandi,Picoides albolarvatus,0.3275,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Psilopogon asiaticus,Picoides maculatus,0.4376,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Gecinulus rafflesii,Nystactes noanamae,0.3217,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Leuconotopicus albolarvatus,Picoides arizonae,0.4234,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Melanerpes superciliaris,Centurus superciliaris,0.4435,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Melanerpes candidus,Picus candidus,0.7424,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dryobates cathpharius,Picus grammicus,0.2937,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Yungipicus canicapillus,Picus canicapillus,0.7072,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Celeus flavus,Picus flavus,0.7131,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Aulacorhynchus prasinus,Picoides obsoletus,0.4497,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Yungipicus maculatus,Picoides maculatus,0.6153,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Veniliornis kirkii,Picumnus micromegas,0.1326,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendrocoptes auriceps,Chloropicoides rafflesii,0.2764,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sasia africana,Verreauxia africana,0.5894,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Lybius bidentatus,Pogonornis bidentatus,0.7115,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Capitonides europeus,Trachyphonus europeus,0.703,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Aulacorhynchus sulcatus,Dendrocopos pubescens,0.2913,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dryobates cathpharius,Dendrocopos cathpharius,0.8331,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon faber,Dendropicos namaquus,0.2567,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Veniliornis chocoensis,Picus mineaceus,0.2498,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Chrysophlegma miniaceum,Picus miniaceus,0.6636,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Xiphidiopicus percussus,Picus percussus,0.6521,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Buccanodon duchaillui,Thereiceryx zeylanicus,0.302,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Yungipicus kizuki,Dendrocopos minor,0.2126,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Aulacorhynchus prasinus,Bathoceleus hyphalus,0.353,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Psilopogon haemacephalus,Megalaima haemacephala,0.6154,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Veniliornis maculifrons,Dryobates maculifrons,0.6298,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon pulcherrimus,Megalaima pulcherrima,0.5671,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Celeus galeatus,Dryocopus galeatus,0.6207,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dryobates minor,Dryobates comminutus,0.6982,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Buccanodon duchaillui,Barbatula duchaillui,0.7415,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Trachyphonus purpuratus,Trachylaemus purpuratus,0.8293,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Galbula dea,Alcedo dea,0.6051,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon rubricapillus,Picus punctigula,0.6176,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendrocopos noguchii,Cuculus auratus,0.1607,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Sasia africana,Centurus aurifrons,0.1901,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Yungipicus ramsayi,Picoides ramsayi,0.6693,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Melanerpes erythrocephalus,Centurus carolinus,0.1973,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Veniliornis mixtus,Picus mixtus,0.5671,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Veniliornis cassini,Mesopicus cassini,0.6094,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Leiopicus mahrattensis,Picus mahrattensis,0.6869,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon franklinii,Picoides stricklandi,0.5215,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendropicos obsoletus,Dendrocopos obsoletus,0.9075,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon corvinus,Megalaima corvina,0.4913,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Trachyphonus purpuratus,Campethera caroli,0.0155,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Reinwardtipicus validus,Chrysocolaptes validus,0.4593,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Sphyrapicus ruber,Dendrocopos moluccensis,0.2957,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Yungipicus temminckii,Picoides temminckii,0.6932,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Yungipicus kizuki,Picoides kizuki,0.5994,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon haemacephalus,Megalaima faber,0.2398,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Piculus chrysochloros,Picus chrysochloros,0.8379,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Leuconotopicus fumigatus,Picus carolinus,0.3129,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Celeus undatus,Bucco chacuru,0.3108,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Leuconotopicus arizonae,Dryobates arizonae,0.6947,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon australis,Picus elegans,0.2455,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Leuconotopicus fumigatus,Bucco fuscus,0.4803,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Yungipicus temminckii,Dendrocopos temminckii,0.6415,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon rubricapillus,Megalaima rubricapillus,0.6507,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon australis,Bucco dubius,0.1309,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Aulacorhynchus sulcatus,Piculus auricularis,0.5734,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Pteroglossus bailloni,Baillonius bailloni,0.6472,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Gecinulus rafflesii,Dinopium rafflesii,0.4358,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Veniliornis mixtus,Picoides mixtus,0.5173,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Yungipicus kizuki,Dendrocopos kizuki,0.5965,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Leuconotopicus fumigatus,Megalaima oorti,0.3388,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dryocopus martius,Dryobates stricklandi,0.2358,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Selenidera piperivora,Selenidera culik,0.5979,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Colaptes punctigula,Hylatomus galeatus,0.1967,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Chloropicus pyrrhogaster,Dendropicos pyrrhogaster,0.8022,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Picus sharpei,Gecinus sharpei,0.6906,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Leuconotopicus villosus,Picoides villosus,0.7071,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Lybius melanopterus,Picus arcticus,0.3107,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dryobates cathpharius,Geopicus chrysoides,0.5111,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Veniliornis callonotus,Picus callonotus,0.6671,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Chloropicus pyrrhogaster,Thripias pyrrhogaster,0.7173,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon rafflesii,Megalaima rafflesii,0.5586,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Veniliornis affinis,Dryobates affinis,0.3922,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Aulacorhynchus albivitta,Pteroglossus albivitta,0.7497,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Celeus galeatus,Megalaima henricii,0.2691,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Leuconotopicus villosus,Dendrocopos villosus,0.6275,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Veniliornis kirkii,Dryobates kirkii,0.7179,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dendrocopos noguchii,Sapheopipo noguchii,0.6509,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Lybius bidentatus,Bucco niger,0.337,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dryocopus lineatus,Picus lineatus,0.6775,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Hemicircus concretus,Picus concretus,0.524,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Leuconotopicus borealis,Thripias xantholophus,0.3339,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Chloropicus namaquus,Dendropicos namaquus,0.6827,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dendrocoptes medius,Dendropicos medius,0.9283,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Pteroglossus aracari,Megalaima franklinii,0.2689,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendrocopos noguchii,Picoides minor,0.2358,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Melanerpes lewis,Ramphastos aracari,0.1981,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Psilopogon lineatus,Megalaima lineata,0.441,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon lagrandieri,Picus arizonae,0.5103,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Yungipicus kizuki,Megalaima australis,0.1203,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendrocoptes dorae,Dendrocopos dorae,0.9096,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Celeus undatus,Picus mentalis,0.0902,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Piculus flavigula,Picus flavigula,0.8931,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Campephilus principalis,Verreauxia africana,0.116,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Colaptes rubiginosus,Picus rubiginosus,0.6106,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Micropternus brachyurus,Hylatomus schulzii,0.2845,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendrocoptes medius,Picus pileatus,0.1971,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Chloropicus namaquus,Megalaima rafflesii,0.3376,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Leuconotopicus villosus,Dryobates villosus,0.572,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Monasa atra,Cuculus ater,0.1588,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dendrocoptes medius,Leiopicus medius,0.621,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Leuconotopicus borealis,Pteroglossus albivitta,0.5376,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendrocopos major,Dryobates major,0.5765,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon oorti,Megalaima oorti,0.5564,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Brachygalba lugubris,Galbula lugubris,0.7558,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Melanerpes lewis,Picus lewis,0.6612,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Notharchus macrorhynchos,Bucco macrorhynchos,0.6272,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Colaptes punctigula,Picus punctigula,0.6185,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon armillaris,Selenidera culik,0.2088,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Chrysophlegma miniaceum,Picus percussus,0.2543,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Melanerpes aurifrons,Centurus aurifrons,0.7287,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Piculus chrysochloros,Neanis kistneri,0.0742,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Psilopogon lagrandieri,Megalaima lagrandieri,0.6719,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Leuconotopicus fumigatus,Picus canicapillus,0.3658,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dryocopus martius,Picus martius,0.6416,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon faiostrictus,Dryobates chocoensis,0.2484,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Campephilus melanoleucos,Picus lecotos,0.3564,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Bucco noanamae,Nystactes noanamae,0.6087,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Capitonides europeus,Cyphos macrodactylus,0.2114,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendropicos griseocephalus,Dryobates major,0.4469,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Bucco tamatia,Nystactes tamatia,0.4352,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Gecinulus rafflesii,Mesopicus cassini,0.1609,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Veniliornis chocoensis,Picoides nuttallii,0.3603,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Picumnus minutissimus,Dryocopus major,0.3179,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Veniliornis frontalis,Dryobates frontalis,0.5122,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Psilopogon faiostrictus,Megalaima faiostricta,0.5126,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Dendrocoptes auriceps,Dendrocopos auriceps,0.9448,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Colaptes auricularis,Dendrocopos mahrattensis,0.1825,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Leiopicus mahrattensis,Picus sanguineus,0.279,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Pteroglossus viridis,Cloronerpes frontalis,0.2774,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Dendrocoptes dorae,Megalaima corvina,0.359,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
Picus canus,Pincus canus,0.9119,synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Leuconotopicus villosus,Picus villosus,0.6646,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,1
Picumnus exilis,Pteroglossus culik,0.3655,not synonym,pritamdeka/S-BioBERT-snli-multinli-stsb,0.7,0
