species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Trachydora fumea,Narosa penicillata,0.9999,synonym,BAAI/bge-reranker-base,0.7,0
Adiopa disgrega,Adiopa marama,0.9548,synonym,BAAI/bge-reranker-base,0.7,1
Celiptera levina,Antiopala moderata,0.9489,synonym,BAAI/bge-reranker-base,0.7,0
Alphaea imbuta,Oreta calceolaria,0.9898,synonym,BAAI/bge-reranker-base,0.7,0
Liocrops semiprotrusa,Phalacropsis semiprotrusa,0.6411,not synonym,BAAI/bge-reranker-base,0.7,1
Oreta obtusa,Hypercompa similis,0.9979,synonym,BAAI/bge-reranker-base,0.7,0
Ditrigona inconspicua,Halisidota racema,0.9709,synonym,BAAI/bge-reranker-base,0.7,0
Spica parallelangula,Plusinia aurea,0.9762,synonym,BAAI/bge-reranker-base,0.7,1
Oglasa lagusalis,Parasa repanda,0.9979,synonym,BAAI/bge-reranker-base,0.7,0
Tetheella fluctuosa,Omocena convergens,0.9355,synonym,BAAI/bge-reranker-base,0.7,0
Cyme structa,Spidia fenestriculata,0.9063,synonym,BAAI/bge-reranker-base,0.7,0
Falcaria lacertinaria,Drepana dimidiata,0.9847,synonym,BAAI/bge-reranker-base,0.7,1
Astatochroa fuscimargo,Parasa hockingii,0.9852,synonym,BAAI/bge-reranker-base,0.7,0
Zaratha pterodactylella,Drepana levis,0.9767,synonym,BAAI/bge-reranker-base,0.7,0
Eupterote undata,Eupterote vinosa,0.9874,synonym,BAAI/bge-reranker-base,0.7,1
Comanula uniformis,Eupterote cinnamomea,0.987,synonym,BAAI/bge-reranker-base,0.7,0
Cotana kebeae,Narosa takamukui,0.9783,synonym,BAAI/bge-reranker-base,0.7,0
Agnoea flavifrontella,Phryganopsis nyassana,0.9973,synonym,BAAI/bge-reranker-base,0.7,0
Oreta perfida,Miresa nigriplaga,0.9945,synonym,BAAI/bge-reranker-base,0.7,0
Stenoglene pellucida,Xylodryas cryeranthes,0.9971,synonym,BAAI/bge-reranker-base,0.7,0
Thymiatris cephalochra,Poloma nahor,0.9913,synonym,BAAI/bge-reranker-base,0.7,0
Sansarea circulifera,Narosa baibarana,0.9967,synonym,BAAI/bge-reranker-base,0.7,0
Aergina laeta,Microsetia stephensella,0.7154,synonym,BAAI/bge-reranker-base,0.7,0
Amphitorna excisa,Spilosoma mendica,0.9943,synonym,BAAI/bge-reranker-base,0.7,0
Urogonodes patiens,Psiloreta rufula,0.9977,synonym,BAAI/bge-reranker-base,0.7,1
Scieropepla reversella,Cryptolechia nivella,0.9929,synonym,BAAI/bge-reranker-base,0.7,0
Cyme vivida,Barsine vivida,0.9987,synonym,BAAI/bge-reranker-base,0.7,1
Amphitorna confusata,Cyclura confusata,0.9769,synonym,BAAI/bge-reranker-base,0.7,1
Callindra similis,Hypercompa similis,0.9929,synonym,BAAI/bge-reranker-base,0.7,1
Alphaea imbuta,Estigmene sikkimensis,0.5772,not synonym,BAAI/bge-reranker-base,0.7,1
Ditrigona quinaria,Thaleridia pruinosa,0.9909,synonym,BAAI/bge-reranker-base,0.7,1
Euclea bidiscalis,Miresa doriens,0.832,synonym,BAAI/bge-reranker-base,0.7,1
Eloasa symphonistis,Parasa symphonistis,0.9955,synonym,BAAI/bge-reranker-base,0.7,1
Disca arborita,Adites tibada,0.9203,synonym,BAAI/bge-reranker-base,0.7,0
Eupterote hibisci,Eupterote lineata,0.9787,synonym,BAAI/bge-reranker-base,0.7,1
Achlya flavicornis,Thermesia plagifera,0.691,not synonym,BAAI/bge-reranker-base,0.7,0
Cyme asuroides,Melanaema asuroides,0.8369,synonym,BAAI/bge-reranker-base,0.7,1
Scieropepla orthosema,Hibrildes bicolor,0.998,synonym,BAAI/bge-reranker-base,0.7,0
Jana gracilis,Jana grisea,0.9984,synonym,BAAI/bge-reranker-base,0.7,1
Phiala nigrolineata,Phiala chrysargyra,0.9942,synonym,BAAI/bge-reranker-base,0.7,1
Narosoideus vulpina,Narosoideus aurisoma,0.9706,synonym,BAAI/bge-reranker-base,0.7,1
Bida radiosella,Bida crambella,0.9904,synonym,BAAI/bge-reranker-base,0.7,1
Janomima dannfelti,Hercyna rufocrinitalis,0.9845,synonym,BAAI/bge-reranker-base,0.7,0
Thyatira batis,Thyatira variabilis,0.9933,synonym,BAAI/bge-reranker-base,0.7,1
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.9616,synonym,BAAI/bge-reranker-base,0.7,1
Ochropacha duplaris,Cymatophora obscurata,0.9246,synonym,BAAI/bge-reranker-base,0.7,1
Tetheella fluctuosa,Asura aureorosea,0.9317,synonym,BAAI/bge-reranker-base,0.7,0
Dysschema rosina,Cophomantis pumicata,0.9838,synonym,BAAI/bge-reranker-base,0.7,0
Ochropacha duplaris,Cimatophora duplaris,0.9793,synonym,BAAI/bge-reranker-base,0.7,1
Oreta sublustris,Asura xantherythra,0.8991,synonym,BAAI/bge-reranker-base,0.7,0
Falcaria lacertinaria,Drepana lacertula,0.9951,synonym,BAAI/bge-reranker-base,0.7,1
Epipsestis ornata,Sugiploca sugitanii,0.6367,not synonym,BAAI/bge-reranker-base,0.7,1
Eupterote mollifera,Oreta semiornata,0.887,synonym,BAAI/bge-reranker-base,0.7,0
Albarracina warionis,Albarracina syriaca,0.967,synonym,BAAI/bge-reranker-base,0.7,1
Cyme avernalis,Oreta purpureofasciata,0.9088,synonym,BAAI/bge-reranker-base,0.7,0
Cophomantella crypsizyga,Doliche hilaris,0.9107,synonym,BAAI/bge-reranker-base,0.7,0
Circeida parapuncta,Onebala crypsizyga,0.8607,synonym,BAAI/bge-reranker-base,0.7,0
Argyresthia ivella,Oecophora andereggiella,0.9533,synonym,BAAI/bge-reranker-base,0.7,1
Icteritilema nyassana,Phryganopsis nyassana,0.9954,synonym,BAAI/bge-reranker-base,0.7,1
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.9993,synonym,BAAI/bge-reranker-base,0.7,1
Agnoea colurnella,Borkhausenia colurnella,0.9611,synonym,BAAI/bge-reranker-base,0.7,1
Nordstromia bicostata,Albara bicostata,0.9656,synonym,BAAI/bge-reranker-base,0.7,1
Ctenolita auribasalis,Zigera suvarnadivipae,0.9907,synonym,BAAI/bge-reranker-base,0.7,0
Kurama galbanus,Macrocneme chiriquicola,0.9403,synonym,BAAI/bge-reranker-base,0.7,0
Aergina liharis,Parasa liharis,0.9864,synonym,BAAI/bge-reranker-base,0.7,1
Jana gracilis,Gymnelia odyneroides,0.9006,synonym,BAAI/bge-reranker-base,0.7,0
Jana tantalus,Tantaliana crepax,0.9876,synonym,BAAI/bge-reranker-base,0.7,1
Palaeomystella chalcopeda,Syntomactis macrostola,0.9914,synonym,BAAI/bge-reranker-base,0.7,0
Aergina liharis,Eupterote ignavus,0.9963,synonym,BAAI/bge-reranker-base,0.7,0
Diurnea lipsiella,Noctua bicolorata,0.9951,synonym,BAAI/bge-reranker-base,0.7,0
Mimopsestis honei,Syntomactis fumea,0.9928,synonym,BAAI/bge-reranker-base,0.7,0
Celiptera levina,Celiptera aurinia,0.9777,synonym,BAAI/bge-reranker-base,0.7,1
Creatonotos transiens,Amphissa vacillans,0.907,synonym,BAAI/bge-reranker-base,0.7,1
Ochropacha duplaris,Noctua bicolor,0.8404,synonym,BAAI/bge-reranker-base,0.7,1
Eukarschia mitis,Gephyrophora mitis,0.8129,synonym,BAAI/bge-reranker-base,0.7,1
Oreta jaspidea,Phiala ochritincta,0.945,synonym,BAAI/bge-reranker-base,0.7,0
Parapluda incincta,Apluda incincta,0.8642,synonym,BAAI/bge-reranker-base,0.7,1
Dasystoma salicella,Eudeilinia biseriata,0.9957,synonym,BAAI/bge-reranker-base,0.7,0
Acantharctia latifusca,Cotana turneri,0.8743,synonym,BAAI/bge-reranker-base,0.7,0
Cyme quadrilineata,Phiala ochrescens,0.9984,synonym,BAAI/bge-reranker-base,0.7,0
Melinaria campagnei,Oecophora fissulella,0.9709,synonym,BAAI/bge-reranker-base,0.7,0
Lichenaula afflictella,Cryptolechia afflictella,0.9047,synonym,BAAI/bge-reranker-base,0.7,1
Heringocena andobo,Lepidolutzia dukinfieldia,0.8348,synonym,BAAI/bge-reranker-base,0.7,0
Argodrepana verticata,Peridrepana verticata,0.9937,synonym,BAAI/bge-reranker-base,0.7,1
Comana testacea,Lithacodes laticlavia,0.9362,synonym,BAAI/bge-reranker-base,0.7,0
Magos xanthopus,Ptochoryctis rosaria,0.9888,synonym,BAAI/bge-reranker-base,0.7,0
Ochropacha duplaris,Cymatophora clara,0.9625,synonym,BAAI/bge-reranker-base,0.7,1
Hibrildes crawshayi,Hibrildes fuscata,0.9788,synonym,BAAI/bge-reranker-base,0.7,1
Macrocilix mysticata,Macrocilix magna,0.9838,synonym,BAAI/bge-reranker-base,0.7,1
Ctenolita epargyra,Teinorhyncha cerdo,0.9992,synonym,BAAI/bge-reranker-base,0.7,1
Cyligramma disturbens,Cyligramma consiliatrix,0.8497,synonym,BAAI/bge-reranker-base,0.7,1
Adites unilinea,Miltochrista unilinea,0.9572,synonym,BAAI/bge-reranker-base,0.7,1
Macrocneme chrysitis,Syntomactis tephronota,0.6918,not synonym,BAAI/bge-reranker-base,0.7,0
Phiala costipuncta,Phiala angola,0.9819,synonym,BAAI/bge-reranker-base,0.7,1
Callindra similis,Psilosceles dichochroa,0.9657,synonym,BAAI/bge-reranker-base,0.7,0
Adites bizonoides,Lyclene bizonoides,0.9883,synonym,BAAI/bge-reranker-base,0.7,1
Amphitorna castanea,Oreta castanea,0.8134,synonym,BAAI/bge-reranker-base,0.7,1
Hibrildes norax,Nordstromia pallidina,0.9528,synonym,BAAI/bge-reranker-base,0.7,0
Adites mindanensis,Spilosoma circumpunctata,0.9446,synonym,BAAI/bge-reranker-base,0.7,0
Palirisa mosoensis,Stenoglene gregorii,0.9999,synonym,BAAI/bge-reranker-base,0.7,0
Tridrepana albonotata,Psiloreta pavaca,0.9875,synonym,BAAI/bge-reranker-base,0.7,0
Neidalia bifasciata,Eupsodosoma bifasciata,0.9938,synonym,BAAI/bge-reranker-base,0.7,1
Cyme avernalis,Asura isabellina,0.7,not synonym,BAAI/bge-reranker-base,0.7,1
Gogana bornormalis,Asura quadrifasciata,0.9999,synonym,BAAI/bge-reranker-base,0.7,0
Liparistis monosema,Lichenaula monosema,0.9989,synonym,BAAI/bge-reranker-base,0.7,1
Eupterote undata,Bleptina grimsgaardi,0.8756,synonym,BAAI/bge-reranker-base,0.7,0
Nanodacna logistica,Colonophora logistica,0.999,synonym,BAAI/bge-reranker-base,0.7,1
Phiala costipuncta,Phiala inferiora,1.0,synonym,BAAI/bge-reranker-base,0.7,1
Cyme metascota,Bombycia griseor,0.9878,synonym,BAAI/bge-reranker-base,0.7,0
Barsaurea phaeoxanthia,Miltochrista phaeoxantha,0.9528,synonym,BAAI/bge-reranker-base,0.7,1
Phiala costipuncta,Oreta rufibrunnea,1.0,synonym,BAAI/bge-reranker-base,0.7,0
Ochropacha duplaris,Stenoglene evanescens,0.9253,synonym,BAAI/bge-reranker-base,0.7,0
Amphitorna submontana,Apluda schaliphlebia,0.9795,synonym,BAAI/bge-reranker-base,0.7,0
Liocrops semiprotrusa,Thosea recta,0.8144,synonym,BAAI/bge-reranker-base,0.7,0
Soteira vadimi,Parasa symphonistis,0.7613,synonym,BAAI/bge-reranker-base,0.7,0
Soteira altilis,Parasa altilis,0.9933,synonym,BAAI/bge-reranker-base,0.7,1
Ditrigona inconspicua,Teldenia inconspicua,0.981,synonym,BAAI/bge-reranker-base,0.7,1
Agnoea lavandulae,Borkhausenia pulverisquamis,0.9845,synonym,BAAI/bge-reranker-base,0.7,1
Eloasa calida,Lethocephala eremospila,0.9421,synonym,BAAI/bge-reranker-base,0.7,1
Achlya flavicornis,Eupterote petosiris,1.0,synonym,BAAI/bge-reranker-base,0.7,0
Cophomantella homogramma,Nordstromia amabilis,0.9773,synonym,BAAI/bge-reranker-base,0.7,0
Urogonodes colorata,Urogonodes perrufa,0.9876,synonym,BAAI/bge-reranker-base,0.7,1
Cabardites limbata,Xylorycta stercorata,0.9807,synonym,BAAI/bge-reranker-base,0.7,0
Falcaria lacertinaria,Bombyx lacertula,0.9569,synonym,BAAI/bge-reranker-base,0.7,1
Argyresthia ivella,Eupterote dissimilis,0.9485,synonym,BAAI/bge-reranker-base,0.7,0
Metathrinca rosaria,Dysschema sylvia,0.9728,synonym,BAAI/bge-reranker-base,0.7,0
Plectophila discalis,Lichenaula inscripta,0.9995,synonym,BAAI/bge-reranker-base,0.7,1
Celiptera remigioides,Celiptera magnifica,0.9998,synonym,BAAI/bge-reranker-base,0.7,1
Eupterote mollifera,Asura crocota,0.96,synonym,BAAI/bge-reranker-base,0.7,0
Euclea delphinii,Limacodes quercicola,0.9983,synonym,BAAI/bge-reranker-base,0.7,1
Antapistis leucospila,Euagra auxo,0.9518,synonym,BAAI/bge-reranker-base,0.7,0
Brachybelistis pentachroa,Xylorycta pentachroa,0.9425,synonym,BAAI/bge-reranker-base,0.7,1
Aergina paeera,Agriophara encryphias,0.9324,synonym,BAAI/bge-reranker-base,0.7,0
Palirisa mosoensis,Palirisa chocolatina,0.9146,synonym,BAAI/bge-reranker-base,0.7,1
Avatara interrupta,Thosea interrupta,0.8019,synonym,BAAI/bge-reranker-base,0.7,1
Lichenaula lichenea,Lichenaula lichenaea,0.9945,synonym,BAAI/bge-reranker-base,0.7,1
Oreta extensa,Oreta adona,0.9285,synonym,BAAI/bge-reranker-base,0.7,1
Plectophila discalis,Euclea bifida,0.9666,synonym,BAAI/bge-reranker-base,0.7,0
Heterochyta aprepta,Miresa fuscicostalis,0.9996,synonym,BAAI/bge-reranker-base,0.7,0
Nemacerota alternata,Auzatella pentesticha,0.9856,synonym,BAAI/bge-reranker-base,0.7,0
Stephensia cedronellae,Toelgyfaloca circumdata,0.8708,synonym,BAAI/bge-reranker-base,0.7,0
Plectophila thiophanes,Xylorycta thiophanes,0.869,synonym,BAAI/bge-reranker-base,0.7,1
Mursa phtisialis,Euchera cunicaria,0.9018,synonym,BAAI/bge-reranker-base,0.7,0
Falcaria lacertinaria,Drepana lacertinaria,0.9624,synonym,BAAI/bge-reranker-base,0.7,1
Narosoideus vulpina,Telecrates streptogramma,0.9881,synonym,BAAI/bge-reranker-base,0.7,0
Cophomantella cyclopodes,Onebala cyclopodes,0.9999,synonym,BAAI/bge-reranker-base,0.7,1
Achlya flavicornis,Procometis orthosema,0.9887,synonym,BAAI/bge-reranker-base,0.7,0
Palirisa mosoensis,Xylina mirabilis,0.9637,synonym,BAAI/bge-reranker-base,0.7,0
Chrysoclista linneela,Choerotricha glandulosa,0.9914,synonym,BAAI/bge-reranker-base,0.7,0
Cophomantella cyclopodes,Diurnea novembris,0.9901,synonym,BAAI/bge-reranker-base,0.7,0
Janomima dannfelti,Arugisa watsoni,0.9919,synonym,BAAI/bge-reranker-base,0.7,0
Choerotricha atrosquama,Choerotricha enunciativoides,0.7411,synonym,BAAI/bge-reranker-base,0.7,1
Plectophila discalis,Scieropepla typicola,0.9645,synonym,BAAI/bge-reranker-base,0.7,0
Diaphora mendica,Spilosoma syra,0.9946,synonym,BAAI/bge-reranker-base,0.7,1
Stephensia cedronellae,Lichenaula eucrines,0.9633,synonym,BAAI/bge-reranker-base,0.7,0
Aergina mirza,Parasa mirza,0.9235,synonym,BAAI/bge-reranker-base,0.7,1
Ditrigona micronioides,Auzatella micronioides,0.9735,synonym,BAAI/bge-reranker-base,0.7,1
Trachydora tephronota,Syntomactis tephronota,0.9963,synonym,BAAI/bge-reranker-base,0.7,1
Eupterote flavicollis,Eupterote adolphaei,0.9968,synonym,BAAI/bge-reranker-base,0.7,1
Hypsidia australica,Clerarcha procellosa,0.9764,synonym,BAAI/bge-reranker-base,0.7,0
Macrocneme adonis,Onebala bythota,0.8664,synonym,BAAI/bge-reranker-base,0.7,0
Vipsania melanois,Pseudovipsania melanois,0.9911,synonym,BAAI/bge-reranker-base,0.7,1
Jana tantalus,Bethura minax,0.881,synonym,BAAI/bge-reranker-base,0.7,0
Donuca spectabilis,Oreta hypocalla,0.8406,synonym,BAAI/bge-reranker-base,0.7,0
Eupterote hibisci,Eupterote petosiris,0.9861,synonym,BAAI/bge-reranker-base,0.7,1
Stenoglene obtusus,Stenoglene aequidistans,0.9824,synonym,BAAI/bge-reranker-base,0.7,1
Alphaea imbuta,Phiala incurva,0.8859,synonym,BAAI/bge-reranker-base,0.7,0
Epicampoptera marantica,Eupterote acinea,0.8972,synonym,BAAI/bge-reranker-base,0.7,0
Telecrates laetiorella,Ptochoryctis illuvialis,0.8241,synonym,BAAI/bge-reranker-base,0.7,0
Chrysoclista lathamella,Antaeotricha ovata,0.7793,synonym,BAAI/bge-reranker-base,0.7,0
Metathrinca intacta,Gymnelia scintillans,0.9898,synonym,BAAI/bge-reranker-base,0.7,0
Thyatira batis,Thyatira derosea,0.9982,synonym,BAAI/bge-reranker-base,0.7,1
Lophotavia incivilis,Leucanopsis fassli,0.9997,synonym,BAAI/bge-reranker-base,0.7,0
Melinaria campagnei,Parasa xueshana,0.9475,synonym,BAAI/bge-reranker-base,0.7,0
Thymiatris cephalochra,Lyclene bizonoides,0.9267,synonym,BAAI/bge-reranker-base,0.7,0
Chrysoclista lathamella,Chrysoclista bimaculella,0.9872,synonym,BAAI/bge-reranker-base,0.7,1
Cyme reticulata,Lyclene intrita,0.9371,synonym,BAAI/bge-reranker-base,0.7,1
