species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Amedissia argentinus,Pycnocephalus argentinus,0.8199,synonym,malteos/scincl,0.7
Theticephalus aurocupreus,Cybocephalus aurocupreus,0.9127,synonym,malteos/scincl,0.7
Theticephalus decamerus,Cybocephalus decamerus,0.9062,synonym,malteos/scincl,0.7
Theticephalus mesopotamicus,Cybocephalus mesopatamicus,0.9083,synonym,malteos/scincl,0.7
Theticephalus mesopotamicus,Cybocephalus mesopotamicus,0.9164,synonym,malteos/scincl,0.7
Theticephalus mesopotamicus,Theticephalus mesopatamicus,0.9896,synonym,malteos/scincl,0.7
Theticephalus nigriceps,Dissia nigriceps,0.9058,synonym,malteos/scincl,0.7
Theticephalus salsus,Cybocephalus salsus,0.915,synonym,malteos/scincl,0.7
Cycloderma deplanatum,Critoderma deplanatum,0.9037,synonym,malteos/scincl,0.7
Micromalthus debilis,Micromalthus anansi,0.8578,synonym,malteos/scincl,0.7
Eurymeloe baudueri,Meloe baudueri,0.9212,synonym,malteos/scincl,0.7
Eurymeloe ganglbaueri,Meloe ganglbaueri,0.9476,synonym,malteos/scincl,0.7
Eurymeloe mediterraneus,Meloe mediterraneus,0.8743,synonym,malteos/scincl,0.7
Eurymeloe murinus,Meloe murinus,0.8313,synonym,malteos/scincl,0.7
Eurymeloe scabriusculus,Meloe scabriusculus,0.9344,synonym,malteos/scincl,0.7
Palaestra guerini,Telephorus guerinii,0.7677,synonym,malteos/scincl,0.7
Palaestra guerini,Zonitis guerini,0.9359,synonym,malteos/scincl,0.7
Hycleus polymorphus,Mylabris polymorpha,0.8332,synonym,malteos/scincl,0.7
Hycleus phaleratus,Meloe phalerata,0.7988,synonym,malteos/scincl,0.7
Hycleus phaleratus,Mylabris phalerata,0.8126,synonym,malteos/scincl,0.7
Hycleus brevetarsalis,Mylabris brevetarsalis,0.8055,synonym,malteos/scincl,0.7
Cantharis lithophilus,Lytta lithophila,0.8554,synonym,malteos/scincl,0.7
Zonitis chrysomeloides,Cantharis chrysomeloides,0.9554,synonym,malteos/scincl,0.7
Zonitis melanoptera,Zonitis nigripennis,0.85,synonym,malteos/scincl,0.7
Cerocoma schaefferi,Cerocoma viridis,0.8954,synonym,malteos/scincl,0.7
Meloe brevicollis,Meloe cephalotes,0.7905,synonym,malteos/scincl,0.7
Meloe brevicollis,Meloe laticollis,0.9458,synonym,malteos/scincl,0.7
Meloe brevicollis,Meloe puncticollis,0.9346,synonym,malteos/scincl,0.7
Meloe brevicollis,Meloe splendens,0.9175,synonym,malteos/scincl,0.7
Meloe cicatricosus,Meloe cicatricosus,1.0,synonym,malteos/scincl,0.7
Meloe cicatricosus,Meloe punctatoradiatus,0.9279,synonym,malteos/scincl,0.7
Meloe rugosus,Meloe autumnalis,0.8298,synonym,malteos/scincl,0.7
Meloe rugosus,Meloe punctatus,0.883,synonym,malteos/scincl,0.7
Meloe rugosus,Meloe rugulosus,0.9304,synonym,malteos/scincl,0.7
Strongylites stygius,Strongulites stygicus,0.926,synonym,malteos/scincl,0.7
Trachypachus gibbsii,Trachypachus alticola,0.9232,synonym,malteos/scincl,0.7
Trachypachus gibbsii,Trachypachus californicus,0.9163,synonym,malteos/scincl,0.7
Trachypachus inermis,Trachypachus holmbergi,0.8807,synonym,malteos/scincl,0.7
Trachypachus inermis,Trachypachus oregonus,0.8811,synonym,malteos/scincl,0.7
Trachypachus inermis,Trachypachus specularis,0.8367,synonym,malteos/scincl,0.7
Trachypachus zetterstedtii,Trachypachus laticollis,0.9157,synonym,malteos/scincl,0.7
Trachypachus zetterstedtii,Trachypachus transversicollis,0.8542,synonym,malteos/scincl,0.7
Systolosoma breve,Notioxenus bilunulatus,0.8023,synonym,malteos/scincl,0.7
Systolosoma breve,Systolosoma bilunulatum,0.8383,synonym,malteos/scincl,0.7
Necronectulus avus,Necronetulus avus,0.9302,synonym,malteos/scincl,0.7
Ademosynoides asiatica,Petrodromeus asiaticus,0.7834,synonym,malteos/scincl,0.7
Ademosynoides chinatica,Toksunius chinaticus,0.8159,synonym,malteos/scincl,0.7
Ademosynoides juxta,Dzeregia juxta,0.8708,synonym,malteos/scincl,0.7
Gyrinites minimus,Phaulogyrinus minimus,0.8147,synonym,malteos/scincl,0.7
Epicerastes exstans,Epicerastes extans,0.8999,synonym,malteos/scincl,0.7
Epicerastes viridescens,Epicerastes viridanus,0.959,synonym,malteos/scincl,0.7
Protaedus butoniensis,Protaedus butoniense,0.9632,synonym,malteos/scincl,0.7
Protaedus frontaltus,Protaedus fontaltus,0.9469,synonym,malteos/scincl,0.7
Protaedus matertera,Protaedus materta,0.9299,synonym,malteos/scincl,0.7
Protaedus robusticornis,Protaedus robusticorne,0.9941,synonym,malteos/scincl,0.7
Bothrus taiwanus,Physopterus taiwanus,0.918,synonym,malteos/scincl,0.7
Hucus numatus,Hucus numatus,1.0,synonym,malteos/scincl,0.7
Exillis aeruginosus,Exillis aeroginosus,0.8651,synonym,malteos/scincl,0.7
Dolichocera harmandi,Dolichocera hermandi,0.979,synonym,malteos/scincl,0.7
Dolichocera schanus,Dolichocera schanus,1.0,synonym,malteos/scincl,0.7
Dolichocera tessellata,Dolichocera tessellatus,0.9727,synonym,malteos/scincl,0.7
Tophoderes depontanus,Syntophoderes depontanus,0.8319,synonym,malteos/scincl,0.7
Tophoderes sinuatocollis,Tophoderes sinuaticollis,0.9848,synonym,malteos/scincl,0.7
Anthribus moussonii,Anthribus moussoni,0.989,synonym,malteos/scincl,0.7
Anthribus nebulosus,Anthribus minimus,0.9597,synonym,malteos/scincl,0.7
Anthribus nebulosus,Anthribus tesselatus,0.9543,synonym,malteos/scincl,0.7
Anthribus nebulosus,Anthribus variegatus,0.9494,synonym,malteos/scincl,0.7
Anthribus nebulosus,Brachytarsus kusteri,0.8257,synonym,malteos/scincl,0.7
Anthribus scapularis,Brachytarsus rosae,0.838,synonym,malteos/scincl,0.7
Deropygus chaerilus,Deropygus cherilus,0.9475,synonym,malteos/scincl,0.7
Electranthribus zherikhini,Glaesotropis zherikhini,0.8253,synonym,malteos/scincl,0.7
Sympaector revocans,Sympaector revocanus,0.9883,synonym,malteos/scincl,0.7
Phytocerum cayennense,Cerophytum cayennense,0.8653,synonym,malteos/scincl,0.7
Idiomerus brevicornis,Necromera brevicornis,0.7945,synonym,malteos/scincl,0.7
Idiomerus inflatus,Necromera inflata,0.7549,synonym,malteos/scincl,0.7
Idiomerus intermedius,Necromera intermedia,0.7758,synonym,malteos/scincl,0.7
Idiomerus latissimus,Necromera latissima,0.7828,synonym,malteos/scincl,0.7
Idiomerus longicornis,Necromera longicornis,0.8087,synonym,malteos/scincl,0.7
Idiomerus musculus,Necromera muscula,0.8643,synonym,malteos/scincl,0.7
Leptocnemus longus,Necromera longa,0.8641,synonym,malteos/scincl,0.7
Baissophytum amplus,Baissopsis amplus,0.9055,synonym,malteos/scincl,0.7
Dolichocis laricinus,Ennearthron laricinum,0.9223,synonym,malteos/scincl,0.7
Sulcacis bidentulus,Cis alpinus,0.8237,synonym,malteos/scincl,0.7
Sulcacis curtulus,Cis criddlei,0.7308,synonym,malteos/scincl,0.7
Sulcacis curtulus,Cis cylindricus,0.8639,synonym,malteos/scincl,0.7
Sulcacis curtulus,Cis montana,0.7645,synonym,malteos/scincl,0.7
Sulcacis curtulus,Cis sorror,0.7205,synonym,malteos/scincl,0.7
Sulcacis curtulus,Sulcacis criddlei,0.813,synonym,malteos/scincl,0.7
Sulcacis curtulus,Sulcacis cylindricus,0.9284,synonym,malteos/scincl,0.7
Sulcacis curtulus,Sulcacis montana,0.8905,synonym,malteos/scincl,0.7
Sulcacis curtulus,Sulcacis niger,0.8482,synonym,malteos/scincl,0.7
Sulcacis curtulus,Sulcacis sorror,0.7805,synonym,malteos/scincl,0.7
Sulcacis fronticornis,Cis fronticornis,0.9422,synonym,malteos/scincl,0.7
Sulcacis fronticornis,Rhopalodontus fronticornis,0.8673,synonym,malteos/scincl,0.7
Sulcacis nitidus,Cis nitidus,0.9359,synonym,malteos/scincl,0.7
Sulcacis nitidus,Ennearthron affine,0.7021,synonym,malteos/scincl,0.7
Sulcacis nitidus,Ennearthron affinis,0.8198,synonym,malteos/scincl,0.7
Sulcacis nitidus,Entypus affinis,0.8307,synonym,malteos/scincl,0.7
Sulcacis nitidus,Sulcacis affinis,0.8781,synonym,malteos/scincl,0.7
Strigocis bicornis,Entypus bicornis,0.8523,synonym,malteos/scincl,0.7
Strigocis bicornis,Strigocis fronticornis,0.9004,synonym,malteos/scincl,0.7
Strigocis bilimeki,Cis bilimeka,0.8988,synonym,malteos/scincl,0.7
Strigocis opalescens,Strigocis davisi,0.9352,synonym,malteos/scincl,0.7
Strigocis opalescens,Xestocis davisi,0.8098,synonym,malteos/scincl,0.7
Strigocis opalescens,Xestocis opalescens,0.879,synonym,malteos/scincl,0.7
Wagaicis wagae,Wagaicis wagai,0.9785,synonym,malteos/scincl,0.7
Malacocis brevicollis,Brachycis brevicollis,0.9505,synonym,malteos/scincl,0.7
Cis miles,Xestocis miles,0.7556,synonym,malteos/scincl,0.7
Cis krausi,Cis bicolor,0.8528,synonym,malteos/scincl,0.7
Cis krausi,Cis bimaculatus,0.8715,synonym,malteos/scincl,0.7
Cis krausi,Cis duryi,0.8549,synonym,malteos/scincl,0.7
Cis striatulus,Hadraule striatulus,0.9324,synonym,malteos/scincl,0.7
Cis tetracentrum,Cis arizonae,0.8115,synonym,malteos/scincl,0.7
Cis maritimus,Xestocis maritimus,0.9217,synonym,malteos/scincl,0.7
Cis ephippiatus,Cis ephippium,0.8961,synonym,malteos/scincl,0.7
Cis ephippiatus,Cis moznettei,0.8155,synonym,malteos/scincl,0.7
Cis ephippiatus,Xestocis moznettei,0.8298,synonym,malteos/scincl,0.7
Cis castaneus,Cis alter,0.8263,synonym,malteos/scincl,0.7
Cis castaneus,Kateretes castaneus,0.9464,synonym,malteos/scincl,0.7
Cis tristis,Cis falli,0.807,synonym,malteos/scincl,0.7
Cis tristis,Cis setulosus,0.8157,synonym,malteos/scincl,0.7
Cis festivus,Orthocis festivus,0.904,synonym,malteos/scincl,0.7
Cis levettei,Cis levellei,0.9225,synonym,malteos/scincl,0.7
Cis levettei,Xestocis levettei,0.8672,synonym,malteos/scincl,0.7
Cis castlei,Xestocis castlei,0.8589,synonym,malteos/scincl,0.7
Octotemnus laevis,Octotemnus denudatus,0.9039,synonym,malteos/scincl,0.7
Hadraule elongatula,Ennearthron striata,0.8284,synonym,malteos/scincl,0.7
Hadraule elongatula,Hadraule coarctata,0.8475,synonym,malteos/scincl,0.7
Hadraule elongatula,Hadraule striata,0.8903,synonym,malteos/scincl,0.7
Hadraule elongatula,Pityocis coarctata,0.8437,synonym,malteos/scincl,0.7
Porculus dufaui,Cis dufaui,0.8588,synonym,malteos/scincl,0.7
Ceracis bicornis,Ennearthron bicornis,0.9138,synonym,malteos/scincl,0.7
Ceracis californicus,Ceracis coloradensis,0.8412,synonym,malteos/scincl,0.7
Ceracis californicus,Ceracis convergens,0.8625,synonym,malteos/scincl,0.7
Ceracis californicus,Ceracis discolor,0.7946,synonym,malteos/scincl,0.7
Ceracis californicus,Ceracis grossulus,0.9066,synonym,malteos/scincl,0.7
Ceracis californicus,Ceracis oregonus,0.9378,synonym,malteos/scincl,0.7
Ceracis californicus,Ennearthron californicus,0.9358,synonym,malteos/scincl,0.7
Ceracis californicus,Ennearthron coloradensis,0.7963,synonym,malteos/scincl,0.7
Ceracis californicus,Ennearthron convergens,0.7671,synonym,malteos/scincl,0.7
Ceracis californicus,Ennearthron discolor,0.7463,synonym,malteos/scincl,0.7
Ceracis californicus,Ennearthron grossulus,0.8438,synonym,malteos/scincl,0.7
Ceracis californicus,Ennearthron oregonus,0.8707,synonym,malteos/scincl,0.7
Ceracis castaneipennis,Ceracis ater,0.7091,synonym,malteos/scincl,0.7
Ceracis castaneipennis,Ceracis rufipes,0.8423,synonym,malteos/scincl,0.7
Ceracis cornifer,Ceracis cylindricus,0.922,synonym,malteos/scincl,0.7
Ceracis cornifer,Ceracis simplicicornis,0.8744,synonym,malteos/scincl,0.7
Ceracis cornifer,Ennearthron corniferum,0.9206,synonym,malteos/scincl,0.7
Ceracis cornifer,Ennearthron cylindricum,0.8427,synonym,malteos/scincl,0.7
Ceracis cornifer,Ennearthron simplicicorne,0.8315,synonym,malteos/scincl,0.7
Ceracis cucullatus,Ennearthron cucullatum,0.9265,synonym,malteos/scincl,0.7
Ceracis curtus,Ceracis compactus,0.8911,synonym,malteos/scincl,0.7
Ceracis curtus,Ceracis obesus,0.847,synonym,malteos/scincl,0.7
Ceracis curtus,Cis obesus,0.7771,synonym,malteos/scincl,0.7
Ceracis curtus,Ennearthron compactus,0.8008,synonym,malteos/scincl,0.7
Ceracis curtus,Ennearthron curtus,0.907,synonym,malteos/scincl,0.7
Ceracis dixiensis,Octotemnus dixiensis,0.8837,synonym,malteos/scincl,0.7
Ceracis furcifer,Ennearthron furcifer,0.889,synonym,malteos/scincl,0.7
Ceracis militaris,Ennearthron militaris,0.8976,synonym,malteos/scincl,0.7
Ceracis minutissimus,Cis minutissimus,0.9092,synonym,malteos/scincl,0.7
Ceracis monocerus,Ceracis unicorne,0.8204,synonym,malteos/scincl,0.7
Ceracis monocerus,Ceracis unicornis,0.8723,synonym,malteos/scincl,0.7
Ceracis monocerus,Ennearthron unicorne,0.7826,synonym,malteos/scincl,0.7
Ceracis monocerus,Ennearthron unicornis,0.8217,synonym,malteos/scincl,0.7
Ceracis multipunctatus,Ennearthron multipunctatus,0.9239,synonym,malteos/scincl,0.7
Ceracis nigricans,Ennearthron nigricans,0.9228,synonym,malteos/scincl,0.7
Ceracis pullulus,Ennearthron pullulus,0.8141,synonym,malteos/scincl,0.7
Ceracis sallei,Ceracis sellei,0.9222,synonym,malteos/scincl,0.7
Ceracis sallei,Ennearthron sallei,0.9173,synonym,malteos/scincl,0.7
Ceracis singularis,Xestocis singularis,0.8615,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ceracis bifoveatus,0.9202,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ceracis laminifrons,0.8799,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ceracis mellyi,0.8148,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ceracis oblongus,0.9042,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ceracis piceus,0.8455,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ceracis pumicatus,0.9045,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ceracis thoracicinus,0.9446,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ceracis thoracicus,0.9663,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ceracis unicolor,0.8158,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Cis thoracicornis,0.9288,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ennearthron laminifrons,0.8379,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ennearthron mellyi,0.7488,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ennearthron oblongus,0.8463,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ennearthron piceus,0.795,synonym,malteos/scincl,0.7
Ceracis thoracicornis,Ennearthron unicolor,0.7911,synonym,malteos/scincl,0.7
Rhopalodontus baudueri,Ropalodontus baudueri,0.8914,synonym,malteos/scincl,0.7
Rhopalodontus perforatus,Ropalodontus perforatus,0.8692,synonym,malteos/scincl,0.7
Rhopalodontus strandi,Ropalodontus strandi,0.9,synonym,malteos/scincl,0.7
Orthocis coluber,Orthocis latifrons,0.7849,synonym,malteos/scincl,0.7
Orthocis linearis,Cis perrisi,0.8382,synonym,malteos/scincl,0.7
Orthocis linearis,Orthocis perrisi,0.8968,synonym,malteos/scincl,0.7
Orthocis punctatus,Cis punctatus,0.9467,synonym,malteos/scincl,0.7
Orthocis punctatus,Orthocis aterrimus,0.8318,synonym,malteos/scincl,0.7
Orthocis testaceofasciatus,Cis testaceofasciatus,0.9376,synonym,malteos/scincl,0.7
Orthocis transversatus,Ennearthron pallidus,0.7526,synonym,malteos/scincl,0.7
Orthocis transversatus,Ennearthron transversatus,0.9459,synonym,malteos/scincl,0.7
Orthocis transversatus,Orthocis pallidus,0.7793,synonym,malteos/scincl,0.7
Ennearthron cornutum,Cis cornutus,0.9171,synonym,malteos/scincl,0.7
Ennearthron cornutum,Ennearthron concinnum,0.9238,synonym,malteos/scincl,0.7
Ennearthron palmi,Cis filum,0.7212,synonym,malteos/scincl,0.7
Ennearthron palmi,Ennearthron filum,0.8636,synonym,malteos/scincl,0.7
Ennearthron spenceri,Plesiocis spenceri,0.8534,synonym,malteos/scincl,0.7
Xylographus corpulentus,Xylographus lemoulti,0.9601,synonym,malteos/scincl,0.7
Xylographus corpulentus,Xylographus richardi,0.953,synonym,malteos/scincl,0.7
Xylographus subsinuatus,Xylographus rufescens,0.9671,synonym,malteos/scincl,0.7
Ooides denudatus,Ooidellus denudatus,0.9609,synonym,malteos/scincl,0.7
Zherikhinia distylia,Nanophyes formosensis,0.8204,synonym,malteos/scincl,0.7
Zherikhinia distylia,Zherikhinia formosensis,0.9568,synonym,malteos/scincl,0.7
Pseudorobitis axeli,Temnalysis axeli,0.7211,synonym,malteos/scincl,0.7
Pseudorobitis miwai,Nanophyes miwai,0.8872,synonym,malteos/scincl,0.7
Nanomimus hemisphaericus,Nanophyes hemisphaericus,0.8953,synonym,malteos/scincl,0.7
Kantohia taiwana,Shiva taiwanus,0.8221,synonym,malteos/scincl,0.7
Dieckmanniellus chevrieri,Dieckmanniellus helveticus,0.9472,synonym,malteos/scincl,0.7
Dieckmanniellus gracilis,Dieckmaniellus gracilis,0.9803,synonym,malteos/scincl,0.7
Dieckmanniellus gracilis,Nanodes gracilis,0.7696,synonym,malteos/scincl,0.7
Chibizo formosensis,Nanophyes basilineatus,0.8555,synonym,malteos/scincl,0.7
