species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Hycleus phaleratus,Mylabris phalerata,0.9425,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis californicus,Ennearthron oregonus,0.9222,synonym,almanach/ModernBERT-bio-large,0.7,1
Cis striatulus,Cis levellei,0.8281,synonym,almanach/ModernBERT-bio-large,0.7,0
Ennearthron cornutum,Ennearthron concinnum,0.9796,synonym,almanach/ModernBERT-bio-large,0.7,1
Meloe brevicollis,Meloe laticollis,0.9739,synonym,almanach/ModernBERT-bio-large,0.7,1
Baissophytum amplus,Baissopsis amplus,0.9516,synonym,almanach/ModernBERT-bio-large,0.7,1
Tophoderes depontanus,Ropalodontus baudueri,0.9376,synonym,almanach/ModernBERT-bio-large,0.7,0
Meloe brevicollis,Shiva taiwanus,0.9055,synonym,almanach/ModernBERT-bio-large,0.7,0
Attagenus undulatus,Aethriostoma undulata,0.9421,synonym,almanach/ModernBERT-bio-large,0.7,1
Cis castlei,Ceracis simplicicornis,0.8403,synonym,almanach/ModernBERT-bio-large,0.7,0
Orthocis linearis,Tiresias serra,0.9073,synonym,almanach/ModernBERT-bio-large,0.7,0
Attagenus fasciatus,Dissia membranaceus,0.9005,synonym,almanach/ModernBERT-bio-large,0.7,0
Mycterus curculioides,Hadraule striatulus,0.9019,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis nigricans,Brachycis brevicollis,0.9414,synonym,almanach/ModernBERT-bio-large,0.7,0
Trogoderma grassmani,Trogoderma grassmani,1.0,synonym,almanach/ModernBERT-bio-large,0.7,1
Dolichocis laricinus,Xylographus rufescens,0.9412,synonym,almanach/ModernBERT-bio-large,0.7,0
Cantharis lithophilus,Mycterus curculionides,0.9311,synonym,almanach/ModernBERT-bio-large,0.7,0
Heterocerus fenestratus,Xestocis moznettei,0.9048,synonym,almanach/ModernBERT-bio-large,0.7,0
Pastillodes areolatus,Meloe ganglbaueri,0.897,synonym,almanach/ModernBERT-bio-large,0.7,0
Hadraule elongatula,Dolichocera tessellatus,0.9101,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis sallei,Ennearthron sallei,0.9442,synonym,almanach/ModernBERT-bio-large,0.7,1
Attagenus fasciatus,Ceracis convergens,0.9187,synonym,almanach/ModernBERT-bio-large,0.7,0
Orthocis coluber,Orthocis latifrons,0.9706,synonym,almanach/ModernBERT-bio-large,0.7,1
Meloe brevicollis,Meloe puncticollis,0.9754,synonym,almanach/ModernBERT-bio-large,0.7,1
Palaestra guerini,Zonitis guerini,0.9233,synonym,almanach/ModernBERT-bio-large,0.7,1
Hadraule elongatula,Hadraule striata,0.9725,synonym,almanach/ModernBERT-bio-large,0.7,1
Orthocis linearis,Orthocis perrisi,0.967,synonym,almanach/ModernBERT-bio-large,0.7,1
Cantharis lithophilus,Lytta lithophila,0.9381,synonym,almanach/ModernBERT-bio-large,0.7,1
Hadraule elongatula,Dzeregia juxta,0.9352,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis curtulus,Sulcacis sorror,0.9803,synonym,almanach/ModernBERT-bio-large,0.7,1
Cis striatulus,Cerocoma viridis,0.9206,synonym,almanach/ModernBERT-bio-large,0.7,0
Meloe brevicollis,Meloe cephalotes,0.942,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis californicus,Ennearthron concinnum,0.9338,synonym,almanach/ModernBERT-bio-large,0.7,0
Hycleus phaleratus,Meloe phalerata,0.9044,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis thoracicornis,Ceracis laminifrons,0.9716,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis monocerus,Ceracis unicornis,0.9717,synonym,almanach/ModernBERT-bio-large,0.7,1
Eurymeloe ganglbaueri,Meloe ganglbaueri,0.952,synonym,almanach/ModernBERT-bio-large,0.7,1
Dolichocera tessellata,Xylographus lemoulti,0.9239,synonym,almanach/ModernBERT-bio-large,0.7,0
Theticephalus nigriceps,Dissia nigriceps,0.9317,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis thoracicornis,Cryptorhopalum brevicorne,0.9301,synonym,almanach/ModernBERT-bio-large,0.7,0
Ademosynoides juxta,Dzeregia juxta,0.9499,synonym,almanach/ModernBERT-bio-large,0.7,1
Meloe cicatricosus,Meloe cicatricosus,1.0,synonym,almanach/ModernBERT-bio-large,0.7,1
Malacocis brevicollis,Ennearthron coloradensis,0.9239,synonym,almanach/ModernBERT-bio-large,0.7,0
Thaumaglossa anthrenoides,Pseudothaumaglossa anthrenoides,0.9898,synonym,almanach/ModernBERT-bio-large,0.7,1
Zherikhinia distylia,Ceracis mellyi,0.9306,synonym,almanach/ModernBERT-bio-large,0.7,0
Rhopalodontus strandi,Attagenus piceus,0.928,synonym,almanach/ModernBERT-bio-large,0.7,0
Archaeophylax worthyi,Waitomophylax worthyi,0.9514,synonym,almanach/ModernBERT-bio-large,0.7,1
Ctesias serra,Tiresias serra,0.8976,synonym,almanach/ModernBERT-bio-large,0.7,1
Dieckmanniellus gracilis,Nanodes gracilis,0.9344,synonym,almanach/ModernBERT-bio-large,0.7,1
Attagenus brunneus,Attagenus elongatulus,0.9584,synonym,almanach/ModernBERT-bio-large,0.7,1
Xylographus corpulentus,Trachypachus alticola,0.9357,synonym,almanach/ModernBERT-bio-large,0.7,0
Octotemnus laevis,Octotemnus denudatus,0.9744,synonym,almanach/ModernBERT-bio-large,0.7,1
Meloe rugosus,Meloe punctatus,0.968,synonym,almanach/ModernBERT-bio-large,0.7,1
Dolichocera tessellata,Dolichocera tessellatus,0.9952,synonym,almanach/ModernBERT-bio-large,0.7,1
Idiomerus inflatus,Necromera inflata,0.9258,synonym,almanach/ModernBERT-bio-large,0.7,1
Sulcacis curtulus,Cis criddlei,0.8816,synonym,almanach/ModernBERT-bio-large,0.7,1
Necronectulus avus,Necronetulus avus,0.9847,synonym,almanach/ModernBERT-bio-large,0.7,1
Sulcacis fronticornis,Cis fronticornis,0.9356,synonym,almanach/ModernBERT-bio-large,0.7,1
Attagenus brunneus,Ennearthron convergens,0.936,synonym,almanach/ModernBERT-bio-large,0.7,0
Labrocerus similaris,Argocerus similaris,0.9663,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis curtus,Ceracis compactus,0.9895,synonym,almanach/ModernBERT-bio-large,0.7,1
Sulcacis nitidus,Ennearthron affinis,0.9236,synonym,almanach/ModernBERT-bio-large,0.7,1
Labrocerus depressus,Eocerus depressus,0.9704,synonym,almanach/ModernBERT-bio-large,0.7,1
Systolosoma breve,Meloe puncticollis,0.9064,synonym,almanach/ModernBERT-bio-large,0.7,0
Thorictodes heydeni,Thorictodes karanisensis,0.9661,synonym,almanach/ModernBERT-bio-large,0.7,1
Cybocephalus amplus,Dissia ampla,0.9099,synonym,almanach/ModernBERT-bio-large,0.7,1
Sulcacis nitidus,Sulcacis affinis,0.9812,synonym,almanach/ModernBERT-bio-large,0.7,1
Heterocerus maritimus,Heterocerus britannicus,0.9653,synonym,almanach/ModernBERT-bio-large,0.7,1
Trachypachus gibbsii,Trachypachus californicus,0.966,synonym,almanach/ModernBERT-bio-large,0.7,1
Heterocerus crinitus,Theticephalus mesopatamicus,0.9376,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis curtulus,Cis alpinus,0.95,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis thoracicornis,Ceracis ater,0.9636,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis thoracicornis,Ennearthron laminifrons,0.9439,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis minutissimus,Nanophyes basilineatus,0.9349,synonym,almanach/ModernBERT-bio-large,0.7,0
Idiomerus intermedius,Ennearthron oregonus,0.9269,synonym,almanach/ModernBERT-bio-large,0.7,0
Sefrania bleusei,Heterocerus britannicus,0.8834,synonym,almanach/ModernBERT-bio-large,0.7,0
Mycterus quadricollis,Meloe autumnalis,0.8583,synonym,almanach/ModernBERT-bio-large,0.7,0
Cis krausi,Strongulites stygicus,0.846,synonym,almanach/ModernBERT-bio-large,0.7,0
Octotemnus laevis,Cis punctatus,0.8691,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis californicus,Attagenus gloriosae,0.9348,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis californicus,Trachypachus transversicollis,0.9338,synonym,almanach/ModernBERT-bio-large,0.7,0
Attagenus australis,Systolosoma bilunulatum,0.9073,synonym,almanach/ModernBERT-bio-large,0.7,0
Cis krausi,Cis bicolor,0.9018,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis monocerus,Dieckmanniellus helveticus,0.9303,synonym,almanach/ModernBERT-bio-large,0.7,0
Cis ephippiatus,Xestocis moznettei,0.9189,synonym,almanach/ModernBERT-bio-large,0.7,1
Orthocis transversatus,Anthribus moussoni,0.9282,synonym,almanach/ModernBERT-bio-large,0.7,0
Eurymeloe mediterraneus,Meloe mediterraneus,0.9481,synonym,almanach/ModernBERT-bio-large,0.7,1
Theticephalus mesopotamicus,Cybocephalus aurocupreus,0.9345,synonym,almanach/ModernBERT-bio-large,0.7,0
Attagenus fasciatus,Cybocephalus mesopatamicus,0.9227,synonym,almanach/ModernBERT-bio-large,0.7,0
Idiomerus intermedius,Necromera intermedia,0.9092,synonym,almanach/ModernBERT-bio-large,0.7,1
Cis ephippiatus,Cis moznettei,0.9222,synonym,almanach/ModernBERT-bio-large,0.7,1
Anthribus nebulosus,Brachytarsus kusteri,0.9367,synonym,almanach/ModernBERT-bio-large,0.7,1
Ennearthron palmi,Dolichocera hermandi,0.9296,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis californicus,Cis dufaui,0.8957,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis curtulus,Ceracis pumicatus,0.9658,synonym,almanach/ModernBERT-bio-large,0.7,0
Cis krausi,Cis duryi,0.9393,synonym,almanach/ModernBERT-bio-large,0.7,1
Epicerastes exstans,Trachypachus oregonus,0.9415,synonym,almanach/ModernBERT-bio-large,0.7,0
Thorictodes heydeni,Attagenus 4-maculatus,0.9208,synonym,almanach/ModernBERT-bio-large,0.7,0
Systolosoma breve,Ennearthron unicornis,0.9344,synonym,almanach/ModernBERT-bio-large,0.7,0
Leptocnemus longus,Protaedus fontaltus,0.9381,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis thoracicornis,Ceracis unicolor,0.9748,synonym,almanach/ModernBERT-bio-large,0.7,1
Baissophytum amplus,Attagenus 3-fasciatus,0.8989,synonym,almanach/ModernBERT-bio-large,0.7,0
Labrocerus similaris,Ennearthron striata,0.9358,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis nitidus,Cis duryi,0.8845,synonym,almanach/ModernBERT-bio-large,0.7,0
Labrocerus similaris,Argocerus subguttatus,0.9387,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis monocerus,Toksunius chinaticus,0.9044,synonym,almanach/ModernBERT-bio-large,0.7,0
Pacicephalus gressitti,Cybocephalus gressitti,0.9722,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis thoracicornis,Ceracis mellyi,0.9677,synonym,almanach/ModernBERT-bio-large,0.7,1
Orthocis linearis,Cretomegatoma atypica,0.8575,synonym,almanach/ModernBERT-bio-large,0.7,0
Hycleus phaleratus,Petrodromeus asiaticus,0.9369,synonym,almanach/ModernBERT-bio-large,0.7,0
Pseudorobitis axeli,Temnalysis axeli,0.9121,synonym,almanach/ModernBERT-bio-large,0.7,1
Sulcacis nitidus,Trogoderma niger,0.9094,synonym,almanach/ModernBERT-bio-large,0.7,0
Strongylites stygius,Ceracis obesus,0.9218,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis monocerus,Ennearthron unicornis,0.9299,synonym,almanach/ModernBERT-bio-large,0.7,1
Attagenus fasciatus,Attagenus anulifer,0.9614,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis furcifer,Trogoderma tricolor,0.924,synonym,almanach/ModernBERT-bio-large,0.7,0
Heterocerus fenestratus,Heterocerus pulchellus,0.9763,synonym,almanach/ModernBERT-bio-large,0.7,1
Octotemnus laevis,Anthribus tesselatus,0.9455,synonym,almanach/ModernBERT-bio-large,0.7,0
Heterocerus fenestratus,Ennearthron affinis,0.9253,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis californicus,Ennearthron coloradensis,0.937,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis sallei,Xestocis levettei,0.9392,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis nitidus,Entypus affinis,0.9299,synonym,almanach/ModernBERT-bio-large,0.7,1
Deropygus chaerilus,Deropygus cherilus,0.9712,synonym,almanach/ModernBERT-bio-large,0.7,1
Attagenus fasciatus,Meloe rugulosus,0.8655,synonym,almanach/ModernBERT-bio-large,0.7,0
Cis krausi,Trachypachus laticollis,0.8093,synonym,almanach/ModernBERT-bio-large,0.7,0
Attagenus unicolor,Attagenus megatoma,0.9643,synonym,almanach/ModernBERT-bio-large,0.7,1
Hucus numatus,Hucus numatus,1.0,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis nigricans,Ennearthron nigricans,0.9532,synonym,almanach/ModernBERT-bio-large,0.7,1
Orthocis testaceofasciatus,Ceracis discolor,0.9193,synonym,almanach/ModernBERT-bio-large,0.7,0
Cis tristis,Cis setulosus,0.8637,synonym,almanach/ModernBERT-bio-large,0.7,1
Amedissia argentinus,Pycnocephalus argentinus,0.9437,synonym,almanach/ModernBERT-bio-large,0.7,1
Rhopalodontus strandi,Ropalodontus strandi,0.9866,synonym,almanach/ModernBERT-bio-large,0.7,1
Attagenus brunneus,Attagenus marginicollis,0.9596,synonym,almanach/ModernBERT-bio-large,0.7,1
Labrocerus setosus,Labrocerus pallipes,0.9833,synonym,almanach/ModernBERT-bio-large,0.7,1
Thaumaglossa anthrenoides,Cerophytum cayennense,0.9252,synonym,almanach/ModernBERT-bio-large,0.7,0
Micromalthus debilis,Micromalthus anansi,0.9718,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis thoracicornis,Ennearthron mellyi,0.9296,synonym,almanach/ModernBERT-bio-large,0.7,1
Chibizo formosensis,Nanophyes basilineatus,0.9228,synonym,almanach/ModernBERT-bio-large,0.7,1
Xylographus subsinuatus,Xylographus rufescens,0.9576,synonym,almanach/ModernBERT-bio-large,0.7,1
Sefrania bleusei,Zonitis nigripennis,0.8945,synonym,almanach/ModernBERT-bio-large,0.7,0
Trachypachus inermis,Trachypachus holmbergi,0.9566,synonym,almanach/ModernBERT-bio-large,0.7,1
Cis levettei,Xestocis levettei,0.9322,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis californicus,Ceracis grossulus,0.9646,synonym,almanach/ModernBERT-bio-large,0.7,1
Orthocis testaceofasciatus,Cis testaceofasciatus,0.9475,synonym,almanach/ModernBERT-bio-large,0.7,1
Attagenus brunneus,Attagenus elongatus,0.9667,synonym,almanach/ModernBERT-bio-large,0.7,1
Trachypachus gibbsii,Ennearthron oblongus,0.9254,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis thoracicornis,Hadraule coarctata,0.9332,synonym,almanach/ModernBERT-bio-large,0.7,0
Hadraule elongatula,Cis perrisi,0.8896,synonym,almanach/ModernBERT-bio-large,0.7,0
Trogoderma glabrum,Anthrenus niger,0.9273,synonym,almanach/ModernBERT-bio-large,0.7,1
Dolichocera schanus,Dolichocera schanus,1.0,synonym,almanach/ModernBERT-bio-large,0.7,1
Heterocerus maritimus,Heterocerus basalis,0.9828,synonym,almanach/ModernBERT-bio-large,0.7,1
Orthocis linearis,Thaumaphrastus heydeni,0.9171,synonym,almanach/ModernBERT-bio-large,0.7,0
Eurymeloe baudueri,Thorictodes karanisensis,0.9313,synonym,almanach/ModernBERT-bio-large,0.7,0
Labrocerus setosus,Labrocerus affinis,0.9808,synonym,almanach/ModernBERT-bio-large,0.7,1
Augyles aureolus,Heterocerus aureolus,0.9484,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis cornifer,Ennearthron corniferum,0.9477,synonym,almanach/ModernBERT-bio-large,0.7,1
Theticephalus decamerus,Cis cylindricus,0.9121,synonym,almanach/ModernBERT-bio-large,0.7,0
Mycterus quadricollis,Mycterus depressus,0.9542,synonym,almanach/ModernBERT-bio-large,0.7,1
Kantohia taiwana,Shiva taiwanus,0.9429,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis cornifer,Meloe baudueri,0.9013,synonym,almanach/ModernBERT-bio-large,0.7,0
Theticephalus mesopotamicus,Cybocephalus mesopatamicus,0.9549,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis californicus,Ennearthron convergens,0.926,synonym,almanach/ModernBERT-bio-large,0.7,1
Strigocis bilimeki,Ennearthron transversatus,0.9327,synonym,almanach/ModernBERT-bio-large,0.7,0
Protaedus matertera,Protaedus materta,0.9884,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis thoracicornis,Meloe punctatus,0.9322,synonym,almanach/ModernBERT-bio-large,0.7,0
Labrocerus similaris,Attagenus marginicollis,0.9385,synonym,almanach/ModernBERT-bio-large,0.7,0
Attagenus trifasciatus,Attagenus 3-fasciatus,0.9676,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis thoracicornis,Ceracis thoracicus,0.9839,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis curtus,Ennearthron compactus,0.9232,synonym,almanach/ModernBERT-bio-large,0.7,1
Attagenus fasciatus,Attagenus gloriosae,0.9553,synonym,almanach/ModernBERT-bio-large,0.7,1
Trogoderma glabrum,Trogoderma niger,0.9755,synonym,almanach/ModernBERT-bio-large,0.7,1
Cis castlei,Xestocis castlei,0.8697,synonym,almanach/ModernBERT-bio-large,0.7,1
Cybocephalus binotatus,Cybocephalus aeneonittens,0.9705,synonym,almanach/ModernBERT-bio-large,0.7,1
Protaedus butoniensis,Protaedus butoniense,0.9934,synonym,almanach/ModernBERT-bio-large,0.7,1
Orphinus fulvipes,Trogoderma fulvipes,0.9405,synonym,almanach/ModernBERT-bio-large,0.7,1
Strigocis bicornis,Strigocis fronticornis,0.9845,synonym,almanach/ModernBERT-bio-large,0.7,1
Hadraule elongatula,Orthocis perrisi,0.9054,synonym,almanach/ModernBERT-bio-large,0.7,0
Tophoderes depontanus,Syntophoderes depontanus,0.9841,synonym,almanach/ModernBERT-bio-large,0.7,1
Porculus dufaui,Necromera longicornis,0.9046,synonym,almanach/ModernBERT-bio-large,0.7,0
Exillis aeruginosus,Exillis aeroginosus,0.9789,synonym,almanach/ModernBERT-bio-large,0.7,1
Electranthribus zherikhini,Ceracis thoracicinus,0.9093,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis cornifer,Ceracis simplicicornis,0.973,synonym,almanach/ModernBERT-bio-large,0.7,1
Cis castaneus,Kateretes castaneus,0.9381,synonym,almanach/ModernBERT-bio-large,0.7,1
Ctesias serra,Epicerastes viridanus,0.8232,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis thoracicornis,Ceracis piceus,0.9691,synonym,almanach/ModernBERT-bio-large,0.7,1
Sulcacis curtulus,Sulcacis criddlei,0.9761,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis californicus,Ennearthron californicus,0.9609,synonym,almanach/ModernBERT-bio-large,0.7,1
Theticephalus mesopotamicus,Sulcacis sorror,0.8951,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis curtulus,Xestocis opalescens,0.951,synonym,almanach/ModernBERT-bio-large,0.7,0
Orthocis punctatus,Cis punctatus,0.8892,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis minutissimus,Labrocerus affinis,0.9345,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis thoracicornis,Cis montana,0.9018,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis curtulus,Ceracis thoracicus,0.964,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis curtulus,Cis cylindricus,0.9438,synonym,almanach/ModernBERT-bio-large,0.7,1
Nanomimus hemisphaericus,Cis sorror,0.8068,synonym,almanach/ModernBERT-bio-large,0.7,0
Eurymeloe baudueri,Meloe baudueri,0.9502,synonym,almanach/ModernBERT-bio-large,0.7,1
Trachypachus gibbsii,Trogoderma nigrum,0.9004,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis thoracicornis,Ceracis bifoveatus,0.9757,synonym,almanach/ModernBERT-bio-large,0.7,1
Cis striatulus,Hadraule striatulus,0.9482,synonym,almanach/ModernBERT-bio-large,0.7,1
Ceracis bicornis,Ennearthron bicornis,0.9558,synonym,almanach/ModernBERT-bio-large,0.7,1
Cis krausi,Cybocephalus gressitti,0.8311,synonym,almanach/ModernBERT-bio-large,0.7,0
Heterocerus crinitus,Entypus bicornis,0.926,synonym,almanach/ModernBERT-bio-large,0.7,0
Labrocerus vestitus,Ennearthron sallei,0.9222,synonym,almanach/ModernBERT-bio-large,0.7,0
Ceracis californicus,Ceracis oregonus,0.9651,synonym,almanach/ModernBERT-bio-large,0.7,1
Cerocoma schaefferi,Cerocoma viridis,0.9591,synonym,almanach/ModernBERT-bio-large,0.7,1
Protaedus frontaltus,Protaedus fontaltus,0.9904,synonym,almanach/ModernBERT-bio-large,0.7,1
Labrocerus similaris,Labrocerus simplex,0.9829,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis curtulus,Sulcacis cylindricus,0.9836,synonym,almanach/ModernBERT-bio-large,0.7,1
Trachypachus gibbsii,Trachypachus alticola,0.9689,synonym,almanach/ModernBERT-bio-large,0.7,1
Sulcacis nitidus,Ennearthron affine,0.9036,synonym,almanach/ModernBERT-bio-large,0.7,1
Sulcacis curtulus,Temnalysis axeli,0.8731,synonym,almanach/ModernBERT-bio-large,0.7,0
Pacicephalus gressitti,Kateretes castaneus,0.9316,synonym,almanach/ModernBERT-bio-large,0.7,0
Ennearthron palmi,Ennearthron filum,0.9805,synonym,almanach/ModernBERT-bio-large,0.7,1
Baissophytum amplus,Anthrenus niger,0.9149,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis fronticornis,Necromera intermedia,0.9203,synonym,almanach/ModernBERT-bio-large,0.7,0
Cis krausi,Mycterus curculionoides,0.77,synonym,almanach/ModernBERT-bio-large,0.7,0
Ademosynoides chinatica,Toksunius chinaticus,0.9404,synonym,almanach/ModernBERT-bio-large,0.7,1
Idiomerus musculus,Cybocephalus areolatus,0.9345,synonym,almanach/ModernBERT-bio-large,0.7,0
Hycleus polymorphus,Mylabris polymorpha,0.9174,synonym,almanach/ModernBERT-bio-large,0.7,1
Theticephalus mesopotamicus,Mylabris phalerata,0.9087,synonym,almanach/ModernBERT-bio-large,0.7,0
Theticephalus aurocupreus,Cis testaceofasciatus,0.8936,synonym,almanach/ModernBERT-bio-large,0.7,0
Tophoderes sinuatocollis,Tophoderes sinuaticollis,0.9934,synonym,almanach/ModernBERT-bio-large,0.7,1
Strigocis opalescens,Heterocerus basalis,0.9423,synonym,almanach/ModernBERT-bio-large,0.7,0
Sulcacis nitidus,Critoderma deplanatum,0.8994,synonym,almanach/ModernBERT-bio-large,0.7,0
Hadraule elongatula,Necromera brevicornis,0.9057,synonym,almanach/ModernBERT-bio-large,0.7,0
Strongylites stygius,Ceracis coloradensis,0.9158,synonym,almanach/ModernBERT-bio-large,0.7,0
