species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Plectophila discalis,Acontia discalis,0.3548,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Plectophila discalis,Lichenaula inscripta,0.3221,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Plectophila discalis,Lichenaula ombralota,0.3672,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Plectophila discalis,Lichenaula oxygona,0.3035,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Plectophila electella,Oecophora electella,0.7012,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Plectophila eucrines,Lichenaula eucrines,0.5508,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Plectophila micradelpha,Lichenaula micradelpha,0.5796,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Plectophila pyrgodes,Plectophila ascripta,0.6938,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Plectophila thiophanes,Xylorycta thiophanes,0.6362,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Potniarcha hierastis,Cryptophaga hierastis,0.6223,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zaphanaula hemileuca,Antiopala moderata,0.4234,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zaphanaula hemileuca,Oecophora hemileuca,0.6302,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zaphanaula hemileuca,Peltophora leucoplaca,0.5167,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zaphanaula hemileuca,Zaphanaula diffusa,0.842,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zaphanaula hemileuca,Zaphanaula xenophila,0.6942,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella aphanozona,Cophomantis aphanozona,0.9237,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella artonoma,Cophomantis artonoma,0.9443,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella bifrenata,Onebala bifrenata,0.526,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella bythota,Onebala bythota,0.3541,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella crypsizyga,Onebala crypsizyga,0.4872,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella cubiculata,Onebala cubiculata,0.5567,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella cyclopodes,Onebala cyclopodes,0.5692,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella elaphopis,Onebala elaphopis,0.4121,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella ephanozona,Cophomantis ephanozona,0.9321,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella eremota,Onebala eremota,0.3527,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella furnaria,Lecithocera furnaria,0.6526,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella homogramma,Onebala homogramma,0.5323,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella lychnocentra,Styloceros lychnocentra,0.6263,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella myadelpha,Onebala myadelpha,0.334,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella osphrantica,Cophomantis osphrantica,0.9219,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella pumicata,Cophomantis pumicata,0.9303,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cophomantella syngonarcha,Cophomantis syngonarcha,0.9166,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Hylypnes isosticha,Odites isosticha,0.6252,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Hylypnes leptosticta,Cryptolechia leptosticta,0.5897,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Hylypnes pudica,Odites pudica,0.4745,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eupetochira xystopala,Nephantis xystopala,0.5955,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Xylomimetes trachyptera,Pilostibes trachyptera,0.6453,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Arignota stercorata,Xylorycta stercorata,0.5924,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zauclophora metaphaeella,Safra metaphaeella,0.6237,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zauclophora muscerdella,Cryptolechia muscerdella,0.5554,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zauclophora pelodes,Xylorycta cirrhodes,0.4612,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Zauclophora procellosa,Clerarcha procellosa,0.4293,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scieropepla orthosema,Procometis orthosema,0.6057,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scieropepla reversella,Cryptolechia abrosella,0.4439,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scieropepla reversella,Cryptolechia reversella,0.5954,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scieropepla serica,Tanyzancla serica,0.4875,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scieropepla serina,Procometis trispora,0.584,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Scieropepla typhicola,Scieropepla typicola,0.9421,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Pilostibes basivitta,Marisba basivitta,0.406,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Pilostibes basivitta,Pilostibes enchidias,0.723,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Thysiarcha ecclesiastis,Cryptophasa ecclesiastis,0.5692,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Paralypusa chinensis,Pseudatemelia chinensis,0.5993,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea fagella,Chimabacche fagella,0.6583,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea fagella,Chimabacche nolckenella,0.2796,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea fagella,Diurnea dormoyella,0.6939,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea fagella,Diurnea nolckenella,0.659,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea fagella,Tinea fagella,0.4972,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea fumida,Dasystoma fumida,0.4672,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea fumida,Sciaphila fumida,0.5924,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea lipsiella,Chimabacche phryganella,0.3005,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea lipsiella,Diurnea lipsiella,1.0,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea lipsiella,Diurnea novembris,0.5265,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea lipsiella,Diurnea phryganella,0.6532,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Diurnea lipsiella,Lemmatophila phryganella,0.2848,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Dasystoma kurentzovi,Cheimophila kurentzovi,0.5176,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Dasystoma salicella,Cheimophila salicella,0.4364,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Dasystoma salicella,Hercyna rufocrinitalis,0.4141,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Dasystoma salicella,Lemmatophila salicella,0.5018,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea aeneella,Borkhausenia aeneella,0.5362,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea colurnella,Borkhausenia colurnella,0.5345,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea colurnella,Borkhausenia pulverosella,0.3441,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea colurnella,Pseudatemelia colurnella,0.521,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea detrimentella,Borkhausenia detrimentella,0.4483,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea detrimentella,Pseudatemelia detrimentella,0.3911,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea elsae,Borkhausenia elsae,0.5368,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea elsae,Pseudatemelia elsae,0.5209,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea filiella,Borkhausenia filiella,0.5241,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea filiella,Pseudatemelia filiella,0.4773,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea flavifrontella,Borkhausenia flavifrontella,0.632,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea flavifrontella,Pseudatemelia flavifrontella,0.6201,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea flavifrontella,Tubuliferola flavifrontella,0.5889,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea fuscifrontella,Agnoea evanescens,0.8938,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea fuscifrontella,Blastobasis evanescens,0.4471,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea fuscifrontella,Borkhausenia fuscifrontella,0.5583,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea fuscifrontella,Pseudatemelia fuscifrontella,0.5303,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea josephinae,Pseudatemelia josephinae,0.5734,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea langohri,Pseudatemelia langohri,0.4577,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea latipennella,Pseudatemelia latipennella,0.4867,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea lavandulae,Borkhausenia ardosiella,0.4781,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea lavandulae,Borkhausenia lavandulae,0.5073,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea lavandulae,Borkhausenia pulverisquamis,0.4088,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea lavandulae,Oecophora ardosiella,0.5636,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea lavandulae,Pseudatemelia lavandulae,0.5073,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea pallidella,Borkhausenia pallidella,0.5396,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea pallidella,Pseudatemelia pallidella,0.5586,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea semifuscata,Pseudatemelia semifuscata,0.4936,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea subgilvida,Pseudatemelia subgilvida,0.4561,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea subgilvida,Tubuliferola subgilvida,0.4838,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea subochreella,Agnoea panzerella,0.7943,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea subochreella,Pseudatemelia panzerella,0.3826,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea subochreella,Pseudatemelia subochreella,0.5336,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea subochreella,Tubuliferola subochreella,0.4944,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea synchrozella,Pseudatemelia synchrozella,0.5408,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.5324,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Atosia doenia,Parasa doenia,0.6506,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Eukarschia mitis,Gephyrophora mitis,0.6789,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euphlyctina phaeopasta,Araeogyia phaeopasta,0.6959,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Lithacodes fasciola,Limacodes fasciola,0.7872,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Lithacodes fasciola,Lithacodes belfragei,0.7818,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Lithacodes fasciola,Lithacodes divergens,0.7594,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Lithacodes fasciola,Lithacodes laticlavia,0.8769,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Lithacodes fiskeana,Tortricidia fiskeana,0.4939,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Parapluda incincta,Apluda incincta,0.6319,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Parapluda incincta,Apluda schaliphlebia,0.4155,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Parapluda incincta,Parapluda schaliphlebia,0.6467,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Parapluda invitabilis,Apluda similis,0.5362,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Parapluda invitabilis,Heterogenea invitabilis,0.5276,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Parapluda invitabilis,Parapluda similis,0.8361,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Parapluda monogramma,Apluda monogramma,0.656,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Parapluda syngrapha,Apluda syngrapha,0.5932,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea aemilia,Bombyx aemilia,0.5702,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea aemilia,Euclea discolor,0.609,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea bidiscalis,Miresa doriens,0.3203,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea byrne,Metraga byrne,0.7816,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea cippus,Bombyx cippus,0.5596,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea cippus,Phalaena cippus,0.549,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea copac,Neomiresa copac,0.7174,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Empretia paenulata,0.5751,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Euclea bifida,0.4521,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Euclea elliotii,0.836,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Euclea ferruginea,0.7839,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Euclea interjecta,0.5696,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Euclea mira,0.7102,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Euclea monitor,0.4302,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Euclea strigata,0.8126,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Euclea viridiclava,0.7254,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Limacodes argentata,0.426,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Limacodes delphinii,0.5617,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Limacodes querceti,0.3659,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Limacodes quercicola,0.3655,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Nochelia tardigrada,0.5594,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Nyssia varia,0.2364,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Parasa excisa,0.2598,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Parasa incisa,0.1929,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea delphinii,Sibine varia,0.28,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea determinata,Metraga costilinea,0.3046,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea dicolon,Phalaena dicolon,0.5338,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea diversa,Euclea retroversa,0.6693,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea diversa,Semyra diversa,0.667,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea diversa,Teinorhyncha vericrux,0.4058,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea dolosa,Hydrias dolosa,0.5024,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea norba,Sibine norba,0.6456,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea plugma,Euclea chiriquensis,0.6643,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea plugma,Euclea zygia,0.7375,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea plugma,Metraga colle,0.2202,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea plugma,Metraga hoboa,0.2638,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea plugma,Metraga perplexa,0.3943,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea plugma,Phalaena plugma,0.653,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea rufa,Neomires rufa,0.6544,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Euclea spadicis,Monoleuca spadicis,0.6237,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Pectinarosa alastor,Altha alastor,0.3252,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Melinaria campagnei,Parasa campagnei,0.4538,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Melinaria repanda,Neaera repanda,0.5471,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Melinaria repanda,Parasa repanda,0.4735,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Caffricola cloeckneria,Bombyx cloeckneria,0.4678,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Heringocena andobo,Pseudomocena andobo,0.6553,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Heringocena difficilis,Pseudomocena difficilis,0.6185,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Vipsania melanois,Pseudovipsania melanois,0.733,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Vipsania schevi,Lithacodes schevi,0.4404,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosoideus flavidorsalis,Heterogena flavidorsalis,0.5456,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosoideus flavidorsalis,Narosoideus flavissima,0.9738,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosoideus flavidorsalis,Narosoideus micans,0.8539,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosoideus fuscicostalis,Miresa fuscicostalis,0.4622,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosoideus vulpina,Narosoideus apicipennis,0.9117,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosoideus vulpina,Narosoideus aurisoma,0.7911,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosoideus vulpina,Narosoideus formosanus,0.9025,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosoideus vulpina,Narosoideus formosicola,0.8505,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Narosoideus vulpina,Vipsania vulpina,0.5019,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
Cyclopterana reducta,Cycloptera reducta,0.955,synonym,sentence-transformers/all-mpnet-base-v2,0.7
Altha peralbida,Thosea peralbida,0.6427,not synonym,sentence-transformers/all-mpnet-base-v2,0.7
