species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Gonojana dimidiata,Euclystis epulea,0.8367,synonym,malteos/scincl,0.7,0
Soteira ostia,Latoia pseudostia,0.8607,synonym,malteos/scincl,0.7,1
Calonotos triplaga,Peridrepana derocina,0.8066,synonym,malteos/scincl,0.7,0
Trachydora porphyrescens,Pogonias porphyrescens,0.9576,synonym,malteos/scincl,0.7,1
Sangatissa subcurvifera,Sangatissa albipars,0.8704,synonym,malteos/scincl,0.7,1
Trachydora heliotricha,Euclystis sublineata,0.8217,synonym,malteos/scincl,0.7,0
Oreta extensa,Hemijana distincta,0.8465,synonym,malteos/scincl,0.7,0
Nordstromia vira,Achlya signatipennis,0.8198,synonym,malteos/scincl,0.7,0
Scopelodes unicolor,Phalacropsis pseudoluteata,0.7937,synonym,malteos/scincl,0.7,0
Euphlyctina phaeopasta,Araeogyia phaeopasta,0.8275,synonym,malteos/scincl,0.7,1
Stenoglene roseus,Adites maculata,0.8161,synonym,malteos/scincl,0.7,0
Poloma angulata,Poloma angulifera,0.9752,synonym,malteos/scincl,0.7,1
Hadraphe ethiopica,Scirrhoma ethiopica,0.865,synonym,malteos/scincl,0.7,1
Epijana cosmia,Epijana lanosa,0.846,synonym,malteos/scincl,0.7,1
Lichenaula phloeochroa,Lichenaula provisa,0.97,synonym,malteos/scincl,0.7,1
Agnoea fuscifrontella,Pseudlepista flavicosta,0.7838,synonym,malteos/scincl,0.7,0
Alphaea imbuta,Leucanopsis coniata,0.7543,synonym,malteos/scincl,0.7,0
Cabardites pica,Aemene fuscipennis,0.7262,synonym,malteos/scincl,0.7,1
Hibrildes norax,Hibrildes spiritalis,0.8543,synonym,malteos/scincl,0.7,1
Agnoea colurnella,Hibrildes venosa,0.8529,synonym,malteos/scincl,0.7,0
Cyrtojana trilineata,Cyrtojana apithana,0.9127,synonym,malteos/scincl,0.7,1
Comana albibasis,Aemene fuscipennis,0.8388,synonym,malteos/scincl,0.7,0
Thyatira batis,Palimpsestis renalis,0.7106,synonym,malteos/scincl,0.7,0
Eupterote domina,Psiloreta sulphurata,0.8627,synonym,malteos/scincl,0.7,0
Cophomantella pumicata,Cophomantis pumicata,0.9696,synonym,malteos/scincl,0.7,1
Eupterote undata,Phyllalia incerta,0.8074,synonym,malteos/scincl,0.7,0
Agnoea langohri,Hibrildes carpenteri,0.7753,synonym,malteos/scincl,0.7,0
Susica sinensis,Oreta rotundipex,0.7771,synonym,malteos/scincl,0.7,0
Sabra harpagula,Oglasa afflicta,0.8531,synonym,malteos/scincl,0.7,0
Euclea cippus,Bombyx cippus,0.9291,synonym,malteos/scincl,0.7,1
Cyme biagi,Tadema sinensis,0.797,synonym,malteos/scincl,0.7,0
Drapetodes mitaria,Lepidolutzia costistrigata,0.8028,synonym,malteos/scincl,0.7,0
Macrocneme chrysitis,Macrocneme iole,0.7905,synonym,malteos/scincl,0.7,1
Cabardites limbata,Aemene formosibia,0.8224,synonym,malteos/scincl,0.7,1
Narosoideus flavidorsalis,Albarracina autumnalis,0.8375,synonym,malteos/scincl,0.7,0
Telecrates melanochrysa,Thosea luxa,0.7644,synonym,malteos/scincl,0.7,0
Gomphoscopa catoryctopsis,Pachycera catoryctopsis,0.9135,synonym,malteos/scincl,0.7,1
Dysschema subapicalis,Paryphanta personata,0.7884,synonym,malteos/scincl,0.7,0
Dysschema mariamne,Melanaema asuroides,0.6935,not synonym,malteos/scincl,0.7,0
Cyclidia rectificata,Phyllalia acuta,0.8094,synonym,malteos/scincl,0.7,0
Trachydora fumea,Narosa penicillata,0.7931,synonym,malteos/scincl,0.7,0
Adiopa disgrega,Adiopa marama,0.9482,synonym,malteos/scincl,0.7,1
Celiptera levina,Antiopala moderata,0.8655,synonym,malteos/scincl,0.7,0
Alphaea imbuta,Oreta calceolaria,0.8655,synonym,malteos/scincl,0.7,0
Liocrops semiprotrusa,Phalacropsis semiprotrusa,0.9221,synonym,malteos/scincl,0.7,1
Oreta obtusa,Hypercompa similis,0.8,synonym,malteos/scincl,0.7,0
Ditrigona inconspicua,Halisidota racema,0.8257,synonym,malteos/scincl,0.7,0
Spica parallelangula,Plusinia aurea,0.8218,synonym,malteos/scincl,0.7,1
Oglasa lagusalis,Parasa repanda,0.8175,synonym,malteos/scincl,0.7,0
Tetheella fluctuosa,Omocena convergens,0.7548,synonym,malteos/scincl,0.7,0
Cyme structa,Spidia fenestriculata,0.7422,synonym,malteos/scincl,0.7,0
Falcaria lacertinaria,Drepana dimidiata,0.856,synonym,malteos/scincl,0.7,1
Astatochroa fuscimargo,Parasa hockingii,0.7268,synonym,malteos/scincl,0.7,0
Zaratha pterodactylella,Drepana levis,0.8413,synonym,malteos/scincl,0.7,0
Eupterote undata,Eupterote vinosa,0.9509,synonym,malteos/scincl,0.7,1
Comanula uniformis,Eupterote cinnamomea,0.7331,synonym,malteos/scincl,0.7,0
Cotana kebeae,Narosa takamukui,0.7787,synonym,malteos/scincl,0.7,0
Agnoea flavifrontella,Phryganopsis nyassana,0.8336,synonym,malteos/scincl,0.7,0
Oreta perfida,Miresa nigriplaga,0.7754,synonym,malteos/scincl,0.7,0
Stenoglene pellucida,Xylodryas cryeranthes,0.7002,synonym,malteos/scincl,0.7,0
Thymiatris cephalochra,Poloma nahor,0.8286,synonym,malteos/scincl,0.7,0
Sansarea circulifera,Narosa baibarana,0.7955,synonym,malteos/scincl,0.7,0
Aergina laeta,Microsetia stephensella,0.8201,synonym,malteos/scincl,0.7,0
Amphitorna excisa,Spilosoma mendica,0.85,synonym,malteos/scincl,0.7,0
Urogonodes patiens,Psiloreta rufula,0.7645,synonym,malteos/scincl,0.7,1
Scieropepla reversella,Cryptolechia nivella,0.7677,synonym,malteos/scincl,0.7,0
Cyme vivida,Barsine vivida,0.9443,synonym,malteos/scincl,0.7,1
Amphitorna confusata,Cyclura confusata,0.859,synonym,malteos/scincl,0.7,1
Callindra similis,Hypercompa similis,0.8543,synonym,malteos/scincl,0.7,1
Alphaea imbuta,Estigmene sikkimensis,0.7726,synonym,malteos/scincl,0.7,1
Ditrigona quinaria,Thaleridia pruinosa,0.8607,synonym,malteos/scincl,0.7,1
Euclea bidiscalis,Miresa doriens,0.7239,synonym,malteos/scincl,0.7,1
Eloasa symphonistis,Parasa symphonistis,0.9401,synonym,malteos/scincl,0.7,1
Disca arborita,Adites tibada,0.8933,synonym,malteos/scincl,0.7,0
Eupterote hibisci,Eupterote lineata,0.8322,synonym,malteos/scincl,0.7,1
Achlya flavicornis,Thermesia plagifera,0.8257,synonym,malteos/scincl,0.7,0
Cyme asuroides,Melanaema asuroides,0.904,synonym,malteos/scincl,0.7,1
Scieropepla orthosema,Hibrildes bicolor,0.7612,synonym,malteos/scincl,0.7,0
Jana gracilis,Jana grisea,0.9487,synonym,malteos/scincl,0.7,1
Phiala nigrolineata,Phiala chrysargyra,0.9502,synonym,malteos/scincl,0.7,1
Narosoideus vulpina,Narosoideus aurisoma,0.9425,synonym,malteos/scincl,0.7,1
Bida radiosella,Bida crambella,0.8817,synonym,malteos/scincl,0.7,1
Janomima dannfelti,Hercyna rufocrinitalis,0.8477,synonym,malteos/scincl,0.7,0
Thyatira batis,Thyatira variabilis,0.8788,synonym,malteos/scincl,0.7,1
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.9534,synonym,malteos/scincl,0.7,1
Ochropacha duplaris,Cymatophora obscurata,0.8629,synonym,malteos/scincl,0.7,1
Tetheella fluctuosa,Asura aureorosea,0.9043,synonym,malteos/scincl,0.7,0
Dysschema rosina,Cophomantis pumicata,0.7537,synonym,malteos/scincl,0.7,0
Ochropacha duplaris,Cimatophora duplaris,0.928,synonym,malteos/scincl,0.7,1
Oreta sublustris,Asura xantherythra,0.823,synonym,malteos/scincl,0.7,0
Falcaria lacertinaria,Drepana lacertula,0.8414,synonym,malteos/scincl,0.7,1
Epipsestis ornata,Sugiploca sugitanii,0.8333,synonym,malteos/scincl,0.7,1
Eupterote mollifera,Oreta semiornata,0.8042,synonym,malteos/scincl,0.7,0
Albarracina warionis,Albarracina syriaca,0.9314,synonym,malteos/scincl,0.7,1
Cyme avernalis,Oreta purpureofasciata,0.7931,synonym,malteos/scincl,0.7,0
Cophomantella crypsizyga,Doliche hilaris,0.7258,synonym,malteos/scincl,0.7,0
Circeida parapuncta,Onebala crypsizyga,0.764,synonym,malteos/scincl,0.7,0
Argyresthia ivella,Oecophora andereggiella,0.8549,synonym,malteos/scincl,0.7,1
Icteritilema nyassana,Phryganopsis nyassana,0.8567,synonym,malteos/scincl,0.7,1
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.8078,synonym,malteos/scincl,0.7,1
Agnoea colurnella,Borkhausenia colurnella,0.8722,synonym,malteos/scincl,0.7,1
Nordstromia bicostata,Albara bicostata,0.9367,synonym,malteos/scincl,0.7,1
Ctenolita auribasalis,Zigera suvarnadivipae,0.784,synonym,malteos/scincl,0.7,0
Kurama galbanus,Macrocneme chiriquicola,0.8034,synonym,malteos/scincl,0.7,0
Aergina liharis,Parasa liharis,0.8569,synonym,malteos/scincl,0.7,1
Jana gracilis,Gymnelia odyneroides,0.769,synonym,malteos/scincl,0.7,0
Jana tantalus,Tantaliana crepax,0.8936,synonym,malteos/scincl,0.7,1
Palaeomystella chalcopeda,Syntomactis macrostola,0.8839,synonym,malteos/scincl,0.7,0
Aergina liharis,Eupterote ignavus,0.9039,synonym,malteos/scincl,0.7,0
Diurnea lipsiella,Noctua bicolorata,0.8441,synonym,malteos/scincl,0.7,0
Mimopsestis honei,Syntomactis fumea,0.7253,synonym,malteos/scincl,0.7,0
Celiptera levina,Celiptera aurinia,0.9109,synonym,malteos/scincl,0.7,1
Creatonotos transiens,Amphissa vacillans,0.8423,synonym,malteos/scincl,0.7,1
Ochropacha duplaris,Noctua bicolor,0.8523,synonym,malteos/scincl,0.7,1
Eukarschia mitis,Gephyrophora mitis,0.8915,synonym,malteos/scincl,0.7,1
Oreta jaspidea,Phiala ochritincta,0.8498,synonym,malteos/scincl,0.7,0
Parapluda incincta,Apluda incincta,0.8901,synonym,malteos/scincl,0.7,1
Dasystoma salicella,Eudeilinia biseriata,0.8573,synonym,malteos/scincl,0.7,0
Acantharctia latifusca,Cotana turneri,0.8576,synonym,malteos/scincl,0.7,0
Cyme quadrilineata,Phiala ochrescens,0.8324,synonym,malteos/scincl,0.7,0
Melinaria campagnei,Oecophora fissulella,0.8772,synonym,malteos/scincl,0.7,0
Lichenaula afflictella,Cryptolechia afflictella,0.8848,synonym,malteos/scincl,0.7,1
Heringocena andobo,Lepidolutzia dukinfieldia,0.7748,synonym,malteos/scincl,0.7,0
Argodrepana verticata,Peridrepana verticata,0.8192,synonym,malteos/scincl,0.7,1
Comana testacea,Lithacodes laticlavia,0.7244,synonym,malteos/scincl,0.7,0
Magos xanthopus,Ptochoryctis rosaria,0.8144,synonym,malteos/scincl,0.7,0
Ochropacha duplaris,Cymatophora clara,0.8665,synonym,malteos/scincl,0.7,1
Hibrildes crawshayi,Hibrildes fuscata,0.8053,synonym,malteos/scincl,0.7,1
Macrocilix mysticata,Macrocilix magna,0.8284,synonym,malteos/scincl,0.7,1
Ctenolita epargyra,Teinorhyncha cerdo,0.7643,synonym,malteos/scincl,0.7,1
Cyligramma disturbens,Cyligramma consiliatrix,0.8784,synonym,malteos/scincl,0.7,1
Adites unilinea,Miltochrista unilinea,0.9176,synonym,malteos/scincl,0.7,1
Macrocneme chrysitis,Syntomactis tephronota,0.7305,synonym,malteos/scincl,0.7,0
Phiala costipuncta,Phiala angola,0.7972,synonym,malteos/scincl,0.7,1
Callindra similis,Psilosceles dichochroa,0.7991,synonym,malteos/scincl,0.7,0
Adites bizonoides,Lyclene bizonoides,0.9333,synonym,malteos/scincl,0.7,1
Amphitorna castanea,Oreta castanea,0.9298,synonym,malteos/scincl,0.7,1
Hibrildes norax,Nordstromia pallidina,0.8219,synonym,malteos/scincl,0.7,0
Adites mindanensis,Spilosoma circumpunctata,0.7093,synonym,malteos/scincl,0.7,0
Palirisa mosoensis,Stenoglene gregorii,0.7621,synonym,malteos/scincl,0.7,0
Tridrepana albonotata,Psiloreta pavaca,0.8215,synonym,malteos/scincl,0.7,0
Neidalia bifasciata,Eupsodosoma bifasciata,0.9021,synonym,malteos/scincl,0.7,1
Cyme avernalis,Asura isabellina,0.8258,synonym,malteos/scincl,0.7,1
Gogana bornormalis,Asura quadrifasciata,0.8256,synonym,malteos/scincl,0.7,0
Liparistis monosema,Lichenaula monosema,0.802,synonym,malteos/scincl,0.7,1
Eupterote undata,Bleptina grimsgaardi,0.8077,synonym,malteos/scincl,0.7,0
Nanodacna logistica,Colonophora logistica,0.8558,synonym,malteos/scincl,0.7,1
Phiala costipuncta,Phiala inferiora,0.8472,synonym,malteos/scincl,0.7,1
Cyme metascota,Bombycia griseor,0.7452,synonym,malteos/scincl,0.7,0
Barsaurea phaeoxanthia,Miltochrista phaeoxantha,0.9318,synonym,malteos/scincl,0.7,1
Phiala costipuncta,Oreta rufibrunnea,0.7747,synonym,malteos/scincl,0.7,0
Ochropacha duplaris,Stenoglene evanescens,0.8846,synonym,malteos/scincl,0.7,0
Amphitorna submontana,Apluda schaliphlebia,0.9056,synonym,malteos/scincl,0.7,0
Liocrops semiprotrusa,Thosea recta,0.7887,synonym,malteos/scincl,0.7,0
Soteira vadimi,Parasa symphonistis,0.7947,synonym,malteos/scincl,0.7,0
Soteira altilis,Parasa altilis,0.938,synonym,malteos/scincl,0.7,1
Ditrigona inconspicua,Teldenia inconspicua,0.9428,synonym,malteos/scincl,0.7,1
Agnoea lavandulae,Borkhausenia pulverisquamis,0.8007,synonym,malteos/scincl,0.7,1
Eloasa calida,Lethocephala eremospila,0.6576,not synonym,malteos/scincl,0.7,1
Achlya flavicornis,Eupterote petosiris,0.8701,synonym,malteos/scincl,0.7,0
Cophomantella homogramma,Nordstromia amabilis,0.7035,synonym,malteos/scincl,0.7,0
Urogonodes colorata,Urogonodes perrufa,0.9242,synonym,malteos/scincl,0.7,1
Cabardites limbata,Xylorycta stercorata,0.8481,synonym,malteos/scincl,0.7,0
Falcaria lacertinaria,Bombyx lacertula,0.7925,synonym,malteos/scincl,0.7,1
Argyresthia ivella,Eupterote dissimilis,0.8381,synonym,malteos/scincl,0.7,0
Metathrinca rosaria,Dysschema sylvia,0.738,synonym,malteos/scincl,0.7,0
Plectophila discalis,Lichenaula inscripta,0.8299,synonym,malteos/scincl,0.7,1
Celiptera remigioides,Celiptera magnifica,0.8845,synonym,malteos/scincl,0.7,1
Eupterote mollifera,Asura crocota,0.7685,synonym,malteos/scincl,0.7,0
Euclea delphinii,Limacodes quercicola,0.7727,synonym,malteos/scincl,0.7,1
Antapistis leucospila,Euagra auxo,0.786,synonym,malteos/scincl,0.7,0
Brachybelistis pentachroa,Xylorycta pentachroa,0.831,synonym,malteos/scincl,0.7,1
Aergina paeera,Agriophara encryphias,0.7919,synonym,malteos/scincl,0.7,0
Palirisa mosoensis,Palirisa chocolatina,0.8348,synonym,malteos/scincl,0.7,1
Avatara interrupta,Thosea interrupta,0.9454,synonym,malteos/scincl,0.7,1
Lichenaula lichenea,Lichenaula lichenaea,0.9764,synonym,malteos/scincl,0.7,1
Oreta extensa,Oreta adona,0.9426,synonym,malteos/scincl,0.7,1
Plectophila discalis,Euclea bifida,0.7207,synonym,malteos/scincl,0.7,0
Heterochyta aprepta,Miresa fuscicostalis,0.7659,synonym,malteos/scincl,0.7,0
Nemacerota alternata,Auzatella pentesticha,0.7935,synonym,malteos/scincl,0.7,0
Stephensia cedronellae,Toelgyfaloca circumdata,0.7897,synonym,malteos/scincl,0.7,0
Plectophila thiophanes,Xylorycta thiophanes,0.8822,synonym,malteos/scincl,0.7,1
Mursa phtisialis,Euchera cunicaria,0.8494,synonym,malteos/scincl,0.7,0
Falcaria lacertinaria,Drepana lacertinaria,0.9429,synonym,malteos/scincl,0.7,1
Narosoideus vulpina,Telecrates streptogramma,0.6868,not synonym,malteos/scincl,0.7,0
Cophomantella cyclopodes,Onebala cyclopodes,0.9365,synonym,malteos/scincl,0.7,1
Achlya flavicornis,Procometis orthosema,0.7922,synonym,malteos/scincl,0.7,0
Palirisa mosoensis,Xylina mirabilis,0.7626,synonym,malteos/scincl,0.7,0
Chrysoclista linneela,Choerotricha glandulosa,0.7615,synonym,malteos/scincl,0.7,0
Cophomantella cyclopodes,Diurnea novembris,0.7856,synonym,malteos/scincl,0.7,0
Janomima dannfelti,Arugisa watsoni,0.8096,synonym,malteos/scincl,0.7,0
Choerotricha atrosquama,Choerotricha enunciativoides,0.9461,synonym,malteos/scincl,0.7,1
Plectophila discalis,Scieropepla typicola,0.8041,synonym,malteos/scincl,0.7,0
Diaphora mendica,Spilosoma syra,0.8154,synonym,malteos/scincl,0.7,1
Stephensia cedronellae,Lichenaula eucrines,0.8429,synonym,malteos/scincl,0.7,0
Aergina mirza,Parasa mirza,0.9326,synonym,malteos/scincl,0.7,1
Ditrigona micronioides,Auzatella micronioides,0.9532,synonym,malteos/scincl,0.7,1
Trachydora tephronota,Syntomactis tephronota,0.889,synonym,malteos/scincl,0.7,1
Eupterote flavicollis,Eupterote adolphaei,0.8981,synonym,malteos/scincl,0.7,1
Hypsidia australica,Clerarcha procellosa,0.8191,synonym,malteos/scincl,0.7,0
Macrocneme adonis,Onebala bythota,0.7768,synonym,malteos/scincl,0.7,0
Vipsania melanois,Pseudovipsania melanois,0.9383,synonym,malteos/scincl,0.7,1
Jana tantalus,Bethura minax,0.7733,synonym,malteos/scincl,0.7,0
Donuca spectabilis,Oreta hypocalla,0.754,synonym,malteos/scincl,0.7,0
Eupterote hibisci,Eupterote petosiris,0.8037,synonym,malteos/scincl,0.7,1
Stenoglene obtusus,Stenoglene aequidistans,0.8899,synonym,malteos/scincl,0.7,1
Alphaea imbuta,Phiala incurva,0.8321,synonym,malteos/scincl,0.7,0
Epicampoptera marantica,Eupterote acinea,0.7927,synonym,malteos/scincl,0.7,0
Telecrates laetiorella,Ptochoryctis illuvialis,0.6804,not synonym,malteos/scincl,0.7,0
Chrysoclista lathamella,Antaeotricha ovata,0.8699,synonym,malteos/scincl,0.7,0
Metathrinca intacta,Gymnelia scintillans,0.7662,synonym,malteos/scincl,0.7,0
Thyatira batis,Thyatira derosea,0.8749,synonym,malteos/scincl,0.7,1
Lophotavia incivilis,Leucanopsis fassli,0.8209,synonym,malteos/scincl,0.7,0
Melinaria campagnei,Parasa xueshana,0.8314,synonym,malteos/scincl,0.7,0
Thymiatris cephalochra,Lyclene bizonoides,0.8,synonym,malteos/scincl,0.7,0
Chrysoclista lathamella,Chrysoclista bimaculella,0.9466,synonym,malteos/scincl,0.7,1
Cyme reticulata,Lyclene intrita,0.8255,synonym,malteos/scincl,0.7,1
Achrocerides theorini,Lasiocampa theorini,0.9115,synonym,malteos/scincl,0.7,1
Cyligramma disturbens,Cyligramma raboudou,0.8466,synonym,malteos/scincl,0.7,1
Comana albibasis,Asura hilaris,0.7964,synonym,malteos/scincl,0.7,0
Leucophobetron argyrorrhaea,Euproctis argyrorrhaea,0.9328,synonym,malteos/scincl,0.7,1
Tridrepana examplata,Iridrepana examplata,0.8245,synonym,malteos/scincl,0.7,1
Alphaea imbuta,Estigmene normalis,0.7968,synonym,malteos/scincl,0.7,1
Eupterote mollifera,Eupterote rectifascia,0.9382,synonym,malteos/scincl,0.7,1
Euthyatira semicircularis,Bombycia semicircularis,0.906,synonym,malteos/scincl,0.7,1
Dysschema neda,Dysschema nubila,0.9622,synonym,malteos/scincl,0.7,1
Euclystis isoa,Euclystis epulea,0.9582,synonym,malteos/scincl,0.7,1
Cyme sexualis,Asura sexualis,0.93,synonym,malteos/scincl,0.7,1
Cyme triangularis,Odites pudica,0.8421,synonym,malteos/scincl,0.7,0
Cyme biagi,Lithacodes divergens,0.7699,synonym,malteos/scincl,0.7,0
Euclystis polyoperas,Iragoides lineofusca,0.7811,synonym,malteos/scincl,0.7,0
Ditrigona inconspicua,Argyresthia purpurascentella,0.884,synonym,malteos/scincl,0.7,0
Sangatissa subcurvifera,Sangatissa triseriata,0.9398,synonym,malteos/scincl,0.7,1
Miniodes phaeosoma,Miniodes phaeosomella,0.939,synonym,malteos/scincl,0.7,1
Negera bimaculata,Spilobasis circumdata,0.7756,synonym,malteos/scincl,0.7,0
Cyme quadrilineata,Miltochrista simulans,0.8371,synonym,malteos/scincl,0.7,1
Mimopsestis pseudomaculata,Asphalia rosea,0.8342,synonym,malteos/scincl,0.7,0
Nordstromia vira,Pogonias heliotricha,0.8183,synonym,malteos/scincl,0.7,0
Heringocena andobo,Mimoreta horishana,0.7142,synonym,malteos/scincl,0.7,0
Ochropacha duplaris,Cryptolechia luteotactella,0.8621,synonym,malteos/scincl,0.7,0
Thymiatris allocrossa,Eupterote abnorminervis,0.7492,synonym,malteos/scincl,0.7,0
Leptobelistis isthmodes,Oegoconia isthmodes,0.8596,synonym,malteos/scincl,0.7,1
Eloasa callidesma,Thosea callidesma,0.9345,synonym,malteos/scincl,0.7,1
Argyresthia curvella,Argyresthia ossea,0.8383,synonym,malteos/scincl,0.7,1
Avatara pseudocana,Aphendala pseudocana,0.8003,synonym,malteos/scincl,0.7,1
Catoryctis leucomerata,Phthonerodes leucomerata,0.9331,synonym,malteos/scincl,0.7,1
Ditrigona derocina,Narosoideus micans,0.8572,synonym,malteos/scincl,0.7,0
Dysschema hilarina,Dysschema mutata,0.9637,synonym,malteos/scincl,0.7,1
Stephensia cedronellae,Perittia bystropogonis,0.8293,synonym,malteos/scincl,0.7,1
Andrenimorpha sephela,Apoda infrequens,0.7632,synonym,malteos/scincl,0.7,0
Circeida argentifascia,Parasa argentifascia,0.9652,synonym,malteos/scincl,0.7,1
Tridrepana thermopasta,Miltochrista limbata,0.78,synonym,malteos/scincl,0.7,0
Cyme insularis,Asura insularis,0.9317,synonym,malteos/scincl,0.7,1
Cyme metascota,Asura metascota,0.9268,synonym,malteos/scincl,0.7,1
Cyme crocota,Phiala nivea,0.7953,synonym,malteos/scincl,0.7,0
Stephensia integra,Calonotos tripunctatus,0.8399,synonym,malteos/scincl,0.7,0
