species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Lybius melanopterus,Dendrocopos scalaris,0.9982,synonym,BAAI/bge-reranker-large,0.7,0
Lybius melanopterus,Pogonornis melanopterus,0.9977,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon flavifrons,Pogonornis melanopterus,0.975,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocoptes medius,Bucco zeylanicus,0.9613,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocoptes auriceps,Picus borealis,1.0,synonym,BAAI/bge-reranker-large,0.7,0
Picoides arcticus,Picus arcticus,0.9929,synonym,BAAI/bge-reranker-large,0.7,1
Celeus flavus,Picus principalis,0.7483,synonym,BAAI/bge-reranker-large,0.7,0
Picus sharpei,Dendropicos xantholophus,0.9895,synonym,BAAI/bge-reranker-large,0.7,0
Lybius dubius,Hypopicus hyperythrus,0.9995,synonym,BAAI/bge-reranker-large,0.7,0
Monasa nigrifrons,Dryobates callonotus,0.9951,synonym,BAAI/bge-reranker-large,0.7,0
Veniliornis mixtus,Galbula lugubris,0.9937,synonym,BAAI/bge-reranker-large,0.7,0
Veniliornis lignarius,Aulacorhamphus caeruleogularis,0.9812,synonym,BAAI/bge-reranker-large,0.7,0
Psilopogon asiaticus,Picus lewis,0.8136,synonym,BAAI/bge-reranker-large,0.7,0
Colaptes auratus,Picus galeatus,0.846,synonym,BAAI/bge-reranker-large,0.7,0
Dryobates pubescens,Megalaima incognita,0.9444,synonym,BAAI/bge-reranker-large,0.7,0
Melanerpes carolinus,Centurus carolinus,0.9888,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis nigriceps,Picus kirkii,0.995,synonym,BAAI/bge-reranker-large,0.7,0
Celeus undatus,Picoides ramsayi,0.9551,synonym,BAAI/bge-reranker-large,0.7,0
Dryocopus pileatus,Campethera nivosa,0.9416,synonym,BAAI/bge-reranker-large,0.7,0
Psilopogon chrysopogon,Megalaima chrysopogon,0.9116,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon corvinus,Picoides villosus,0.9873,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus fumigatus,Dryobates fumigatus,0.9801,synonym,BAAI/bge-reranker-large,0.7,1
Nonnula rubecula,Picus syriacus,0.9992,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus stricklandi,Picoides albolarvatus,0.9922,synonym,BAAI/bge-reranker-large,0.7,0
Psilopogon asiaticus,Picoides maculatus,0.9843,synonym,BAAI/bge-reranker-large,0.7,0
Gecinulus rafflesii,Nystactes noanamae,0.9758,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus albolarvatus,Picoides arizonae,1.0,synonym,BAAI/bge-reranker-large,0.7,0
Melanerpes superciliaris,Centurus superciliaris,0.9852,synonym,BAAI/bge-reranker-large,0.7,1
Melanerpes candidus,Picus candidus,0.9941,synonym,BAAI/bge-reranker-large,0.7,1
Dryobates cathpharius,Picus grammicus,0.98,synonym,BAAI/bge-reranker-large,0.7,0
Yungipicus canicapillus,Picus canicapillus,0.9241,synonym,BAAI/bge-reranker-large,0.7,1
Celeus flavus,Picus flavus,0.9971,synonym,BAAI/bge-reranker-large,0.7,1
Aulacorhynchus prasinus,Picoides obsoletus,0.9212,synonym,BAAI/bge-reranker-large,0.7,0
Yungipicus maculatus,Picoides maculatus,0.9848,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis kirkii,Picumnus micromegas,0.872,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocoptes auriceps,Chloropicoides rafflesii,0.9811,synonym,BAAI/bge-reranker-large,0.7,0
Sasia africana,Verreauxia africana,0.867,synonym,BAAI/bge-reranker-large,0.7,1
Lybius bidentatus,Pogonornis bidentatus,0.9981,synonym,BAAI/bge-reranker-large,0.7,1
Capitonides europeus,Trachyphonus europeus,0.9134,synonym,BAAI/bge-reranker-large,0.7,1
Aulacorhynchus sulcatus,Dendrocopos pubescens,0.9448,synonym,BAAI/bge-reranker-large,0.7,0
Dryobates cathpharius,Dendrocopos cathpharius,0.9987,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon faber,Dendropicos namaquus,0.9717,synonym,BAAI/bge-reranker-large,0.7,0
Veniliornis chocoensis,Picus mineaceus,0.9315,synonym,BAAI/bge-reranker-large,0.7,0
Chrysophlegma miniaceum,Picus miniaceus,0.9962,synonym,BAAI/bge-reranker-large,0.7,1
Xiphidiopicus percussus,Picus percussus,0.9913,synonym,BAAI/bge-reranker-large,0.7,1
Buccanodon duchaillui,Thereiceryx zeylanicus,0.9902,synonym,BAAI/bge-reranker-large,0.7,0
Yungipicus kizuki,Dendrocopos minor,0.9426,synonym,BAAI/bge-reranker-large,0.7,0
Aulacorhynchus prasinus,Bathoceleus hyphalus,0.9992,synonym,BAAI/bge-reranker-large,0.7,0
Psilopogon haemacephalus,Megalaima haemacephala,1.0,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis maculifrons,Dryobates maculifrons,1.0,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon pulcherrimus,Megalaima pulcherrima,0.9994,synonym,BAAI/bge-reranker-large,0.7,1
Celeus galeatus,Dryocopus galeatus,0.9635,synonym,BAAI/bge-reranker-large,0.7,1
Dryobates minor,Dryobates comminutus,0.9714,synonym,BAAI/bge-reranker-large,0.7,1
Buccanodon duchaillui,Barbatula duchaillui,0.9664,synonym,BAAI/bge-reranker-large,0.7,1
Trachyphonus purpuratus,Trachylaemus purpuratus,0.999,synonym,BAAI/bge-reranker-large,0.7,1
Galbula dea,Alcedo dea,0.9949,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon rubricapillus,Picus punctigula,0.9719,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocopos noguchii,Cuculus auratus,0.9958,synonym,BAAI/bge-reranker-large,0.7,0
Sasia africana,Centurus aurifrons,0.9191,synonym,BAAI/bge-reranker-large,0.7,0
Yungipicus ramsayi,Picoides ramsayi,0.995,synonym,BAAI/bge-reranker-large,0.7,1
Melanerpes erythrocephalus,Centurus carolinus,0.8965,synonym,BAAI/bge-reranker-large,0.7,0
Veniliornis mixtus,Picus mixtus,0.9965,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis cassini,Mesopicus cassini,0.9409,synonym,BAAI/bge-reranker-large,0.7,1
Leiopicus mahrattensis,Picus mahrattensis,0.9922,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon franklinii,Picoides stricklandi,0.9919,synonym,BAAI/bge-reranker-large,0.7,0
Dendropicos obsoletus,Dendrocopos obsoletus,0.9909,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon corvinus,Megalaima corvina,0.9999,synonym,BAAI/bge-reranker-large,0.7,1
Trachyphonus purpuratus,Campethera caroli,0.8695,synonym,BAAI/bge-reranker-large,0.7,0
Reinwardtipicus validus,Chrysocolaptes validus,0.888,synonym,BAAI/bge-reranker-large,0.7,1
Sphyrapicus ruber,Dendrocopos moluccensis,0.9802,synonym,BAAI/bge-reranker-large,0.7,0
Yungipicus temminckii,Picoides temminckii,0.9269,synonym,BAAI/bge-reranker-large,0.7,1
Yungipicus kizuki,Picoides kizuki,0.9772,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon haemacephalus,Megalaima faber,0.8481,synonym,BAAI/bge-reranker-large,0.7,0
Piculus chrysochloros,Picus chrysochloros,0.9694,synonym,BAAI/bge-reranker-large,0.7,1
Leuconotopicus fumigatus,Picus carolinus,0.9422,synonym,BAAI/bge-reranker-large,0.7,0
Celeus undatus,Bucco chacuru,0.9367,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus arizonae,Dryobates arizonae,0.9882,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon australis,Picus elegans,0.9946,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus fumigatus,Bucco fuscus,0.9593,synonym,BAAI/bge-reranker-large,0.7,0
Yungipicus temminckii,Dendrocopos temminckii,0.9932,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon rubricapillus,Megalaima rubricapillus,0.9954,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon australis,Bucco dubius,0.9484,synonym,BAAI/bge-reranker-large,0.7,0
Aulacorhynchus sulcatus,Piculus auricularis,0.978,synonym,BAAI/bge-reranker-large,0.7,0
Pteroglossus bailloni,Baillonius bailloni,0.962,synonym,BAAI/bge-reranker-large,0.7,1
Gecinulus rafflesii,Dinopium rafflesii,0.9281,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis mixtus,Picoides mixtus,0.9965,synonym,BAAI/bge-reranker-large,0.7,1
Yungipicus kizuki,Dendrocopos kizuki,0.9998,synonym,BAAI/bge-reranker-large,0.7,1
Leuconotopicus fumigatus,Megalaima oorti,0.9991,synonym,BAAI/bge-reranker-large,0.7,0
Dryocopus martius,Dryobates stricklandi,0.8993,synonym,BAAI/bge-reranker-large,0.7,0
Selenidera piperivora,Selenidera culik,0.9944,synonym,BAAI/bge-reranker-large,0.7,1
Colaptes punctigula,Hylatomus galeatus,0.9986,synonym,BAAI/bge-reranker-large,0.7,0
Chloropicus pyrrhogaster,Dendropicos pyrrhogaster,0.952,synonym,BAAI/bge-reranker-large,0.7,1
Picus sharpei,Gecinus sharpei,0.9989,synonym,BAAI/bge-reranker-large,0.7,1
Leuconotopicus villosus,Picoides villosus,0.916,synonym,BAAI/bge-reranker-large,0.7,1
Lybius melanopterus,Picus arcticus,0.9912,synonym,BAAI/bge-reranker-large,0.7,0
Dryobates cathpharius,Geopicus chrysoides,0.9422,synonym,BAAI/bge-reranker-large,0.7,0
Veniliornis callonotus,Picus callonotus,0.9737,synonym,BAAI/bge-reranker-large,0.7,1
Chloropicus pyrrhogaster,Thripias pyrrhogaster,0.9715,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon rafflesii,Megalaima rafflesii,0.9766,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis affinis,Dryobates affinis,0.9978,synonym,BAAI/bge-reranker-large,0.7,1
Aulacorhynchus albivitta,Pteroglossus albivitta,0.9945,synonym,BAAI/bge-reranker-large,0.7,1
Celeus galeatus,Megalaima henricii,0.9019,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus villosus,Dendrocopos villosus,0.954,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis kirkii,Dryobates kirkii,0.9956,synonym,BAAI/bge-reranker-large,0.7,1
Dendrocopos noguchii,Sapheopipo noguchii,0.9987,synonym,BAAI/bge-reranker-large,0.7,1
Lybius bidentatus,Bucco niger,0.9992,synonym,BAAI/bge-reranker-large,0.7,0
Dryocopus lineatus,Picus lineatus,0.8933,synonym,BAAI/bge-reranker-large,0.7,1
Hemicircus concretus,Picus concretus,1.0,synonym,BAAI/bge-reranker-large,0.7,1
Leuconotopicus borealis,Thripias xantholophus,0.9998,synonym,BAAI/bge-reranker-large,0.7,0
Chloropicus namaquus,Dendropicos namaquus,0.9882,synonym,BAAI/bge-reranker-large,0.7,1
Dendrocoptes medius,Dendropicos medius,0.9775,synonym,BAAI/bge-reranker-large,0.7,1
Pteroglossus aracari,Megalaima franklinii,0.8612,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocopos noguchii,Picoides minor,0.9752,synonym,BAAI/bge-reranker-large,0.7,0
Melanerpes lewis,Ramphastos aracari,0.9524,synonym,BAAI/bge-reranker-large,0.7,0
Psilopogon lineatus,Megalaima lineata,0.8826,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon lagrandieri,Picus arizonae,0.9323,synonym,BAAI/bge-reranker-large,0.7,0
Yungipicus kizuki,Megalaima australis,0.9969,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocoptes dorae,Dendrocopos dorae,0.9706,synonym,BAAI/bge-reranker-large,0.7,1
Celeus undatus,Picus mentalis,0.9757,synonym,BAAI/bge-reranker-large,0.7,0
Piculus flavigula,Picus flavigula,0.9999,synonym,BAAI/bge-reranker-large,0.7,1
Campephilus principalis,Verreauxia africana,0.9965,synonym,BAAI/bge-reranker-large,0.7,0
Colaptes rubiginosus,Picus rubiginosus,0.954,synonym,BAAI/bge-reranker-large,0.7,1
Micropternus brachyurus,Hylatomus schulzii,0.9936,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocoptes medius,Picus pileatus,0.9292,synonym,BAAI/bge-reranker-large,0.7,0
Chloropicus namaquus,Megalaima rafflesii,0.9617,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus villosus,Dryobates villosus,0.9791,synonym,BAAI/bge-reranker-large,0.7,1
Monasa atra,Cuculus ater,0.9857,synonym,BAAI/bge-reranker-large,0.7,1
Dendrocoptes medius,Leiopicus medius,0.9532,synonym,BAAI/bge-reranker-large,0.7,1
Leuconotopicus borealis,Pteroglossus albivitta,0.9888,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocopos major,Dryobates major,0.9933,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon oorti,Megalaima oorti,0.9977,synonym,BAAI/bge-reranker-large,0.7,1
Brachygalba lugubris,Galbula lugubris,0.9672,synonym,BAAI/bge-reranker-large,0.7,1
Melanerpes lewis,Picus lewis,0.9771,synonym,BAAI/bge-reranker-large,0.7,1
Notharchus macrorhynchos,Bucco macrorhynchos,0.9963,synonym,BAAI/bge-reranker-large,0.7,1
Colaptes punctigula,Picus punctigula,0.9927,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon armillaris,Selenidera culik,0.9632,synonym,BAAI/bge-reranker-large,0.7,0
Chrysophlegma miniaceum,Picus percussus,0.8859,synonym,BAAI/bge-reranker-large,0.7,0
Melanerpes aurifrons,Centurus aurifrons,0.9313,synonym,BAAI/bge-reranker-large,0.7,1
Piculus chrysochloros,Neanis kistneri,0.8699,synonym,BAAI/bge-reranker-large,0.7,0
Psilopogon lagrandieri,Megalaima lagrandieri,0.9919,synonym,BAAI/bge-reranker-large,0.7,1
Leuconotopicus fumigatus,Picus canicapillus,0.9923,synonym,BAAI/bge-reranker-large,0.7,0
Dryocopus martius,Picus martius,0.9562,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon faiostrictus,Dryobates chocoensis,0.9834,synonym,BAAI/bge-reranker-large,0.7,0
Campephilus melanoleucos,Picus lecotos,0.8999,synonym,BAAI/bge-reranker-large,0.7,0
Bucco noanamae,Nystactes noanamae,0.964,synonym,BAAI/bge-reranker-large,0.7,1
Capitonides europeus,Cyphos macrodactylus,0.8918,synonym,BAAI/bge-reranker-large,0.7,0
Dendropicos griseocephalus,Dryobates major,0.9612,synonym,BAAI/bge-reranker-large,0.7,0
Bucco tamatia,Nystactes tamatia,0.9788,synonym,BAAI/bge-reranker-large,0.7,1
Gecinulus rafflesii,Mesopicus cassini,0.9379,synonym,BAAI/bge-reranker-large,0.7,0
Veniliornis chocoensis,Picoides nuttallii,0.9337,synonym,BAAI/bge-reranker-large,0.7,0
Picumnus minutissimus,Dryocopus major,0.9676,synonym,BAAI/bge-reranker-large,0.7,0
Veniliornis frontalis,Dryobates frontalis,0.8387,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon faiostrictus,Megalaima faiostricta,0.9685,synonym,BAAI/bge-reranker-large,0.7,1
Dendrocoptes auriceps,Dendrocopos auriceps,0.9259,synonym,BAAI/bge-reranker-large,0.7,1
Colaptes auricularis,Dendrocopos mahrattensis,0.9204,synonym,BAAI/bge-reranker-large,0.7,0
Leiopicus mahrattensis,Picus sanguineus,0.9346,synonym,BAAI/bge-reranker-large,0.7,0
Pteroglossus viridis,Cloronerpes frontalis,0.9836,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocoptes dorae,Megalaima corvina,0.9977,synonym,BAAI/bge-reranker-large,0.7,0
Picus canus,Pincus canus,1.0,synonym,BAAI/bge-reranker-large,0.7,1
Leuconotopicus villosus,Picus villosus,0.9716,synonym,BAAI/bge-reranker-large,0.7,1
Picumnus exilis,Pteroglossus culik,0.9966,synonym,BAAI/bge-reranker-large,0.7,0
Aulacorhynchus atrogularis,Hylatomus pileatus,0.9683,synonym,BAAI/bge-reranker-large,0.7,0
Pteroglossus viridis,Ramphastos viridis,0.9988,synonym,BAAI/bge-reranker-large,0.7,1
Dendrocopos syriacus,Dendrocopos villosus,0.9869,synonym,BAAI/bge-reranker-large,0.7,0
Melanerpes herminieri,Dryobates arizonae,0.944,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocopos major,Picus superciliaris,0.9859,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocopos syriacus,Picus syriacus,0.9936,synonym,BAAI/bge-reranker-large,0.7,1
Dendrocopos leucotos,Picus leucotos,0.9978,synonym,BAAI/bge-reranker-large,0.7,1
Chloropicus xantholophus,Dendropicos xantholophus,0.9983,synonym,BAAI/bge-reranker-large,0.7,1
Yungipicus temminckii,Picus flavinucha,0.6541,not synonym,BAAI/bge-reranker-large,0.7,0
Celeus grammicus,Picus grammicus,0.9998,synonym,BAAI/bge-reranker-large,0.7,1
Colaptes rivolii,Dendropicos dorae,0.9865,synonym,BAAI/bge-reranker-large,0.7,0
Aulacorhynchus prasinus,Pteroglossus prasinus,0.9999,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon oorti,Picus minor,0.9986,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus fumigatus,Veniliornis fumigatus,1.0,synonym,BAAI/bge-reranker-large,0.7,1
Melanerpes lewis,Asyndesmus lewis,0.9954,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis kirkii,Picus kirkii,0.9687,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis mixtus,Picus minutissimus,0.9303,synonym,BAAI/bge-reranker-large,0.7,0
Colaptes rubiginosus,Piculus rubiginosus,0.9885,synonym,BAAI/bge-reranker-large,0.7,1
Veniliornis maculifrons,Megalaima zeylanica,0.9588,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocopos major,Dryobates villosus,0.9844,synonym,BAAI/bge-reranker-large,0.7,0
Veniliornis passerinus,Picus maculifrons,0.9845,synonym,BAAI/bge-reranker-large,0.7,0
Psilopogon franklinii,Megalaima franklinii,0.975,synonym,BAAI/bge-reranker-large,0.7,1
Melanerpes superciliaris,Bucco tectus,0.998,synonym,BAAI/bge-reranker-large,0.7,0
Chloropicus xantholophus,Leiopicus auriceps,0.9947,synonym,BAAI/bge-reranker-large,0.7,0
Aulacorhynchus prasinus,Ramphastos piperivorus,0.9865,synonym,BAAI/bge-reranker-large,0.7,0
Psilopogon eximius,Megalaima eximia,0.9942,synonym,BAAI/bge-reranker-large,0.7,1
Leuconotopicus albolarvatus,Dendrocopos albolarvatus,0.9995,synonym,BAAI/bge-reranker-large,0.7,1
Dendrocoptes medius,Picoides medius,0.9568,synonym,BAAI/bge-reranker-large,0.7,1
Colaptes campestris,Picus campestris,0.9881,synonym,BAAI/bge-reranker-large,0.7,1
Selenidera piperivora,Dryobates fumigatus,0.9351,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocoptes medius,Picus medius,0.9185,synonym,BAAI/bge-reranker-large,0.7,1
Selenidera piperivora,Ramphastos piperivorus,0.9749,synonym,BAAI/bge-reranker-large,0.7,1
Leuconotopicus albolarvatus,Picoides albolarvatus,0.999,synonym,BAAI/bge-reranker-large,0.7,1
Dryobates scalaris,Picus medius,1.0,synonym,BAAI/bge-reranker-large,0.7,0
Picoides tridactylus,Picus tridactylus,0.9346,synonym,BAAI/bge-reranker-large,0.7,1
Campephilus melanoleucos,Picus torquatus,0.9957,synonym,BAAI/bge-reranker-large,0.7,0
Dryocopus schulzii,Hylatomus schulzii,0.972,synonym,BAAI/bge-reranker-large,0.7,1
Yungipicus temminckii,Dinopium rafflesii,0.7244,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus arizonae,Picus arizonae,0.8785,synonym,BAAI/bge-reranker-large,0.7,1
Dendrocoptes medius,Dendrocopos medius,0.9728,synonym,BAAI/bge-reranker-large,0.7,1
Malacoptila fusca,Bucco fuscus,0.8427,synonym,BAAI/bge-reranker-large,0.7,1
Dendropicos obsoletus,Picus noguchii,0.9651,synonym,BAAI/bge-reranker-large,0.7,0
Leuconotopicus borealis,Dendrocopos borealis,0.9999,synonym,BAAI/bge-reranker-large,0.7,1
Yungipicus temminckii,Picoides pubescens,0.9918,synonym,BAAI/bge-reranker-large,0.7,0
Dryocopus pileatus,Picus pileatus,0.9839,synonym,BAAI/bge-reranker-large,0.7,1
Celeus galeatus,Picus galeatus,0.9425,synonym,BAAI/bge-reranker-large,0.7,1
Psilopogon javensis,Megalaima javensis,0.9133,synonym,BAAI/bge-reranker-large,0.7,1
Xiphidiopicus percussus,Pteroglossus spec,0.9857,synonym,BAAI/bge-reranker-large,0.7,0
Psilopogon rafflesii,Picus varius,0.9988,synonym,BAAI/bge-reranker-large,0.7,0
Pteroglossus viridis,Picus nigriceps,0.9625,synonym,BAAI/bge-reranker-large,0.7,0
Dendrocoptes medius,Dryocopus galeatus,0.9892,synonym,BAAI/bge-reranker-large,0.7,0
Capitonides europeus,Picus passerinus,0.9966,synonym,BAAI/bge-reranker-large,0.7,0
Jacamerops aureus,Cryptolybia olivacea,0.9975,synonym,BAAI/bge-reranker-large,0.7,0
Dryobates minor,Dryobates dignus,0.8939,synonym,BAAI/bge-reranker-large,0.7,0
Dryobates minor,Dendrocopos minor,0.9807,synonym,BAAI/bge-reranker-large,0.7,1
Reinwardtipicus validus,Dryobates spilogaster,0.9561,synonym,BAAI/bge-reranker-large,0.7,0
Lybius dubius,Bucco dubius,0.9629,synonym,BAAI/bge-reranker-large,0.7,1
Melanerpes aurifrons,Piculus rivolii,0.8706,synonym,BAAI/bge-reranker-large,0.7,0
