species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Restio multiflorus,Restio paniculatus,0.5263,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Machaerina rubiginosa,Fuirena rubiginosa,0.6673,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Carex vallis-rosetto,Vincentia anceps,0.327,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Quesnelia arvensis,Restio stenocoleus,0.4198,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Neololeba amahussana,Sorghum orientale,0.295,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ficinia indica,Baumea milnei,0.3458,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Schoenus dregeanus,Encholirium piresianum,0.4054,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Alcantarea regina,Poa subfastigiata,0.3124,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Restio perplexus,Mezobromelia fulgens,0.1195,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cleistogenes serotina,Chamaeraphis muricata,0.2698,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Brocchinia hechtioides,Brocchinia cryptantha,0.8969,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Sesleria robusta,Scirpus triqueter,0.4323,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Catapodium mamoraeum,Nardurus mamoraeus,0.6106,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Xyroschoenus hornei,Costularia hornei,0.5345,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Phacelurus speciosus,Andropogon speciosus,0.6018,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Festuca humilior,Hypogynium arrectum,0.423,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Bolboschoenus glaucus,Scirpus glaucus,0.5782,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bulbostylis juncoides,Festuca multiflora,0.3172,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sasa senanensis,Sasa pilosa,0.6236,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Indocalamus decorus,Syngonanthus heterophyllus,0.4202,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ficinia laevis,Xyris dilungensis,0.4128,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Elymandra lithophila,Sorghum lithophilum,0.3875,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Neoregelia princeps,Nidularium princeps,0.6321,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Schoenoplectus triquetrer,Billbergia roseomarginata,0.3137,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Hypolytrum chevalieri,Mapania chevalieri,0.3386,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Festuca purpurascens,Bromus loliaceus,0.3935,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Carex phacota,Carex fauriae,0.6783,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Machaerina laxa,Machaerina gracilis,0.664,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Fimbristylis juncea,Scirpus acuminatus,0.3485,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Pseudoroegneria spicata,Agropyron divergens,0.2907,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Comanthera xeranthemoides,Paepalanthus xeranthemoides,0.6443,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Pseudaraeococcus chlorocarpus,Araeococcus chlorocarpus,0.7877,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Hesperostipa curtiseta,Eriachne triseta,0.2963,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Amphiscirpus nevadensis,Brachypodium longisetum,0.5174,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Dimeria ornithopoda,Dimeria tenera,0.7362,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Werauhia vulcanicola,Vriesea vulcanicola,0.6636,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cinnagrostis velutina,Deyeuxia velutina,0.5542,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Juncus inundatus,Juncus scalovenicus,0.8526,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Werauhia uxoris,Vriesea uxoris,0.5492,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Himalayacalamus collaris,Andropogon stagninus,0.4385,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sincoraea hatschbachii,Danthonia rigida,0.3484,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ficinia nodosa,Sclerochloa hemipoa,0.4777,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Neoregelia spectabilis,Aregelia spectabilis,0.696,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Hohenbergia eriantha,Cladium teretifolium,0.2973,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Guzmania osyana,Caraguata osyana,0.7599,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Paramapania parvibractea,Bulbostylis spadicea,0.3796,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leptochloa mucronata,Tillandsia lutheriana,0.3454,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Scleria naumanniana,Scleria ovuligera,0.696,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Guzlandsia barbiei,Gravisia capitata,0.4811,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Tetraria bromoides,Ischyrolepis schoenoides,0.4526,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Scleria vaginata,Tonduzia macrophylla,0.2649,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Dyckia tuberosa,Dyckia coccinea,0.8226,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Billbergia amoena,Nothoholcus lanatus,0.5167,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Chloris filiformis,Cynosurus filiformis,0.514,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Oplismenus compositus,Oplismenus patens,0.7439,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Gahnia lanigera,Cladium medium,0.16,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Polytoca javanica,Quesnelia hoehnei,0.3453,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leiothrix curvifolia,Dupatya curvifolia,0.6349,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bromelia scarlatina,Scleria amphigaea,0.4681,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Chrysopogon pallidus,Holcus pallidus,0.6646,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Lindmania guianensis,Cottendorfia guianensis,0.5266,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Luzula brachyphylla,Luzula patagonica,0.5965,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Staberoha distachyos,Restio distachyos,0.7307,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Wittmackia lingulata,Bromelia lingulata,0.5988,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bulbostylis laniceps,Andropogon reedii,0.4661,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sporadanthus caudatus,Danthonia antarctica,0.2302,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Guzmania plumieri,Brocchinia plumieri,0.6685,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Neololeba atra,Chondropetalum hookerianum,0.4832,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sasa magnifica,Sasaella magnifica,0.7842,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Luzula antarctica,Cymbopogon chrysargyreus,0.1584,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ficinia tristachya,Scirpus conostachys,0.4613,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Neololeba atra,Arundarbor atra,0.405,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Aphelia pumilio,Brizula pumilio,0.5437,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Chloris virgata,Chloris tetrastachys,0.6954,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Fimbristylis polytrichoides,Sasa hattoriana,0.0819,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Catabrosa aquatica,Regelia chlorosticta,0.5565,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Rhynchospora elliottii,Tillandsia unilateralis,0.4601,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Hypodiscus rugosus,Anarthria calovaginata,0.5129,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ichnanthus ephemeroblepharis,Pironneava roseocaerulea,0.4297,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Krenakia humilis,Cryptangium humile,0.5874,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Catopsis nitida,Anadelphia triseta,0.567,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leymus shanxiensis,Leymus dilatatus,0.8178,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Sasaella ramosa,Nipponocalamus sadoensis,0.1548,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leymus racemosus,Triticum sabulosum,0.4396,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bulbostylis asperula,Scirpus asperulus,0.609,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Fimbristylis vahlii,Dichostylis congesta,0.5034,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Schizachyrium microstachyum,Xyris aemula,0.1565,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leptochloa mucronata,Costularia nervosa,0.3679,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sasaella sadoensis,Pleioblastus sadoensis,0.5842,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Lasiacis maculata,Panicum megacarpum,0.2681,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Abildgaardia triflora,Sasa hubeiensis,0.4544,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cleistogenes serotina,Alepyrum pumilio,0.2416,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leymus karelinii,Isolepis bulbosa,0.6002,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Luzula purpureosplendens,Luzula purpurea,0.8065,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Gahnia schoenoides,Abildgaardia pallescens,0.4611,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Chrysopogon aciculatus,Holcus aciculatus,0.5681,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Holcus lanatus,Festuca spicata,0.4879,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Syngonanthus angolensis,Xyris simulans,0.147,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sasaella hidaensis,Sasaella exsaniosa,0.6942,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Tillandsia polystachia,Platystachys polystachia,0.6141,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Mosdenia leptostachys,Panicum novae-hollandiae,0.455,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Scleria martii,Scleria cyperinoides,0.7793,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Guadua trinii,Regelia tristis,0.351,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Bromelia scarlatina,Karatas scarlatina,0.392,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Oldeania alpina,Restio laxus,0.4061,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ixophorus unisetus,Leymotrix ajanensis,0.4112,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Arundo donax,Arundo mediterranea,0.6165,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Luzula brunnea,Luzula brunnea,1.0,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Carex dacica,Carex anguillata,0.7661,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Fosterella rojasii,Lindmania rojasii,0.5592,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Festuca abortiva,Festuca abortiva,1.0,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Colanthelia rhizantha,Oplismenus foliaceus,0.3277,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cortaderia egmontiana,Cortaderia minima,0.7096,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Carex phacota,Poa chinensis,0.3886,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Comanthera reflexa,Leiothrix amazonica,0.4921,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Catopsis sessiliflora,Catopsis aloides,0.8093,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Vriesea dissitiflora,Tillandsia dissitiflora,0.547,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Rhynchospora hassleri,Rhynchospora viridilutea,0.8802,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Machaerina glomerata,Brizula muelleri,0.4113,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Puya ferruginea,Arctagrostis calamagrostidiformis,0.1105,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Rhynchospora vulcani,Rhynchospora ecuadorensis,0.8341,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Aechmea carvalhoi,Leiothrix araxaensis,0.3064,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Scleria cyperina,Scleria cyperiana,0.9797,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cytogonidium leptocarpoides,Restio leptocarpoides,0.5976,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Neoregelia carcharodon,Mnesithea pubescens,0.5081,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Puya lehmanniana,Pitcairnia pastoensis,0.1618,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cinnagrostis breviaristata,Billbergia breauteana,0.587,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leymus divaricatus,Elymus regelii,0.6194,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Billbergia pyramidalis,Vriesea tillii,0.5124,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leiothrix flagellaris,Paepalanthus flagellaris,0.6616,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Typha glauca,Typha kuzmiczevii,0.5118,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Werauhia picta,Vriesea picta,0.4529,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Syngonanthus caulescens,Pitcairnia lindenii,0.4812,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Sincoraea rafaelii,Orthophytum rafaelii,0.5979,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Leptocarpus tenax,Donax bifarius,0.3398,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Calyptrocarya glomerulata,Dichromena fragifera,0.4733,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Cutandia memphitica,Dactylis memphitica,0.6456,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Chrysopogon gryllus,Rhaphis echinulata,0.4355,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Carex brunnescens,Carex persoonii,0.8005,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bulbostylis warei,Isolepis sieberi,0.4992,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Lutheria glutinosa,Tillandsia glutinosa,0.6457,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bulbostylis scabra,Polypogon rioplatensis,0.1354,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Neoregelia pineliana,Billbergia mooreana,0.5067,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Schoenus tendo,Mapania tumida,0.2601,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Eriachne mucronata,Cyathochaeta teretifolia,0.2413,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Paepalanthus engleri,Lepironia macrocephala,0.4299,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ficinia radiata,Isolepis radiata,0.4922,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Schoenus lucidus,Epischoenus lucidus,0.7193,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Polypogon viridis,Polypogon subverticillatus,0.7404,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Desmocladus virgatus,Hypolaena vestita,0.3594,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Juncus capensis,Scirpus chamissonis,0.5476,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Polypogon magellanicus,Guadua glaziowii,0.176,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Holcus notarisii,Juncus luzulinus,0.5664,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leiothrix mucronata,Dupatya lingulata,0.5058,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cortaderia selloana,Everardia erectolaxa,0.3693,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Syngonanthus verticillatus,Dupatya verticillata,0.4153,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bulbostylis argenteobrunea,Abildgaardia argenteobrunea,0.6409,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Restio saroclados,Sasa hozuensis,0.2046,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Carex dacica,Bulbostylis albescens,0.2065,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Greigia berteroi,Melancranis trigyna,0.3529,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ichnanthus ephemeroblepharis,Ichnanthus serratus,0.8256,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Sasa palmata,Dichromena fragifera,0.2063,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Chloris rufescens,Chloris peregrina,0.8141,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Elegia axillaris,Elegia axillaris,1.0,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ananas comosus,Juncoides macusaniensis,0.3348,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Paracolpodium colchicum,Bromelia blanda,0.44,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Comanthera centauroides,Comanthera glabra,0.5124,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Danthoniopsis petiolata,Aechmea limae,0.1838,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Arctagrostis arundinacea,Arctagrostis calamagrostidiformis,0.8435,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Aechmea fasciata,Billbergia rufa,0.459,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Rhynchospora nivea,Leersia australis,0.4697,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Restio festuciformis,Caraguata virescens,0.3672,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Cannomois robusta,Thamnochortus robustus,0.6288,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Lagenocarpus parvulus,Cryptangium parvulum,0.4283,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Luzula pilosa,Syngonanthus hatschbachii,0.1718,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Bromelia redoutei,Bromelia lasiantha,0.8621,synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Bolboschoenus capensis,Scirpus capensis,0.6584,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Deuterocohnia brevifolia,Gahnia arthrophylla,0.5773,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Paramapania rostrata,Uralepis alopecuroides,0.2643,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Mapania pacifica,Lamprothyrsus hieronymi,0.1967,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Luzula purpureosplendens,Luzula elegans,0.4824,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ficinia gracilis,Isolepis commutata,0.342,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Oropetium roxburghianum,Sasa inexpectans,0.2236,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Schoenoplectus litoralis,Scirpus thermalis,0.4353,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Typha lugdunensis,Malacochaete riparia,0.4171,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Amphibromus quadridentulus,Avena quadridentula,0.5378,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Corynephorus articulatus,Mariscus aristatus,0.3399,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Blysmus rufus,Holcus elongatus,0.5051,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Bulbostylis juncoides,Rhynchospora stelligera,0.438,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Luzula sudetica,Gymnodes sudetica,0.4468,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Comanthera elegans,Paepalanthus elegans,0.6871,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Duckea flava,Rapatea flava,0.6608,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bulbostylis schoenoides,Pepinia sprucei,0.4566,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Paepalanthus incanus,Eriophorum angustifolium,0.5748,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Dyckia selloana,Dyckia myriostachya,0.6879,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Carex pellita,Carex pellita,1.0,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Vriesea drewii,Tillandsia drewii,0.6349,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Schoenoplectus etuberculatus,Schoenoplectus etuberculatus,1.0,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Carex esenbeckii,Hemicarex hookeri,0.4969,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Tillandsia discolor,Sasaella otayana,0.0097,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Chloris pumilio,Juncus flavescens,0.5405,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Festuca chrysophylla,Festuca meyenii,0.7493,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Bonia saxatilis,Indocalamus solidus,0.4142,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Schoenoplectus triqueter,Pandanophyllum zeylanicum,0.3224,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Eduandrea selloana,Latipes inermis,0.4126,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Pitcairnia moritziana,Scleria setosoasperula,0.327,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Chrysopogon nodulibarbis,Scirpus buchenaui,0.5285,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Werauhia hygrometrica,Sasaella iwabuchii,0.3007,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Diplacrum guianense,Heleogiton lejeunei,0.1704,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Leymus angustus,Elymus angustatus,0.7359,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Mapania pycnostachya,Orthopogon aemulus,0.314,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ichnanthus hirtus,Navicularia hirta,0.4544,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ehrhartia uniglumis,Pothuava roberto-anselmoi,0.176,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Scleria rugosa,Schmidtia utricularia,0.298,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Juncus niger,Agrostis filiformis,0.2906,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Schoenus nigricans,Guzmania cerifera,0.5009,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Bulbostylis microrotundata,Fosterella latifolia,0.3848,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Arundo fax,Cymbopogon diplandrus,0.1696,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Hechtia liebmannii,Hechtia tehuacana,0.5746,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Chloris radiata,Chondrosum ciliatum,0.5213,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Ananas comosus,Ananas bracteatus,0.745,synonym,sentence-transformers/all-mpnet-base-v2,0.7,1
Paepalanthus divaricatus,Lachnocaulon floridanum,0.5125,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Ficinia tristachya,Kengyilia longiaristata,0.4737,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
Kengyilia grandiglumis,Sasaella hashimotoi,0.1689,not synonym,sentence-transformers/all-mpnet-base-v2,0.7,0
