species,oldSpeciesCanonicalName,similarity,prediction,model,threshold
Phthonerodes scotarcha,Psilosceles dichochroa,0.279,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Iulactis insignis,Dectobathra insignis,0.5225,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Xylodryadella cryeranthes,Xylodryas cryeranthes,0.9308,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Neospastis encryphias,Agriophara encryphias,0.5023,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Neospastis ichnaea,Stenoma ichnaea,0.6264,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Philarista porphyrinella,Brunia intersecta,0.1034,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Philarista porphyrinella,Cryptolechia porphyrinella,0.6527,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cyanocrates grandis,Cyanocrates signata,0.684,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cyanocrates grandis,Ommatothelxis grandis,0.5109,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lichenaula afflictella,Cryptolechia afflictella,0.5734,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lichenaula lichenea,Lichenaula lichenaea,0.9404,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lichenaula cryptoleuca,Phthonerodes cryptoleuca,0.4939,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lichenaula laniata,Lichenaula sternoides,0.7067,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lichenaula comparella,Lichenaula callisema,0.7391,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lichenaula comparella,Oecophora comparella,0.5899,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lichenaula anthracopsara,Phthonerodes anthracopsara,0.466,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lichenaula phloeochroa,Lichenaula provisa,0.7525,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lichenaula maculosa,Polynesa maculosa,0.6339,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Heterochyta aprepta,Heterochyta abrepta,0.846,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Heterochyta aprepta,Macrobela aprepta,0.4881,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Heterochyta infesta,Heterobathra infesta,0.7773,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Catoryctis leucomerata,Phthonerodes leucomerata,0.5438,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Catoryctis sciastis,Xylorycta sciastis,0.777,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Catoryctis subnexella,Oecophora subnexella,0.5941,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Catoryctis subparallela,Oecophora fissulella,0.3106,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Catoryctis subparallela,Oecophora nexella,0.3406,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Catoryctis subparallela,Oecophora subparallela,0.4581,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Brachybelistis blackburnii,Cryptophaga blackburnii,0.5951,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Brachybelistis pentachroa,Xylorycta pentachroa,0.5669,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Telecrates desmochrysa,Telecrates nigricansella,0.6447,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Telecrates laetiorella,Oecophora laetiorella,0.4831,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Telecrates melanochrysa,Xylorycta melanochrysa,0.5277,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Gomphoscopa catoryctopsis,Pachycera catoryctopsis,0.6632,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Thymiatris allocrossa,Lichenaula allocrossa,0.4406,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Thymiatris cephalochra,Xylorycta cephalochra,0.5261,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Leptobelistis isthmodes,Oegoconia isthmodes,0.5248,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila acrochroa,Xylorycta acrochroa,0.5833,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila discalis,Acontia discalis,0.3566,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila discalis,Lichenaula inscripta,0.1673,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila discalis,Lichenaula ombralota,0.2392,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila discalis,Lichenaula oxygona,0.234,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila electella,Oecophora electella,0.685,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila eucrines,Lichenaula eucrines,0.4516,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila micradelpha,Lichenaula micradelpha,0.4388,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila pyrgodes,Plectophila ascripta,0.7638,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Plectophila thiophanes,Xylorycta thiophanes,0.6456,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Potniarcha hierastis,Cryptophaga hierastis,0.6528,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zaphanaula hemileuca,Antiopala moderata,0.2851,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zaphanaula hemileuca,Oecophora hemileuca,0.5779,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zaphanaula hemileuca,Peltophora leucoplaca,0.4603,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zaphanaula hemileuca,Zaphanaula diffusa,0.807,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zaphanaula hemileuca,Zaphanaula xenophila,0.673,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella aphanozona,Cophomantis aphanozona,0.9034,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella artonoma,Cophomantis artonoma,0.8727,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella bifrenata,Onebala bifrenata,0.4907,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella bythota,Onebala bythota,0.3587,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella crypsizyga,Onebala crypsizyga,0.4637,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella cubiculata,Onebala cubiculata,0.5043,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella cyclopodes,Onebala cyclopodes,0.491,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella elaphopis,Onebala elaphopis,0.3686,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella ephanozona,Cophomantis ephanozona,0.9052,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella eremota,Onebala eremota,0.3021,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella furnaria,Lecithocera furnaria,0.5687,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella homogramma,Onebala homogramma,0.467,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella lychnocentra,Styloceros lychnocentra,0.6815,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella myadelpha,Onebala myadelpha,0.4084,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella osphrantica,Cophomantis osphrantica,0.8325,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella pumicata,Cophomantis pumicata,0.8955,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Cophomantella syngonarcha,Cophomantis syngonarcha,0.874,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Hylypnes isosticha,Odites isosticha,0.4844,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Hylypnes leptosticta,Cryptolechia leptosticta,0.5918,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Hylypnes pudica,Odites pudica,0.5324,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eupetochira xystopala,Nephantis xystopala,0.6627,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Xylomimetes trachyptera,Pilostibes trachyptera,0.5454,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Arignota stercorata,Xylorycta stercorata,0.4958,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zauclophora metaphaeella,Safra metaphaeella,0.6415,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zauclophora muscerdella,Cryptolechia muscerdella,0.6204,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zauclophora pelodes,Xylorycta cirrhodes,0.3262,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Zauclophora procellosa,Clerarcha procellosa,0.6668,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scieropepla orthosema,Procometis orthosema,0.725,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scieropepla reversella,Cryptolechia abrosella,0.3823,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scieropepla reversella,Cryptolechia reversella,0.5123,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scieropepla serica,Tanyzancla serica,0.5615,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scieropepla serina,Procometis trispora,0.5133,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Scieropepla typhicola,Scieropepla typicola,0.9143,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Pilostibes basivitta,Marisba basivitta,0.5813,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Pilostibes basivitta,Pilostibes enchidias,0.8074,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Thysiarcha ecclesiastis,Cryptophasa ecclesiastis,0.6227,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Paralypusa chinensis,Pseudatemelia chinensis,0.5187,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea fagella,Chimabacche fagella,0.6668,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea fagella,Chimabacche nolckenella,0.2834,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea fagella,Diurnea dormoyella,0.7057,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea fagella,Diurnea nolckenella,0.6323,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea fagella,Tinea fagella,0.7285,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea fumida,Dasystoma fumida,0.5086,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea fumida,Sciaphila fumida,0.5306,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea lipsiella,Chimabacche phryganella,0.2815,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea lipsiella,Diurnea lipsiella,1.0,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea lipsiella,Diurnea novembris,0.6821,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea lipsiella,Diurnea phryganella,0.6886,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Diurnea lipsiella,Lemmatophila phryganella,0.2419,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Dasystoma kurentzovi,Cheimophila kurentzovi,0.5045,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Dasystoma salicella,Cheimophila salicella,0.5277,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Dasystoma salicella,Hercyna rufocrinitalis,0.416,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Dasystoma salicella,Lemmatophila salicella,0.5779,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea aeneella,Borkhausenia aeneella,0.5641,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea colurnella,Borkhausenia colurnella,0.6423,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea colurnella,Borkhausenia pulverosella,0.4628,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea colurnella,Pseudatemelia colurnella,0.6338,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea detrimentella,Borkhausenia detrimentella,0.5003,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea detrimentella,Pseudatemelia detrimentella,0.5975,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea elsae,Borkhausenia elsae,0.7189,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea elsae,Pseudatemelia elsae,0.7104,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea filiella,Borkhausenia filiella,0.6169,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea filiella,Pseudatemelia filiella,0.574,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea flavifrontella,Borkhausenia flavifrontella,0.7085,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea flavifrontella,Pseudatemelia flavifrontella,0.6925,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea flavifrontella,Tubuliferola flavifrontella,0.6989,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea fuscifrontella,Agnoea evanescens,0.6709,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea fuscifrontella,Blastobasis evanescens,0.3196,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea fuscifrontella,Borkhausenia fuscifrontella,0.6501,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea fuscifrontella,Pseudatemelia fuscifrontella,0.6289,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea josephinae,Pseudatemelia josephinae,0.7406,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea langohri,Pseudatemelia langohri,0.4991,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea latipennella,Pseudatemelia latipennella,0.647,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea lavandulae,Borkhausenia ardosiella,0.4843,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea lavandulae,Borkhausenia lavandulae,0.6177,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea lavandulae,Borkhausenia pulverisquamis,0.3922,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea lavandulae,Oecophora ardosiella,0.5318,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea lavandulae,Pseudatemelia lavandulae,0.6296,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea pallidella,Borkhausenia pallidella,0.5816,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea pallidella,Pseudatemelia pallidella,0.5915,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea semifuscata,Pseudatemelia semifuscata,0.5307,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea subgilvida,Pseudatemelia subgilvida,0.5258,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea subgilvida,Tubuliferola subgilvida,0.5548,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea subochreella,Agnoea panzerella,0.6067,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea subochreella,Pseudatemelia panzerella,0.3144,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea subochreella,Pseudatemelia subochreella,0.5126,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea subochreella,Tubuliferola subochreella,0.5989,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea synchrozella,Pseudatemelia synchrozella,0.6019,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.7062,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Atosia doenia,Parasa doenia,0.6633,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Eukarschia mitis,Gephyrophora mitis,0.5595,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euphlyctina phaeopasta,Araeogyia phaeopasta,0.5449,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lithacodes fasciola,Limacodes fasciola,0.7667,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lithacodes fasciola,Lithacodes belfragei,0.541,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lithacodes fasciola,Lithacodes divergens,0.4219,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lithacodes fasciola,Lithacodes laticlavia,0.5768,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Lithacodes fiskeana,Tortricidia fiskeana,0.5682,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Parapluda incincta,Apluda incincta,0.5649,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Parapluda incincta,Apluda schaliphlebia,0.4276,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Parapluda incincta,Parapluda schaliphlebia,0.6825,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Parapluda invitabilis,Apluda similis,0.352,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Parapluda invitabilis,Heterogenea invitabilis,0.5706,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Parapluda invitabilis,Parapluda similis,0.6816,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Parapluda monogramma,Apluda monogramma,0.5291,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Parapluda syngrapha,Apluda syngrapha,0.6966,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea aemilia,Bombyx aemilia,0.5953,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea aemilia,Euclea discolor,0.6742,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea bidiscalis,Miresa doriens,0.2384,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea byrne,Metraga byrne,0.7887,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea cippus,Bombyx cippus,0.5047,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea cippus,Phalaena cippus,0.547,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea copac,Neomiresa copac,0.681,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Empretia paenulata,0.3717,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Euclea bifida,0.6887,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Euclea elliotii,0.6971,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Euclea ferruginea,0.6121,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Euclea interjecta,0.6313,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Euclea mira,0.7453,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Euclea monitor,0.5012,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Euclea strigata,0.6857,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Euclea viridiclava,0.6719,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Limacodes argentata,0.2755,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Limacodes delphinii,0.5673,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Limacodes querceti,0.3201,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Limacodes quercicola,0.3071,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Nochelia tardigrada,0.4946,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Nyssia varia,0.3301,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Parasa excisa,0.4159,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Parasa incisa,0.3757,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea delphinii,Sibine varia,0.336,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea determinata,Metraga costilinea,0.2757,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea dicolon,Phalaena dicolon,0.5877,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea diversa,Euclea retroversa,0.7314,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea diversa,Semyra diversa,0.7442,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea diversa,Teinorhyncha vericrux,0.3324,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea dolosa,Hydrias dolosa,0.5717,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea norba,Sibine norba,0.5815,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea plugma,Euclea chiriquensis,0.6176,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea plugma,Euclea zygia,0.6734,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea plugma,Metraga colle,0.259,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea plugma,Metraga hoboa,0.2802,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea plugma,Metraga perplexa,0.3327,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea plugma,Phalaena plugma,0.585,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea rufa,Neomires rufa,0.6302,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Euclea spadicis,Monoleuca spadicis,0.5966,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Pectinarosa alastor,Altha alastor,0.3906,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Melinaria campagnei,Parasa campagnei,0.5685,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Melinaria repanda,Neaera repanda,0.6001,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Melinaria repanda,Parasa repanda,0.586,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Caffricola cloeckneria,Bombyx cloeckneria,0.5703,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Heringocena andobo,Pseudomocena andobo,0.5806,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Heringocena difficilis,Pseudomocena difficilis,0.5971,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Vipsania melanois,Pseudovipsania melanois,0.6642,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Vipsania schevi,Lithacodes schevi,0.452,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosoideus flavidorsalis,Heterogena flavidorsalis,0.6184,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
Narosoideus flavidorsalis,Narosoideus flavissima,0.9146,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7
