species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Lybius melanopterus,Pogonornis melanopterus,0.9991,synonym,openai-community/gpt2,0.7,1
Psilopogon flavifrons,Pogonornis melanopterus,0.9967,synonym,openai-community/gpt2,0.7,0
Dendrocoptes medius,Bucco zeylanicus,0.9974,synonym,openai-community/gpt2,0.7,0
Dendrocoptes auriceps,Picus borealis,0.9958,synonym,openai-community/gpt2,0.7,0
Picoides arcticus,Picus arcticus,0.9989,synonym,openai-community/gpt2,0.7,1
Celeus flavus,Picus principalis,0.9938,synonym,openai-community/gpt2,0.7,0
Picus sharpei,Dendropicos xantholophus,0.9969,synonym,openai-community/gpt2,0.7,0
Lybius dubius,Hypopicus hyperythrus,0.9959,synonym,openai-community/gpt2,0.7,0
Monasa nigrifrons,Dryobates callonotus,0.9974,synonym,openai-community/gpt2,0.7,0
Veniliornis mixtus,Galbula lugubris,0.9989,synonym,openai-community/gpt2,0.7,0
Veniliornis lignarius,Aulacorhamphus caeruleogularis,0.9981,synonym,openai-community/gpt2,0.7,0
Psilopogon asiaticus,Picus lewis,0.998,synonym,openai-community/gpt2,0.7,0
Colaptes auratus,Picus galeatus,0.9988,synonym,openai-community/gpt2,0.7,0
Dryobates pubescens,Megalaima incognita,0.9988,synonym,openai-community/gpt2,0.7,0
Melanerpes carolinus,Centurus carolinus,0.9987,synonym,openai-community/gpt2,0.7,1
Veniliornis nigriceps,Picus kirkii,0.9986,synonym,openai-community/gpt2,0.7,0
Celeus undatus,Picoides ramsayi,0.9934,synonym,openai-community/gpt2,0.7,0
Dryocopus pileatus,Campethera nivosa,0.997,synonym,openai-community/gpt2,0.7,0
Psilopogon chrysopogon,Megalaima chrysopogon,0.9987,synonym,openai-community/gpt2,0.7,1
Psilopogon corvinus,Picoides villosus,0.9972,synonym,openai-community/gpt2,0.7,0
Leuconotopicus fumigatus,Dryobates fumigatus,0.9988,synonym,openai-community/gpt2,0.7,1
Nonnula rubecula,Picus syriacus,0.9968,synonym,openai-community/gpt2,0.7,0
Leuconotopicus stricklandi,Picoides albolarvatus,0.9984,synonym,openai-community/gpt2,0.7,0
Psilopogon asiaticus,Picoides maculatus,0.9985,synonym,openai-community/gpt2,0.7,0
Gecinulus rafflesii,Nystactes noanamae,0.9976,synonym,openai-community/gpt2,0.7,0
Leuconotopicus albolarvatus,Picoides arizonae,0.999,synonym,openai-community/gpt2,0.7,0
Melanerpes superciliaris,Centurus superciliaris,0.9972,synonym,openai-community/gpt2,0.7,1
Melanerpes candidus,Picus candidus,0.9987,synonym,openai-community/gpt2,0.7,1
Dryobates cathpharius,Picus grammicus,0.9948,synonym,openai-community/gpt2,0.7,0
Yungipicus canicapillus,Picus canicapillus,0.9991,synonym,openai-community/gpt2,0.7,1
Celeus flavus,Picus flavus,0.9954,synonym,openai-community/gpt2,0.7,1
Aulacorhynchus prasinus,Picoides obsoletus,0.9966,synonym,openai-community/gpt2,0.7,0
Yungipicus maculatus,Picoides maculatus,0.9992,synonym,openai-community/gpt2,0.7,1
Veniliornis kirkii,Picumnus micromegas,0.9985,synonym,openai-community/gpt2,0.7,0
Dendrocoptes auriceps,Chloropicoides rafflesii,0.9977,synonym,openai-community/gpt2,0.7,0
Sasia africana,Verreauxia africana,0.9984,synonym,openai-community/gpt2,0.7,1
Lybius bidentatus,Pogonornis bidentatus,0.9984,synonym,openai-community/gpt2,0.7,1
Capitonides europeus,Trachyphonus europeus,0.9983,synonym,openai-community/gpt2,0.7,1
Aulacorhynchus sulcatus,Dendrocopos pubescens,0.9969,synonym,openai-community/gpt2,0.7,0
Dryobates cathpharius,Dendrocopos cathpharius,0.9983,synonym,openai-community/gpt2,0.7,1
Psilopogon faber,Dendropicos namaquus,0.995,synonym,openai-community/gpt2,0.7,0
Veniliornis chocoensis,Picus mineaceus,0.9973,synonym,openai-community/gpt2,0.7,0
Chrysophlegma miniaceum,Picus miniaceus,0.9981,synonym,openai-community/gpt2,0.7,1
Xiphidiopicus percussus,Picus percussus,0.9979,synonym,openai-community/gpt2,0.7,1
Buccanodon duchaillui,Thereiceryx zeylanicus,0.9957,synonym,openai-community/gpt2,0.7,0
Yungipicus kizuki,Dendrocopos minor,0.9966,synonym,openai-community/gpt2,0.7,0
Aulacorhynchus prasinus,Bathoceleus hyphalus,0.9972,synonym,openai-community/gpt2,0.7,0
Psilopogon haemacephalus,Megalaima haemacephala,0.9976,synonym,openai-community/gpt2,0.7,1
Veniliornis maculifrons,Dryobates maculifrons,0.9995,synonym,openai-community/gpt2,0.7,1
Psilopogon pulcherrimus,Megalaima pulcherrima,0.9977,synonym,openai-community/gpt2,0.7,1
Celeus galeatus,Dryocopus galeatus,0.9968,synonym,openai-community/gpt2,0.7,1
Dryobates minor,Dryobates comminutus,0.9985,synonym,openai-community/gpt2,0.7,1
Buccanodon duchaillui,Barbatula duchaillui,0.9991,synonym,openai-community/gpt2,0.7,1
Trachyphonus purpuratus,Trachylaemus purpuratus,0.9988,synonym,openai-community/gpt2,0.7,1
Galbula dea,Alcedo dea,0.9989,synonym,openai-community/gpt2,0.7,1
Psilopogon rubricapillus,Picus punctigula,0.9973,synonym,openai-community/gpt2,0.7,0
Dendrocopos noguchii,Cuculus auratus,0.9969,synonym,openai-community/gpt2,0.7,0
Sasia africana,Centurus aurifrons,0.9959,synonym,openai-community/gpt2,0.7,0
Yungipicus ramsayi,Picoides ramsayi,0.9993,synonym,openai-community/gpt2,0.7,1
Melanerpes erythrocephalus,Centurus carolinus,0.9976,synonym,openai-community/gpt2,0.7,0
Veniliornis mixtus,Picus mixtus,0.999,synonym,openai-community/gpt2,0.7,1
Veniliornis cassini,Mesopicus cassini,0.9983,synonym,openai-community/gpt2,0.7,1
Leiopicus mahrattensis,Picus mahrattensis,0.9991,synonym,openai-community/gpt2,0.7,1
Psilopogon franklinii,Picoides stricklandi,0.9972,synonym,openai-community/gpt2,0.7,0
Dendropicos obsoletus,Dendrocopos obsoletus,0.9993,synonym,openai-community/gpt2,0.7,1
Psilopogon corvinus,Megalaima corvina,0.9975,synonym,openai-community/gpt2,0.7,1
Trachyphonus purpuratus,Campethera caroli,0.9967,synonym,openai-community/gpt2,0.7,0
Reinwardtipicus validus,Chrysocolaptes validus,0.9975,synonym,openai-community/gpt2,0.7,1
Sphyrapicus ruber,Dendrocopos moluccensis,0.9976,synonym,openai-community/gpt2,0.7,0
Yungipicus temminckii,Picoides temminckii,0.9993,synonym,openai-community/gpt2,0.7,1
Yungipicus kizuki,Picoides kizuki,0.9993,synonym,openai-community/gpt2,0.7,1
Psilopogon haemacephalus,Megalaima faber,0.9956,synonym,openai-community/gpt2,0.7,0
Piculus chrysochloros,Picus chrysochloros,0.9977,synonym,openai-community/gpt2,0.7,1
Leuconotopicus fumigatus,Picus carolinus,0.9988,synonym,openai-community/gpt2,0.7,0
Celeus undatus,Bucco chacuru,0.9916,synonym,openai-community/gpt2,0.7,0
Leuconotopicus arizonae,Dryobates arizonae,0.9992,synonym,openai-community/gpt2,0.7,1
Psilopogon australis,Picus elegans,0.9919,synonym,openai-community/gpt2,0.7,0
Leuconotopicus fumigatus,Bucco fuscus,0.9958,synonym,openai-community/gpt2,0.7,0
Yungipicus temminckii,Dendrocopos temminckii,0.9984,synonym,openai-community/gpt2,0.7,1
Psilopogon rubricapillus,Megalaima rubricapillus,0.9979,synonym,openai-community/gpt2,0.7,1
Psilopogon australis,Bucco dubius,0.9962,synonym,openai-community/gpt2,0.7,0
Aulacorhynchus sulcatus,Piculus auricularis,0.9939,synonym,openai-community/gpt2,0.7,0
Pteroglossus bailloni,Baillonius bailloni,0.9987,synonym,openai-community/gpt2,0.7,1
Gecinulus rafflesii,Dinopium rafflesii,0.9995,synonym,openai-community/gpt2,0.7,1
Veniliornis mixtus,Picoides mixtus,0.9993,synonym,openai-community/gpt2,0.7,1
Yungipicus kizuki,Dendrocopos kizuki,0.998,synonym,openai-community/gpt2,0.7,1
Leuconotopicus fumigatus,Megalaima oorti,0.9985,synonym,openai-community/gpt2,0.7,0
Dryocopus martius,Dryobates stricklandi,0.9987,synonym,openai-community/gpt2,0.7,0
Selenidera piperivora,Selenidera culik,0.9994,synonym,openai-community/gpt2,0.7,1
Colaptes punctigula,Hylatomus galeatus,0.9979,synonym,openai-community/gpt2,0.7,0
Chloropicus pyrrhogaster,Dendropicos pyrrhogaster,0.9992,synonym,openai-community/gpt2,0.7,1
Picus sharpei,Gecinus sharpei,0.9986,synonym,openai-community/gpt2,0.7,1
Leuconotopicus villosus,Picoides villosus,0.9995,synonym,openai-community/gpt2,0.7,1
Lybius melanopterus,Picus arcticus,0.9954,synonym,openai-community/gpt2,0.7,0
Dryobates cathpharius,Geopicus chrysoides,0.9986,synonym,openai-community/gpt2,0.7,0
Veniliornis callonotus,Picus callonotus,0.9992,synonym,openai-community/gpt2,0.7,1
Chloropicus pyrrhogaster,Thripias pyrrhogaster,0.9983,synonym,openai-community/gpt2,0.7,1
Psilopogon rafflesii,Megalaima rafflesii,0.9976,synonym,openai-community/gpt2,0.7,1
Veniliornis affinis,Dryobates affinis,0.999,synonym,openai-community/gpt2,0.7,1
Aulacorhynchus albivitta,Pteroglossus albivitta,0.9986,synonym,openai-community/gpt2,0.7,1
Celeus galeatus,Megalaima henricii,0.9975,synonym,openai-community/gpt2,0.7,0
Leuconotopicus villosus,Dendrocopos villosus,0.999,synonym,openai-community/gpt2,0.7,1
Veniliornis kirkii,Dryobates kirkii,0.9994,synonym,openai-community/gpt2,0.7,1
Dendrocopos noguchii,Sapheopipo noguchii,0.9991,synonym,openai-community/gpt2,0.7,1
Lybius bidentatus,Bucco niger,0.9983,synonym,openai-community/gpt2,0.7,0
Dryocopus lineatus,Picus lineatus,0.9984,synonym,openai-community/gpt2,0.7,1
Hemicircus concretus,Picus concretus,0.9938,synonym,openai-community/gpt2,0.7,1
Leuconotopicus borealis,Thripias xantholophus,0.9977,synonym,openai-community/gpt2,0.7,0
Chloropicus namaquus,Dendropicos namaquus,0.9988,synonym,openai-community/gpt2,0.7,1
Dendrocoptes medius,Dendropicos medius,0.9994,synonym,openai-community/gpt2,0.7,1
Pteroglossus aracari,Megalaima franklinii,0.9983,synonym,openai-community/gpt2,0.7,0
Dendrocopos noguchii,Picoides minor,0.998,synonym,openai-community/gpt2,0.7,0
Melanerpes lewis,Ramphastos aracari,0.9983,synonym,openai-community/gpt2,0.7,0
Psilopogon lineatus,Megalaima lineata,0.9964,synonym,openai-community/gpt2,0.7,1
Psilopogon lagrandieri,Picus arizonae,0.9958,synonym,openai-community/gpt2,0.7,0
Yungipicus kizuki,Megalaima australis,0.9977,synonym,openai-community/gpt2,0.7,0
Dendrocoptes dorae,Dendrocopos dorae,0.9997,synonym,openai-community/gpt2,0.7,1
Celeus undatus,Picus mentalis,0.9968,synonym,openai-community/gpt2,0.7,0
Piculus flavigula,Picus flavigula,0.9991,synonym,openai-community/gpt2,0.7,1
Campephilus principalis,Verreauxia africana,0.9978,synonym,openai-community/gpt2,0.7,0
Colaptes rubiginosus,Picus rubiginosus,0.9991,synonym,openai-community/gpt2,0.7,1
Micropternus brachyurus,Hylatomus schulzii,0.9978,synonym,openai-community/gpt2,0.7,0
Dendrocoptes medius,Picus pileatus,0.997,synonym,openai-community/gpt2,0.7,0
Chloropicus namaquus,Megalaima rafflesii,0.9938,synonym,openai-community/gpt2,0.7,0
Leuconotopicus villosus,Dryobates villosus,0.9991,synonym,openai-community/gpt2,0.7,1
Monasa atra,Cuculus ater,0.9955,synonym,openai-community/gpt2,0.7,1
Dendrocoptes medius,Leiopicus medius,0.9979,synonym,openai-community/gpt2,0.7,1
Leuconotopicus borealis,Pteroglossus albivitta,0.9977,synonym,openai-community/gpt2,0.7,0
Dendrocopos major,Dryobates major,0.9959,synonym,openai-community/gpt2,0.7,1
Psilopogon oorti,Megalaima oorti,0.997,synonym,openai-community/gpt2,0.7,1
Brachygalba lugubris,Galbula lugubris,0.9986,synonym,openai-community/gpt2,0.7,1
Melanerpes lewis,Picus lewis,0.9989,synonym,openai-community/gpt2,0.7,1
Notharchus macrorhynchos,Bucco macrorhynchos,0.9984,synonym,openai-community/gpt2,0.7,1
Colaptes punctigula,Picus punctigula,0.9988,synonym,openai-community/gpt2,0.7,1
Psilopogon armillaris,Selenidera culik,0.9955,synonym,openai-community/gpt2,0.7,0
Chrysophlegma miniaceum,Picus percussus,0.9976,synonym,openai-community/gpt2,0.7,0
Melanerpes aurifrons,Centurus aurifrons,0.9969,synonym,openai-community/gpt2,0.7,1
Piculus chrysochloros,Neanis kistneri,0.9973,synonym,openai-community/gpt2,0.7,0
Psilopogon lagrandieri,Megalaima lagrandieri,0.9974,synonym,openai-community/gpt2,0.7,1
Leuconotopicus fumigatus,Picus canicapillus,0.9959,synonym,openai-community/gpt2,0.7,0
Dryocopus martius,Picus martius,0.9977,synonym,openai-community/gpt2,0.7,1
Psilopogon faiostrictus,Dryobates chocoensis,0.9979,synonym,openai-community/gpt2,0.7,0
Campephilus melanoleucos,Picus lecotos,0.995,synonym,openai-community/gpt2,0.7,0
Bucco noanamae,Nystactes noanamae,0.9981,synonym,openai-community/gpt2,0.7,1
Capitonides europeus,Cyphos macrodactylus,0.9952,synonym,openai-community/gpt2,0.7,0
Dendropicos griseocephalus,Dryobates major,0.9956,synonym,openai-community/gpt2,0.7,0
Bucco tamatia,Nystactes tamatia,0.993,synonym,openai-community/gpt2,0.7,1
Gecinulus rafflesii,Mesopicus cassini,0.9988,synonym,openai-community/gpt2,0.7,0
Veniliornis chocoensis,Picoides nuttallii,0.9981,synonym,openai-community/gpt2,0.7,0
Picumnus minutissimus,Dryocopus major,0.9967,synonym,openai-community/gpt2,0.7,0
Veniliornis frontalis,Dryobates frontalis,0.9992,synonym,openai-community/gpt2,0.7,1
Psilopogon faiostrictus,Megalaima faiostricta,0.9983,synonym,openai-community/gpt2,0.7,1
Dendrocoptes auriceps,Dendrocopos auriceps,0.9997,synonym,openai-community/gpt2,0.7,1
Colaptes auricularis,Dendrocopos mahrattensis,0.9983,synonym,openai-community/gpt2,0.7,0
Leiopicus mahrattensis,Picus sanguineus,0.9989,synonym,openai-community/gpt2,0.7,0
Pteroglossus viridis,Cloronerpes frontalis,0.9986,synonym,openai-community/gpt2,0.7,0
Dendrocoptes dorae,Megalaima corvina,0.9988,synonym,openai-community/gpt2,0.7,0
Picus canus,Pincus canus,0.9992,synonym,openai-community/gpt2,0.7,1
Leuconotopicus villosus,Picus villosus,0.9987,synonym,openai-community/gpt2,0.7,1
Picumnus exilis,Pteroglossus culik,0.9981,synonym,openai-community/gpt2,0.7,0
Aulacorhynchus atrogularis,Hylatomus pileatus,0.9988,synonym,openai-community/gpt2,0.7,0
Pteroglossus viridis,Ramphastos viridis,0.9994,synonym,openai-community/gpt2,0.7,1
Dendrocopos syriacus,Dendrocopos villosus,0.9988,synonym,openai-community/gpt2,0.7,0
Melanerpes herminieri,Dryobates arizonae,0.9982,synonym,openai-community/gpt2,0.7,0
Dendrocopos major,Picus superciliaris,0.9966,synonym,openai-community/gpt2,0.7,0
Dendrocopos syriacus,Picus syriacus,0.9965,synonym,openai-community/gpt2,0.7,1
Dendrocopos leucotos,Picus leucotos,0.9972,synonym,openai-community/gpt2,0.7,1
Chloropicus xantholophus,Dendropicos xantholophus,0.9991,synonym,openai-community/gpt2,0.7,1
Yungipicus temminckii,Picus flavinucha,0.9975,synonym,openai-community/gpt2,0.7,0
Celeus grammicus,Picus grammicus,0.9952,synonym,openai-community/gpt2,0.7,1
Colaptes rivolii,Dendropicos dorae,0.9979,synonym,openai-community/gpt2,0.7,0
Aulacorhynchus prasinus,Pteroglossus prasinus,0.9985,synonym,openai-community/gpt2,0.7,1
Psilopogon oorti,Picus minor,0.9959,synonym,openai-community/gpt2,0.7,0
Leuconotopicus fumigatus,Veniliornis fumigatus,0.999,synonym,openai-community/gpt2,0.7,1
Melanerpes lewis,Asyndesmus lewis,0.999,synonym,openai-community/gpt2,0.7,1
Veniliornis kirkii,Picus kirkii,0.9993,synonym,openai-community/gpt2,0.7,1
Veniliornis mixtus,Picus minutissimus,0.9968,synonym,openai-community/gpt2,0.7,0
Colaptes rubiginosus,Piculus rubiginosus,0.9996,synonym,openai-community/gpt2,0.7,1
Veniliornis maculifrons,Megalaima zeylanica,0.9974,synonym,openai-community/gpt2,0.7,0
Dendrocopos major,Dryobates villosus,0.9978,synonym,openai-community/gpt2,0.7,0
Veniliornis passerinus,Picus maculifrons,0.9962,synonym,openai-community/gpt2,0.7,0
Psilopogon franklinii,Megalaima franklinii,0.9957,synonym,openai-community/gpt2,0.7,1
Melanerpes superciliaris,Bucco tectus,0.9979,synonym,openai-community/gpt2,0.7,0
Chloropicus xantholophus,Leiopicus auriceps,0.9979,synonym,openai-community/gpt2,0.7,0
Aulacorhynchus prasinus,Ramphastos piperivorus,0.9983,synonym,openai-community/gpt2,0.7,0
Psilopogon eximius,Megalaima eximia,0.9966,synonym,openai-community/gpt2,0.7,1
Leuconotopicus albolarvatus,Dendrocopos albolarvatus,0.9993,synonym,openai-community/gpt2,0.7,1
Dendrocoptes medius,Picoides medius,0.9986,synonym,openai-community/gpt2,0.7,1
Colaptes campestris,Picus campestris,0.9993,synonym,openai-community/gpt2,0.7,1
Selenidera piperivora,Dryobates fumigatus,0.9992,synonym,openai-community/gpt2,0.7,0
Dendrocoptes medius,Picus medius,0.9975,synonym,openai-community/gpt2,0.7,1
Selenidera piperivora,Ramphastos piperivorus,0.9992,synonym,openai-community/gpt2,0.7,1
Leuconotopicus albolarvatus,Picoides albolarvatus,0.9994,synonym,openai-community/gpt2,0.7,1
Dryobates scalaris,Picus medius,0.9971,synonym,openai-community/gpt2,0.7,0
Picoides tridactylus,Picus tridactylus,0.9991,synonym,openai-community/gpt2,0.7,1
Campephilus melanoleucos,Picus torquatus,0.9966,synonym,openai-community/gpt2,0.7,0
Dryocopus schulzii,Hylatomus schulzii,0.9984,synonym,openai-community/gpt2,0.7,1
Yungipicus temminckii,Dinopium rafflesii,0.9981,synonym,openai-community/gpt2,0.7,0
Leuconotopicus arizonae,Picus arizonae,0.9986,synonym,openai-community/gpt2,0.7,1
Dendrocoptes medius,Dendrocopos medius,0.9997,synonym,openai-community/gpt2,0.7,1
Malacoptila fusca,Bucco fuscus,0.9967,synonym,openai-community/gpt2,0.7,1
Dendropicos obsoletus,Picus noguchii,0.9976,synonym,openai-community/gpt2,0.7,0
Leuconotopicus borealis,Dendrocopos borealis,0.9987,synonym,openai-community/gpt2,0.7,1
Yungipicus temminckii,Picoides pubescens,0.9977,synonym,openai-community/gpt2,0.7,0
Dryocopus pileatus,Picus pileatus,0.9981,synonym,openai-community/gpt2,0.7,1
Celeus galeatus,Picus galeatus,0.9976,synonym,openai-community/gpt2,0.7,1
Psilopogon javensis,Megalaima javensis,0.998,synonym,openai-community/gpt2,0.7,1
Xiphidiopicus percussus,Pteroglossus spec,0.9987,synonym,openai-community/gpt2,0.7,0
Psilopogon rafflesii,Picus varius,0.9949,synonym,openai-community/gpt2,0.7,0
Pteroglossus viridis,Picus nigriceps,0.9985,synonym,openai-community/gpt2,0.7,0
Dendrocoptes medius,Dryocopus galeatus,0.9982,synonym,openai-community/gpt2,0.7,0
Capitonides europeus,Picus passerinus,0.996,synonym,openai-community/gpt2,0.7,0
Jacamerops aureus,Cryptolybia olivacea,0.9984,synonym,openai-community/gpt2,0.7,0
Dryobates minor,Dryobates dignus,0.9994,synonym,openai-community/gpt2,0.7,0
Dryobates minor,Dendrocopos minor,0.9958,synonym,openai-community/gpt2,0.7,1
Reinwardtipicus validus,Dryobates spilogaster,0.998,synonym,openai-community/gpt2,0.7,0
Lybius dubius,Bucco dubius,0.9989,synonym,openai-community/gpt2,0.7,1
Melanerpes aurifrons,Piculus rivolii,0.9978,synonym,openai-community/gpt2,0.7,0
Capitonides protractus,Trachyphonus protractus,0.9973,synonym,openai-community/gpt2,0.7,1
Dryobates nuttallii,Dendrocopos nuttallii,0.9979,synonym,openai-community/gpt2,0.7,1
Capito niger,Picus rubiginosus,0.9962,synonym,openai-community/gpt2,0.7,0
Psilopogon zeylanicus,Picus aurulentus,0.9933,synonym,openai-community/gpt2,0.7,0
Aulacorhynchus caeruleogularis,Picus erythrocephalus,0.9976,synonym,openai-community/gpt2,0.7,0
Psilopogon eximius,Dendrocopos cathpharius,0.9974,synonym,openai-community/gpt2,0.7,0
Veniliornis mixtus,Picus lignarius,0.9963,synonym,openai-community/gpt2,0.7,0
Chloropicus xantholophus,Veniliornis fumigatus,0.9985,synonym,openai-community/gpt2,0.7,0
Dryobates pubescens,Dryobates mixtus,0.9992,synonym,openai-community/gpt2,0.7,0
Micropternus brachyurus,Picus concretus,0.9956,synonym,openai-community/gpt2,0.7,0
Buccanodon duchaillui,Dendrocopos albolarvatus,0.9973,synonym,openai-community/gpt2,0.7,0
Leiopicus mahrattensis,Dendrocopos mahrattensis,0.999,synonym,openai-community/gpt2,0.7,1
Celeus elegans,Picus elegans,0.9928,synonym,openai-community/gpt2,0.7,1
Leuconotopicus borealis,Picoides major,0.9991,synonym,openai-community/gpt2,0.7,0
Bucco macrodactylus,Centurus uropygialis,0.9922,synonym,openai-community/gpt2,0.7,0
Veniliornis chocoensis,Picus formicivorus,0.997,synonym,openai-community/gpt2,0.7,0
Dryobates scalaris,Barbatula duchaillui,0.9976,synonym,openai-community/gpt2,0.7,0
Veniliornis spilogaster,Picus stricklandi,0.999,synonym,openai-community/gpt2,0.7,0
Nystalus chacuru,Bucco chacuru,0.9966,synonym,openai-community/gpt2,0.7,1
Dryocopus pileatus,Picumnus dorbygnianus,0.997,synonym,openai-community/gpt2,0.7,0
Colaptes chrysoides,Geopicus chrysoides,0.9983,synonym,openai-community/gpt2,0.7,1
Dendropicos griseocephalus,Mesopicos griseocephalus,0.9993,synonym,openai-community/gpt2,0.7,1
Psilopogon flavifrons,Megalaima flavifrons,0.9978,synonym,openai-community/gpt2,0.7,1
Veniliornis mixtus,Aulacorhamphus whitelianus,0.998,synonym,openai-community/gpt2,0.7,0
