species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Melanerpes carolinus,Centurus carolinus,0.902,synonym,malteos/scincl,0.7,1
Veniliornis nigriceps,Picus kirkii,0.8301,synonym,malteos/scincl,0.7,0
Celeus undatus,Picoides ramsayi,0.8664,synonym,malteos/scincl,0.7,0
Dryocopus pileatus,Campethera nivosa,0.7896,synonym,malteos/scincl,0.7,0
Psilopogon chrysopogon,Megalaima chrysopogon,0.9051,synonym,malteos/scincl,0.7,1
Psilopogon corvinus,Picoides villosus,0.8185,synonym,malteos/scincl,0.7,0
Leuconotopicus fumigatus,Dryobates fumigatus,0.951,synonym,malteos/scincl,0.7,1
Nonnula rubecula,Picus syriacus,0.8524,synonym,malteos/scincl,0.7,0
Leuconotopicus stricklandi,Picoides albolarvatus,0.8928,synonym,malteos/scincl,0.7,0
Psilopogon asiaticus,Picoides maculatus,0.8812,synonym,malteos/scincl,0.7,0
Gecinulus rafflesii,Nystactes noanamae,0.8048,synonym,malteos/scincl,0.7,0
Leuconotopicus albolarvatus,Picoides arizonae,0.8836,synonym,malteos/scincl,0.7,0
Melanerpes superciliaris,Centurus superciliaris,0.8348,synonym,malteos/scincl,0.7,1
Melanerpes candidus,Picus candidus,0.9127,synonym,malteos/scincl,0.7,1
Dryobates cathpharius,Picus grammicus,0.844,synonym,malteos/scincl,0.7,0
Yungipicus canicapillus,Picus canicapillus,0.9261,synonym,malteos/scincl,0.7,1
Celeus flavus,Picus flavus,0.9247,synonym,malteos/scincl,0.7,1
Aulacorhynchus prasinus,Picoides obsoletus,0.8561,synonym,malteos/scincl,0.7,0
Yungipicus maculatus,Picoides maculatus,0.904,synonym,malteos/scincl,0.7,1
Veniliornis kirkii,Picumnus micromegas,0.8141,synonym,malteos/scincl,0.7,0
Dendrocoptes auriceps,Chloropicoides rafflesii,0.7991,synonym,malteos/scincl,0.7,0
Sasia africana,Verreauxia africana,0.9452,synonym,malteos/scincl,0.7,1
Lybius bidentatus,Pogonornis bidentatus,0.9265,synonym,malteos/scincl,0.7,1
Capitonides europeus,Trachyphonus europeus,0.903,synonym,malteos/scincl,0.7,1
Aulacorhynchus sulcatus,Dendrocopos pubescens,0.7493,synonym,malteos/scincl,0.7,0
Dryobates cathpharius,Dendrocopos cathpharius,0.9149,synonym,malteos/scincl,0.7,1
Psilopogon faber,Dendropicos namaquus,0.8393,synonym,malteos/scincl,0.7,0
Veniliornis chocoensis,Picus mineaceus,0.8664,synonym,malteos/scincl,0.7,0
Chrysophlegma miniaceum,Picus miniaceus,0.8939,synonym,malteos/scincl,0.7,1
Xiphidiopicus percussus,Picus percussus,0.9271,synonym,malteos/scincl,0.7,1
Buccanodon duchaillui,Thereiceryx zeylanicus,0.8322,synonym,malteos/scincl,0.7,0
Yungipicus kizuki,Dendrocopos minor,0.8083,synonym,malteos/scincl,0.7,0
Aulacorhynchus prasinus,Bathoceleus hyphalus,0.8049,synonym,malteos/scincl,0.7,0
Psilopogon haemacephalus,Megalaima haemacephala,0.8924,synonym,malteos/scincl,0.7,1
Veniliornis maculifrons,Dryobates maculifrons,0.9697,synonym,malteos/scincl,0.7,1
Psilopogon pulcherrimus,Megalaima pulcherrima,0.8129,synonym,malteos/scincl,0.7,1
Celeus galeatus,Dryocopus galeatus,0.908,synonym,malteos/scincl,0.7,1
Dryobates minor,Dryobates comminutus,0.8925,synonym,malteos/scincl,0.7,1
Buccanodon duchaillui,Barbatula duchaillui,0.8724,synonym,malteos/scincl,0.7,1
Trachyphonus purpuratus,Trachylaemus purpuratus,0.9578,synonym,malteos/scincl,0.7,1
Galbula dea,Alcedo dea,0.8287,synonym,malteos/scincl,0.7,1
Psilopogon rubricapillus,Picus punctigula,0.8777,synonym,malteos/scincl,0.7,0
Dendrocopos noguchii,Cuculus auratus,0.7895,synonym,malteos/scincl,0.7,0
Sasia africana,Centurus aurifrons,0.727,synonym,malteos/scincl,0.7,0
Yungipicus ramsayi,Picoides ramsayi,0.8526,synonym,malteos/scincl,0.7,1
Melanerpes erythrocephalus,Centurus carolinus,0.8,synonym,malteos/scincl,0.7,0
Veniliornis mixtus,Picus mixtus,0.9234,synonym,malteos/scincl,0.7,1
Veniliornis cassini,Mesopicus cassini,0.8836,synonym,malteos/scincl,0.7,1
Leiopicus mahrattensis,Picus mahrattensis,0.9024,synonym,malteos/scincl,0.7,1
Psilopogon franklinii,Picoides stricklandi,0.8854,synonym,malteos/scincl,0.7,0
Dendropicos obsoletus,Dendrocopos obsoletus,0.9284,synonym,malteos/scincl,0.7,1
Psilopogon corvinus,Megalaima corvina,0.841,synonym,malteos/scincl,0.7,1
Trachyphonus purpuratus,Campethera caroli,0.8102,synonym,malteos/scincl,0.7,0
Reinwardtipicus validus,Chrysocolaptes validus,0.9225,synonym,malteos/scincl,0.7,1
Sphyrapicus ruber,Dendrocopos moluccensis,0.8307,synonym,malteos/scincl,0.7,0
Yungipicus temminckii,Picoides temminckii,0.8868,synonym,malteos/scincl,0.7,1
Yungipicus kizuki,Picoides kizuki,0.8217,synonym,malteos/scincl,0.7,1
Psilopogon haemacephalus,Megalaima faber,0.7691,synonym,malteos/scincl,0.7,0
Piculus chrysochloros,Picus chrysochloros,0.9764,synonym,malteos/scincl,0.7,1
Leuconotopicus fumigatus,Picus carolinus,0.7409,synonym,malteos/scincl,0.7,0
Celeus undatus,Bucco chacuru,0.7813,synonym,malteos/scincl,0.7,0
Leuconotopicus arizonae,Dryobates arizonae,0.8773,synonym,malteos/scincl,0.7,1
Psilopogon australis,Picus elegans,0.8086,synonym,malteos/scincl,0.7,0
Leuconotopicus fumigatus,Bucco fuscus,0.739,synonym,malteos/scincl,0.7,0
Yungipicus temminckii,Dendrocopos temminckii,0.8316,synonym,malteos/scincl,0.7,1
Psilopogon rubricapillus,Megalaima rubricapillus,0.9212,synonym,malteos/scincl,0.7,1
Psilopogon australis,Bucco dubius,0.8549,synonym,malteos/scincl,0.7,0
Aulacorhynchus sulcatus,Piculus auricularis,0.7464,synonym,malteos/scincl,0.7,0
Pteroglossus bailloni,Baillonius bailloni,0.891,synonym,malteos/scincl,0.7,1
Gecinulus rafflesii,Dinopium rafflesii,0.9291,synonym,malteos/scincl,0.7,1
Veniliornis mixtus,Picoides mixtus,0.9,synonym,malteos/scincl,0.7,1
Yungipicus kizuki,Dendrocopos kizuki,0.8377,synonym,malteos/scincl,0.7,1
Leuconotopicus fumigatus,Megalaima oorti,0.7112,synonym,malteos/scincl,0.7,0
Dryocopus martius,Dryobates stricklandi,0.8806,synonym,malteos/scincl,0.7,0
Selenidera piperivora,Selenidera culik,0.9379,synonym,malteos/scincl,0.7,1
Colaptes punctigula,Hylatomus galeatus,0.8661,synonym,malteos/scincl,0.7,0
Chloropicus pyrrhogaster,Dendropicos pyrrhogaster,0.9691,synonym,malteos/scincl,0.7,1
Picus sharpei,Gecinus sharpei,0.9458,synonym,malteos/scincl,0.7,1
Leuconotopicus villosus,Picoides villosus,0.949,synonym,malteos/scincl,0.7,1
Lybius melanopterus,Picus arcticus,0.8351,synonym,malteos/scincl,0.7,0
Dryobates cathpharius,Geopicus chrysoides,0.9145,synonym,malteos/scincl,0.7,0
Veniliornis callonotus,Picus callonotus,0.93,synonym,malteos/scincl,0.7,1
Chloropicus pyrrhogaster,Thripias pyrrhogaster,0.9407,synonym,malteos/scincl,0.7,1
Psilopogon rafflesii,Megalaima rafflesii,0.8865,synonym,malteos/scincl,0.7,1
Veniliornis affinis,Dryobates affinis,0.9022,synonym,malteos/scincl,0.7,1
Aulacorhynchus albivitta,Pteroglossus albivitta,0.9114,synonym,malteos/scincl,0.7,1
Celeus galeatus,Megalaima henricii,0.8524,synonym,malteos/scincl,0.7,0
Leuconotopicus villosus,Dendrocopos villosus,0.9114,synonym,malteos/scincl,0.7,1
Veniliornis kirkii,Dryobates kirkii,0.9223,synonym,malteos/scincl,0.7,1
Dendrocopos noguchii,Sapheopipo noguchii,0.8683,synonym,malteos/scincl,0.7,1
Lybius bidentatus,Bucco niger,0.77,synonym,malteos/scincl,0.7,0
Dryocopus lineatus,Picus lineatus,0.9355,synonym,malteos/scincl,0.7,1
Hemicircus concretus,Picus concretus,0.9119,synonym,malteos/scincl,0.7,1
Leuconotopicus borealis,Thripias xantholophus,0.8813,synonym,malteos/scincl,0.7,0
Chloropicus namaquus,Dendropicos namaquus,0.9232,synonym,malteos/scincl,0.7,1
Dendrocoptes medius,Dendropicos medius,0.9486,synonym,malteos/scincl,0.7,1
Pteroglossus aracari,Megalaima franklinii,0.8604,synonym,malteos/scincl,0.7,0
Dendrocopos noguchii,Picoides minor,0.7837,synonym,malteos/scincl,0.7,0
Melanerpes lewis,Ramphastos aracari,0.8161,synonym,malteos/scincl,0.7,0
Psilopogon lineatus,Megalaima lineata,0.8556,synonym,malteos/scincl,0.7,1
Psilopogon lagrandieri,Picus arizonae,0.8295,synonym,malteos/scincl,0.7,0
Yungipicus kizuki,Megalaima australis,0.8287,synonym,malteos/scincl,0.7,0
Dendrocoptes dorae,Dendrocopos dorae,0.9759,synonym,malteos/scincl,0.7,1
Celeus undatus,Picus mentalis,0.7341,synonym,malteos/scincl,0.7,0
Piculus flavigula,Picus flavigula,0.9627,synonym,malteos/scincl,0.7,1
Campephilus principalis,Verreauxia africana,0.8181,synonym,malteos/scincl,0.7,0
Colaptes rubiginosus,Picus rubiginosus,0.9229,synonym,malteos/scincl,0.7,1
Micropternus brachyurus,Hylatomus schulzii,0.8329,synonym,malteos/scincl,0.7,0
Dendrocoptes medius,Picus pileatus,0.8549,synonym,malteos/scincl,0.7,0
Chloropicus namaquus,Megalaima rafflesii,0.7553,synonym,malteos/scincl,0.7,0
Leuconotopicus villosus,Dryobates villosus,0.9375,synonym,malteos/scincl,0.7,1
Monasa atra,Cuculus ater,0.8245,synonym,malteos/scincl,0.7,1
Dendrocoptes medius,Leiopicus medius,0.9124,synonym,malteos/scincl,0.7,1
Leuconotopicus borealis,Pteroglossus albivitta,0.7971,synonym,malteos/scincl,0.7,0
Dendrocopos major,Dryobates major,0.8603,synonym,malteos/scincl,0.7,1
Psilopogon oorti,Megalaima oorti,0.9144,synonym,malteos/scincl,0.7,1
Brachygalba lugubris,Galbula lugubris,0.8523,synonym,malteos/scincl,0.7,1
Melanerpes lewis,Picus lewis,0.8754,synonym,malteos/scincl,0.7,1
Notharchus macrorhynchos,Bucco macrorhynchos,0.8972,synonym,malteos/scincl,0.7,1
Colaptes punctigula,Picus punctigula,0.9051,synonym,malteos/scincl,0.7,1
Psilopogon armillaris,Selenidera culik,0.8256,synonym,malteos/scincl,0.7,0
Chrysophlegma miniaceum,Picus percussus,0.7865,synonym,malteos/scincl,0.7,0
Melanerpes aurifrons,Centurus aurifrons,0.8434,synonym,malteos/scincl,0.7,1
Piculus chrysochloros,Neanis kistneri,0.7011,synonym,malteos/scincl,0.7,0
Psilopogon lagrandieri,Megalaima lagrandieri,0.8841,synonym,malteos/scincl,0.7,1
Leuconotopicus fumigatus,Picus canicapillus,0.776,synonym,malteos/scincl,0.7,0
Dryocopus martius,Picus martius,0.9062,synonym,malteos/scincl,0.7,1
Psilopogon faiostrictus,Dryobates chocoensis,0.8707,synonym,malteos/scincl,0.7,0
Campephilus melanoleucos,Picus lecotos,0.8268,synonym,malteos/scincl,0.7,0
Bucco noanamae,Nystactes noanamae,0.8714,synonym,malteos/scincl,0.7,1
Capitonides europeus,Cyphos macrodactylus,0.8826,synonym,malteos/scincl,0.7,0
Dendropicos griseocephalus,Dryobates major,0.724,synonym,malteos/scincl,0.7,0
Bucco tamatia,Nystactes tamatia,0.9076,synonym,malteos/scincl,0.7,1
Gecinulus rafflesii,Mesopicus cassini,0.8453,synonym,malteos/scincl,0.7,0
Veniliornis chocoensis,Picoides nuttallii,0.8756,synonym,malteos/scincl,0.7,0
Picumnus minutissimus,Dryocopus major,0.8523,synonym,malteos/scincl,0.7,0
Veniliornis frontalis,Dryobates frontalis,0.9452,synonym,malteos/scincl,0.7,1
Psilopogon faiostrictus,Megalaima faiostricta,0.8963,synonym,malteos/scincl,0.7,1
Dendrocoptes auriceps,Dendrocopos auriceps,0.9678,synonym,malteos/scincl,0.7,1
Colaptes auricularis,Dendrocopos mahrattensis,0.7628,synonym,malteos/scincl,0.7,0
Leiopicus mahrattensis,Picus sanguineus,0.7948,synonym,malteos/scincl,0.7,0
Pteroglossus viridis,Cloronerpes frontalis,0.7707,synonym,malteos/scincl,0.7,0
Dendrocoptes dorae,Megalaima corvina,0.8422,synonym,malteos/scincl,0.7,0
Picus canus,Pincus canus,0.9475,synonym,malteos/scincl,0.7,1
Leuconotopicus villosus,Picus villosus,0.9175,synonym,malteos/scincl,0.7,1
Picumnus exilis,Pteroglossus culik,0.8534,synonym,malteos/scincl,0.7,0
Aulacorhynchus atrogularis,Hylatomus pileatus,0.9062,synonym,malteos/scincl,0.7,0
Pteroglossus viridis,Ramphastos viridis,0.8333,synonym,malteos/scincl,0.7,1
Dendrocopos syriacus,Dendrocopos villosus,0.8931,synonym,malteos/scincl,0.7,0
Melanerpes herminieri,Dryobates arizonae,0.805,synonym,malteos/scincl,0.7,0
Dendrocopos major,Picus superciliaris,0.7212,synonym,malteos/scincl,0.7,0
Dendrocopos syriacus,Picus syriacus,0.8571,synonym,malteos/scincl,0.7,1
Dendrocopos leucotos,Picus leucotos,0.902,synonym,malteos/scincl,0.7,1
Chloropicus xantholophus,Dendropicos xantholophus,0.9512,synonym,malteos/scincl,0.7,1
Yungipicus temminckii,Picus flavinucha,0.868,synonym,malteos/scincl,0.7,0
Celeus grammicus,Picus grammicus,0.9524,synonym,malteos/scincl,0.7,1
Colaptes rivolii,Dendropicos dorae,0.8028,synonym,malteos/scincl,0.7,0
Aulacorhynchus prasinus,Pteroglossus prasinus,0.9086,synonym,malteos/scincl,0.7,1
Psilopogon oorti,Picus minor,0.7839,synonym,malteos/scincl,0.7,0
Leuconotopicus fumigatus,Veniliornis fumigatus,0.9636,synonym,malteos/scincl,0.7,1
Melanerpes lewis,Asyndesmus lewis,0.8858,synonym,malteos/scincl,0.7,1
Veniliornis kirkii,Picus kirkii,0.9018,synonym,malteos/scincl,0.7,1
Veniliornis mixtus,Picus minutissimus,0.8827,synonym,malteos/scincl,0.7,0
Colaptes rubiginosus,Piculus rubiginosus,0.8852,synonym,malteos/scincl,0.7,1
Veniliornis maculifrons,Megalaima zeylanica,0.7797,synonym,malteos/scincl,0.7,0
Dendrocopos major,Dryobates villosus,0.8181,synonym,malteos/scincl,0.7,0
Veniliornis passerinus,Picus maculifrons,0.8415,synonym,malteos/scincl,0.7,0
Psilopogon franklinii,Megalaima franklinii,0.9201,synonym,malteos/scincl,0.7,1
Melanerpes superciliaris,Bucco tectus,0.7859,synonym,malteos/scincl,0.7,0
Chloropicus xantholophus,Leiopicus auriceps,0.831,synonym,malteos/scincl,0.7,0
Aulacorhynchus prasinus,Ramphastos piperivorus,0.8551,synonym,malteos/scincl,0.7,0
Psilopogon eximius,Megalaima eximia,0.7692,synonym,malteos/scincl,0.7,1
Leuconotopicus albolarvatus,Dendrocopos albolarvatus,0.917,synonym,malteos/scincl,0.7,1
Dendrocoptes medius,Picoides medius,0.8951,synonym,malteos/scincl,0.7,1
Colaptes campestris,Picus campestris,0.901,synonym,malteos/scincl,0.7,1
Selenidera piperivora,Dryobates fumigatus,0.8034,synonym,malteos/scincl,0.7,0
Dendrocoptes medius,Picus medius,0.9028,synonym,malteos/scincl,0.7,1
Selenidera piperivora,Ramphastos piperivorus,0.8554,synonym,malteos/scincl,0.7,1
Leuconotopicus albolarvatus,Picoides albolarvatus,0.9507,synonym,malteos/scincl,0.7,1
Dryobates scalaris,Picus medius,0.8439,synonym,malteos/scincl,0.7,0
Picoides tridactylus,Picus tridactylus,0.9697,synonym,malteos/scincl,0.7,1
Campephilus melanoleucos,Picus torquatus,0.8662,synonym,malteos/scincl,0.7,0
Dryocopus schulzii,Hylatomus schulzii,0.9128,synonym,malteos/scincl,0.7,1
Yungipicus temminckii,Dinopium rafflesii,0.8566,synonym,malteos/scincl,0.7,0
Leuconotopicus arizonae,Picus arizonae,0.8952,synonym,malteos/scincl,0.7,1
Dendrocoptes medius,Dendrocopos medius,0.9536,synonym,malteos/scincl,0.7,1
Malacoptila fusca,Bucco fuscus,0.8138,synonym,malteos/scincl,0.7,1
Dendropicos obsoletus,Picus noguchii,0.8258,synonym,malteos/scincl,0.7,0
Leuconotopicus borealis,Dendrocopos borealis,0.9207,synonym,malteos/scincl,0.7,1
Yungipicus temminckii,Picoides pubescens,0.7978,synonym,malteos/scincl,0.7,0
Dryocopus pileatus,Picus pileatus,0.935,synonym,malteos/scincl,0.7,1
Celeus galeatus,Picus galeatus,0.9446,synonym,malteos/scincl,0.7,1
Psilopogon javensis,Megalaima javensis,0.9138,synonym,malteos/scincl,0.7,1
Xiphidiopicus percussus,Pteroglossus spec,0.8922,synonym,malteos/scincl,0.7,0
Psilopogon rafflesii,Picus varius,0.7851,synonym,malteos/scincl,0.7,0
Pteroglossus viridis,Picus nigriceps,0.8244,synonym,malteos/scincl,0.7,0
Dendrocoptes medius,Dryocopus galeatus,0.8846,synonym,malteos/scincl,0.7,0
Capitonides europeus,Picus passerinus,0.8938,synonym,malteos/scincl,0.7,0
Jacamerops aureus,Cryptolybia olivacea,0.8063,synonym,malteos/scincl,0.7,0
Dryobates minor,Dryobates dignus,0.9044,synonym,malteos/scincl,0.7,0
Dryobates minor,Dendrocopos minor,0.9015,synonym,malteos/scincl,0.7,1
Reinwardtipicus validus,Dryobates spilogaster,0.852,synonym,malteos/scincl,0.7,0
Lybius dubius,Bucco dubius,0.8869,synonym,malteos/scincl,0.7,1
Melanerpes aurifrons,Piculus rivolii,0.8483,synonym,malteos/scincl,0.7,0
Capitonides protractus,Trachyphonus protractus,0.9108,synonym,malteos/scincl,0.7,1
Dryobates nuttallii,Dendrocopos nuttallii,0.8678,synonym,malteos/scincl,0.7,1
Capito niger,Picus rubiginosus,0.7943,synonym,malteos/scincl,0.7,0
Psilopogon zeylanicus,Picus aurulentus,0.8737,synonym,malteos/scincl,0.7,0
Aulacorhynchus caeruleogularis,Picus erythrocephalus,0.8465,synonym,malteos/scincl,0.7,0
Psilopogon eximius,Dendrocopos cathpharius,0.8592,synonym,malteos/scincl,0.7,0
Veniliornis mixtus,Picus lignarius,0.7893,synonym,malteos/scincl,0.7,0
Chloropicus xantholophus,Veniliornis fumigatus,0.8221,synonym,malteos/scincl,0.7,0
Dryobates pubescens,Dryobates mixtus,0.7622,synonym,malteos/scincl,0.7,0
Micropternus brachyurus,Picus concretus,0.7915,synonym,malteos/scincl,0.7,0
Buccanodon duchaillui,Dendrocopos albolarvatus,0.8368,synonym,malteos/scincl,0.7,0
Leiopicus mahrattensis,Dendrocopos mahrattensis,0.8701,synonym,malteos/scincl,0.7,1
Celeus elegans,Picus elegans,0.9641,synonym,malteos/scincl,0.7,1
Leuconotopicus borealis,Picoides major,0.861,synonym,malteos/scincl,0.7,0
Bucco macrodactylus,Centurus uropygialis,0.8208,synonym,malteos/scincl,0.7,0
Veniliornis chocoensis,Picus formicivorus,0.7943,synonym,malteos/scincl,0.7,0
Dryobates scalaris,Barbatula duchaillui,0.8294,synonym,malteos/scincl,0.7,0
Veniliornis spilogaster,Picus stricklandi,0.8748,synonym,malteos/scincl,0.7,0
Nystalus chacuru,Bucco chacuru,0.791,synonym,malteos/scincl,0.7,1
Dryocopus pileatus,Picumnus dorbygnianus,0.865,synonym,malteos/scincl,0.7,0
Colaptes chrysoides,Geopicus chrysoides,0.96,synonym,malteos/scincl,0.7,1
Dendropicos griseocephalus,Mesopicos griseocephalus,0.9624,synonym,malteos/scincl,0.7,1
Psilopogon flavifrons,Megalaima flavifrons,0.8909,synonym,malteos/scincl,0.7,1
Veniliornis mixtus,Aulacorhamphus whitelianus,0.8019,synonym,malteos/scincl,0.7,0
Capito niger,Bucco niger,0.9333,synonym,malteos/scincl,0.7,1
Gecinulus rafflesii,Chloropicoides rafflesii,0.9075,synonym,malteos/scincl,0.7,1
Dryocopus pileatus,Ceophloeus pileatus,0.9157,synonym,malteos/scincl,0.7,1
Psilopogon armillaris,Dendrocopos nuttallii,0.7954,synonym,malteos/scincl,0.7,0
Lybius dubius,Pogonornis dubius,0.924,synonym,malteos/scincl,0.7,1
Dendrocoptes medius,Picus leucotos,0.8667,synonym,malteos/scincl,0.7,0
Xiphidiopicus percussus,Centurus superciliaris,0.7086,synonym,malteos/scincl,0.7,0
Dryobates minor,Picoides minor,0.8788,synonym,malteos/scincl,0.7,1
Monasa nigrifrons,Dryobates lignarius,0.888,synonym,malteos/scincl,0.7,0
Pteroglossus bailloni,Cyrilavis olsoni,0.76,synonym,malteos/scincl,0.7,0
Leuconotopicus stricklandi,Picus stricklandi,0.918,synonym,malteos/scincl,0.7,1
Yungipicus moluccensis,Picus lineatus,0.8644,synonym,malteos/scincl,0.7,0
Dendrocopos leucotos,Picus candidus,0.837,synonym,malteos/scincl,0.7,0
Dryobates pubescens,Picus pubescens,0.932,synonym,malteos/scincl,0.7,1
Yungipicus maculatus,Picus villosus,0.7657,synonym,malteos/scincl,0.7,0
