species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Theticephalus nigriceps,Dissia nigriceps,0.9612,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis thoracicornis,Cryptorhopalum brevicorne,0.9433,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ademosynoides juxta,Dzeregia juxta,0.9732,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Meloe cicatricosus,Meloe cicatricosus,1.0,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Malacocis brevicollis,Ennearthron coloradensis,0.9533,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Thaumaglossa anthrenoides,Pseudothaumaglossa anthrenoides,0.9672,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Zherikhinia distylia,Ceracis mellyi,0.9459,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Rhopalodontus strandi,Attagenus piceus,0.9603,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Archaeophylax worthyi,Waitomophylax worthyi,0.9863,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ctesias serra,Tiresias serra,0.9881,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Dieckmanniellus gracilis,Nanodes gracilis,0.9581,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Attagenus brunneus,Attagenus elongatulus,0.9779,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Xylographus corpulentus,Trachypachus alticola,0.9162,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Octotemnus laevis,Octotemnus denudatus,0.9833,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Meloe rugosus,Meloe punctatus,0.9779,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Dolichocera tessellata,Dolichocera tessellatus,0.9947,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Idiomerus inflatus,Necromera inflata,0.9654,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Sulcacis curtulus,Cis criddlei,0.9584,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Necronectulus avus,Necronetulus avus,0.9841,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Sulcacis fronticornis,Cis fronticornis,0.9665,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Attagenus brunneus,Ennearthron convergens,0.9587,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Labrocerus similaris,Argocerus similaris,0.988,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis curtus,Ceracis compactus,0.9845,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Sulcacis nitidus,Ennearthron affinis,0.9532,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Labrocerus depressus,Eocerus depressus,0.9891,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Systolosoma breve,Meloe puncticollis,0.9383,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Thorictodes heydeni,Thorictodes karanisensis,0.9792,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Cybocephalus amplus,Dissia ampla,0.9535,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Sulcacis nitidus,Sulcacis affinis,0.9857,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Heterocerus maritimus,Heterocerus britannicus,0.9847,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Trachypachus gibbsii,Trachypachus californicus,0.9859,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Heterocerus crinitus,Theticephalus mesopatamicus,0.9634,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Sulcacis curtulus,Cis alpinus,0.9493,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ceracis thoracicornis,Ceracis ater,0.9841,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ceracis thoracicornis,Ennearthron laminifrons,0.966,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis minutissimus,Nanophyes basilineatus,0.9504,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Idiomerus intermedius,Ennearthron oregonus,0.95,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Sefrania bleusei,Heterocerus britannicus,0.9695,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Mycterus quadricollis,Meloe autumnalis,0.942,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Cis krausi,Strongulites stygicus,0.9421,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Octotemnus laevis,Cis punctatus,0.9526,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ceracis californicus,Attagenus gloriosae,0.9605,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ceracis californicus,Trachypachus transversicollis,0.9448,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Attagenus australis,Systolosoma bilunulatum,0.9539,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Cis krausi,Cis bicolor,0.9362,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis monocerus,Dieckmanniellus helveticus,0.9563,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Cis ephippiatus,Xestocis moznettei,0.9521,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Orthocis transversatus,Anthribus moussoni,0.954,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Eurymeloe mediterraneus,Meloe mediterraneus,0.98,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Theticephalus mesopotamicus,Cybocephalus aurocupreus,0.9536,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Attagenus fasciatus,Cybocephalus mesopatamicus,0.9549,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Idiomerus intermedius,Necromera intermedia,0.9411,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Cis ephippiatus,Cis moznettei,0.9726,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Anthribus nebulosus,Brachytarsus kusteri,0.9525,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ennearthron palmi,Dolichocera hermandi,0.9638,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ceracis californicus,Cis dufaui,0.945,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Sulcacis curtulus,Ceracis pumicatus,0.9599,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Cis krausi,Cis duryi,0.9731,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Epicerastes exstans,Trachypachus oregonus,0.9515,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Thorictodes heydeni,Attagenus 4-maculatus,0.955,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Systolosoma breve,Ennearthron unicornis,0.9315,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Leptocnemus longus,Protaedus fontaltus,0.9457,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ceracis thoracicornis,Ceracis unicolor,0.9826,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Baissophytum amplus,Attagenus 3-fasciatus,0.9397,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Labrocerus similaris,Ennearthron striata,0.9629,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Sulcacis nitidus,Cis duryi,0.9402,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Labrocerus similaris,Argocerus subguttatus,0.9706,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis monocerus,Toksunius chinaticus,0.9579,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Pacicephalus gressitti,Cybocephalus gressitti,0.9752,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis thoracicornis,Ceracis mellyi,0.9829,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Orthocis linearis,Cretomegatoma atypica,0.9316,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Hycleus phaleratus,Petrodromeus asiaticus,0.9649,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Pseudorobitis axeli,Temnalysis axeli,0.9468,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Sulcacis nitidus,Trogoderma niger,0.9564,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Strongylites stygius,Ceracis obesus,0.9334,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ceracis monocerus,Ennearthron unicornis,0.9239,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Attagenus fasciatus,Attagenus anulifer,0.9786,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis furcifer,Trogoderma tricolor,0.9454,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Heterocerus fenestratus,Heterocerus pulchellus,0.9759,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Octotemnus laevis,Anthribus tesselatus,0.9259,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Heterocerus fenestratus,Ennearthron affinis,0.9515,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ceracis californicus,Ennearthron coloradensis,0.9516,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis sallei,Xestocis levettei,0.9649,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Sulcacis nitidus,Entypus affinis,0.9507,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Deropygus chaerilus,Deropygus cherilus,0.983,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Attagenus fasciatus,Meloe rugulosus,0.9412,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Cis krausi,Trachypachus laticollis,0.9329,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Attagenus unicolor,Attagenus megatoma,0.9831,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Hucus numatus,Hucus numatus,1.0,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis nigricans,Ennearthron nigricans,0.9716,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Orthocis testaceofasciatus,Ceracis discolor,0.9738,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Cis tristis,Cis setulosus,0.9599,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Amedissia argentinus,Pycnocephalus argentinus,0.9704,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Rhopalodontus strandi,Ropalodontus strandi,0.9915,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Attagenus brunneus,Attagenus marginicollis,0.9827,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Labrocerus setosus,Labrocerus pallipes,0.9895,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Thaumaglossa anthrenoides,Cerophytum cayennense,0.949,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Micromalthus debilis,Micromalthus anansi,0.9769,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis thoracicornis,Ennearthron mellyi,0.9627,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Chibizo formosensis,Nanophyes basilineatus,0.9455,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Xylographus subsinuatus,Xylographus rufescens,0.982,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Sefrania bleusei,Zonitis nigripennis,0.9683,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Trachypachus inermis,Trachypachus holmbergi,0.9851,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Cis levettei,Xestocis levettei,0.9499,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis californicus,Ceracis grossulus,0.9812,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Orthocis testaceofasciatus,Cis testaceofasciatus,0.9846,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Attagenus brunneus,Attagenus elongatus,0.978,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Trachypachus gibbsii,Ennearthron oblongus,0.9231,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Ceracis thoracicornis,Hadraule coarctata,0.9561,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Hadraule elongatula,Cis perrisi,0.9376,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Trogoderma glabrum,Anthrenus niger,0.9344,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Dolichocera schanus,Dolichocera schanus,1.0,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Heterocerus maritimus,Heterocerus basalis,0.9616,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Orthocis linearis,Thaumaphrastus heydeni,0.9399,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Eurymeloe baudueri,Thorictodes karanisensis,0.9756,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Labrocerus setosus,Labrocerus affinis,0.9789,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Augyles aureolus,Heterocerus aureolus,0.9654,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis cornifer,Ennearthron corniferum,0.9672,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Theticephalus decamerus,Cis cylindricus,0.9367,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Mycterus quadricollis,Mycterus depressus,0.9783,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Kantohia taiwana,Shiva taiwanus,0.965,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis cornifer,Meloe baudueri,0.9644,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Theticephalus mesopotamicus,Cybocephalus mesopatamicus,0.9675,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis californicus,Ennearthron convergens,0.9528,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Strigocis bilimeki,Ennearthron transversatus,0.9143,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Protaedus matertera,Protaedus materta,0.9947,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,1
Ceracis thoracicornis,Meloe punctatus,0.9636,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
Labrocerus similaris,Attagenus marginicollis,0.9668,synonym,microsoft/BiomedNLP-BiomedBERT-base-uncased-abstract,0.7,0
