species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Sulcacis curtulus,Sulcacis sorror,0.6713,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cis striatulus,Cerocoma viridis,0.3206,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Meloe brevicollis,Meloe cephalotes,0.7168,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis californicus,Ennearthron concinnum,0.2898,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Hycleus phaleratus,Meloe phalerata,0.3756,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis thoracicornis,Ceracis laminifrons,0.6772,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis monocerus,Ceracis unicornis,0.6557,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eurymeloe ganglbaueri,Meloe ganglbaueri,0.7961,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Dolichocera tessellata,Xylographus lemoulti,0.3386,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Theticephalus nigriceps,Dissia nigriceps,0.5207,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis thoracicornis,Cryptorhopalum brevicorne,0.2879,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ademosynoides juxta,Dzeregia juxta,0.5655,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Meloe cicatricosus,Meloe cicatricosus,1.0,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Malacocis brevicollis,Ennearthron coloradensis,0.3322,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Thaumaglossa anthrenoides,Pseudothaumaglossa anthrenoides,0.849,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Zherikhinia distylia,Ceracis mellyi,0.3599,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Rhopalodontus strandi,Attagenus piceus,0.3672,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Archaeophylax worthyi,Waitomophylax worthyi,0.545,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ctesias serra,Tiresias serra,0.7859,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Dieckmanniellus gracilis,Nanodes gracilis,0.4303,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Attagenus brunneus,Attagenus elongatulus,0.7627,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Xylographus corpulentus,Trachypachus alticola,0.324,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Octotemnus laevis,Octotemnus denudatus,0.7945,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Meloe rugosus,Meloe punctatus,0.769,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Dolichocera tessellata,Dolichocera tessellatus,0.9715,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Idiomerus inflatus,Necromera inflata,0.4555,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Sulcacis curtulus,Cis criddlei,0.2108,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Necronectulus avus,Necronetulus avus,0.8775,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Sulcacis fronticornis,Cis fronticornis,0.6774,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Attagenus brunneus,Ennearthron convergens,0.1827,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Labrocerus similaris,Argocerus similaris,0.5963,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis curtus,Ceracis compactus,0.6578,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Sulcacis nitidus,Ennearthron affinis,0.2901,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Labrocerus depressus,Eocerus depressus,0.548,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Systolosoma breve,Meloe puncticollis,0.3008,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Thorictodes heydeni,Thorictodes karanisensis,0.554,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cybocephalus amplus,Dissia ampla,0.1874,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Sulcacis nitidus,Sulcacis affinis,0.7436,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Heterocerus maritimus,Heterocerus britannicus,0.6386,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Trachypachus gibbsii,Trachypachus californicus,0.6586,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Heterocerus crinitus,Theticephalus mesopatamicus,0.4908,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sulcacis curtulus,Cis alpinus,0.4132,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis thoracicornis,Ceracis ater,0.6061,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis thoracicornis,Ennearthron laminifrons,0.3873,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis minutissimus,Nanophyes basilineatus,0.2282,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Idiomerus intermedius,Ennearthron oregonus,0.2813,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sefrania bleusei,Heterocerus britannicus,0.1444,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Mycterus quadricollis,Meloe autumnalis,0.1498,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cis krausi,Strongulites stygicus,0.0914,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Octotemnus laevis,Cis punctatus,0.3499,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis californicus,Attagenus gloriosae,0.3319,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis californicus,Trachypachus transversicollis,0.1735,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Attagenus australis,Systolosoma bilunulatum,0.2565,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cis krausi,Cis bicolor,0.4946,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis monocerus,Dieckmanniellus helveticus,0.451,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cis ephippiatus,Xestocis moznettei,0.203,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Orthocis transversatus,Anthribus moussoni,0.2621,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Eurymeloe mediterraneus,Meloe mediterraneus,0.6979,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Theticephalus mesopotamicus,Cybocephalus aurocupreus,0.3769,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Attagenus fasciatus,Cybocephalus mesopatamicus,0.3854,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Idiomerus intermedius,Necromera intermedia,0.301,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cis ephippiatus,Cis moznettei,0.3896,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Anthribus nebulosus,Brachytarsus kusteri,0.2794,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ennearthron palmi,Dolichocera hermandi,0.3429,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis californicus,Cis dufaui,0.2762,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sulcacis curtulus,Ceracis pumicatus,0.4333,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cis krausi,Cis duryi,0.5806,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Epicerastes exstans,Trachypachus oregonus,0.2051,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Thorictodes heydeni,Attagenus 4-maculatus,0.2257,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Systolosoma breve,Ennearthron unicornis,0.3799,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Leptocnemus longus,Protaedus fontaltus,0.3944,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis thoracicornis,Ceracis unicolor,0.6996,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Baissophytum amplus,Attagenus 3-fasciatus,0.2606,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Labrocerus similaris,Ennearthron striata,0.3006,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sulcacis nitidus,Cis duryi,0.3004,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Labrocerus similaris,Argocerus subguttatus,0.3101,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis monocerus,Toksunius chinaticus,0.3863,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Pacicephalus gressitti,Cybocephalus gressitti,0.7394,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis thoracicornis,Ceracis mellyi,0.6242,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Orthocis linearis,Cretomegatoma atypica,0.2036,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Hycleus phaleratus,Petrodromeus asiaticus,0.3264,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Pseudorobitis axeli,Temnalysis axeli,0.5592,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Sulcacis nitidus,Trogoderma niger,0.3376,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Strongylites stygius,Ceracis obesus,0.2801,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis monocerus,Ennearthron unicornis,0.3806,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Attagenus fasciatus,Attagenus anulifer,0.7206,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis furcifer,Trogoderma tricolor,0.3043,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Heterocerus fenestratus,Heterocerus pulchellus,0.6344,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Octotemnus laevis,Anthribus tesselatus,0.4758,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Heterocerus fenestratus,Ennearthron affinis,0.264,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis californicus,Ennearthron coloradensis,0.4165,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis sallei,Xestocis levettei,0.3879,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sulcacis nitidus,Entypus affinis,0.3243,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Deropygus chaerilus,Deropygus cherilus,0.7918,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Attagenus fasciatus,Meloe rugulosus,0.2076,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cis krausi,Trachypachus laticollis,0.0851,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Attagenus unicolor,Attagenus megatoma,0.6095,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Hucus numatus,Hucus numatus,1.0,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis nigricans,Ennearthron nigricans,0.6158,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Orthocis testaceofasciatus,Ceracis discolor,0.2916,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cis tristis,Cis setulosus,0.5946,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Amedissia argentinus,Pycnocephalus argentinus,0.5661,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Rhopalodontus strandi,Ropalodontus strandi,0.7082,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Attagenus brunneus,Attagenus marginicollis,0.6075,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Labrocerus setosus,Labrocerus pallipes,0.615,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Thaumaglossa anthrenoides,Cerophytum cayennense,0.2309,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Micromalthus debilis,Micromalthus anansi,0.7122,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis thoracicornis,Ennearthron mellyi,0.3187,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Chibizo formosensis,Nanophyes basilineatus,0.3256,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Xylographus subsinuatus,Xylographus rufescens,0.7313,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Sefrania bleusei,Zonitis nigripennis,0.1696,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Trachypachus inermis,Trachypachus holmbergi,0.6364,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cis levettei,Xestocis levettei,0.5703,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis californicus,Ceracis grossulus,0.7229,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Orthocis testaceofasciatus,Cis testaceofasciatus,0.6328,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Attagenus brunneus,Attagenus elongatus,0.7513,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Trachypachus gibbsii,Ennearthron oblongus,0.2439,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis thoracicornis,Hadraule coarctata,0.4272,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Hadraule elongatula,Cis perrisi,0.2103,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Trogoderma glabrum,Anthrenus niger,0.352,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Dolichocera schanus,Dolichocera schanus,1.0,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Heterocerus maritimus,Heterocerus basalis,0.6942,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Orthocis linearis,Thaumaphrastus heydeni,0.3362,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Eurymeloe baudueri,Thorictodes karanisensis,0.1919,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Labrocerus setosus,Labrocerus affinis,0.7804,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Augyles aureolus,Heterocerus aureolus,0.5901,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis cornifer,Ennearthron corniferum,0.6132,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Theticephalus decamerus,Cis cylindricus,0.3748,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Mycterus quadricollis,Mycterus depressus,0.5778,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Kantohia taiwana,Shiva taiwanus,0.5427,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis cornifer,Meloe baudueri,0.2964,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Theticephalus mesopotamicus,Cybocephalus mesopatamicus,0.6702,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis californicus,Ennearthron convergens,0.0454,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Strigocis bilimeki,Ennearthron transversatus,0.2117,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Protaedus matertera,Protaedus materta,0.9442,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis thoracicornis,Meloe punctatus,0.3207,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Labrocerus similaris,Attagenus marginicollis,0.3338,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Attagenus trifasciatus,Attagenus 3-fasciatus,0.8299,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis thoracicornis,Ceracis thoracicus,0.8504,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis curtus,Ennearthron compactus,0.3689,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Attagenus fasciatus,Attagenus gloriosae,0.6796,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Trogoderma glabrum,Trogoderma niger,0.6963,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cis castlei,Xestocis castlei,0.5772,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cybocephalus binotatus,Cybocephalus aeneonittens,0.7764,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Protaedus butoniensis,Protaedus butoniense,0.852,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Orphinus fulvipes,Trogoderma fulvipes,0.5349,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Strigocis bicornis,Strigocis fronticornis,0.6445,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Hadraule elongatula,Orthocis perrisi,0.3669,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Tophoderes depontanus,Syntophoderes depontanus,0.7132,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Porculus dufaui,Necromera longicornis,0.2343,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Exillis aeruginosus,Exillis aeroginosus,0.6269,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Electranthribus zherikhini,Ceracis thoracicinus,0.1912,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis cornifer,Ceracis simplicicornis,0.6479,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cis castaneus,Kateretes castaneus,0.5364,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ctesias serra,Epicerastes viridanus,0.2451,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis thoracicornis,Ceracis piceus,0.6109,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Sulcacis curtulus,Sulcacis criddlei,0.5859,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis californicus,Ennearthron californicus,0.6488,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Theticephalus mesopotamicus,Sulcacis sorror,0.2379,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sulcacis curtulus,Xestocis opalescens,0.4162,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Orthocis punctatus,Cis punctatus,0.6358,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ceracis minutissimus,Labrocerus affinis,0.4311,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ceracis thoracicornis,Cis montana,0.2038,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sulcacis curtulus,Ceracis thoracicus,0.3974,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sulcacis curtulus,Cis cylindricus,0.3163,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Nanomimus hemisphaericus,Cis sorror,0.0212,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
