species,oldSpeciesCanonicalName,similarity,prediction,model,threshold,label
Dysschema magdala,Dysschema panamensis,0.5017,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cyligramma limacina,Cyligramma intellecta,0.7252,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Scieropepla reversella,Latoia mutifascia,0.2947,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Tridrepana lunulata,Apluda syngrapha,0.3868,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Narosopsis leucospila,Palirisa chocolatina,0.4598,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Phiala cunina,Lyclene reticulata,0.0769,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Argyresthia abdominalis,Argyresthia inauratella,0.5002,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Comana miltochyta,Susica miltochyta,0.7445,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Hindothosea cervina,Thosea duplexa,0.1494,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Liocrops carnosa,Phalacropsis carnosa,0.6017,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Sangatissa subcurvifera,Sangatissa citrinula,0.6251,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Epipsestis bilineata,Aganoptila durata,0.1307,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Circeida mutifascia,Lyclene vagilinea,0.2539,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Agnoea colurnella,Borkhausenia detrimentella,0.3686,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Eupterote fabia,Eupterote lucia,0.5899,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Telecrates laetiorella,Euclystis facunda,0.3967,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Tridrepana sadana,Drepana sadana,0.6116,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Argyresthia curvella,Euclystis polioperas,0.3475,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cyme basitesselata,Psiloreta rufula,0.4041,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Celiptera frustulum,Eloasa liasarca,0.2498,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Calonotos helymus,Calonotos aterrima,0.6581,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Diurnea fagella,Chimabacche fagella,0.6668,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Catoryctis subparallela,Susica fusca,0.2899,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Caissa fasciatum,Ceratonema fasciatum,0.5324,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Falcaria lacertinaria,Phalaena lacertula,0.6343,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eupterote undata,Diurnea lipsiella,0.1755,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Jana strigina,Hildala uniformis,0.2955,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Alphaea imbuta,Janomima westwoodi,0.2217,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Albarracina warionis,Albarracina banghaasi,0.6693,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Euphalacra trifenestrata,Ectothyris trifenestrata,0.7388,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eupterote domina,Eupterote pulchra,0.6731,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Acantharctia latifusca,Lyclene diehli,0.1196,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Chalcocelis albiguttatus,Urogonodes inconspicua,0.2562,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cyme miltochristaemorpha,Asura aureorosea,0.1967,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Gonojana dimidiata,Euclystis epulea,0.2466,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Soteira ostia,Latoia pseudostia,0.3391,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Calonotos triplaga,Peridrepana derocina,0.4744,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Trachydora porphyrescens,Pogonias porphyrescens,0.7262,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Sangatissa subcurvifera,Sangatissa albipars,0.648,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Trachydora heliotricha,Euclystis sublineata,0.3234,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Oreta extensa,Hemijana distincta,0.3798,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Nordstromia vira,Achlya signatipennis,0.1808,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Scopelodes unicolor,Phalacropsis pseudoluteata,0.275,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Euphlyctina phaeopasta,Araeogyia phaeopasta,0.5449,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Stenoglene roseus,Adites maculata,0.2467,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Poloma angulata,Poloma angulifera,0.8065,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Hadraphe ethiopica,Scirrhoma ethiopica,0.6056,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Epijana cosmia,Epijana lanosa,0.7602,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Lichenaula phloeochroa,Lichenaula provisa,0.7525,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Agnoea fuscifrontella,Pseudlepista flavicosta,0.4855,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Alphaea imbuta,Leucanopsis coniata,0.3936,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cabardites pica,Aemene fuscipennis,0.2072,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Hibrildes norax,Hibrildes spiritalis,0.5862,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Agnoea colurnella,Hibrildes venosa,0.3469,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cyrtojana trilineata,Cyrtojana apithana,0.7718,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Comana albibasis,Aemene fuscipennis,0.2963,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Thyatira batis,Palimpsestis renalis,0.3621,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Eupterote domina,Psiloreta sulphurata,0.2265,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cophomantella pumicata,Cophomantis pumicata,0.8955,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eupterote undata,Phyllalia incerta,0.2478,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Agnoea langohri,Hibrildes carpenteri,0.3131,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Susica sinensis,Oreta rotundipex,0.2974,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sabra harpagula,Oglasa afflicta,0.2817,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Euclea cippus,Bombyx cippus,0.5047,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cyme biagi,Tadema sinensis,0.1493,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Drapetodes mitaria,Lepidolutzia costistrigata,0.3783,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Macrocneme chrysitis,Macrocneme iole,0.5402,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cabardites limbata,Aemene formosibia,0.3679,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Narosoideus flavidorsalis,Albarracina autumnalis,0.3962,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Telecrates melanochrysa,Thosea luxa,0.311,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Gomphoscopa catoryctopsis,Pachycera catoryctopsis,0.6632,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Dysschema subapicalis,Paryphanta personata,0.1916,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Dysschema mariamne,Melanaema asuroides,0.2487,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cyclidia rectificata,Phyllalia acuta,0.2841,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Trachydora fumea,Narosa penicillata,0.4294,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Adiopa disgrega,Adiopa marama,0.694,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Celiptera levina,Antiopala moderata,0.3162,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Alphaea imbuta,Oreta calceolaria,0.4271,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Liocrops semiprotrusa,Phalacropsis semiprotrusa,0.4419,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Oreta obtusa,Hypercompa similis,0.2687,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ditrigona inconspicua,Halisidota racema,0.3983,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Spica parallelangula,Plusinia aurea,0.3406,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Oglasa lagusalis,Parasa repanda,0.3416,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Tetheella fluctuosa,Omocena convergens,0.1366,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cyme structa,Spidia fenestriculata,0.1715,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Falcaria lacertinaria,Drepana dimidiata,0.3521,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Astatochroa fuscimargo,Parasa hockingii,0.3452,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Zaratha pterodactylella,Drepana levis,0.1867,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Eupterote undata,Eupterote vinosa,0.6205,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Comanula uniformis,Eupterote cinnamomea,0.3297,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cotana kebeae,Narosa takamukui,0.4449,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Agnoea flavifrontella,Phryganopsis nyassana,0.339,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Oreta perfida,Miresa nigriplaga,0.4152,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Stenoglene pellucida,Xylodryas cryeranthes,0.1912,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Thymiatris cephalochra,Poloma nahor,0.1608,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Sansarea circulifera,Narosa baibarana,0.4001,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Aergina laeta,Microsetia stephensella,0.1443,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Amphitorna excisa,Spilosoma mendica,0.3738,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Urogonodes patiens,Psiloreta rufula,0.316,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Scieropepla reversella,Cryptolechia nivella,0.2654,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cyme vivida,Barsine vivida,0.6096,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Amphitorna confusata,Cyclura confusata,0.5019,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Callindra similis,Hypercompa similis,0.5203,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Alphaea imbuta,Estigmene sikkimensis,0.1515,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ditrigona quinaria,Thaleridia pruinosa,0.399,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Euclea bidiscalis,Miresa doriens,0.2384,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eloasa symphonistis,Parasa symphonistis,0.7716,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Disca arborita,Adites tibada,0.3404,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Eupterote hibisci,Eupterote lineata,0.6058,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Achlya flavicornis,Thermesia plagifera,0.2598,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cyme asuroides,Melanaema asuroides,0.6674,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Scieropepla orthosema,Hibrildes bicolor,0.1541,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Jana gracilis,Jana grisea,0.9021,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Phiala nigrolineata,Phiala chrysargyra,0.7273,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Narosoideus vulpina,Narosoideus aurisoma,0.7616,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Bida radiosella,Bida crambella,0.6174,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Janomima dannfelti,Hercyna rufocrinitalis,0.3998,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Thyatira batis,Thyatira variabilis,0.6361,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Agnoea xanthosoma,Pseudatemelia xanthosoma,0.7062,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ochropacha duplaris,Cymatophora obscurata,0.2327,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Tetheella fluctuosa,Asura aureorosea,0.2092,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Dysschema rosina,Cophomantis pumicata,0.1516,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ochropacha duplaris,Cimatophora duplaris,0.445,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Oreta sublustris,Asura xantherythra,0.2451,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Falcaria lacertinaria,Drepana lacertula,0.5663,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Epipsestis ornata,Sugiploca sugitanii,0.0443,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eupterote mollifera,Oreta semiornata,0.1643,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Albarracina warionis,Albarracina syriaca,0.6751,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cyme avernalis,Oreta purpureofasciata,0.2474,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cophomantella crypsizyga,Doliche hilaris,0.1767,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Circeida parapuncta,Onebala crypsizyga,0.3292,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Argyresthia ivella,Oecophora andereggiella,0.4549,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Icteritilema nyassana,Phryganopsis nyassana,0.4544,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Chalcocelis albiguttatus,Doratifera nephrochrysa,0.3202,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Agnoea colurnella,Borkhausenia colurnella,0.6423,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Nordstromia bicostata,Albara bicostata,0.5422,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ctenolita auribasalis,Zigera suvarnadivipae,0.3603,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Kurama galbanus,Macrocneme chiriquicola,0.2555,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Aergina liharis,Parasa liharis,0.6929,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Jana gracilis,Gymnelia odyneroides,0.1765,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Jana tantalus,Tantaliana crepax,0.3908,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Palaeomystella chalcopeda,Syntomactis macrostola,0.2242,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Aergina liharis,Eupterote ignavus,0.3069,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Diurnea lipsiella,Noctua bicolorata,0.2128,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Mimopsestis honei,Syntomactis fumea,0.2408,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Celiptera levina,Celiptera aurinia,0.6993,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Creatonotos transiens,Amphissa vacillans,0.3455,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ochropacha duplaris,Noctua bicolor,0.2579,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eukarschia mitis,Gephyrophora mitis,0.5595,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Oreta jaspidea,Phiala ochritincta,0.4145,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Parapluda incincta,Apluda incincta,0.5649,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Dasystoma salicella,Eudeilinia biseriata,0.3209,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Acantharctia latifusca,Cotana turneri,0.1575,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cyme quadrilineata,Phiala ochrescens,0.2364,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Melinaria campagnei,Oecophora fissulella,0.2653,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Lichenaula afflictella,Cryptolechia afflictella,0.5734,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Heringocena andobo,Lepidolutzia dukinfieldia,0.257,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Argodrepana verticata,Peridrepana verticata,0.7628,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Comana testacea,Lithacodes laticlavia,0.2744,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Magos xanthopus,Ptochoryctis rosaria,0.29,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ochropacha duplaris,Cymatophora clara,0.2214,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Hibrildes crawshayi,Hibrildes fuscata,0.5872,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Macrocilix mysticata,Macrocilix magna,0.6518,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ctenolita epargyra,Teinorhyncha cerdo,0.4675,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cyligramma disturbens,Cyligramma consiliatrix,0.6782,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Adites unilinea,Miltochrista unilinea,0.5455,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Macrocneme chrysitis,Syntomactis tephronota,0.2895,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Phiala costipuncta,Phiala angola,0.5493,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Callindra similis,Psilosceles dichochroa,0.2142,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Adites bizonoides,Lyclene bizonoides,0.6117,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Amphitorna castanea,Oreta castanea,0.6949,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Hibrildes norax,Nordstromia pallidina,0.3255,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Adites mindanensis,Spilosoma circumpunctata,0.203,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Palirisa mosoensis,Stenoglene gregorii,0.3778,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Tridrepana albonotata,Psiloreta pavaca,0.4737,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Neidalia bifasciata,Eupsodosoma bifasciata,0.527,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cyme avernalis,Asura isabellina,0.2334,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Gogana bornormalis,Asura quadrifasciata,0.3113,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Liparistis monosema,Lichenaula monosema,0.5425,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eupterote undata,Bleptina grimsgaardi,0.2891,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Nanodacna logistica,Colonophora logistica,0.3916,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Phiala costipuncta,Phiala inferiora,0.6251,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cyme metascota,Bombycia griseor,0.1965,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Barsaurea phaeoxanthia,Miltochrista phaeoxantha,0.5432,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Phiala costipuncta,Oreta rufibrunnea,0.3282,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Ochropacha duplaris,Stenoglene evanescens,0.4195,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Amphitorna submontana,Apluda schaliphlebia,0.3254,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Liocrops semiprotrusa,Thosea recta,0.117,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Soteira vadimi,Parasa symphonistis,0.3812,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Soteira altilis,Parasa altilis,0.6337,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Ditrigona inconspicua,Teldenia inconspicua,0.6461,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Agnoea lavandulae,Borkhausenia pulverisquamis,0.3922,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eloasa calida,Lethocephala eremospila,0.2457,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Achlya flavicornis,Eupterote petosiris,0.2479,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Cophomantella homogramma,Nordstromia amabilis,0.1499,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Urogonodes colorata,Urogonodes perrufa,0.7322,synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Cabardites limbata,Xylorycta stercorata,0.2246,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Falcaria lacertinaria,Bombyx lacertula,0.5595,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Argyresthia ivella,Eupterote dissimilis,0.2113,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Metathrinca rosaria,Dysschema sylvia,0.3032,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Plectophila discalis,Lichenaula inscripta,0.1673,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Celiptera remigioides,Celiptera magnifica,0.6277,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Eupterote mollifera,Asura crocota,0.2109,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Euclea delphinii,Limacodes quercicola,0.3071,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Antapistis leucospila,Euagra auxo,0.2926,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Brachybelistis pentachroa,Xylorycta pentachroa,0.5669,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
Aergina paeera,Agriophara encryphias,0.3363,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,0
Palirisa mosoensis,Palirisa chocolatina,0.6637,not synonym,sentence-transformers/all-MiniLM-L6-v2,0.7,1
